timestamp(UTC),NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_O3-O3,NetADC_O3-O3_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-02-15T00:00:01,27.26,50.80,269.54,305.80,43.83,85.22,41.08,599.61,27.06,1068.87,0.69,0.69,0.2305,523.8724,31.0000,46.32,25.64,1005.87
2024-02-15T00:00:06,23.97,44.67,291.17,330.34,19.48,37.87,41.12,599.86,27.07,1069.32,0.68,0.68,0.2306,523.9818,31.0000,46.33,25.64,1005.87
2024-02-15T00:00:11,19.27,35.91,283.96,322.16,29.87,58.07,41.09,600.07,27.06,1069.70,0.67,0.67,0.2306,524.1165,31.0000,46.38,25.64,1005.87
2024-02-15T00:00:16,9.88,18.41,274.34,311.25,43.51,84.59,41.09,600.29,27.07,1070.09,0.68,0.68,0.2307,524.2317,31.0000,46.38,25.64,1005.89
2024-02-15T00:00:21,23.50,43.80,259.92,294.90,43.51,84.60,41.11,600.47,27.07,1070.44,0.73,0.73,0.2305,523.9642,31.0000,46.37,25.64,1005.90
2024-02-15T00:00:26,5.65,10.53,291.17,330.35,33.44,65.02,41.11,600.86,27.07,1071.11,0.81,0.81,0.2305,523.9259,31.0000,46.32,25.64,1005.89
2024-02-15T00:00:31,23.50,43.80,281.55,319.44,36.69,71.34,41.10,601.14,27.06,1071.63,0.82,0.82,0.2306,524.0492,31.0000,46.29,25.63,1005.86
2024-02-15T00:00:36,9.88,18.41,252.71,286.72,23.05,44.82,41.05,600.65,27.06,1070.78,0.79,0.79,0.2306,524.1639,31.0000,46.29,25.64,1005.92
2024-02-15T00:00:41,18.80,35.04,286.36,324.89,36.69,71.34,41.10,601.55,27.06,1072.35,0.76,0.76,0.2306,524.1775,31.0000,46.26,25.64,1005.89
2024-02-15T00:00:46,18.80,35.04,276.75,313.99,33.44,65.02,41.01,601.66,27.06,1072.57,0.82,0.82,0.2306,524.1173,31.0000,46.25,25.64,1005.91
2024-02-15T00:00:51,18.80,35.04,283.96,322.18,36.69,71.34,41.01,601.99,27.06,1073.18,0.81,0.81,0.2307,524.3398,31.0000,46.29,25.64,1005.92
2024-02-15T00:00:56,9.88,18.41,283.96,322.17,33.44,65.02,41.03,601.95,27.07,1073.08,0.83,0.83,0.2307,524.3109,31.0000,46.30,25.64,1005.90
2024-02-15T00:01:01,23.50,43.80,300.78,341.27,23.37,45.44,41.03,601.61,27.09,1072.51,0.86,0.86,0.2307,524.4513,31.0000,46.31,25.64,1005.93
2024-02-15T00:01:06,32.42,60.42,293.57,333.07,26.94,52.38,41.02,601.17,27.04,1071.69,0.84,0.84,0.2308,524.5483,31.0000,46.30,25.64,1005.89
2024-02-15T00:01:11,18.80,35.04,286.36,324.90,26.62,51.76,41.04,600.96,27.03,1071.32,0.86,0.86,0.2307,524.2603,31.0000,46.28,25.64,1005.90
2024-02-15T00:01:16,14.58,27.17,286.36,324.89,26.62,51.76,41.06,600.37,27.06,1070.26,0.79,0.79,0.2307,524.2623,31.0000,46.25,25.64,1005.90
2024-02-15T00:01:21,23.50,43.80,269.54,305.80,23.37,45.44,41.08,600.27,27.07,1070.05,0.71,0.71,0.2306,524.1089,31.0000,46.25,25.64,1005.88
2024-02-15T00:01:26,14.58,27.17,300.78,341.26,33.44,65.02,41.04,600.40,27.06,1070.31,0.65,0.65,0.2307,524.2584,31.0000,46.26,25.64,1005.90
2024-02-15T00:01:31,28.20,52.55,303.19,343.98,30.19,58.70,40.99,600.52,27.07,1070.50,0.68,0.68,0.2307,524.3962,31.0000,46.28,25.64,1005.87
2024-02-15T00:01:36,19.27,35.91,262.32,297.62,43.51,84.59,40.99,599.91,27.03,1069.42,0.69,0.69,0.2307,524.4081,31.0000,46.28,25.64,1005.88
2024-02-15T00:01:41,14.58,27.17,286.36,324.90,33.44,65.02,41.03,600.34,27.07,1070.22,0.76,0.76,0.2307,524.4248,31.0000,46.30,25.64,1005.90
2024-02-15T00:01:46,23.97,44.67,310.40,352.18,36.69,71.34,41.04,600.69,27.06,1070.85,0.76,0.76,0.2308,524.5242,31.0000,46.35,25.64,1005.92
2024-02-15T00:01:51,18.80,35.04,298.38,338.53,33.44,65.02,41.09,601.37,27.06,1072.03,0.70,0.70,0.2308,524.5743,31.0000,46.34,25.64,1005.90
2024-02-15T00:01:56,14.11,26.30,276.75,314.00,23.37,45.44,41.15,601.38,27.06,1072.08,0.66,0.66,0.2308,524.5721,31.0000,46.36,25.64,1005.92
2024-02-15T00:02:01,9.88,18.41,291.17,330.36,23.37,45.44,41.09,601.52,27.06,1072.34,0.61,0.61,0.2308,524.5528,31.0000,46.36,25.63,1005.88
2024-02-15T00:02:06,14.58,27.17,312.80,354.89,37.01,71.96,41.10,601.97,27.06,1073.10,0.60,0.60,0.2308,524.5551,31.0000,46.34,25.64,1005.89
2024-02-15T00:02:11,23.50,43.80,252.71,286.71,30.19,58.70,41.06,601.78,27.04,1072.76,0.58,0.58,0.2308,524.4931,31.0000,46.31,25.64,1005.89
2024-02-15T00:02:16,23.50,43.80,300.78,341.26,26.62,51.76,41.08,602.59,27.09,1074.23,0.57,0.57,0.2307,524.3931,31.0000,46.29,25.64,1005.92
2024-02-15T00:02:21,5.65,10.53,269.54,305.82,33.44,65.02,41.04,602.23,27.07,1073.59,0.57,0.57,0.2308,524.6237,31.0000,46.35,25.64,1005.91
2024-02-15T00:02:26,9.88,18.41,288.76,327.61,29.87,58.07,41.06,602.65,27.03,1074.31,0.56,0.56,0.2308,524.6337,31.0000,46.33,25.64,1005.89
2024-02-15T00:02:31,27.73,51.68,310.40,352.17,23.37,45.44,41.08,602.73,27.04,1074.45,0.59,0.59,0.2308,524.6166,31.0000,46.34,25.64,1005.89
2024-02-15T00:02:36,23.50,43.80,262.32,297.61,33.11,64.37,41.08,601.85,27.06,1072.88,0.64,0.64,0.2309,524.8174,31.0000,46.43,25.64,1005.88
2024-02-15T00:02:41,14.58,27.17,283.96,322.18,29.87,58.08,41.05,601.63,27.03,1072.52,0.66,0.66,0.2308,524.6080,31.0000,46.44,25.64,1005.92
2024-02-15T00:02:46,23.50,43.79,279.15,316.70,36.69,71.33,41.16,602.13,27.07,1073.35,0.70,0.70,0.2308,524.5359,31.0000,46.46,25.64,1005.85
2024-02-15T00:02:51,18.80,35.04,276.75,313.99,36.69,71.34,41.20,603.03,27.06,1074.99,0.73,0.73,0.2308,524.5764,31.0000,46.41,25.63,1005.86
2024-02-15T00:02:56,28.20,52.55,269.54,305.81,30.19,58.70,41.19,603.11,27.04,1075.12,0.82,0.82,0.2308,524.5571,31.0000,46.36,25.64,1005.88
2024-02-15T00:03:01,9.88,18.41,269.54,305.81,30.19,58.70,41.19,603.04,27.04,1075.00,0.88,0.88,0.2308,524.4994,31.0000,46.35,25.64,1005.89
2024-02-15T00:03:06,9.88,18.41,279.15,316.71,40.26,78.27,41.10,603.04,27.04,1074.98,0.86,0.86,0.2309,524.6915,31.0000,46.39,25.64,1005.87
2024-02-15T00:03:11,32.42,60.42,252.71,286.70,36.69,71.33,41.15,602.58,27.04,1074.16,0.90,0.90,0.2310,524.9714,31.0000,46.44,25.64,1005.85
2024-02-15T00:03:16,27.26,50.80,288.76,327.61,40.58,78.90,41.15,602.99,27.06,1074.91,0.88,0.88,0.2311,525.3110,31.0000,46.42,25.64,1005.88
2024-02-15T00:03:21,18.33,34.16,281.55,319.43,34.09,66.28,41.16,602.92,27.06,1074.78,0.86,0.86,0.2312,525.4962,31.0000,46.46,25.64,1005.88
2024-02-15T00:03:26,18.33,34.16,274.34,311.25,40.58,78.90,41.20,602.95,27.06,1074.82,0.80,0.80,0.2313,525.5644,31.0000,46.50,25.64,1005.86
2024-02-15T00:03:31,18.33,34.16,276.75,313.98,37.34,72.60,41.20,603.09,27.04,1075.07,0.73,0.73,0.2312,525.5087,31.0000,46.46,25.64,1005.87
2024-02-15T00:03:36,31.95,59.54,245.50,278.53,40.58,78.90,41.19,603.37,27.06,1075.56,0.76,0.76,0.2312,525.4635,31.0000,46.43,25.64,1005.86
2024-02-15T00:03:41,31.95,59.54,259.92,294.88,43.83,85.21,41.16,603.54,27.06,1075.86,0.85,0.85,0.2312,525.4110,31.0000,46.46,25.65,1005.89
2024-02-15T00:03:46,31.95,59.54,267.13,303.07,43.83,85.21,41.16,604.08,27.06,1076.82,0.95,0.95,0.2312,525.4492,31.0000,46.43,25.65,1005.89
2024-02-15T00:03:51,27.26,50.80,281.55,319.42,30.52,59.34,41.22,603.91,27.04,1076.53,0.91,0.91,0.2312,525.5489,31.0000,46.35,25.65,1005.89
2024-02-15T00:03:56,23.03,42.92,252.71,286.70,43.83,85.21,41.21,603.53,27.04,1075.83,0.85,0.85,0.2311,525.2975,31.0000,46.37,25.65,1005.87
2024-02-15T00:04:01,23.03,42.92,255.11,289.42,30.52,59.34,41.12,603.36,27.04,1075.52,0.84,0.84,0.2310,525.0732,31.0000,46.37,25.66,1005.90
2024-02-15T00:04:06,31.95,59.54,245.50,278.52,37.34,72.59,41.13,603.44,27.04,1075.65,0.77,0.77,0.2310,525.0819,31.0000,46.35,25.66,1005.90
2024-02-15T00:04:11,18.33,34.16,257.52,292.16,37.34,72.60,41.10,602.88,27.06,1074.67,0.69,0.69,0.2311,525.1344,31.0000,46.35,25.65,1005.87
2024-02-15T00:04:16,18.33,34.16,245.50,278.51,37.34,72.59,41.16,602.51,27.07,1073.98,0.59,0.59,0.2311,525.1044,31.0000,46.38,25.65,1005.85
2024-02-15T00:04:21,14.11,26.29,267.13,303.06,27.27,53.02,41.13,602.58,27.04,1074.13,0.55,0.55,0.2311,525.1565,31.0000,46.29,25.66,1005.91
2024-02-15T00:04:26,36.18,67.42,257.52,292.14,37.34,72.59,41.12,603.03,27.04,1074.89,0.54,0.54,0.2310,524.9958,31.0000,46.26,25.66,1005.86
2024-02-15T00:04:31,27.26,50.80,255.11,289.40,37.34,72.59,41.08,603.18,27.04,1075.13,0.55,0.55,0.2309,524.7280,31.0000,46.18,25.66,1005.84
2024-02-15T00:04:36,31.95,59.54,240.69,273.05,37.34,72.59,41.05,602.74,27.04,1074.38,0.54,0.54,0.2309,524.7555,31.0000,46.16,25.66,1005.87
2024-02-15T00:04:41,36.18,67.42,247.90,281.23,34.09,66.27,41.00,602.13,27.06,1073.25,0.55,0.55,0.2310,524.8386,31.0000,46.16,25.66,1005.84
2024-02-15T00:04:46,31.95,59.54,274.34,311.24,44.16,85.85,41.02,602.28,27.06,1073.59,0.54,0.54,0.2311,525.1096,31.0000,46.23,25.66,1005.90
2024-02-15T00:04:51,27.26,50.80,274.34,311.23,40.91,79.53,41.01,602.19,27.03,1073.40,0.59,0.59,0.2310,525.0532,31.0000,46.24,25.66,1005.87
2024-02-15T00:04:56,23.03,42.92,252.71,286.69,33.76,65.63,41.04,602.28,27.04,1073.55,0.63,0.63,0.2311,525.1781,31.0000,46.25,25.67,1005.89
2024-02-15T00:05:01,18.33,34.16,274.34,311.20,37.34,72.59,41.04,601.92,27.06,1072.83,0.71,0.71,0.2312,525.2634,31.0000,46.26,25.67,1005.82
2024-02-15T00:05:06,9.41,17.53,240.69,273.03,40.58,78.88,41.06,602.15,27.06,1073.24,0.79,0.79,0.2312,525.4271,31.0000,46.21,25.67,1005.82
