timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-02-05T00:00:03,45.09,87.74,6.53,7.41,17.17,32.03,37.38,512.79,24.82,914.89,0.10,0.10,0.1617,367.7346,29.0000,42.65,23.45,999.35
2024-02-05T00:00:08,20.21,39.33,63.15,71.71,34.82,64.95,37.38,513.40,24.80,916.01,0.07,0.07,0.1618,367.9687,29.0000,42.65,23.45,999.38
2024-02-05T00:00:13,27.42,53.36,26.22,29.77,25.76,48.05,37.32,513.39,24.80,916.02,0.18,0.18,0.1617,367.7716,29.0000,42.65,23.44,999.37
2024-02-05T00:00:18,24.14,46.98,48.38,54.94,25.76,48.05,37.36,513.26,24.80,915.82,0.24,0.24,0.1617,367.8256,29.0000,42.65,23.45,999.44
2024-02-05T00:00:23,27.42,53.36,43.45,49.34,34.34,64.05,37.43,512.92,24.80,915.16,0.25,0.25,0.1618,368.1119,29.0000,42.65,23.45,999.40
2024-02-05T00:00:28,38.22,74.37,26.22,29.77,30.05,56.05,37.34,513.00,24.82,915.28,0.27,0.27,0.1617,367.7349,29.0000,42.65,23.45,999.36
2024-02-05T00:00:33,38.22,74.38,13.91,15.80,30.53,56.95,37.40,512.96,24.80,915.31,0.30,0.30,0.1616,367.6998,29.0000,42.64,23.44,999.44
2024-02-05T00:00:38,31.02,60.36,50.84,57.73,44.36,82.74,37.42,513.08,24.82,915.46,0.30,0.30,0.1617,367.8702,29.0000,42.65,23.44,999.36
2024-02-05T00:00:43,34.29,66.73,48.38,54.94,21.46,40.03,37.38,512.25,24.82,913.98,0.34,0.34,0.1617,367.8350,29.0000,42.66,23.44,999.38
2024-02-05T00:00:48,31.02,60.36,45.92,52.15,11.93,22.25,37.39,512.22,24.83,913.92,0.35,0.35,0.1617,367.8120,29.0000,42.66,23.44,999.37
2024-02-05T00:00:53,31.02,60.36,40.99,46.55,25.76,48.05,37.42,512.58,24.83,914.53,0.38,0.38,0.1617,367.8711,29.0000,42.66,23.45,999.38
2024-02-05T00:00:58,16.94,32.97,48.38,54.94,16.69,31.13,37.38,512.68,24.79,914.76,0.37,0.37,0.1618,368.0153,29.0000,42.66,23.44,999.39
2024-02-05T00:01:03,34.29,66.73,36.07,40.96,17.17,32.03,37.36,513.01,24.83,915.36,0.37,0.37,0.1617,367.9016,29.0000,42.66,23.45,999.44
2024-02-05T00:01:08,37.89,73.74,68.07,77.30,21.46,40.03,37.41,513.05,24.82,915.42,0.32,0.32,0.1618,368.0020,29.0000,42.66,23.44,999.39
2024-02-05T00:01:13,34.29,66.73,33.61,38.17,25.76,48.05,37.40,512.80,24.79,914.98,0.25,0.25,0.1618,368.0030,29.0000,42.66,23.44,999.40
2024-02-05T00:01:18,34.29,66.74,40.99,46.55,26.23,48.93,37.39,513.44,24.80,916.20,0.23,0.23,0.1618,368.1016,29.0000,42.66,23.43,999.44
2024-02-05T00:01:23,27.42,53.36,43.45,49.34,25.76,48.05,37.39,513.70,24.82,916.60,0.25,0.25,0.1618,368.0240,29.0000,42.66,23.44,999.41
2024-02-05T00:01:28,31.02,60.37,60.69,68.93,30.53,56.96,37.39,514.29,24.82,917.73,0.22,0.22,0.1616,367.7025,29.0000,42.66,23.44,999.50
2024-02-05T00:01:33,27.42,53.37,40.99,46.55,30.53,56.96,37.41,513.91,24.82,917.07,0.26,0.26,0.1617,367.7789,29.0000,42.65,23.45,999.55
2024-02-05T00:01:38,31.02,60.37,48.38,54.95,21.46,40.03,37.38,514.24,24.83,917.63,0.25,0.25,0.1617,367.8619,29.0000,42.65,23.44,999.49
2024-02-05T00:01:43,34.29,66.73,48.38,54.94,20.99,39.15,37.36,514.80,24.80,918.56,0.28,0.28,0.1618,368.1356,29.0000,42.66,23.45,999.44
2024-02-05T00:01:48,41.16,80.09,53.30,60.52,16.69,31.13,37.38,515.00,24.80,918.83,0.38,0.38,0.1616,367.6318,29.0000,42.65,23.45,999.35
2024-02-05T00:01:53,41.16,80.10,50.84,57.73,12.40,23.13,37.39,514.83,24.80,918.57,0.49,0.49,0.1618,367.9889,28.0000,42.64,23.45,999.39
2024-02-05T00:01:58,41.16,80.09,38.53,43.75,35.30,65.84,37.35,514.62,24.80,918.17,0.55,0.55,0.1617,367.7458,29.0000,42.65,23.45,999.37
2024-02-05T00:02:03,27.74,53.98,43.45,49.34,21.46,40.03,37.47,514.30,24.82,917.60,0.55,0.55,0.1616,367.5869,29.0000,42.65,23.45,999.37
2024-02-05T00:02:08,30.69,59.72,11.45,13.00,30.53,56.95,37.37,514.10,24.82,917.27,0.49,0.49,0.1617,367.7892,29.0000,42.63,23.45,999.40
2024-02-05T00:02:13,31.02,60.37,26.22,29.78,16.69,31.13,37.40,514.06,24.80,917.22,0.44,0.44,0.1617,367.7681,29.0000,42.64,23.46,999.46
2024-02-05T00:02:18,30.69,59.72,63.15,71.71,21.46,40.03,37.40,513.70,24.79,916.59,0.38,0.38,0.1617,367.7908,29.0000,42.63,23.46,999.46
2024-02-05T00:02:23,31.02,60.36,43.45,49.34,25.76,48.05,37.40,513.62,24.80,916.42,0.31,0.31,0.1617,367.9098,29.0000,42.63,23.46,999.43
2024-02-05T00:02:28,34.29,66.73,48.38,54.94,16.69,31.13,37.39,513.68,24.82,916.54,0.28,0.28,0.1617,367.8096,29.0000,42.62,23.46,999.45
2024-02-05T00:02:33,31.02,60.37,50.84,57.74,30.53,56.95,37.36,514.28,24.80,917.65,0.31,0.31,0.1616,367.7270,28.0000,42.62,23.46,999.50
2024-02-05T00:02:38,37.89,73.74,48.38,54.94,30.53,56.95,37.43,514.87,24.80,918.74,0.31,0.31,0.1617,367.8152,29.0000,42.63,23.46,999.54
2024-02-05T00:02:43,27.42,53.36,36.07,40.96,39.59,73.85,37.38,515.09,24.82,919.11,0.32,0.32,0.1616,367.6858,29.0000,42.62,23.46,999.51
2024-02-05T00:02:48,31.02,60.37,48.38,54.94,34.82,64.95,37.40,514.92,24.80,918.79,0.34,0.34,0.1616,367.5728,29.0000,42.62,23.46,999.49
2024-02-05T00:02:53,34.29,66.73,63.15,71.71,25.76,48.05,37.40,514.97,24.79,918.84,0.29,0.29,0.1617,367.8394,28.0000,42.61,23.46,999.45
2024-02-05T00:02:58,34.62,67.37,50.84,57.73,35.30,65.84,37.43,514.89,24.79,918.64,0.26,0.26,0.1617,367.8015,29.0000,42.61,23.47,999.42
2024-02-05T00:03:03,34.29,66.72,50.84,57.73,21.46,40.03,37.41,515.04,24.82,918.87,0.23,0.23,0.1617,367.8867,28.0000,42.62,23.47,999.39
2024-02-05T00:03:08,34.29,66.73,45.92,52.14,16.69,31.13,37.38,514.36,24.79,917.74,0.19,0.19,0.1617,367.8777,29.0000,42.62,23.47,999.46
2024-02-05T00:03:13,37.56,73.09,50.84,57.73,35.30,65.85,37.41,513.82,24.82,916.82,0.21,0.21,0.1615,367.4430,29.0000,42.63,23.46,999.48
2024-02-05T00:03:18,34.29,66.73,36.07,40.96,30.53,56.95,37.42,514.17,24.79,917.48,0.21,0.21,0.1616,367.7287,29.0000,42.62,23.46,999.52
2024-02-05T00:03:23,37.89,73.73,48.38,54.94,16.69,31.13,37.42,514.24,24.79,917.54,0.18,0.18,0.1617,367.7974,29.0000,42.63,23.46,999.45
2024-02-05T00:03:28,34.29,66.72,43.45,49.34,26.23,48.92,37.38,513.94,24.79,916.93,0.32,0.32,0.1618,368.0125,29.0000,42.62,23.46,999.37
2024-02-05T00:03:33,34.29,66.72,53.30,60.52,20.99,39.15,37.41,513.98,24.82,916.99,0.36,0.36,0.1618,367.9833,29.0000,42.61,23.46,999.36
2024-02-05T00:03:38,34.29,66.72,43.45,49.34,16.69,31.13,37.40,514.65,24.80,918.22,0.33,0.33,0.1618,368.1307,29.0000,42.61,23.47,999.42
