timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPid_P3-PPM,NetPid_P3-PPB_ug,NetPid_P3-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-12-06T00:00:02,37.58,73.04,245.89,278.87,24.37,45.40,35.92,1327.35,24.32,2365.29,0.3,745.3,29.0,2.44,2.44,0.1975,448.6580,30.0000,47.53,22.44,994.73
2023-12-06T00:00:08,25.34,49.25,294.45,333.93,20.64,38.45,35.94,1327.79,24.33,2366.00,0.3,743.7,29.0,2.35,2.35,0.1974,448.5317,30.0000,47.54,22.45,994.73
2023-12-06T00:00:13,41.18,80.04,259.77,294.62,28.57,53.23,35.96,1327.68,24.31,2365.93,0.3,743.0,30.0,2.32,2.32,0.1975,448.7074,30.0000,47.53,22.44,994.75
2023-12-06T00:00:18,36.86,71.64,271.33,307.72,37.89,70.59,35.91,1328.12,24.31,2366.67,0.3,746.7,29.0,2.30,2.30,0.1974,448.5210,30.0000,47.53,22.44,994.73
2023-12-06T00:00:24,29.66,57.64,266.70,302.46,29.03,54.08,35.95,1328.58,24.31,2367.38,0.3,746.1,29.0,2.24,2.24,0.1975,448.6015,30.0000,47.54,22.45,994.72
2023-12-06T00:00:29,40.46,78.64,301.39,341.82,29.03,54.08,35.92,1327.98,24.32,2366.45,0.3,746.6,30.0,2.12,2.12,0.1975,448.5980,30.0000,47.53,22.44,994.74
2023-12-06T00:00:34,33.26,64.64,296.77,336.57,24.84,46.28,35.95,1327.81,24.32,2366.11,0.3,744.2,29.0,2.03,2.03,0.1974,448.4637,30.0000,47.54,22.45,994.77
2023-12-06T00:00:40,37.22,72.34,259.77,294.61,20.64,38.45,35.96,1327.36,24.32,2365.32,0.3,743.9,29.0,2.15,2.15,0.1974,448.5061,30.0000,47.54,22.44,994.74
2023-12-06T00:00:45,33.26,64.64,257.45,291.97,43.01,80.12,35.96,1326.86,24.32,2364.32,0.3,745.7,29.0,2.36,2.36,0.1975,448.5743,30.0000,47.53,22.45,994.73
2023-12-06T00:00:50,37.22,72.34,264.39,299.85,11.32,21.09,35.94,1326.32,24.32,2363.40,0.3,745.0,29.0,2.51,2.51,0.1975,448.6320,30.0000,47.53,22.45,994.75
2023-12-06T00:00:56,33.26,64.64,282.89,320.83,20.18,37.59,35.95,1325.83,24.31,2362.57,0.3,743.8,30.0,2.59,2.59,0.1974,448.5212,30.0000,47.52,22.45,994.76
2023-12-06T00:01:01,33.26,64.64,264.39,299.84,24.84,46.27,35.95,1325.20,24.33,2361.37,0.3,746.9,29.0,2.55,2.55,0.1974,448.4695,30.0000,47.53,22.45,994.73
2023-12-06T00:01:06,33.26,64.64,266.70,302.46,24.84,46.27,35.96,1324.69,24.32,2360.49,0.3,746.4,29.0,2.48,2.48,0.1974,448.5335,30.0000,47.53,22.45,994.74
2023-12-06T00:01:12,44.79,87.05,252.83,286.73,20.18,37.59,35.99,1324.66,24.32,2360.43,0.3,744.4,29.0,2.47,2.47,0.1974,448.4332,30.0000,47.53,22.45,994.73
2023-12-06T00:01:17,37.58,73.03,243.58,276.24,33.23,61.90,35.97,1324.91,24.29,2360.85,0.3,745.0,29.0,2.51,2.51,0.1974,448.5624,30.0000,47.53,22.45,994.73
2023-12-06T00:01:22,41.18,80.03,241.27,273.62,24.37,45.40,35.95,1324.86,24.31,2360.80,0.3,744.7,29.0,2.50,2.50,0.1974,448.5185,30.0000,47.53,22.45,994.74
2023-12-06T00:01:28,41.18,80.04,245.89,278.88,28.57,53.23,35.99,1324.90,24.31,2360.96,0.3,744.1,29.0,2.44,2.44,0.1974,448.4875,30.0000,47.53,22.44,994.75
2023-12-06T00:01:33,41.18,80.04,255.14,289.37,28.57,53.23,35.94,1325.08,24.31,2361.29,0.3,742.9,29.0,2.37,2.37,0.1974,448.5541,30.0000,47.53,22.44,994.75
2023-12-06T00:01:38,37.58,73.04,248.20,281.49,24.37,45.40,35.95,1325.46,24.32,2361.89,0.3,745.8,29.0,2.43,2.43,0.1975,448.5840,30.0000,47.53,22.45,994.75
2023-12-06T00:01:44,44.79,87.05,245.89,278.87,19.71,36.72,35.92,1325.44,24.32,2361.87,0.3,741.9,29.0,2.53,2.53,0.1974,448.5523,30.0000,47.53,22.45,994.76
2023-12-06T00:01:49,45.15,87.75,234.33,265.76,24.37,45.40,35.94,1325.08,24.31,2361.29,0.3,744.6,30.0,2.35,2.35,0.1974,448.3973,30.0000,47.53,22.44,994.75
2023-12-06T00:01:55,29.66,57.64,243.58,276.23,28.57,53.22,35.91,1325.11,24.31,2361.15,0.3,746.0,29.0,2.36,2.36,0.1974,448.4654,30.0000,47.53,22.45,994.71
