timestamp(UTC),NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_O3-O3,NetADC_O3-O3_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPid_P3-PPM,NetPid_P3-PPB_ug,NetPid_P3-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-03-14T00:00:04,16.92,32.62,56.27,66.05,39.02,78.49,59.10,332.69,15.99,613.57,0.3,730.7,21.0,7.38,7.38,0.1554,365.4494,22.0000,70.05,14.58,1002.13
2024-03-14T00:00:10,34.16,65.87,58.58,68.76,46.95,94.45,59.10,332.35,15.99,612.98,0.3,729.0,21.0,7.75,7.75,0.1549,364.3025,22.0000,70.08,14.58,1002.19
2024-03-14T00:00:15,25.30,48.78,30.83,36.19,43.35,87.20,59.12,332.66,16.01,613.57,0.3,729.0,21.0,7.96,7.96,0.1549,364.2509,22.0000,70.06,14.57,1002.17
2024-03-14T00:00:20,38.82,74.86,56.27,66.06,46.95,94.45,59.08,332.77,16.01,613.79,0.3,729.0,21.0,8.20,8.20,0.1549,364.2226,22.0000,70.06,14.57,1002.20
2024-03-14T00:00:26,16.45,31.72,44.70,52.47,50.55,101.69,59.10,332.91,15.99,614.02,0.3,726.3,21.0,8.59,8.59,0.1547,363.8502,22.0000,70.06,14.57,1002.16
2024-03-14T00:00:31,20.64,39.80,58.58,68.76,54.51,109.65,59.09,332.46,16.01,613.19,0.3,727.9,21.0,8.64,8.64,0.1548,364.0278,22.0000,70.08,14.57,1002.16
2024-03-14T00:00:36,16.45,31.72,53.95,63.33,43.35,87.20,59.07,332.60,16.01,613.44,0.3,724.2,21.0,8.46,8.46,0.1547,363.8026,22.0000,70.09,14.57,1002.17
2024-03-14T00:00:42,25.30,48.78,37.77,44.34,42.99,86.48,59.10,332.45,15.99,613.18,0.3,726.7,21.0,8.48,8.48,0.1548,363.9278,22.0000,70.11,14.57,1002.18
2024-03-14T00:00:47,29.96,57.77,65.52,76.91,46.95,94.45,59.10,332.39,16.02,613.08,0.3,725.7,21.0,8.63,8.63,0.1548,363.9140,22.0000,70.10,14.56,1002.15
2024-03-14T00:00:52,29.50,56.88,44.70,52.47,36.14,72.70,59.10,332.70,16.01,613.63,0.3,726.6,21.0,8.62,8.62,0.1548,363.9827,22.0000,70.08,14.57,1002.15
