timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPid_P3-PPM,NetPid_P3-PPB_ug,NetPid_P3-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-02-08T08:03:46,24.26,47.73,15850.64,18197.92,25.77,48.60,59.43,854.30,18.21,1541.08,-0.3,-739.5,16.0,1.89,2.54,0.7732,1778.3580,17.0000,67.12,17.74,990.96
2024-02-08T08:03:51,32.18,63.31,15878.39,18227.71,47.67,89.89,59.22,845.41,18.27,1524.87,0.5,1222.8,16.0,1.67,2.32,0.9929,2283.2392,17.0000,66.97,17.78,990.98
2024-02-08T08:03:57,36.14,71.08,15859.89,18202.52,34.16,64.40,59.00,834.48,18.34,1504.82,0.5,1239.0,17.0,1.45,1.96,0.9369,2154.0213,17.0000,66.94,17.81,990.87
2024-02-08T08:04:02,40.10,78.87,15859.89,18202.07,20.64,38.91,58.90,825.16,18.37,1487.98,0.5,1227.0,17.0,1.21,1.59,0.8937,2054.5614,17.0000,66.89,17.85,990.98
2024-02-08T08:04:07,44.07,86.67,15873.77,18216.75,55.60,104.81,58.71,812.91,18.47,1465.78,0.5,1206.0,17.0,0.99,1.21,0.8618,1981.2096,17.0000,66.81,17.87,990.98
2024-02-08T08:04:13,36.86,72.48,15846.02,18181.80,37.89,71.41,58.52,805.35,18.54,1451.91,0.5,1186.8,17.0,0.98,1.21,0.8407,1932.4307,17.0000,66.65,17.92,990.98
2024-02-08T08:04:18,62.79,123.45,15896.89,18238.04,28.57,53.84,58.11,794.39,18.62,1431.98,0.5,1164.1,17.0,0.84,1.03,0.8232,1891.9318,17.0000,66.47,17.94,990.93
2024-02-08T08:04:23,37.58,73.87,15836.77,18166.34,42.08,79.29,57.86,787.59,18.68,1419.52,0.5,1142.4,17.0,0.69,0.84,0.8066,1853.4221,18.0000,66.29,17.99,990.96
2024-02-08T08:04:29,48.75,95.82,15855.27,18185.29,32.76,61.72,57.57,778.80,18.76,1403.50,0.5,1127.9,17.0,0.60,0.73,0.7885,1811.7421,18.0000,66.10,18.03,990.97
2024-02-08T08:04:34,45.15,88.74,15846.02,18173.61,41.62,78.41,57.38,775.37,18.82,1397.24,0.5,1114.8,18.0,0.52,0.64,0.7776,1786.6017,18.0000,66.02,18.06,991.01
2024-02-08T08:04:39,56.31,110.65,15866.83,18194.04,36.96,69.62,57.11,768.63,18.92,1384.82,0.5,1100.3,18.0,0.54,0.66,0.7689,1766.1770,18.0000,65.87,18.10,990.96
2024-02-08T08:04:45,53.07,104.27,15839.08,18160.37,23.44,44.15,56.95,765.36,18.96,1378.79,0.5,1082.6,18.0,0.63,0.79,0.7586,1742.2347,18.0000,65.83,18.13,990.96
2024-02-08T08:04:50,41.90,82.31,15848.33,18167.64,23.44,44.14,56.70,761.59,19.05,1371.75,0.5,1070.6,18.0,0.57,0.72,0.7521,1726.9954,18.0000,65.71,18.18,990.95
2024-02-08T08:04:56,53.43,104.95,15866.83,18186.95,41.15,77.48,56.55,758.74,19.09,1366.47,0.5,1060.8,18.0,0.49,0.62,0.7448,1710.2713,18.0000,65.55,18.20,990.92
2024-02-08T08:05:01,57.03,112.01,15843.70,18157.83,27.63,52.01,56.36,756.33,19.16,1361.94,0.5,1052.1,18.0,0.46,0.57,0.7362,1690.1969,19.0000,65.49,18.25,990.94
2024-02-08T08:05:06,53.43,104.92,15876.08,18192.18,41.15,77.46,56.21,755.54,19.23,1360.31,0.5,1039.7,18.0,0.42,0.51,0.7307,1677.2560,19.0000,65.40,18.29,990.93
2024-02-08T08:05:12,57.39,112.68,15843.70,18152.33,50.00,94.10,55.96,754.61,19.29,1358.42,0.4,1027.7,18.0,0.41,0.50,0.7241,1661.9324,19.0000,65.27,18.32,990.88
2024-02-08T08:05:17,61.35,120.44,15839.08,18145.14,22.97,43.22,55.80,752.38,19.35,1354.27,0.4,1022.2,18.0,0.55,0.69,0.7151,1641.1603,19.0000,65.00,18.37,990.95
2024-02-08T08:05:22,57.39,112.65,15862.20,18168.68,22.97,43.22,55.50,748.15,19.41,1346.44,0.4,1016.6,19.0,0.60,0.75,0.7067,1621.4901,19.0000,65.05,18.41,990.92
2024-02-08T08:05:33,61.35,120.38,11463.83,13126.55,31.83,59.87,55.16,738.99,19.56,1329.53,0.4,1003.7,19.0,0.56,0.69,0.6951,1594.3057,19.0000,64.78,18.51,990.95
2024-02-08T08:05:38,54.15,106.24,8725.83,9989.91,22.97,43.20,55.12,736.30,19.60,1324.50,0.4,997.3,19.0,0.55,0.66,0.6908,1584.2963,19.0000,64.73,18.55,990.93
2024-02-08T08:05:43,65.68,128.84,7370.70,8437.38,40.68,76.49,55.14,735.77,19.67,1323.36,0.4,990.3,19.0,0.48,0.58,0.6875,1576.5468,20.0000,64.73,18.59,990.94
2024-02-08T08:05:49,58.11,113.98,6431.83,7361.66,27.17,51.08,55.05,736.17,19.72,1323.90,0.4,986.9,19.0,0.46,0.55,0.6851,1570.9169,20.0000,64.66,18.63,990.94
2024-02-08T08:08:21,58.47,114.26,2322.52,2648.56,31.36,58.74,50.95,736.48,21.25,1319.63,,,,0.35,0.40,0.5690,1299.8618,22.0000,61.37,19.70,990.94
2024-02-08T08:08:26,48.03,93.85,2283.20,2603.40,44.88,84.06,51.12,735.83,21.31,1318.29,0.4,950.4,22.0,0.42,0.48,0.5684,1298.2761,22.0000,61.42,19.75,990.99
2024-02-08T08:08:31,55.59,108.61,2246.20,2560.86,31.36,58.73,50.98,735.80,21.34,1318.06,0.4,933.7,22.0,0.51,0.58,0.5637,1287.3945,22.0000,61.50,19.77,990.92
2024-02-08T08:08:37,63.16,123.38,2227.70,2539.46,40.22,75.31,51.01,738.18,21.41,1322.17,0.4,922.5,22.0,0.54,0.60,0.5605,1279.8697,23.0000,61.49,19.82,990.97
2024-02-08T08:08:42,48.39,94.52,2195.33,2502.18,22.04,41.26,50.94,740.10,21.45,1325.40,0.4,918.8,22.0,0.56,0.63,0.5591,1276.5395,23.0000,61.51,19.86,990.96
2024-02-08T08:08:48,44.79,87.47,2153.70,2454.46,22.04,41.26,50.53,742.07,21.49,1328.79,0.4,912.8,22.0,0.52,0.58,0.5556,1268.3731,23.0000,61.10,19.90,990.98
2024-02-08T08:08:53,55.95,109.25,2098.20,2390.87,35.56,66.56,50.25,743.42,21.53,1331.01,0.4,910.8,22.0,0.48,0.54,0.5501,1255.6967,23.0000,60.84,19.94,990.98
2024-02-08T08:08:58,48.75,95.19,2088.95,2380.10,8.99,16.83,50.04,744.58,21.60,1332.95,0.4,911.9,22.0,0.43,0.48,0.5456,1245.2542,23.0000,60.68,19.97,990.98
2024-02-08T08:09:04,45.15,88.14,2077.39,2366.61,26.70,49.96,49.86,744.87,21.65,1333.30,0.4,911.2,22.0,0.36,0.41,0.5415,1235.8580,23.0000,60.52,20.01,990.98
2024-02-08T08:09:09,48.39,94.46,1980.27,2255.65,31.36,58.68,49.63,744.57,21.70,1332.57,0.4,905.8,23.0,0.42,0.47,0.5383,1228.2744,23.0000,60.34,20.04,990.95
2024-02-08T08:09:15,45.15,88.12,1964.08,2236.97,26.70,49.95,49.46,744.23,21.73,1331.82,0.4,905.1,22.0,0.82,0.92,0.5348,1220.2516,23.0000,60.22,20.08,990.98
2024-02-08T08:09:20,44.79,87.41,1964.08,2236.70,31.36,58.66,49.39,743.54,21.80,1330.42,0.4,903.8,23.0,0.90,1.02,0.5314,1212.2422,23.0000,60.10,20.12,990.99
2024-02-08T08:09:25,52.35,102.15,1922.45,2189.03,22.04,41.22,49.26,742.51,21.85,1328.43,0.4,903.2,23.0,0.89,1.01,0.5286,1205.7754,23.0000,60.01,20.15,990.97
2024-02-08T08:09:31,41.18,80.34,1890.08,2151.88,17.38,32.50,49.16,741.48,21.89,1326.40,0.4,901.3,23.0,0.87,0.98,0.5261,1199.8117,23.0000,59.91,20.19,990.98
2024-02-08T08:09:36,55.95,109.15,1885.45,2146.44,17.38,32.50,49.06,740.27,21.92,1324.14,0.4,898.9,23.0,0.86,0.97,0.5236,1194.0354,23.0000,59.80,20.22,991.00
2024-02-08T08:09:42,48.39,94.39,1864.64,2122.50,39.75,74.32,48.96,738.47,21.95,1320.77,0.4,897.7,23.0,0.83,0.94,0.5210,1188.0183,23.0000,59.70,20.25,990.98
2024-02-08T08:09:47,48.75,95.08,1836.89,2090.66,22.04,41.21,48.83,736.00,22.01,1316.18,0.4,894.8,23.0,0.79,0.89,0.5179,1180.7981,24.0000,59.59,20.29,991.00
2024-02-08T08:09:52,52.35,102.09,1813.77,2064.08,30.90,57.76,48.74,733.09,22.04,1310.80,0.4,896.9,23.0,0.68,0.77,0.5154,1174.9554,24.0000,59.48,20.32,990.97
2024-02-08T08:09:58,48.75,95.06,1816.08,2066.48,22.04,41.20,48.64,728.54,22.10,1302.53,0.4,894.3,23.0,0.65,0.74,0.5129,1169.0665,24.0000,59.39,20.35,990.96
2024-02-08T08:10:03,33.62,65.55,1806.83,2055.82,17.85,33.36,48.50,724.90,22.14,1295.93,0.4,897.3,23.0,0.61,0.68,0.5099,1162.2857,24.0000,59.27,20.38,991.00
2024-02-08T08:10:09,52.71,102.76,1760.58,2002.91,30.90,57.74,48.41,721.39,22.18,1289.48,0.4,897.0,23.0,0.56,0.63,0.5075,1156.6575,24.0000,59.20,20.42,990.99
2024-02-08T08:10:14,45.15,88.01,1735.14,1973.77,17.38,32.48,48.32,719.04,22.20,1285.15,0.4,894.4,23.0,0.53,0.59,0.5044,1149.4611,24.0000,59.09,20.45,991.00
2024-02-08T08:10:20,45.15,88.00,1716.64,1952.46,30.90,57.73,48.16,716.34,22.24,1280.15,0.4,891.8,23.0,0.57,0.64,0.5019,1143.4547,24.0000,58.99,20.49,991.00
2024-02-08T08:10:25,41.54,80.96,1693.52,1925.99,22.04,41.17,48.06,716.13,22.30,1279.65,0.4,892.4,24.0,0.64,0.72,0.4993,1137.5368,24.0000,58.88,20.52,991.01
