timestamp(UTC),NetADC_SO2-SO2,NetADC_H2Sb-H2Sb,NetADC_CO-CO,NetADC_NO2-NO2,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-05-04T10:39:27,653.93,4106.08,15452.71,44.71,34.55,741.18,22.06,0.73,0.73,1.2071,21.0000,35.54,21.03,1009.08
2023-05-04T10:39:32,574.84,3650.53,15522.81,55.45,34.45,743.07,22.13,1.68,2.64,0.7401,21.0000,35.52,21.04,1009.05
2023-05-04T10:39:38,508.80,3209.70,15678.82,49.79,34.35,743.00,22.17,1.35,2.12,0.5212,21.0000,35.51,21.04,1009.09
2023-05-04T10:39:44,457.52,2909.10,15755.70,23.22,34.24,745.04,22.26,0.90,1.28,0.4541,21.0000,35.50,21.05,1009.08
2023-05-04T10:39:49,430.58,2599.59,15823.53,44.14,34.20,744.86,22.29,0.99,1.49,0.4176,21.0000,35.50,21.06,1009.05
2023-05-04T10:39:55,399.30,2327.27,15864.23,44.71,34.10,747.59,22.36,0.81,1.21,0.3961,21.0000,35.50,21.06,1009.06
2023-05-04T10:40:00,362.80,2085.55,15913.98,44.71,34.02,749.74,22.39,0.56,0.75,0.3825,22.0000,35.50,21.07,1009.07
2023-05-04T10:40:06,340.20,1878.30,15941.11,28.31,33.92,750.82,22.43,0.61,0.78,0.3698,22.0000,35.49,21.08,1009.04
2023-05-04T10:40:11,325.43,1689.65,16002.16,44.71,33.91,751.92,22.50,0.68,0.85,0.3621,22.0000,35.49,21.09,1009.06
2023-05-04T10:40:17,308.05,1523.47,16040.60,28.31,33.82,752.04,22.53,0.64,0.78,0.3546,22.0000,35.48,21.10,1009.08
2023-05-04T10:40:22,293.27,1382.08,16083.56,39.05,33.81,751.67,22.57,0.64,0.80,0.3482,22.0000,35.48,21.10,1009.04
2023-05-04T10:40:28,284.58,1248.43,16085.82,33.96,33.71,752.14,22.63,0.65,0.79,0.3435,22.0000,35.48,21.11,1009.05
2023-05-04T10:40:34,268.94,1136.87,16108.43,39.05,33.73,753.13,22.64,0.57,0.69,0.3389,22.0000,35.47,21.12,1009.09
2023-05-04T10:40:39,266.33,1024.92,16140.09,17.57,33.63,753.18,22.68,0.45,0.55,0.3354,23.0000,35.47,21.13,1009.10
2023-05-04T10:40:45,255.04,934.27,16149.13,44.71,33.59,754.46,22.70,0.49,0.59,0.3317,23.0000,35.47,21.13,1009.08
2023-05-04T10:40:50,234.18,854.47,16124.26,23.22,33.57,756.11,22.75,0.55,0.67,0.3284,23.0000,35.47,21.14,1009.13
2023-05-04T10:40:56,212.45,771.19,15834.84,56.01,33.48,757.50,22.81,0.66,0.82,0.3259,23.0000,35.47,21.15,1009.16
2023-05-04T10:41:02,221.14,713.47,15821.27,33.96,33.47,757.71,22.83,0.68,0.82,0.3232,23.0000,35.46,21.16,1009.11
2023-05-04T10:41:07,213.32,650.72,13693.57,55.45,33.40,758.97,22.84,0.63,0.76,0.3212,23.0000,35.46,21.16,1009.09
2023-05-04T10:41:13,204.63,600.36,10023.78,39.62,33.34,759.27,22.90,0.60,0.73,0.3190,23.0000,35.46,21.17,1009.07
2023-05-04T10:41:18,191.60,551.55,7721.97,55.45,33.30,760.36,22.94,0.56,0.68,0.3173,23.0000,35.46,21.18,1009.05
2023-05-04T10:41:24,196.81,508.16,6227.38,56.01,33.24,761.29,22.94,0.47,0.57,0.3160,23.0000,35.45,21.19,1009.10
2023-05-04T10:41:29,196.81,462.84,5171.44,39.05,33.23,761.72,22.99,0.39,0.47,0.3142,23.0000,35.45,21.20,1009.10
2023-05-04T10:41:35,177.69,430.69,4488.58,56.01,33.18,761.89,23.04,0.43,0.51,0.3127,23.0000,35.45,21.20,1009.10
2023-05-04T10:41:41,175.95,399.31,3970.79,44.71,33.15,762.50,23.04,0.48,0.57,0.3113,24.0000,35.45,21.21,1009.06
2023-05-04T10:41:46,170.74,368.71,3570.57,28.31,33.14,762.92,23.07,0.48,0.56,0.3102,24.0000,35.45,21.22,1009.07
2023-05-04T10:41:52,171.61,344.69,3296.98,45.27,33.03,762.52,23.11,0.50,0.58,0.3091,24.0000,35.45,21.23,1009.06
2023-05-04T10:41:57,172.48,321.06,3064.08,44.71,33.00,762.73,23.12,0.44,0.52,0.3081,24.0000,35.44,21.24,1009.08
2023-05-04T10:42:03,155.10,295.88,2880.93,28.31,33.00,762.80,23.17,0.46,0.54,0.3070,24.0000,35.43,21.25,1009.06
2023-05-04T10:42:08,160.31,280.39,2718.13,61.10,32.96,762.26,23.18,0.59,0.69,0.3060,24.0000,35.43,21.26,1009.03
