timestamp(UTC),NetADC_SO2-SO2,NetADC_H2Sb-H2Sb,NetADC_CO-CO,NetADC_NO2-NO2,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-05-05T08:16:44,640.89,3941.45,15432.36,272.51,30.93,433.78,21.53,7.93,13.22,0.2889,20.0000,32.20,20.39,1004.12
2023-05-05T08:16:50,561.81,3862.04,15445.93,241.42,30.85,438.45,21.58,1.89,1.89,0.1687,20.0000,32.21,20.40,1004.11
2023-05-05T08:16:55,522.70,3795.80,15488.89,214.85,30.76,443.13,21.66,3.05,4.45,0.7231,20.0000,32.22,20.41,1004.12
2023-05-05T08:17:01,470.56,3731.88,15531.85,210.33,30.72,444.69,21.69,1.25,1.25,0.4842,21.0000,32.21,20.41,1004.14
2023-05-05T08:17:06,430.58,3392.54,15610.99,188.85,30.64,445.61,21.75,1.01,1.01,0.3722,21.0000,32.22,20.43,1004.13
2023-05-05T08:17:12,398.43,3064.44,15681.08,184.33,30.52,445.90,21.81,0.91,0.91,0.3302,21.0000,32.22,20.43,1004.09
2023-05-05T08:17:18,369.75,2765.77,15728.57,179.24,30.51,447.56,21.88,0.84,0.84,0.3102,21.0000,32.22,20.44,1004.16
2023-05-05T08:17:23,365.40,2516.69,15807.71,169.07,30.45,449.18,21.89,0.82,0.82,0.2965,21.0000,32.23,20.45,1004.15
2023-05-05T08:17:29,334.99,2276.52,15814.49,174.72,30.35,450.48,21.96,0.81,0.81,0.2886,21.0000,32.23,20.46,1004.15
2023-05-05T08:17:34,315.00,2072.76,15864.23,164.54,30.36,451.50,21.99,0.74,0.74,0.2815,21.0000,32.23,20.46,1004.13
2023-05-05T08:17:40,300.23,1881.40,15701.43,143.06,30.32,453.14,22.02,0.75,0.75,0.3119,22.0000,32.22,20.47,1004.12
2023-05-05T08:17:45,288.06,1713.28,15579.33,143.06,30.24,455.77,22.06,0.76,0.76,0.3112,22.0000,32.23,20.48,1004.14
2023-05-05T08:17:51,273.29,1554.85,15581.59,127.24,30.23,456.98,22.09,0.75,0.75,0.2884,22.0000,32.25,20.49,1004.13
2023-05-05T08:17:57,250.69,1424.30,11961.56,132.89,30.13,458.16,22.16,0.71,0.71,0.2894,22.0000,32.26,20.51,1004.13
2023-05-05T08:18:02,258.51,1301.50,8723.64,127.80,30.09,458.14,22.20,0.68,0.68,0.2868,22.0000,32.26,20.52,1004.11
2023-05-05T08:18:08,244.61,1196.14,6670.56,127.80,30.04,458.86,22.21,0.62,0.62,0.2838,22.0000,32.27,20.53,1004.12
2023-05-05T08:18:13,242.00,1094.65,5268.67,139.11,30.06,459.99,22.27,0.60,0.60,0.2808,22.0000,32.27,20.54,1004.13
2023-05-05T08:18:19,233.31,1003.23,4339.35,117.06,30.02,461.49,22.29,0.54,0.54,0.2774,22.0000,32.28,20.55,1004.10
2023-05-05T08:18:24,207.24,923.81,3710.76,122.71,29.95,461.56,22.32,0.84,0.84,0.2736,22.0000,32.29,20.55,1004.11
2023-05-05T08:18:30,209.85,849.83,3235.93,101.80,29.91,462.39,22.34,1.04,1.04,0.2716,22.0000,32.30,20.57,1004.15
2023-05-05T08:18:36,202.89,786.68,2917.11,106.89,29.88,462.86,22.39,0.98,0.98,0.2695,23.0000,32.30,20.58,1004.14
2023-05-05T08:18:41,200.29,724.32,2657.08,96.15,29.80,464.82,22.42,0.92,0.92,0.2672,23.0000,32.31,20.59,1004.13
2023-05-05T08:18:47,193.33,667.76,2453.58,96.15,29.80,465.81,22.47,0.89,0.89,0.2651,23.0000,32.32,20.60,1004.12
2023-05-05T08:18:52,192.47,615.08,2286.26,96.15,29.84,466.34,22.50,0.87,0.87,0.2629,23.0000,32.32,20.61,1004.12
2023-05-05T08:18:58,186.38,571.31,2168.68,101.80,29.74,468.82,22.54,0.81,0.81,0.2614,23.0000,32.33,20.62,1004.11
2023-05-05T08:19:03,178.56,528.69,2051.11,96.71,29.74,470.33,22.56,0.73,0.73,0.2599,23.0000,32.34,20.63,1004.12
2023-05-05T08:19:09,175.95,491.89,1958.40,96.71,29.71,470.99,22.57,0.62,0.62,0.2585,23.0000,32.35,20.64,1004.13
2023-05-05T08:19:15,171.61,457.80,1883.78,113.10,29.70,471.49,22.58,0.56,0.56,0.2570,23.0000,32.35,20.66,1004.12
2023-05-05T08:19:20,162.92,424.88,1766.21,91.62,29.66,472.74,22.64,0.56,0.56,0.2558,23.0000,32.35,20.66,1004.10
2023-05-05T08:19:26,155.97,401.25,1752.64,91.62,29.62,473.74,22.64,0.62,0.62,0.2542,23.0000,32.35,20.68,1004.11
2023-05-05T08:19:31,151.62,376.07,1655.41,102.36,29.61,474.32,22.68,0.64,0.64,0.2531,23.0000,32.35,20.68,1004.12
2023-05-05T08:19:37,151.62,355.15,1616.97,91.62,29.63,475.19,22.70,0.70,0.70,0.2519,24.0000,32.35,20.69,1004.11
2023-05-05T08:19:42,160.31,326.87,1574.01,91.62,29.60,475.75,22.72,0.72,0.72,0.2510,23.0000,32.35,20.71,1004.11
2023-05-05T08:19:48,149.01,310.99,1542.36,96.71,29.56,475.54,22.75,0.71,0.71,0.2499,24.0000,32.36,20.72,1004.16
2023-05-05T08:19:54,155.97,289.30,1456.43,108.02,29.50,476.48,22.78,0.69,0.69,0.2490,24.0000,32.36,20.73,1004.15
2023-05-05T08:19:59,148.14,267.60,1422.52,86.54,29.52,476.74,22.81,0.68,0.68,0.2479,24.0000,32.36,20.75,1004.14
2023-05-05T08:20:05,134.24,251.34,1379.56,65.06,29.51,477.33,22.83,0.56,0.56,0.2469,24.0000,32.35,20.76,1004.13
2023-05-05T08:20:10,126.42,235.07,1363.73,75.23,29.55,479.09,22.87,0.45,0.45,0.2465,24.0000,32.36,20.77,1004.13
2023-05-05T08:20:16,133.37,223.83,1293.63,81.45,29.48,480.13,22.87,0.51,0.51,0.2456,24.0000,32.36,20.78,1004.12
2023-05-05T08:20:21,135.11,208.34,1313.98,75.80,29.49,481.62,22.93,0.57,0.57,0.2448,24.0000,32.36,20.80,1004.12
2023-05-05T08:20:27,117.73,200.98,1268.76,92.19,29.43,481.53,22.94,0.60,0.60,0.2452,24.0000,32.36,20.80,1004.11
