timestamp(UTC),NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_O3-O3,NetADC_O3-O3_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-02-14T00:00:02,11.29,21.10,7295.09,8299.12,12.33,24.04,24.32,1160.86,26.86,2075.01,0.92,1.18,0.6526,1487.3217,31.0000,27.12,25.06,1006.65
2024-02-14T00:00:07,11.29,21.10,7391.23,8409.48,1.62,3.16,24.73,1160.08,26.82,2073.86,0.91,1.16,0.6503,1482.1342,31.0000,27.56,25.05,1006.74
2024-02-14T00:00:12,16.46,30.76,7350.37,8363.58,8.43,16.44,24.96,1160.79,26.81,2075.27,0.92,1.17,0.6500,1481.6572,31.0000,27.86,25.02,1006.71
2024-02-14T00:00:17,15.99,29.89,7350.37,8364.05,1.94,3.78,25.17,1160.19,26.78,2074.31,0.85,1.09,0.6476,1476.2735,31.0000,27.97,24.99,1006.66
2024-02-14T00:00:22,2.37,4.43,7331.15,8342.95,-10.72,-20.91,25.00,1159.34,26.75,2072.99,0.78,1.00,0.6476,1476.2278,31.0000,27.77,24.97,1006.69
2024-02-14T00:00:27,-15.95,-29.82,7359.99,8376.38,-17.87,-34.85,24.84,1159.15,26.72,2072.79,0.87,1.12,0.6467,1474.4222,31.0000,27.26,24.95,1006.70
2024-02-14T00:00:32,-2.33,-4.36,7321.53,8333.16,-24.36,-47.51,24.34,1159.53,26.69,2073.62,1.04,1.33,0.6470,1475.1434,31.0000,26.74,24.93,1006.69
2024-02-14T00:00:37,-20.64,-38.59,7376.81,8396.83,-31.18,-60.82,23.81,1158.90,26.66,2072.68,1.30,1.66,0.6482,1477.9623,31.0000,26.23,24.90,1006.68
2024-02-14T00:00:42,-7.49,-14.01,7345.57,8362.27,-13.97,-27.25,23.30,1158.15,26.62,2071.58,1.51,1.92,0.6459,1472.8654,31.0000,25.64,24.87,1006.70
2024-02-14T00:00:47,-7.49,-14.01,7376.81,8398.66,-17.87,-34.87,22.89,1158.11,26.60,2071.70,1.56,1.99,0.6508,1484.3872,31.0000,25.09,24.84,1006.70
