timestamp(UTC),NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_O3-O3,NetADC_O3-O3_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-03-25T00:00:01,27.26,50.12,7.55,8.45,47.08,90.30,27.46,469.81,25.49,826.22,0.13,0.13,0.1136,254.6765,29.0000,30.39,24.02,986.95
2024-03-25T00:00:06,18.80,34.56,9.95,11.14,46.43,89.05,27.52,470.08,25.50,826.69,0.15,0.15,0.1136,254.7076,29.0000,30.39,24.02,986.94
2024-03-25T00:00:11,32.42,59.61,46.01,51.50,39.61,75.98,27.46,470.29,25.49,827.08,0.14,0.14,0.1136,254.6450,29.0000,30.39,24.02,986.98
2024-03-25T00:00:16,14.11,25.94,21.97,24.59,46.43,89.06,27.49,470.70,25.49,827.81,0.16,0.16,0.1135,254.5829,29.0000,30.39,24.01,986.96
2024-03-25T00:00:21,27.73,50.99,26.78,29.98,36.36,69.74,27.46,470.57,25.50,827.60,0.16,0.16,0.1135,254.3943,29.0000,30.40,24.01,986.98
2024-03-25T00:00:26,31.95,58.74,36.39,40.73,50.00,95.91,27.46,470.78,25.50,827.96,0.17,0.17,0.1135,254.5039,29.0000,30.40,24.02,987.00
2024-03-25T00:00:31,23.03,42.35,-4.47,-5.00,46.43,89.06,27.47,471.43,25.49,829.13,0.19,0.19,0.1135,254.5973,29.0000,30.40,24.02,987.03
2024-03-25T00:00:36,32.42,59.61,17.16,19.21,39.61,75.98,27.49,471.71,25.52,829.65,0.18,0.18,0.1136,254.7445,30.0000,30.39,24.01,987.03
2024-03-25T00:00:41,23.50,43.21,12.36,13.84,33.11,63.51,27.50,471.52,25.50,829.28,0.15,0.15,0.1135,254.5855,30.0000,30.40,24.02,987.02
2024-03-25T00:00:46,18.80,34.57,24.37,27.28,50.00,95.91,27.43,471.91,25.50,830.01,0.13,0.13,0.1135,254.6121,30.0000,30.41,24.01,987.03
2024-03-25T00:00:51,18.80,34.57,31.58,35.35,46.75,89.68,27.47,472.28,25.49,830.64,0.19,0.19,0.1135,254.5276,30.0000,30.41,24.01,987.02
2024-03-25T00:00:56,18.80,34.57,24.37,27.28,46.43,89.06,27.46,472.26,25.52,830.56,0.20,0.20,0.1136,254.6211,29.0000,30.40,24.01,986.95
2024-03-25T00:01:01,23.50,43.21,26.78,29.98,39.93,76.59,27.47,472.52,25.49,831.02,0.20,0.20,0.1135,254.5026,30.0000,30.41,24.00,986.92
2024-03-25T00:01:06,9.88,18.17,26.78,29.97,43.18,82.82,27.47,472.19,25.52,830.42,0.21,0.21,0.1135,254.4574,29.0000,30.41,24.01,986.93
2024-03-25T00:01:11,37.12,68.25,26.78,29.98,36.36,69.74,27.46,472.25,25.50,830.56,0.20,0.20,0.1135,254.5381,30.0000,30.41,24.01,986.97
2024-03-25T00:01:16,27.73,50.99,5.15,5.76,46.43,89.06,27.44,472.01,25.50,830.12,0.19,0.19,0.1135,254.4145,29.0000,30.42,24.01,986.97
2024-03-25T00:01:21,27.73,50.99,12.36,13.84,46.43,89.06,27.46,472.10,25.49,830.29,0.17,0.17,0.1134,254.3281,29.0000,30.41,24.01,986.98
2024-03-25T00:01:26,23.50,43.21,36.39,40.73,43.18,82.83,27.49,472.30,25.50,830.66,0.19,0.19,0.1134,254.1918,30.0000,30.41,24.02,987.02
2024-03-25T00:01:31,9.41,17.30,21.97,24.59,53.25,102.15,27.50,472.46,25.49,830.96,0.20,0.20,0.1134,254.3759,29.0000,30.41,24.01,987.01
2024-03-25T00:01:36,36.65,67.39,12.36,13.84,53.25,102.15,27.46,472.35,25.49,830.78,0.19,0.19,0.1135,254.4956,30.0000,30.41,24.01,987.03
2024-03-25T00:01:41,23.03,42.35,2.74,3.07,43.18,82.83,27.50,472.69,25.48,831.37,0.21,0.21,0.1135,254.4717,30.0000,30.41,24.02,987.05
2024-03-25T00:01:46,14.11,25.94,24.37,27.28,33.11,63.51,27.47,472.69,25.50,831.38,0.20,0.20,0.1134,254.2282,29.0000,30.41,24.01,987.03
2024-03-25T00:01:51,27.73,50.99,-11.68,-13.07,43.18,82.83,27.49,472.11,25.49,830.33,0.17,0.17,0.1134,254.2803,29.0000,30.41,24.01,986.98
2024-03-25T00:01:56,36.18,66.53,31.58,35.35,53.57,102.76,27.49,472.09,25.49,830.34,0.16,0.16,0.1135,254.5083,30.0000,30.41,24.01,987.05
2024-03-25T00:02:01,27.26,50.12,7.55,8.45,43.51,83.46,27.50,471.67,25.50,829.56,0.13,0.13,0.1135,254.5904,30.0000,30.41,24.02,987.03
2024-03-25T00:02:06,36.18,66.52,12.36,13.83,50.33,96.54,27.50,471.66,25.48,829.51,0.11,0.11,0.1136,254.6329,30.0000,30.41,24.02,987.01
2024-03-25T00:02:11,27.26,50.12,-6.87,-7.69,43.51,83.46,27.46,471.91,25.48,829.92,0.09,0.09,0.1135,254.5337,29.0000,30.40,24.02,986.96
2024-03-25T00:02:16,27.73,50.98,2.74,3.07,47.08,90.31,27.50,472.44,25.49,830.87,0.09,0.09,0.1135,254.4582,30.0000,30.40,24.02,986.99
2024-03-25T00:02:21,27.26,50.12,26.78,29.98,53.90,103.39,27.49,472.51,25.52,831.02,0.10,0.10,0.1134,254.3468,29.0000,30.41,24.02,987.02
2024-03-25T00:02:26,18.33,33.70,0.34,0.38,53.90,103.39,27.49,472.36,25.50,830.74,0.11,0.11,0.1135,254.5345,29.0000,30.39,24.03,987.03
2024-03-25T00:02:31,40.88,75.16,5.15,5.76,47.08,90.31,27.44,472.36,25.50,830.74,0.12,0.12,0.1135,254.3958,30.0000,30.39,24.03,987.02
2024-03-25T00:02:36,27.26,50.12,-18.89,-21.14,40.26,77.23,27.49,471.96,25.52,830.05,0.13,0.13,0.1134,254.3854,30.0000,30.39,24.03,987.06
2024-03-25T00:02:41,36.18,66.53,21.97,24.59,47.08,90.31,27.49,471.78,25.48,829.78,0.18,0.18,0.1134,254.3952,29.0000,30.39,24.03,987.09
2024-03-25T00:02:46,40.88,75.17,-26.10,-29.22,53.57,102.76,27.47,471.08,25.48,828.53,0.21,0.21,0.1135,254.4554,29.0000,30.38,24.03,987.07
2024-03-25T00:02:51,22.56,41.48,-6.87,-7.69,50.33,96.55,27.43,470.85,25.50,828.15,0.22,0.22,0.1135,254.4978,29.0000,30.38,24.02,987.06
2024-03-25T00:02:56,36.18,66.53,12.36,13.84,47.08,90.31,27.47,470.90,25.50,828.23,0.24,0.24,0.1135,254.5619,29.0000,30.38,24.03,987.10
2024-03-25T00:03:01,27.26,50.13,-4.47,-5.00,47.08,90.32,27.44,470.94,25.52,828.33,0.25,0.25,0.1136,254.6873,30.0000,30.38,24.02,987.10
2024-03-25T00:03:06,22.56,41.48,14.76,16.52,46.75,89.67,27.47,470.74,25.49,827.88,0.23,0.23,0.1135,254.5001,30.0000,30.38,24.03,987.01
2024-03-25T00:03:11,27.26,50.12,-28.50,-31.90,50.33,96.54,27.47,470.46,25.49,827.36,0.20,0.20,0.1135,254.4830,30.0000,30.37,24.03,986.98
2024-03-25T00:03:16,27.26,50.12,7.55,8.45,53.57,102.75,27.46,470.23,25.49,826.95,0.19,0.19,0.1135,254.4640,30.0000,30.37,24.03,986.98
2024-03-25T00:03:21,18.33,33.70,12.36,13.83,50.33,96.54,27.49,469.85,25.49,826.31,0.17,0.17,0.1135,254.4006,29.0000,30.37,24.03,987.01
2024-03-25T00:03:26,27.73,50.98,9.95,11.14,50.65,97.15,27.47,469.48,25.49,825.63,0.17,0.17,0.1135,254.4977,30.0000,30.37,24.03,986.98
2024-03-25T00:03:31,36.18,66.52,-16.49,-18.46,47.08,90.30,27.50,469.37,25.48,825.44,0.19,0.19,0.1136,254.6703,29.0000,30.36,24.03,986.99
2024-03-25T00:03:36,18.33,33.70,9.95,11.14,47.08,90.30,27.44,469.19,25.49,825.10,0.21,0.21,0.1136,254.6474,29.0000,30.36,24.03,986.94
2024-03-25T00:03:41,36.18,66.52,-11.68,-13.07,53.90,103.38,27.49,469.33,25.50,825.33,0.23,0.23,0.1135,254.4343,29.0000,30.36,24.03,986.94
