timestamp(UTC),NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_O3-O3,NetADC_O3-O3_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-03-18T10:11:44,-137.11,-267.16,20288.65,24066.34,-166.27,-337.99,61.63,704.50,14.19,1313.04,2.28,2.51,1.1404,2709.9345,13.0000,70.94,12.20,1004.34
2024-03-18T10:11:49,-116.92,-227.79,19901.68,23604.09,-98.08,-199.35,61.41,700.45,14.25,1305.31,2.29,2.29,0.8486,2016.0903,13.0000,70.79,12.24,1004.35
2024-03-18T10:11:54,-131.94,-257.00,19536.34,23166.34,-31.18,-63.36,61.12,698.85,14.32,1302.07,2.40,2.40,0.5871,1394.5621,13.0000,70.76,12.29,1004.33
2024-03-18T10:11:59,-133.35,-259.71,19291.18,22872.75,-6.18,-12.56,60.99,698.37,14.43,1301.02,2.46,2.46,0.4684,1112.6235,14.0000,70.78,12.34,1004.38
2024-03-18T10:12:04,-116.45,-226.77,19173.40,22730.22,17.53,35.61,60.91,698.46,14.47,1301.03,2.53,2.53,0.4143,983.9413,14.0000,70.81,12.38,1004.39
2024-03-18T10:12:09,-135.23,-263.29,19062.84,22594.55,43.51,88.38,60.78,699.14,14.53,1302.03,2.64,2.64,0.3726,884.7625,14.0000,70.77,12.43,1004.36
2024-03-18T10:12:13,-131.94,-256.85,18887.38,22384.08,62.34,126.61,60.68,700.96,14.62,1305.27,2.69,2.69,0.3429,814.1092,14.0000,70.72,12.47,1004.39
2024-03-18T10:12:19,-114.57,-223.00,18853.73,22340.90,63.64,129.23,60.49,700.97,14.66,1305.08,2.61,2.61,0.3206,761.0699,14.0000,70.61,12.51,1004.39
2024-03-18T10:12:24,-106.11,-206.50,18762.40,22229.02,77.60,157.55,60.35,702.42,14.74,1307.58,2.65,2.65,0.3036,720.4636,14.0000,70.42,12.56,1004.40
2024-03-18T10:12:29,-120.20,-233.89,18707.12,22159.96,74.68,151.60,60.12,703.10,14.79,1308.62,2.78,2.78,0.2906,689.5861,14.0000,70.36,12.61,1004.41
2024-03-18T10:12:34,-111.75,-217.40,18659.05,22098.90,67.86,137.73,59.86,703.65,14.88,1309.41,2.71,2.71,0.2803,665.0693,15.0000,70.25,12.66,1004.40
