timestamp(UTC),NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_O3-O3,NetADC_O3-O3_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-03-24T00:00:04,28.20,52.10,60.43,67.97,42.86,82.61,25.38,476.61,25.55,842.28,0.30,0.30,0.1129,254.4327,30.0000,28.01,24.05,991.88
2024-03-24T00:00:09,18.33,33.87,43.60,49.04,40.26,77.60,25.47,477.25,25.52,843.42,0.26,0.26,0.1130,254.5341,29.0000,28.02,24.05,991.88
2024-03-24T00:00:14,23.03,42.55,9.95,11.19,39.93,76.96,25.39,477.39,25.53,843.64,0.24,0.24,0.1130,254.5875,30.0000,28.03,24.05,991.87
2024-03-24T00:00:19,31.95,59.03,36.39,40.93,50.00,96.37,25.44,477.67,25.53,844.15,0.25,0.25,0.1130,254.5759,30.0000,28.02,24.05,991.88
2024-03-24T00:00:24,31.95,59.03,5.15,5.79,39.93,76.96,25.45,477.64,25.55,844.08,0.28,0.28,0.1129,254.3856,30.0000,28.01,24.05,991.87
2024-03-24T00:00:29,23.03,42.55,46.01,51.75,43.51,83.86,25.38,478.48,25.53,845.59,0.36,0.36,0.1129,254.3305,30.0000,27.99,24.05,991.90
2024-03-24T00:00:34,23.50,43.42,26.78,30.12,39.93,76.96,25.38,478.80,25.52,846.14,0.43,0.43,0.1130,254.5335,29.0000,28.02,24.04,991.85
2024-03-24T00:00:39,23.03,42.55,21.97,24.71,39.93,76.96,25.41,479.02,25.55,846.53,0.45,0.45,0.1130,254.5150,30.0000,28.03,24.05,991.88
2024-03-24T00:00:44,10.35,19.12,31.58,35.52,50.00,96.37,25.39,479.19,25.56,846.86,0.38,0.38,0.1129,254.3144,29.0000,28.01,24.05,991.90
2024-03-24T00:00:49,31.95,59.03,21.97,24.71,36.69,70.72,25.38,479.09,25.56,846.68,0.37,0.37,0.1129,254.3471,30.0000,28.02,24.05,991.90
2024-03-24T00:00:54,14.11,26.07,55.62,62.56,39.93,76.96,25.38,479.80,25.56,847.92,0.36,0.36,0.1128,254.2535,30.0000,27.99,24.05,991.89
2024-03-24T00:00:59,23.03,42.55,50.81,57.15,39.93,76.96,25.39,480.33,25.55,848.85,0.35,0.35,0.1128,254.0906,30.0000,27.95,24.05,991.88
2024-03-24T00:01:04,27.73,51.23,41.20,46.34,50.00,96.37,25.34,480.64,25.56,849.42,0.31,0.31,0.1128,254.1915,30.0000,27.94,24.05,991.90
2024-03-24T00:01:09,27.73,51.23,86.87,97.71,39.93,76.97,25.33,480.98,25.53,850.03,0.30,0.30,0.1129,254.3800,29.0000,27.99,24.05,991.91
2024-03-24T00:01:14,18.80,34.73,38.80,43.64,43.18,83.23,25.36,481.94,25.55,851.73,0.38,0.38,0.1130,254.5763,30.0000,28.01,24.05,991.91
2024-03-24T00:01:19,27.73,51.23,46.01,51.75,46.75,90.11,25.44,481.66,25.53,851.22,0.40,0.40,0.1129,254.3111,30.0000,27.99,24.05,991.90
2024-03-24T00:01:24,23.03,42.55,41.20,46.34,43.18,83.23,25.36,481.42,25.55,850.79,0.37,0.37,0.1129,254.2827,30.0000,27.97,24.05,991.90
2024-03-24T00:01:29,27.73,51.23,26.78,30.12,53.57,103.25,25.36,481.83,25.55,851.46,0.33,0.33,0.1127,253.9377,29.0000,27.94,24.06,991.86
2024-03-24T00:01:34,27.73,51.23,36.39,40.93,50.00,96.37,25.29,481.88,25.53,851.58,0.28,0.28,0.1126,253.7819,30.0000,27.94,24.05,991.86
2024-03-24T00:01:39,32.42,59.90,55.62,62.56,39.93,76.96,25.34,482.06,25.56,851.88,0.30,0.30,0.1128,254.1579,30.0000,27.98,24.05,991.86
2024-03-24T00:01:44,27.73,51.23,33.99,38.23,46.75,90.11,25.34,482.00,25.55,851.82,0.33,0.33,0.1128,254.1570,30.0000,27.98,24.05,991.89
2024-03-24T00:01:49,31.48,58.16,36.39,40.93,50.33,97.01,25.36,482.62,25.55,852.90,0.35,0.35,0.1130,254.5218,29.0000,27.98,24.04,991.85
2024-03-24T00:01:54,27.26,50.36,9.95,11.19,43.83,84.48,25.33,482.64,25.53,852.91,0.36,0.36,0.1128,254.1170,30.0000,27.99,24.05,991.85
2024-03-24T00:01:59,27.26,50.36,26.78,30.12,47.08,90.74,25.39,482.45,25.53,852.57,0.32,0.32,0.1129,254.2891,30.0000,27.98,24.05,991.86
2024-03-24T00:02:04,36.18,66.84,60.43,67.97,47.08,90.74,25.34,483.01,25.55,853.58,0.31,0.31,0.1128,254.1200,30.0000,27.96,24.05,991.88
2024-03-24T00:02:09,36.18,66.85,29.18,32.82,47.08,90.75,25.35,482.90,25.55,853.40,0.28,0.28,0.1128,254.2087,29.0000,27.94,24.05,991.90
2024-03-24T00:02:14,27.26,50.36,17.16,19.30,50.33,97.01,25.35,483.10,25.56,853.74,0.24,0.24,0.1129,254.3109,30.0000,27.92,24.06,991.90
2024-03-24T00:02:19,27.26,50.36,2.74,3.08,53.90,103.88,25.34,483.06,25.55,853.64,0.21,0.21,0.1128,254.1318,30.0000,27.92,24.06,991.87
2024-03-24T00:02:24,36.18,66.84,14.76,16.60,50.65,97.62,25.29,482.94,25.50,853.45,0.24,0.24,0.1127,253.9854,29.0000,27.94,24.05,991.86
2024-03-24T00:02:29,36.18,66.84,26.78,30.12,50.33,97.01,25.32,483.01,25.55,853.58,0.29,0.29,0.1127,253.8752,29.0000,27.94,24.05,991.86
2024-03-24T00:02:34,31.48,58.16,26.78,30.12,50.65,97.62,25.34,482.97,25.55,853.52,0.31,0.31,0.1126,253.8086,29.0000,27.92,24.05,991.88
2024-03-24T00:02:39,27.26,50.36,24.37,27.41,47.08,90.74,25.31,483.14,25.55,853.79,0.30,0.30,0.1127,253.9009,30.0000,27.91,24.05,991.84
2024-03-24T00:02:44,22.56,41.68,-9.28,-10.44,50.65,97.62,25.32,482.62,25.55,852.88,0.32,0.32,0.1127,253.8873,29.0000,27.92,24.05,991.86
2024-03-24T00:02:49,36.18,66.84,31.58,35.52,50.33,97.00,25.34,483.00,25.55,853.53,0.43,0.43,0.1128,254.1948,29.0000,27.94,24.06,991.87
2024-03-24T00:02:54,27.26,50.36,12.36,13.90,47.08,90.74,25.30,482.96,25.52,853.47,0.45,0.45,0.1128,254.1643,29.0000,27.95,24.05,991.84
2024-03-24T00:02:59,36.18,66.84,7.55,8.49,43.83,84.48,25.32,483.13,25.53,853.79,0.41,0.41,0.1127,254.0347,30.0000,27.94,24.05,991.88
2024-03-24T00:03:04,36.18,66.84,0.34,0.38,47.08,90.74,25.33,482.94,25.53,853.44,0.39,0.39,0.1129,254.2657,29.0000,27.95,24.05,991.85
2024-03-24T00:03:09,27.26,50.36,36.39,40.93,53.90,103.88,25.34,483.31,25.55,854.07,0.35,0.35,0.1128,254.0777,30.0000,27.97,24.05,991.83
2024-03-24T00:03:14,36.18,66.84,9.95,11.19,53.90,103.88,25.36,483.07,25.55,853.64,0.32,0.32,0.1128,254.0218,30.0000,27.93,24.05,991.82
2024-03-24T00:03:19,27.26,50.36,19.57,22.01,53.90,103.89,25.35,482.86,25.55,853.30,0.35,0.35,0.1127,253.8429,29.0000,27.92,24.05,991.85
2024-03-24T00:03:24,36.18,66.84,9.95,11.19,47.08,90.74,25.29,483.07,25.55,853.65,0.37,0.37,0.1127,253.8599,30.0000,27.89,24.06,991.86
2024-03-24T00:03:29,36.18,66.84,17.16,19.30,43.83,84.47,25.31,482.70,25.55,852.99,0.33,0.33,0.1127,253.8885,30.0000,27.92,24.06,991.85
