timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-12-12T00:00:00,40.58,78.39,134.94,152.10,18.33,33.94,39.35,1089.27,24.87,1929.19,0.59,0.60,0.1852,418.0942,29.0000,45.60,23.59,992.50
2023-12-12T00:00:05,32.79,63.34,151.76,171.06,15.05,27.86,39.38,1089.91,24.86,1930.24,0.62,0.63,0.1852,418.0587,29.0000,45.60,23.59,992.46
2023-12-12T00:00:10,40.91,79.02,113.31,127.72,31.95,59.15,39.38,1089.78,24.87,1929.99,0.58,0.59,0.1853,418.3474,29.0000,45.59,23.59,992.45
2023-12-12T00:00:15,36.69,70.87,161.38,181.90,27.73,51.34,39.34,1090.69,24.90,1931.64,0.58,0.59,0.1852,418.0970,29.0000,45.59,23.59,992.47
2023-12-12T00:00:20,33.44,64.59,130.13,146.67,23.50,43.51,39.35,1090.84,24.86,1931.81,0.60,0.61,0.1851,417.9019,29.0000,45.58,23.59,992.43
2023-12-12T00:00:25,37.01,71.49,132.53,149.38,18.80,34.81,39.38,1090.85,24.90,1931.86,0.63,0.65,0.1852,418.1005,29.0000,45.59,23.59,992.44
2023-12-12T00:00:30,30.19,58.31,146.95,165.64,27.73,51.34,39.36,1090.88,24.87,1931.97,0.75,0.76,0.1851,418.0098,29.0000,45.59,23.59,992.48
2023-12-12T00:00:35,33.44,64.59,151.76,171.05,18.80,34.81,39.34,1092.56,24.89,1934.89,0.77,0.78,0.1852,418.0584,29.0000,45.60,23.59,992.44
2023-12-12T00:00:40,30.19,58.31,146.95,165.62,23.50,43.51,39.36,1092.65,24.86,1934.97,0.69,0.70,0.1851,417.9049,29.0000,45.60,23.60,992.44
2023-12-12T00:00:45,30.19,58.31,149.36,168.34,27.73,51.34,39.32,1092.98,24.87,1935.58,0.59,0.60,0.1851,417.9768,29.0000,45.59,23.60,992.44
2023-12-12T00:00:50,33.44,64.59,151.76,171.05,23.03,42.64,39.34,1092.48,24.87,1934.74,0.52,0.52,0.1852,418.2147,29.0000,45.59,23.59,992.44
2023-12-12T00:00:55,33.44,64.59,163.78,184.59,32.42,60.02,39.38,1092.41,24.87,1934.56,0.46,0.47,0.1853,418.2970,29.0000,45.59,23.59,992.41
2023-12-12T00:01:00,33.44,64.59,168.59,190.02,14.58,26.99,39.35,1091.76,24.89,1933.43,0.43,0.44,0.1853,418.4113,29.0000,45.59,23.59,992.42
2023-12-12T00:01:05,33.44,64.59,137.34,154.80,19.27,35.68,39.32,1091.57,24.87,1933.14,0.42,0.43,0.1852,418.1492,29.0000,45.59,23.58,992.41
2023-12-12T00:01:10,30.19,58.31,163.78,184.60,18.80,34.81,39.37,1091.85,24.89,1933.66,0.41,0.42,0.1852,418.0675,29.0000,45.59,23.59,992.45
2023-12-12T00:01:15,23.37,45.14,151.76,171.05,19.27,35.68,39.35,1091.80,24.87,1933.53,0.42,0.43,0.1852,418.1559,29.0000,45.59,23.59,992.43
2023-12-12T00:01:20,29.87,57.70,156.57,176.48,27.73,51.34,39.36,1091.58,24.86,1933.22,0.40,0.41,0.1853,418.3006,29.0000,45.60,23.59,992.47
2023-12-12T00:01:25,30.19,58.31,146.95,165.63,18.80,34.81,39.35,1091.93,24.87,1933.74,0.34,0.35,0.1852,418.2138,29.0000,45.59,23.59,992.42
2023-12-12T00:01:30,40.26,77.76,134.94,152.09,32.42,60.02,39.39,1091.45,24.89,1932.93,0.30,0.30,0.1853,418.4687,29.0000,45.59,23.59,992.44
2023-12-12T00:01:35,40.26,77.76,142.15,160.22,18.80,34.81,39.35,1090.22,24.87,1930.77,0.27,0.27,0.1853,418.3406,29.0000,45.59,23.59,992.45
2023-12-12T00:01:40,33.44,64.59,139.74,157.51,27.73,51.34,39.35,1089.65,24.86,1929.78,0.28,0.29,0.1852,418.2220,29.0000,45.59,23.58,992.43
2023-12-12T00:01:45,40.91,79.02,142.15,160.23,36.18,66.99,39.37,1089.97,24.89,1930.37,0.29,0.30,0.1852,418.2147,29.0000,45.60,23.58,992.44
2023-12-12T00:01:50,40.58,78.39,98.88,111.46,23.03,42.64,39.35,1089.77,24.86,1930.04,0.32,0.33,0.1854,418.6932,29.0000,45.60,23.58,992.46
2023-12-12T00:01:55,40.58,78.38,122.92,138.55,36.18,66.99,39.39,1089.16,24.86,1928.92,0.39,0.40,0.1855,418.7594,29.0000,45.60,23.58,992.43
2023-12-12T00:02:00,37.34,72.13,132.53,149.38,18.33,33.94,39.34,1089.78,24.89,1930.03,0.48,0.49,0.1855,418.7677,29.0000,45.61,23.58,992.44
2023-12-12T00:02:05,40.58,78.39,110.90,125.01,36.18,66.99,39.38,1089.95,24.89,1930.38,0.56,0.58,0.1855,418.9420,29.0000,45.61,23.58,992.46
