timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-12-12T00:00:03,41.49,80.48,132.07,149.49,25.28,47.00,40.07,1127.40,24.03,2005.10,0.40,0.41,0.1553,352.1102,28.0000,46.81,22.65,993.51
2023-12-12T00:00:08,31.02,60.17,109.92,124.42,39.59,73.61,40.08,1127.62,24.05,2005.45,0.39,0.40,0.1553,352.0354,28.0000,46.81,22.65,993.49
2023-12-12T00:00:13,20.87,40.48,161.61,182.94,30.53,56.77,40.03,1127.32,24.08,2005.01,0.37,0.38,0.1552,352.0107,28.0000,46.83,22.63,993.47
2023-12-12T00:00:18,34.29,66.52,132.07,149.50,21.46,39.90,40.08,1127.16,24.08,2004.70,0.34,0.34,0.1553,352.2240,28.0000,46.84,22.63,993.46
2023-12-12T00:00:23,37.89,73.50,141.92,160.64,25.76,47.90,40.07,1127.05,24.04,2004.45,0.30,0.31,0.1552,351.8021,28.0000,46.83,22.64,993.46
2023-12-12T00:00:28,41.16,79.84,137.00,155.08,16.69,31.03,40.07,1127.32,24.09,2005.00,0.30,0.30,0.1552,351.9222,28.0000,46.83,22.63,993.46
2023-12-12T00:00:33,37.89,73.50,112.38,127.20,25.76,47.90,40.05,1126.31,24.05,2003.12,0.35,0.36,0.1552,351.9128,28.0000,46.84,22.64,993.46
2023-12-12T00:00:38,31.02,60.17,149.31,169.01,30.53,56.77,40.06,1125.82,24.05,2002.35,0.44,0.45,0.1553,352.0731,28.0000,46.85,22.63,993.48
2023-12-12T00:00:43,37.89,73.50,149.31,169.01,30.53,56.77,40.08,1125.55,24.07,2001.87,0.48,0.50,0.1552,352.0003,28.0000,46.86,22.63,993.47
2023-12-12T00:00:48,27.42,53.19,137.00,155.07,21.46,39.90,40.08,1125.51,24.05,2001.74,0.58,0.59,0.1553,352.0352,28.0000,46.85,22.63,993.44
2023-12-12T00:00:53,31.02,60.17,149.31,169.01,21.46,39.90,40.08,1125.81,24.07,2002.28,0.62,0.64,0.1553,352.1693,28.0000,46.85,22.63,993.45
2023-12-12T00:00:58,37.89,73.50,109.92,124.42,30.53,56.76,40.02,1125.37,24.07,2001.47,0.62,0.64,0.1553,352.0662,28.0000,46.85,22.64,993.47
2023-12-12T00:01:03,37.89,73.50,117.30,132.78,35.30,65.64,40.08,1125.49,24.05,2001.78,0.62,0.63,0.1552,351.9164,28.0000,46.85,22.63,993.48
2023-12-12T00:01:08,31.02,60.17,119.77,135.57,12.40,23.06,40.04,1124.92,24.07,2000.73,0.54,0.56,0.1553,352.2419,28.0000,46.84,22.63,993.46
2023-12-12T00:01:13,34.29,66.51,124.69,141.14,21.46,39.90,40.06,1124.52,24.05,1999.92,0.55,0.57,0.1553,352.0330,28.0000,46.84,22.64,993.45
2023-12-12T00:01:18,34.29,66.51,144.38,163.43,39.59,73.61,40.04,1124.79,24.07,2000.44,0.57,0.58,0.1552,352.0084,28.0000,46.83,22.63,993.44
2023-12-12T00:01:23,34.29,66.51,124.69,141.14,30.53,56.77,40.07,1124.92,24.03,2000.69,0.54,0.56,0.1552,351.9203,28.0000,46.83,22.63,993.45
2023-12-12T00:01:28,27.74,53.81,141.92,160.64,30.53,56.76,40.09,1124.54,24.07,1999.98,0.55,0.57,0.1553,352.1545,28.0000,46.83,22.64,993.46
2023-12-12T00:01:33,34.29,66.51,132.07,149.50,21.46,39.90,40.05,1124.67,24.05,2000.26,0.53,0.54,0.1553,352.0464,28.0000,46.83,22.64,993.49
2023-12-12T00:01:38,41.16,79.84,144.38,163.44,25.76,47.90,40.04,1125.00,24.07,2000.92,0.54,0.55,0.1552,351.8959,28.0000,46.83,22.63,993.49
2023-12-12T00:01:43,48.37,93.82,132.07,149.49,34.82,64.74,40.07,1123.99,24.03,1999.00,0.52,0.53,0.1552,351.9657,28.0000,46.83,22.64,993.46
2023-12-12T00:01:48,41.49,80.48,102.53,116.05,16.22,30.16,40.07,1123.80,24.04,1998.65,0.50,0.52,0.1554,352.3087,28.0000,46.82,22.64,993.45
2023-12-12T00:01:53,38.22,74.13,122.23,138.35,30.05,55.87,40.06,1123.36,24.05,1997.84,0.53,0.55,0.1553,352.1204,28.0000,46.82,22.64,993.44
2023-12-12T00:01:58,41.49,80.48,97.61,110.49,25.28,47.00,40.05,1122.41,24.07,1996.23,0.54,0.56,0.1553,352.1045,28.0000,46.83,22.64,993.48
2023-12-12T00:02:03,41.49,80.48,92.69,104.92,43.88,81.59,40.05,1121.81,24.05,1995.14,0.59,0.61,0.1551,351.7562,28.0000,46.82,22.64,993.47
2023-12-12T00:02:08,41.49,80.48,95.15,107.70,34.34,63.85,40.09,1121.75,24.05,1995.07,0.56,0.57,0.1553,352.1755,28.0000,46.81,22.65,993.52
2023-12-12T00:02:13,38.22,74.14,132.07,149.50,34.82,64.75,40.09,1121.85,24.04,1995.31,0.58,0.60,0.1552,351.9764,28.0000,46.82,22.64,993.52
2023-12-12T00:02:18,38.22,74.14,112.38,127.21,25.28,47.00,40.04,1122.68,24.08,1996.71,0.63,0.65,0.1553,352.1036,28.0000,46.81,22.65,993.51
2023-12-12T00:02:23,48.37,93.83,139.46,157.86,25.28,47.00,40.08,1122.34,24.05,1996.09,0.65,0.67,0.1552,351.9301,28.0000,46.81,22.65,993.50
2023-12-12T00:02:28,38.22,74.14,112.38,127.21,30.05,55.87,40.05,1123.37,24.07,1997.94,0.60,0.62,0.1553,352.1809,28.0000,46.81,22.64,993.48
2023-12-12T00:02:33,44.77,86.84,95.15,107.70,30.05,55.87,40.08,1124.08,24.07,1999.19,0.58,0.59,0.1553,352.1607,28.0000,46.81,22.65,993.51
2023-12-12T00:02:38,38.22,74.14,112.38,127.21,34.34,63.85,40.10,1124.61,24.04,2000.11,0.58,0.60,0.1552,351.9729,28.0000,46.82,22.64,993.47
