timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-12-09T00:00:03,38.22,74.83,178.85,204.34,30.05,56.40,37.86,1131.50,23.25,2031.22,2.00,2.00,0.1538,352.1029,27.0000,44.52,21.85,1000.10
2023-12-09T00:00:08,34.29,67.14,191.16,218.41,30.53,57.30,37.89,1131.65,23.26,2031.55,2.21,2.21,0.1540,352.4042,27.0000,44.52,21.85,1000.12
2023-12-09T00:00:13,27.74,54.31,208.39,238.08,35.30,66.25,37.89,1131.52,23.26,2031.21,2.25,2.25,0.1540,352.3707,27.0000,44.52,21.86,1000.11
2023-12-09T00:00:18,34.29,67.14,198.54,226.83,39.59,74.30,37.85,1130.97,23.26,2030.25,2.19,2.19,0.1538,352.1009,27.0000,44.52,21.86,1000.12
2023-12-09T00:00:23,33.96,66.49,205.93,235.27,35.30,66.25,37.88,1130.61,23.25,2029.54,2.06,2.06,0.1538,352.0695,27.0000,44.52,21.86,1000.09
2023-12-09T00:00:28,37.89,74.19,196.08,224.03,30.53,57.30,37.85,1130.92,23.26,2030.18,1.98,1.98,0.1541,352.5778,27.0000,44.52,21.86,1000.13
2023-12-09T00:00:33,34.29,67.14,218.23,249.34,16.69,31.32,37.87,1131.82,23.26,2031.83,1.96,1.96,0.1540,352.4447,27.0000,44.53,21.85,1000.11
2023-12-09T00:00:38,34.29,67.14,218.23,249.33,21.46,40.27,37.89,1131.65,23.26,2031.48,1.89,1.89,0.1539,352.2241,27.0000,44.53,21.86,1000.12
2023-12-09T00:00:43,34.62,67.78,205.93,235.27,20.99,39.39,37.90,1132.01,23.25,2032.08,1.99,1.99,0.1538,352.0696,27.0000,44.52,21.86,1000.10
2023-12-09T00:00:48,34.62,67.78,208.39,238.09,21.46,40.28,37.93,1132.89,23.23,2033.73,2.09,2.09,0.1539,352.1257,27.0000,44.52,21.85,1000.10
2023-12-09T00:00:53,27.42,53.69,205.93,235.29,26.23,49.23,37.91,1133.21,23.26,2034.37,2.14,2.14,0.1538,352.0657,27.0000,44.52,21.85,1000.13
2023-12-09T00:00:58,31.02,60.74,210.85,240.91,35.30,66.25,37.92,1133.73,23.25,2035.30,2.14,2.14,0.1539,352.1873,27.0000,44.53,21.85,1000.14
2023-12-09T00:01:03,34.29,67.14,193.62,221.21,12.40,23.27,37.90,1133.36,23.25,2034.52,2.20,2.20,0.1540,352.5166,27.0000,44.53,21.86,1000.10
2023-12-09T00:01:08,37.89,74.19,198.54,226.84,25.76,48.35,37.88,1134.03,23.26,2035.80,2.22,2.22,0.1539,352.1563,27.0000,44.52,21.85,1000.11
2023-12-09T00:01:13,24.14,47.27,205.93,235.29,20.99,39.39,37.88,1134.13,23.26,2036.05,2.18,2.18,0.1539,352.1436,27.0000,44.52,21.85,1000.15
2023-12-09T00:01:18,41.16,80.59,196.08,224.02,21.46,40.27,37.89,1133.54,23.26,2034.86,2.17,2.17,0.1539,352.2579,27.0000,44.53,21.86,1000.12
2023-12-09T00:01:23,38.22,74.83,186.23,212.78,39.11,73.40,37.93,1132.96,23.22,2033.93,2.18,2.18,0.1538,352.1294,27.0000,44.52,21.85,1000.14
2023-12-09T00:01:28,41.49,81.23,191.16,218.40,39.11,73.40,37.87,1133.30,23.23,2034.44,2.28,2.28,0.1538,352.0135,27.0000,44.52,21.85,1000.09
2023-12-09T00:01:33,34.94,68.41,178.85,204.34,34.82,65.35,37.90,1132.81,23.25,2033.62,2.25,2.25,0.1538,352.0747,27.0000,44.51,21.86,1000.15
