timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-01-07T00:00:04,38.22,75.44,-283.95,-327.06,34.34,64.97,43.55,883.33,21.55,1598.65,1.86,1.92,2.6036,6007.5360,25.0000,50.60,20.02,1001.99
2024-01-07T00:00:09,31.02,61.23,-249.49,-287.36,35.30,66.79,43.55,883.71,21.55,1599.27,1.78,1.84,2.6036,6007.2776,25.0000,50.61,20.02,1001.95
2024-01-07T00:00:14,41.49,81.89,-239.64,-276.01,44.36,83.93,43.59,883.47,21.54,1598.81,1.94,2.00,2.6036,6007.2002,25.0000,50.61,20.02,1001.94
2024-01-07T00:00:19,37.89,74.79,-261.80,-301.54,30.53,57.76,43.58,883.26,21.54,1598.47,2.05,2.11,2.6036,6007.3261,25.0000,50.60,20.02,1001.96
2024-01-07T00:00:24,41.49,81.89,-271.64,-312.88,25.76,48.74,43.56,883.56,21.55,1599.02,2.19,2.26,2.6036,6007.4065,25.0000,50.60,20.02,1001.97
2024-01-07T00:00:29,48.37,95.48,-261.80,-301.55,34.34,64.97,43.59,882.82,21.54,1597.71,2.12,2.19,2.6036,6007.4808,25.0000,50.60,20.02,1001.98
2024-01-07T00:00:34,34.29,67.68,-264.26,-304.37,21.46,40.60,43.53,882.49,21.54,1597.04,2.29,2.36,2.6036,6007.2434,25.0000,50.60,20.02,1001.94
2024-01-07T00:00:39,37.56,74.14,-264.26,-304.38,26.23,49.63,43.61,882.17,21.54,1596.53,2.38,2.45,2.6036,6007.4556,25.0000,50.61,20.02,1001.98
2024-01-07T00:00:44,34.29,67.68,-256.87,-295.85,16.69,31.58,43.56,882.46,21.53,1596.96,2.52,2.60,2.6036,6007.1493,25.0000,50.60,20.03,1001.96
2024-01-07T00:00:49,24.14,47.65,-264.26,-304.36,35.30,66.78,43.60,881.86,21.53,1595.84,2.51,2.59,2.6036,6006.9946,25.0000,50.60,20.03,1001.94
2024-01-07T00:00:54,44.44,87.72,-271.64,-312.88,16.69,31.58,43.60,881.98,21.54,1596.18,2.55,2.63,2.6036,6007.4700,25.0000,50.60,20.02,1001.98
2024-01-07T00:00:59,37.89,74.79,-261.80,-301.54,30.05,56.85,43.60,881.34,21.53,1595.02,2.54,2.63,2.6036,6007.4101,25.0000,50.60,20.02,1001.97
2024-01-07T00:01:04,31.02,61.23,-244.56,-281.69,34.82,65.88,43.58,881.77,21.54,1595.81,2.28,2.35,2.6036,6007.4568,25.0000,50.60,20.02,1001.98
2024-01-07T00:01:09,31.02,61.23,-256.87,-295.88,26.23,49.63,43.60,881.40,21.53,1595.20,2.01,2.08,2.6036,6007.6756,25.0000,50.60,20.01,1001.98
2024-01-07T00:01:14,31.02,61.23,-244.56,-281.68,21.46,40.60,43.58,880.51,21.54,1593.48,1.78,1.84,2.6036,6007.2662,25.0000,50.59,20.03,1001.98
2024-01-07T00:01:19,41.16,81.25,-266.72,-307.22,25.76,48.74,43.56,879.99,21.55,1592.61,1.62,1.68,2.6036,6007.5671,25.0000,50.59,20.02,1002.00
2024-01-07T00:01:24,31.02,61.23,-271.64,-312.87,25.76,48.74,43.57,879.30,21.51,1591.25,1.72,1.77,2.6036,6007.1505,25.0000,50.59,20.02,1001.93
2024-01-07T00:01:29,41.16,81.24,-251.95,-290.20,25.76,48.74,43.59,879.11,21.54,1590.97,1.81,1.87,2.6036,6007.3867,25.0000,50.59,20.02,1001.97
2024-01-07T00:01:34,41.16,81.24,-254.41,-293.03,34.82,65.88,43.59,878.69,21.53,1590.19,1.87,1.93,2.6036,6007.3063,25.0000,50.59,20.02,1001.95
2024-01-07T00:01:39,27.42,54.12,-251.95,-290.18,39.59,74.90,43.61,878.79,21.54,1590.30,1.78,1.84,2.6036,6007.0390,25.0000,50.58,20.03,1001.94
2024-01-07T00:01:44,31.02,61.23,-249.49,-287.36,35.30,66.79,43.58,878.90,21.55,1590.56,1.92,1.98,2.6036,6007.2991,25.0000,50.58,20.02,1001.95
2024-01-07T00:01:49,31.02,61.23,-259.33,-298.70,30.53,57.76,43.60,880.07,21.53,1592.70,1.99,2.06,2.6036,6007.3453,25.0000,50.59,20.03,1001.99
2024-01-07T00:01:54,44.44,87.71,-269.18,-310.03,25.76,48.74,43.56,880.15,21.53,1592.81,2.07,2.15,2.6036,6007.1919,25.0000,50.59,20.03,1001.97
2024-01-07T00:01:59,23.82,47.02,-271.64,-312.87,21.46,40.60,43.61,879.82,21.53,1592.22,2.05,2.12,2.6036,6007.2296,25.0000,50.58,20.03,1001.98
2024-01-07T00:02:04,41.16,81.24,-266.72,-307.20,30.53,57.76,43.59,879.07,21.51,1590.84,2.15,2.22,2.6036,6007.1649,25.0000,50.57,20.03,1001.96
2024-01-07T00:02:09,31.02,61.23,-256.87,-295.86,25.76,48.74,43.60,878.63,21.53,1590.06,2.37,2.46,2.6036,6007.2380,25.0000,50.55,20.03,1001.98
2024-01-07T00:02:14,31.02,61.22,-271.64,-312.86,30.05,56.85,43.62,878.65,21.54,1590.06,2.30,2.38,2.6036,6007.0624,25.0000,50.55,20.04,1001.98
2024-01-07T00:02:19,37.89,74.78,-271.64,-312.85,16.69,31.57,43.59,878.35,21.53,1589.43,2.15,2.22,2.6036,6006.7770,25.0000,50.54,20.04,1001.93
2024-01-07T00:02:24,44.44,87.71,-254.41,-293.02,25.76,48.74,43.60,878.18,21.54,1589.22,2.02,2.09,2.6036,6007.1505,25.0000,50.55,20.03,1001.96
2024-01-07T00:02:29,37.89,74.79,-256.87,-295.86,20.99,39.71,43.57,878.29,21.53,1589.47,1.87,1.93,2.6036,6007.3214,25.0000,50.57,20.03,1001.99
2024-01-07T00:02:34,34.94,68.96,-298.72,-344.07,30.05,56.85,43.61,878.48,21.53,1589.82,1.74,1.80,2.6036,6007.3297,25.0000,50.58,20.02,1001.96
2024-01-07T00:02:39,48.37,95.48,-306.11,-352.59,34.82,65.88,43.56,878.76,21.55,1590.38,1.72,1.78,2.6036,6007.5761,25.0000,50.58,20.02,1002.00
2024-01-07T00:02:44,45.09,89.00,-274.10,-315.71,34.34,64.97,43.61,879.26,21.55,1591.24,1.72,1.78,2.6036,6007.3843,25.0000,50.59,20.02,1001.97
