timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-12-09T00:00:00,43.83,85.51,207.04,235.72,40.88,76.45,37.34,1096.71,24.00,1961.84,2.30,2.30,0.1777,405.2803,28.0000,43.85,22.60,999.11
2023-12-09T00:00:05,19.48,38.00,245.50,279.49,23.03,43.07,37.45,1096.30,23.98,1961.04,2.27,2.27,0.1777,405.2508,28.0000,43.85,22.61,999.11
2023-12-09T00:00:10,40.58,79.17,185.41,211.08,23.50,43.95,37.43,1097.12,24.00,1962.45,2.22,2.22,0.1777,405.2174,28.0000,43.85,22.61,999.08
2023-12-09T00:00:15,37.01,72.21,209.45,238.46,27.26,50.98,37.40,1097.18,23.98,1962.69,2.17,2.17,0.1777,405.1650,28.0000,43.85,22.60,999.11
2023-12-09T00:00:20,36.69,71.58,204.64,232.97,27.73,51.86,37.40,1096.88,23.98,1962.06,2.16,2.16,0.1776,405.1205,28.0000,43.84,22.60,999.06
2023-12-09T00:00:25,30.19,58.90,243.10,276.76,23.50,43.95,37.41,1096.81,23.97,1961.99,2.07,2.07,0.1777,405.3099,28.0000,43.85,22.61,999.13
2023-12-09T00:00:30,36.69,71.58,219.06,249.39,27.73,51.86,37.41,1096.58,23.98,1961.55,1.96,1.96,0.1776,405.1130,28.0000,43.86,22.60,999.08
2023-12-09T00:00:35,30.19,58.90,250.31,284.98,27.73,51.86,37.43,1097.01,24.00,1962.38,2.10,2.10,0.1776,405.0000,28.0000,43.86,22.60,999.11
2023-12-09T00:00:40,36.69,71.58,190.22,216.56,18.80,35.16,37.40,1096.85,23.98,1962.08,2.19,2.19,0.1776,405.1512,28.0000,43.86,22.60,999.10
2023-12-09T00:00:45,36.69,71.58,221.46,252.13,27.26,50.98,37.40,1097.10,24.00,1962.52,2.17,2.17,0.1776,405.0501,28.0000,43.85,22.60,999.10
2023-12-09T00:00:50,40.26,78.55,211.85,241.19,9.88,18.48,37.43,1097.46,24.00,1963.14,2.17,2.17,0.1776,405.0558,28.0000,43.85,22.61,999.12
2023-12-09T00:00:55,33.44,65.24,243.10,276.77,18.80,35.16,37.37,1097.68,23.98,1963.54,2.21,2.21,0.1776,405.0600,28.0000,43.86,22.60,999.09
2023-12-09T00:01:00,36.69,71.58,207.04,235.71,27.73,51.86,37.42,1096.69,23.97,1961.77,2.13,2.13,0.1776,405.1039,28.0000,43.86,22.60,999.09
2023-12-09T00:01:05,33.44,65.24,209.45,238.46,18.80,35.16,37.42,1096.46,23.97,1961.40,1.96,1.96,0.1777,405.1751,28.0000,43.86,22.59,999.08
2023-12-09T00:01:10,30.19,58.90,226.27,257.60,18.80,35.16,37.41,1095.69,23.97,1959.98,1.84,1.84,0.1776,405.0883,28.0000,43.86,22.60,999.09
2023-12-09T00:01:15,23.37,45.59,209.45,238.45,5.18,9.69,37.44,1095.99,23.97,1960.49,1.73,1.73,0.1777,405.1980,28.0000,43.86,22.61,999.12
2023-12-09T00:01:20,33.44,65.24,228.68,260.35,32.42,60.63,37.42,1096.28,23.98,1961.05,1.66,1.66,0.1777,405.3464,28.0000,43.86,22.60,999.10
2023-12-09T00:01:25,26.94,52.56,156.57,178.25,28.20,52.74,37.42,1096.37,23.98,1961.20,1.66,1.66,0.1776,405.0920,28.0000,43.86,22.60,999.09
2023-12-09T00:01:30,37.34,72.85,192.62,219.30,27.26,50.98,37.42,1096.21,23.96,1960.95,1.80,1.80,0.1777,405.1936,28.0000,43.85,22.60,999.11
2023-12-09T00:01:35,34.09,66.51,195.03,222.04,27.26,50.98,37.44,1095.44,23.98,1959.56,2.04,2.04,0.1776,405.1547,28.0000,43.86,22.60,999.11
2023-12-09T00:01:40,40.58,79.17,207.04,235.72,31.95,59.75,37.43,1096.24,24.01,1961.02,2.21,2.21,0.1777,405.2067,28.0000,43.86,22.60,999.12
