timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPid_P3-PPM,NetPid_P3-PPB_ug,NetPid_P3-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-01-05T12:26:12,-142.15,-275.77,15843.70,17936.25,2.94,5.47,52.83,1817.67,21.95,3233.17,0.4,1006.7,20.0,1.71,2.22,0.9373,2125.5030,21.0000,61.66,21.12,988.50
2024-01-05T12:26:18,-98.56,-191.20,15843.70,17935.20,0.14,0.26,52.73,1818.48,22.00,3234.42,0.5,1084.6,20.0,1.37,1.73,0.8026,1819.9167,21.0000,61.62,21.13,988.47
2024-01-05T12:26:23,-66.51,-129.02,15862.20,17955.44,6.66,12.38,52.55,1820.61,22.06,3238.09,0.5,1113.5,20.0,1.04,1.31,0.6922,1569.6747,21.0000,61.58,21.14,988.47
2024-01-05T12:26:28,-42.38,-82.21,15852.95,17944.17,-4.06,-7.55,52.46,1821.10,22.11,3238.81,0.5,1118.0,21.0,0.76,1.02,0.6117,1386.9601,21.0000,61.56,21.15,988.46
2024-01-05T12:26:34,-29.77,-57.74,15848.33,17938.41,2.94,5.47,52.27,1819.86,22.18,3236.51,0.5,1116.2,21.0,0.75,1.19,0.5663,1284.0788,21.0000,61.53,21.17,988.49
2024-01-05T12:26:39,-5.64,-10.94,15850.64,17939.53,1.54,2.86,52.20,1819.16,22.23,3235.00,0.5,1106.7,21.0,0.59,0.91,0.5359,1214.8929,21.0000,61.48,21.19,988.48
2024-01-05T12:26:44,6.61,12.82,15843.70,17931.58,-4.06,-7.55,51.99,1818.59,22.30,3233.96,0.5,1095.5,21.0,0.47,0.72,0.5097,1155.4968,22.0000,61.42,21.20,988.51
2024-01-05T12:26:50,11.65,22.59,15834.45,17920.86,-0.79,-1.47,51.90,1819.07,22.31,3234.77,0.5,1084.2,21.0,0.37,0.54,0.4913,1113.8421,22.0000,61.40,21.21,988.53
2024-01-05T12:26:55,19.57,37.95,15839.08,17924.57,2.47,4.59,51.77,1818.07,22.37,3232.71,0.5,1075.0,21.0,0.52,0.82,0.4766,1080.3567,22.0000,61.36,21.22,988.48
2024-01-05T12:27:01,32.18,62.40,15843.70,17929.18,-11.51,-21.40,51.68,1819.59,22.41,3235.31,0.5,1061.9,21.0,0.50,0.77,0.4612,1045.6019,22.0000,61.31,21.23,988.48
2024-01-05T12:27:06,21.37,41.44,15834.45,17917.21,9.93,18.46,51.45,1818.63,22.45,3233.34,0.5,1049.0,22.0,0.45,0.68,0.4488,1017.2350,22.0000,61.16,21.24,988.43
2024-01-05T12:27:11,30.02,58.21,15862.20,17948.11,0.14,0.26,51.22,1817.39,22.48,3231.03,0.5,1037.3,22.0,0.33,0.50,0.4373,991.2196,22.0000,60.94,21.26,988.47
2024-01-05T12:27:17,37.94,73.56,15839.08,17921.01,-0.33,-0.61,51.10,1817.25,22.54,3230.62,0.5,1021.4,22.0,0.28,0.43,0.4279,969.9124,22.0000,60.72,21.27,988.45
2024-01-05T12:27:22,49.83,96.61,15841.39,17922.49,-9.65,-17.93,50.89,1814.37,22.56,3225.29,0.4,1005.9,22.0,0.33,0.50,0.4173,945.6642,22.0000,60.58,21.29,988.45
2024-01-05T12:27:27,42.63,82.65,15883.02,17968.80,-1.26,-2.34,50.61,1808.66,22.61,3215.00,0.4,992.5,22.0,0.40,0.57,0.4088,926.5022,23.0000,60.32,21.30,988.44
2024-01-05T12:27:33,54.51,105.68,15873.77,17958.28,7.13,13.25,50.06,1801.33,22.65,3201.96,0.4,983.7,22.0,0.49,0.67,0.4000,906.5016,23.0000,60.20,21.31,988.47
2024-01-05T12:27:38,40.10,77.74,15855.27,17935.86,-6.85,-12.73,49.22,1713.16,22.68,3044.98,0.4,972.9,22.0,0.57,0.79,0.3916,887.2981,23.0000,59.99,21.33,988.46
2024-01-05T12:27:43,44.43,86.13,15864.52,17945.34,-7.32,-13.60,49.28,1641.84,22.72,2918.05,0.4,960.8,22.0,0.64,0.88,0.3865,875.7228,23.0000,59.67,21.34,988.44
2024-01-05T12:27:49,44.79,86.82,15841.39,17919.35,-7.78,-14.46,49.01,1607.44,22.75,2856.94,0.4,946.9,23.0,0.61,0.83,0.3815,864.3763,23.0000,59.30,21.35,988.48
2024-01-05T12:27:54,31.10,60.28,15841.39,17918.40,-17.10,-31.77,48.20,1587.86,22.80,2822.00,0.4,932.3,23.0,0.98,1.35,0.3708,840.2647,23.0000,57.89,21.37,988.50
2024-01-05T12:28:00,28.22,54.70,15836.77,17912.84,-13.38,-24.86,46.98,1542.05,22.80,2740.53,0.4,920.2,23.0,1.16,1.66,0.3621,820.5159,23.0000,57.04,21.37,988.48
2024-01-05T12:28:05,28.22,54.70,15846.02,17922.44,-26.89,-49.96,46.77,1488.15,22.82,2644.60,0.4,918.3,23.0,1.09,1.52,0.3572,809.3586,23.0000,56.91,21.38,988.46
2024-01-05T12:28:10,28.58,55.39,15850.64,17926.75,-13.38,-24.86,46.30,1348.55,22.88,2396.41,0.4,906.7,23.0,1.10,1.45,0.3527,798.9659,23.0000,56.40,21.39,988.45
2024-01-05T12:28:16,32.54,63.07,15859.89,17937.37,-22.70,-42.17,45.84,1288.48,22.88,2289.68,0.4,901.2,23.0,1.27,1.69,0.3484,789.3737,23.0000,56.10,21.40,988.49
2024-01-05T12:28:21,36.50,70.74,15846.02,17920.85,-22.70,-42.17,45.42,1229.57,22.91,2184.89,0.4,893.4,23.0,1.24,1.61,0.3455,782.6244,23.0000,55.79,21.41,988.48
2024-01-05T12:28:26,29.30,56.78,15822.89,17893.59,-14.31,-26.58,45.15,1202.89,22.93,2137.35,0.4,887.3,23.0,1.27,1.67,0.3413,773.2586,24.0000,55.53,21.42,988.45
2024-01-05T12:28:32,33.26,64.46,15869.14,17946.09,-18.97,-35.24,44.96,1167.80,22.96,2075.02,0.4,881.7,23.0,1.31,1.77,0.3381,766.0293,24.0000,55.24,21.42,988.46
2024-01-05T12:28:37,41.18,79.80,15855.27,17929.85,-18.97,-35.24,44.65,1140.89,22.98,2027.15,0.4,871.9,23.0,1.38,1.85,0.3353,759.4723,24.0000,54.76,21.43,988.46
2024-01-05T12:28:42,26.42,51.20,15864.52,17940.00,-23.63,-43.89,44.10,1090.79,23.02,1938.09,0.4,873.4,23.0,1.41,1.88,0.3316,751.1795,24.0000,54.48,21.43,988.45
2024-01-05T12:28:48,30.38,58.87,15869.14,17945.00,-15.24,-28.31,43.89,1053.70,23.01,1872.17,0.4,865.1,23.0,1.33,1.73,0.3287,744.5123,24.0000,54.20,21.44,988.47
2024-01-05T12:28:53,34.34,66.54,15869.14,17944.48,-19.43,-36.09,43.89,1020.70,23.03,1813.48,0.4,863.9,23.0,1.20,1.56,0.3258,737.9310,24.0000,54.40,21.45,988.47
2024-01-05T12:28:58,60.27,116.79,15869.14,17943.78,-14.77,-27.43,43.91,1019.80,23.06,1811.81,0.4,862.6,24.0,1.12,1.42,0.3248,735.7367,24.0000,54.47,21.46,988.47
2024-01-05T12:29:04,53.07,102.83,15859.89,17931.99,-15.24,-28.30,43.94,1019.06,23.03,1810.37,0.4,856.9,24.0,1.13,1.41,0.3231,731.8636,24.0000,54.30,21.47,988.43
2024-01-05T12:29:09,45.87,88.87,15809.02,17874.19,-15.24,-28.30,43.90,1018.37,23.09,1809.11,0.4,854.4,24.0,1.07,1.33,0.3204,725.7026,24.0000,54.29,21.48,988.45
2024-01-05T12:29:15,38.66,74.90,15859.89,17931.51,-19.90,-36.96,43.61,1016.92,23.10,1806.52,0.4,848.8,24.0,1.15,1.41,0.3187,721.8216,24.0000,54.08,21.48,988.43
2024-01-05T12:29:20,38.66,74.90,15864.52,17936.06,-11.05,-20.52,43.54,1016.05,23.09,1804.91,0.4,847.8,24.0,1.21,1.47,0.3162,716.1480,24.0000,54.03,21.49,988.43
2024-01-05T12:29:25,39.02,75.60,15887.64,17962.18,-6.85,-12.72,43.41,1009.06,23.13,1792.49,0.4,842.6,24.0,1.37,1.67,0.3140,711.0743,24.0000,53.77,21.49,988.43
2024-01-05T12:29:31,46.59,90.26,15855.27,17924.53,-2.66,-4.94,43.45,1006.09,23.16,1787.10,0.4,842.4,24.0,1.45,1.79,0.3113,705.0019,24.0000,54.07,21.50,988.41
2024-01-05T12:29:36,46.59,90.26,15855.27,17923.85,-11.05,-20.52,43.42,1005.35,23.16,1785.71,0.4,840.1,24.0,1.45,1.77,0.3107,703.6206,24.0000,53.98,21.51,988.40
2024-01-05T12:29:41,39.38,76.29,13121.89,14833.72,-20.37,-37.83,43.28,1003.27,23.17,1782.01,0.4,835.8,24.0,1.38,1.68,0.3098,701.5330,25.0000,53.82,21.52,988.43
2024-01-05T12:29:47,32.54,63.04,10772.39,12177.56,-16.17,-30.03,43.09,1002.46,23.20,1780.55,0.4,830.6,24.0,1.31,1.59,0.3074,696.0282,25.0000,53.50,21.52,988.41
2024-01-05T12:29:52,39.74,76.98,9209.14,10410.33,-16.17,-30.03,43.35,1000.71,23.19,1777.43,0.4,835.4,24.0,1.30,1.57,0.3051,690.7972,25.0000,53.75,21.53,988.44
2024-01-05T12:29:57,46.95,90.95,8071.39,9123.81,-11.51,-21.37,43.54,1000.48,23.23,1776.94,0.4,836.8,24.0,1.38,1.64,0.3046,689.8414,25.0000,54.19,21.54,988.43
2024-01-05T12:30:03,43.35,83.97,7266.64,8213.81,-16.17,-30.02,43.35,999.07,23.23,1774.37,0.4,831.1,24.0,1.39,1.65,0.3046,689.6698,25.0000,53.92,21.54,988.40
2024-01-05T12:30:08,36.14,70.01,6633.02,7497.99,-29.22,-54.26,43.25,999.52,23.26,1775.27,0.4,826.7,24.0,1.37,1.61,0.3026,685.2739,25.0000,53.84,21.55,988.48
2024-01-05T12:30:13,47.31,91.64,6175.14,6979.63,-2.66,-4.94,43.46,999.25,23.26,1774.59,0.4,830.0,24.0,1.29,1.50,0.3006,680.6608,25.0000,54.21,21.56,988.41
2024-01-05T12:30:19,47.67,92.33,5800.52,6555.98,-7.32,-13.59,43.59,1000.40,23.26,1776.57,0.4,827.5,24.0,1.23,1.44,0.3003,679.8973,25.0000,54.26,21.57,988.41
