timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-12-01T13:43:35,206.80,406.01,16854.36,19309.70,67.73,127.46,45.59,1221.11,19.07,2198.15,3.53,3.53,0.8246,1892.5052,17.0000,50.65,18.72,992.21
2023-12-01T13:43:40,185.20,363.60,16864.21,19320.84,72.50,136.44,45.51,1222.09,19.13,2199.89,3.82,3.82,0.9259,2125.0402,17.0000,50.76,18.73,992.24
2023-12-01T13:43:45,146.90,288.39,16903.59,19364.93,68.21,128.36,45.46,1221.61,19.20,2198.92,3.92,3.92,0.8985,2061.9736,18.0000,50.75,18.74,992.22
2023-12-01T13:43:50,142.64,280.03,16864.21,19319.48,54.85,103.22,45.38,1224.44,19.25,2203.96,4.01,4.01,0.8393,1926.1638,18.0000,50.77,18.74,992.20
2023-12-01T13:43:55,124.96,245.31,16893.75,19352.94,54.85,103.21,45.27,1223.67,19.30,2202.53,4.15,4.15,0.7606,1745.5479,18.0000,50.75,18.76,992.25
2023-12-01T13:44:00,123.98,243.39,16871.59,19327.55,64.39,121.17,45.17,1225.24,19.32,2205.37,4.12,4.12,0.6903,1584.1784,18.0000,50.75,18.76,992.25
2023-12-01T13:44:05,113.51,222.83,16869.13,19324.61,41.50,78.09,45.03,1226.84,19.37,2208.23,4.11,4.11,0.6352,1457.5635,18.0000,50.73,18.76,992.25
2023-12-01T13:44:10,116.45,228.59,16893.75,19351.87,46.27,87.06,44.95,1226.27,19.41,2207.10,4.08,4.08,0.5911,1356.4605,18.0000,50.71,18.77,992.23
2023-12-01T13:44:15,102.38,200.98,16878.98,19335.23,41.97,78.97,44.84,1226.36,19.45,2207.30,4.08,4.08,0.5546,1272.6815,18.0000,50.76,18.77,992.25
2023-12-01T13:44:20,105.32,206.75,16866.67,19320.83,37.68,70.90,44.81,1227.00,19.51,2208.40,4.26,4.26,0.5279,1211.4359,18.0000,50.79,18.78,992.26
2023-12-01T13:44:25,101.40,199.05,16844.51,19295.21,28.62,53.85,44.78,1228.47,19.54,2211.02,4.27,4.31,0.5020,1151.9405,19.0000,50.81,18.78,992.25
2023-12-01T13:44:30,94.52,185.54,16888.82,19346.14,28.62,53.85,44.73,1227.58,19.56,2209.45,4.44,4.44,0.4797,1100.6622,19.0000,50.80,18.78,992.26
2023-12-01T13:44:35,97.47,191.33,16903.59,19362.18,56.28,105.89,44.65,1227.04,19.58,2208.37,4.57,4.61,0.4606,1056.8282,19.0000,50.81,18.79,992.25
2023-12-01T13:44:40,93.87,184.26,16876.51,19331.05,42.45,79.87,44.55,1226.24,19.64,2206.92,4.46,4.50,0.4446,1020.2163,19.0000,50.84,18.80,992.28
