timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2024-01-09T00:00:02,37.34,74.67,-115.03,-134.24,40.88,78.36,40.08,1337.20,23.25,2451.91,3.01,3.01,0.8839,2066.3299,27.0000,46.60,21.70,1021.00
2024-01-09T00:00:07,26.30,52.60,-105.42,-123.02,23.97,45.95,40.07,1337.73,23.25,2452.87,2.86,2.86,0.8857,2070.4889,27.0000,46.60,21.70,1020.99
2024-01-09T00:00:12,37.01,74.02,-129.45,-151.07,23.50,45.05,40.07,1338.36,23.23,2454.05,2.85,2.85,0.8848,2068.3431,27.0000,46.61,21.70,1021.01
2024-01-09T00:00:17,33.44,66.88,-81.38,-94.97,18.80,36.04,40.04,1338.55,23.23,2454.39,2.98,2.98,0.8855,2070.0381,27.0000,46.62,21.70,1021.00
2024-01-09T00:00:22,33.44,66.88,-122.24,-142.65,27.73,53.16,40.09,1338.46,23.25,2454.23,2.95,2.95,0.8874,2074.5920,27.0000,46.63,21.70,1021.01
2024-01-09T00:00:27,47.40,94.79,-131.86,-153.88,36.18,69.36,40.11,1338.70,23.25,2454.68,2.99,2.99,0.8878,2075.5410,27.0000,46.62,21.69,1020.98
2024-01-09T00:00:32,33.44,66.87,-127.05,-148.26,27.26,52.26,40.11,1338.99,23.26,2455.16,2.99,2.99,0.8856,2070.1674,27.0000,46.61,21.70,1020.98
2024-01-09T00:00:37,36.69,73.37,-141.47,-165.10,23.03,44.15,40.07,1338.91,23.23,2455.06,2.99,2.99,0.8829,2063.8987,27.0000,46.61,21.70,1021.00
2024-01-09T00:00:42,26.62,53.24,-136.66,-159.49,27.73,53.16,40.08,1338.89,23.22,2455.12,2.95,2.95,0.8841,2066.9719,27.0000,46.61,21.70,1021.05
2024-01-09T00:00:47,33.44,66.88,-136.66,-159.48,18.80,36.04,40.12,1337.84,23.22,2453.10,2.84,2.84,0.8847,2068.2338,27.0000,46.62,21.70,1021.01
2024-01-09T00:00:52,33.44,66.88,-139.07,-162.30,27.73,53.16,40.08,1337.85,23.23,2453.15,2.93,2.93,0.8843,2067.2253,27.0000,46.62,21.70,1021.02
2024-01-09T00:00:57,30.19,60.38,-134.26,-156.68,18.80,36.04,40.09,1337.64,23.23,2452.75,3.03,3.03,0.8842,2067.0428,27.0000,46.61,21.70,1021.01
2024-01-09T00:01:02,30.19,60.38,-117.44,-137.05,23.50,45.05,40.08,1337.87,23.26,2453.19,3.15,3.15,0.8842,2066.9699,27.0000,46.61,21.70,1021.02
2024-01-09T00:01:07,37.01,74.02,-124.65,-145.47,18.80,36.04,40.07,1337.44,23.25,2452.44,3.16,3.16,0.8848,2068.5385,27.0000,46.62,21.70,1021.04
2024-01-09T00:01:12,40.26,80.52,-136.66,-159.49,23.50,45.05,40.08,1337.89,23.25,2453.25,3.05,3.05,0.8855,2070.2346,27.0000,46.62,21.70,1021.03
2024-01-09T00:01:17,23.37,46.74,-127.05,-148.27,27.73,53.16,40.12,1337.70,23.26,2452.86,2.94,2.94,0.8853,2069.7284,27.0000,46.62,21.70,1021.01
2024-01-09T00:01:22,30.19,60.38,-131.86,-153.88,23.03,44.15,40.09,1338.11,23.23,2453.60,2.84,2.84,0.8851,2069.0889,27.0000,46.61,21.70,1021.01
2024-01-09T00:01:27,37.01,74.02,-134.26,-156.68,27.73,53.16,40.11,1336.82,23.22,2451.27,2.90,2.90,0.8869,2073.4695,27.0000,46.62,21.70,1021.02
2024-01-09T00:01:32,36.69,73.37,-136.66,-159.48,18.33,35.14,40.07,1336.51,23.23,2450.61,2.85,2.85,0.8870,2073.5782,27.0000,46.62,21.70,1020.99
2024-01-09T00:01:37,40.26,80.51,-105.42,-123.03,23.50,45.05,40.09,1335.89,23.23,2449.53,2.96,2.96,0.8859,2070.9999,27.0000,46.62,21.70,1021.01
2024-01-09T00:01:42,40.26,80.51,-122.24,-142.65,27.73,53.16,40.11,1336.12,23.25,2449.96,3.13,3.13,0.8856,2070.3566,27.0000,46.61,21.70,1021.01
2024-01-09T00:01:47,40.26,80.52,-110.22,-128.63,27.73,53.16,40.09,1336.33,23.23,2450.37,3.29,3.29,0.8865,2072.5493,27.0000,46.63,21.70,1021.02
2024-01-09T00:01:52,37.01,74.01,-119.84,-139.85,32.42,62.15,40.09,1336.05,23.23,2449.81,3.49,3.49,0.8864,2072.2459,27.0000,46.62,21.70,1021.00
2024-01-09T00:01:57,40.26,80.51,-100.61,-117.41,18.80,36.04,40.08,1335.46,23.25,2448.66,3.47,3.47,0.8853,2069.5921,27.0000,46.61,21.71,1021.01
2024-01-09T00:02:02,30.19,60.38,-124.65,-145.47,18.80,36.04,40.12,1335.11,23.23,2448.09,3.29,3.29,0.8842,2067.0275,27.0000,46.61,21.70,1021.00
2024-01-09T00:02:07,33.44,66.87,-110.22,-128.62,27.73,53.16,40.09,1335.86,23.25,2449.41,3.09,3.09,0.8838,2066.0295,27.0000,46.60,21.71,1021.02
2024-01-09T00:02:12,37.01,74.02,-129.45,-151.07,27.73,53.16,40.08,1335.35,23.23,2448.60,3.11,3.11,0.8823,2062.7666,27.0000,46.58,21.70,1021.03
2024-01-09T00:02:17,37.01,74.02,-129.45,-151.07,27.73,53.16,40.09,1335.55,23.23,2448.95,3.04,3.04,0.8822,2062.4873,27.0000,46.58,21.70,1021.03
2024-01-09T00:02:22,40.26,80.52,-127.05,-148.27,32.42,62.15,40.09,1336.23,23.23,2450.16,2.85,2.85,0.8834,2065.0789,27.0000,46.59,21.70,1021.01
2024-01-09T00:02:27,37.01,74.02,-127.05,-148.27,27.73,53.16,40.06,1336.27,23.25,2450.25,2.72,2.72,0.8831,2064.3947,27.0000,46.59,21.70,1021.02
2024-01-09T00:02:32,40.26,80.51,-127.05,-148.26,23.03,44.15,40.09,1335.63,23.23,2448.99,2.62,2.62,0.8832,2064.6373,27.0000,46.59,21.70,1020.98
2024-01-09T00:02:37,47.40,94.79,-119.84,-139.85,40.88,78.36,40.09,1335.88,23.25,2449.45,2.66,2.66,0.8844,2067.4458,27.0000,46.59,21.70,1020.98
2024-01-09T00:02:42,37.34,74.68,-151.08,-176.31,22.56,43.25,40.07,1336.69,23.25,2450.99,2.68,2.68,0.8865,2072.4483,27.0000,46.60,21.70,1021.01
2024-01-09T00:02:47,37.34,74.67,-134.26,-156.68,31.48,60.34,40.09,1335.87,23.22,2449.45,2.65,2.65,0.8845,2067.6547,27.0000,46.58,21.70,1020.99
2024-01-09T00:02:52,47.40,94.79,-155.89,-181.92,27.26,52.26,40.11,1337.22,23.25,2451.92,2.64,2.64,0.8835,2065.3204,27.0000,46.59,21.70,1020.99
2024-01-09T00:02:57,40.58,81.15,-136.66,-159.48,40.88,78.36,40.12,1336.78,23.23,2451.15,2.54,2.54,0.8847,2068.2765,27.0000,46.59,21.70,1021.00
2024-01-09T00:03:02,37.34,74.67,-122.24,-142.65,27.26,52.25,40.07,1336.07,23.21,2449.75,2.68,2.68,0.8841,2066.7101,27.0000,46.59,21.70,1020.96
2024-01-09T00:03:07,40.58,81.15,-146.28,-170.70,27.26,52.25,40.07,1336.24,23.22,2450.10,2.72,2.72,0.8834,2065.0897,27.0000,46.58,21.70,1020.98
2024-01-09T00:03:12,40.58,81.15,-167.91,-195.94,27.26,52.25,40.04,1337.82,23.23,2452.94,2.82,2.82,0.8844,2067.4791,27.0000,46.59,21.71,1020.99
2024-01-09T00:03:17,40.58,81.15,-160.70,-187.53,36.18,69.35,40.05,1337.72,23.23,2452.81,2.80,2.80,0.8855,2070.0163,27.0000,46.59,21.71,1021.01
2024-01-09T00:03:22,40.58,81.15,-136.66,-159.48,27.26,52.26,40.07,1337.22,23.23,2451.92,2.72,2.72,0.8847,2068.2715,27.0000,46.59,21.70,1020.99
2024-01-09T00:03:27,37.34,74.67,-167.91,-195.95,31.95,61.25,40.11,1337.14,23.23,2451.80,2.67,2.67,0.8845,2067.7794,27.0000,46.58,21.70,1020.99
2024-01-09T00:03:32,37.34,74.68,-141.47,-165.10,31.95,61.25,40.09,1337.64,23.25,2452.74,2.58,2.58,0.8843,2067.2380,27.0000,46.58,21.70,1021.01
2024-01-09T00:03:37,34.09,68.17,-155.89,-181.92,27.26,52.25,40.06,1340.13,23.25,2457.22,2.64,2.64,0.8850,2068.9099,27.0000,46.60,21.71,1021.01
2024-01-09T00:03:42,37.34,74.67,-131.86,-153.88,31.95,61.25,40.09,1340.05,23.22,2457.14,2.76,2.76,0.8868,2073.0845,27.0000,46.61,21.70,1021.00
2024-01-09T00:03:47,37.34,74.67,-148.68,-173.50,31.95,61.24,40.09,1339.11,23.22,2455.30,2.87,2.87,0.8860,2071.0761,27.0000,46.60,21.71,1020.99
2024-01-09T00:03:52,40.58,81.15,-153.49,-179.11,31.95,61.24,40.07,1338.76,23.23,2454.65,3.00,3.00,0.8852,2069.3612,27.0000,46.60,21.71,1020.99
2024-01-09T00:03:57,54.22,108.43,-139.07,-162.29,27.26,52.25,40.08,1338.43,23.22,2454.03,3.14,3.14,0.8855,2069.9750,27.0000,46.58,21.71,1020.98
2024-01-09T00:04:02,34.09,68.17,-124.65,-145.46,36.18,69.35,40.08,1337.93,23.22,2453.17,3.05,3.05,0.8848,2068.3047,27.0000,46.58,21.71,1021.01
