timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-12-03T00:00:03,38.22,75.23,90.23,103.64,43.88,82.79,39.52,750.72,22.83,1354.81,0.94,0.94,0.1636,376.3141,27.0000,46.45,21.36,1003.73
2023-12-03T00:00:08,31.02,61.06,100.07,114.94,34.82,65.69,39.55,750.75,22.84,1354.85,1.05,1.05,0.1635,376.2173,27.0000,46.44,21.36,1003.72
2023-12-03T00:00:13,41.49,81.67,95.15,109.29,25.28,47.70,39.51,751.10,22.81,1355.50,1.11,1.11,0.1635,376.0973,27.0000,46.44,21.36,1003.73
2023-12-03T00:00:18,38.22,75.23,97.61,112.11,48.17,90.88,39.54,751.66,22.85,1356.50,1.04,1.04,0.1636,376.4030,27.0000,46.46,21.36,1003.73
2023-12-03T00:00:23,31.02,61.06,127.15,146.04,21.46,40.49,39.54,751.95,22.84,1357.04,0.94,0.94,0.1635,376.1532,27.0000,46.45,21.36,1003.74
2023-12-03T00:00:28,37.89,74.58,112.38,129.07,30.53,57.60,39.55,752.04,22.85,1357.15,0.86,0.86,0.1636,376.3375,27.0000,46.45,21.36,1003.69
2023-12-03T00:00:33,31.02,61.06,82.84,95.15,30.53,57.60,39.53,752.49,22.85,1358.00,0.80,0.80,0.1636,376.3155,27.0000,46.45,21.36,1003.73
2023-12-03T00:00:38,37.89,74.58,107.46,123.43,16.69,31.49,39.50,752.78,22.83,1358.54,0.73,0.73,0.1636,376.3762,27.0000,46.45,21.36,1003.74
2023-12-03T00:00:43,34.62,68.14,119.77,137.57,25.76,48.60,39.50,753.29,22.84,1359.45,0.67,0.67,0.1637,376.6313,27.0000,46.44,21.36,1003.73
2023-12-03T00:00:48,31.02,61.06,127.15,146.05,30.53,57.60,39.51,753.86,22.83,1360.51,0.64,0.64,0.1636,376.3926,27.0000,46.44,21.36,1003.76
2023-12-03T00:00:53,34.29,67.49,102.53,117.76,21.46,40.49,39.50,754.30,22.83,1361.28,0.62,0.62,0.1636,376.4707,27.0000,46.44,21.36,1003.73
2023-12-03T00:00:58,37.89,74.58,102.53,117.77,16.69,31.49,39.49,754.19,22.79,1361.10,0.60,0.60,0.1635,376.2656,27.0000,46.46,21.36,1003.75
2023-12-03T00:01:03,48.37,95.21,117.30,134.73,30.05,56.70,39.48,754.79,22.83,1362.18,0.62,0.62,0.1637,376.6616,27.0000,46.46,21.36,1003.74
2023-12-03T00:01:08,41.49,81.67,112.38,129.08,12.40,23.40,39.51,754.59,22.83,1361.82,0.72,0.72,0.1635,376.3039,27.0000,46.46,21.36,1003.75
2023-12-03T00:01:13,48.37,95.21,102.53,117.77,38.63,72.88,39.52,754.58,22.84,1361.80,0.76,0.76,0.1636,376.3855,27.0000,46.46,21.36,1003.75
2023-12-03T00:01:18,38.22,75.23,100.07,114.94,25.28,47.70,39.55,754.00,22.83,1360.72,0.78,0.78,0.1634,376.0280,27.0000,46.47,21.36,1003.73
2023-12-03T00:01:23,41.49,81.67,77.92,89.50,30.05,56.70,39.54,754.85,22.81,1362.28,0.83,0.83,0.1635,376.1207,27.0000,46.46,21.36,1003.74
2023-12-03T00:01:28,38.22,75.23,80.38,92.32,39.59,74.70,39.55,754.75,22.83,1362.10,0.90,0.90,0.1637,376.5749,27.0000,46.47,21.36,1003.75
2023-12-03T00:01:33,38.22,75.23,102.53,117.77,25.28,47.70,39.51,754.74,22.81,1362.08,0.97,0.97,0.1636,376.3440,27.0000,46.47,21.36,1003.74
2023-12-03T00:01:38,45.09,88.75,105.00,120.60,30.05,56.69,39.52,754.39,22.83,1361.39,0.95,0.95,0.1635,376.1540,27.0000,46.46,21.36,1003.70
2023-12-03T00:01:43,41.49,81.67,63.15,72.54,30.05,56.70,39.50,754.46,22.81,1361.60,0.88,0.88,0.1636,376.3834,27.0000,46.46,21.35,1003.73
2023-12-03T00:01:48,41.49,81.67,87.76,100.81,20.99,39.60,39.54,754.70,22.84,1362.10,0.79,0.79,0.1635,376.1197,27.0000,46.46,21.35,1003.77
2023-12-03T00:01:53,45.09,88.75,65.61,75.36,30.05,56.70,39.52,753.98,22.85,1360.74,0.71,0.71,0.1636,376.4182,27.0000,46.47,21.35,1003.73
2023-12-03T00:01:58,38.22,75.23,72.99,83.84,25.28,47.70,39.51,753.20,22.83,1359.37,0.66,0.66,0.1636,376.4442,27.0000,46.47,21.35,1003.75
2023-12-03T00:02:03,41.49,81.67,72.99,83.84,25.28,47.70,39.52,753.00,22.83,1358.97,0.59,0.59,0.1636,376.4372,27.0000,46.47,21.35,1003.74
2023-12-03T00:02:08,38.22,75.23,85.30,97.98,39.11,73.79,39.54,752.84,22.84,1358.71,0.59,0.59,0.1636,376.3606,27.0000,46.47,21.35,1003.74
2023-12-03T00:02:13,38.22,75.23,58.22,66.87,39.11,73.79,39.51,752.64,22.84,1358.31,0.67,0.67,0.1636,376.5120,27.0000,46.47,21.35,1003.72
2023-12-03T00:02:18,45.09,88.76,72.99,83.84,39.59,74.70,39.50,752.79,22.83,1358.61,0.80,0.80,0.1636,376.5231,27.0000,46.47,21.35,1003.75
2023-12-03T00:02:23,38.22,75.23,90.23,103.64,30.05,56.70,39.54,752.52,22.84,1358.08,0.82,0.82,0.1636,376.4523,27.0000,46.47,21.36,1003.74
2023-12-03T00:02:28,44.77,88.12,87.76,100.80,25.28,47.70,39.54,752.27,22.84,1357.66,0.84,0.84,0.1636,376.5131,27.0000,46.47,21.35,1003.74
2023-12-03T00:02:33,41.49,81.67,102.53,117.77,30.05,56.70,39.48,752.66,22.83,1358.37,0.82,0.82,0.1638,376.8851,27.0000,46.47,21.35,1003.74
2023-12-03T00:02:38,28.07,55.25,75.46,86.68,30.05,56.70,39.54,753.14,22.83,1359.25,0.78,0.78,0.1636,376.3278,27.0000,46.47,21.35,1003.75
2023-12-03T00:02:43,38.22,75.23,105.00,120.60,39.11,73.79,39.51,752.88,22.83,1358.75,0.75,0.75,0.1636,376.3252,27.0000,46.47,21.35,1003.72
2023-12-03T00:02:48,38.22,75.23,87.76,100.81,39.11,73.79,39.47,752.62,22.81,1358.34,0.75,0.75,0.1636,376.4117,27.0000,46.48,21.35,1003.76
2023-12-03T00:02:53,45.09,88.76,68.07,78.19,43.88,82.79,39.56,752.12,22.83,1357.40,0.75,0.75,0.1636,376.4160,27.0000,46.48,21.35,1003.75
2023-12-03T00:02:58,45.09,88.76,102.53,117.77,34.82,65.70,39.55,751.22,22.83,1355.80,0.72,0.72,0.1636,376.4893,27.0000,46.47,21.35,1003.75
2023-12-03T00:03:03,41.49,81.67,85.30,97.98,39.11,73.79,39.52,751.48,22.84,1356.23,0.69,0.69,0.1636,376.3949,27.0000,46.48,21.36,1003.77
2023-12-03T00:03:08,41.49,81.67,85.30,97.98,39.11,73.79,39.55,751.62,22.83,1356.51,0.66,0.66,0.1636,376.4970,27.0000,46.48,21.35,1003.75
2023-12-03T00:03:13,45.09,88.76,70.53,81.01,34.82,65.70,39.52,751.59,22.83,1356.46,0.74,0.74,0.1637,376.5946,27.0000,46.48,21.35,1003.76
2023-12-03T00:03:18,41.49,81.67,63.15,72.54,30.05,56.70,39.55,751.61,22.84,1356.52,0.85,0.85,0.1636,376.3845,27.0000,46.48,21.35,1003.78
2023-12-03T00:03:23,45.09,88.76,82.84,95.15,25.28,47.70,39.55,752.38,22.84,1357.90,0.96,0.96,0.1637,376.6906,27.0000,46.48,21.35,1003.76
2023-12-03T00:03:28,31.34,61.69,107.46,123.43,48.17,90.89,39.55,752.32,22.83,1357.76,1.05,1.05,0.1636,376.4240,27.0000,46.48,21.35,1003.74
2023-12-03T00:03:33,38.22,75.23,65.61,75.36,34.82,65.70,39.56,752.23,22.84,1357.65,1.01,1.01,0.1635,376.1315,27.0000,46.48,21.35,1003.77
2023-12-03T00:03:38,38.22,75.23,112.38,129.08,25.28,47.70,39.55,752.28,22.83,1357.69,0.97,0.97,0.1635,376.3125,27.0000,46.48,21.35,1003.75
2023-12-03T00:03:43,41.49,81.67,85.30,97.98,30.05,56.70,39.54,751.38,22.81,1356.04,0.90,0.90,0.1636,376.3857,27.0000,46.48,21.36,1003.75
2023-12-03T00:03:48,51.97,102.30,92.69,106.47,34.82,65.70,39.56,751.03,22.79,1355.47,0.84,0.84,0.1635,376.1384,27.0000,46.48,21.35,1003.78
2023-12-03T00:03:53,38.22,75.23,107.46,123.44,25.28,47.70,39.56,751.00,22.84,1355.42,0.80,0.80,0.1636,376.3628,27.0000,46.47,21.35,1003.77
2023-12-03T00:03:58,45.09,88.76,100.07,114.95,34.34,64.80,39.58,750.75,22.81,1355.02,0.71,0.71,0.1636,376.5011,27.0000,46.47,21.34,1003.77
2023-12-03T00:04:03,41.49,81.67,92.69,106.47,34.34,64.80,39.58,750.73,22.83,1354.99,0.62,0.62,0.1635,376.2766,27.0000,46.48,21.35,1003.81
2023-12-03T00:04:08,41.82,82.32,87.76,100.81,30.05,56.70,39.56,750.99,22.83,1355.37,0.63,0.63,0.1635,376.2706,27.0000,46.47,21.35,1003.75
2023-12-03T00:04:13,38.22,75.23,95.15,109.30,16.22,30.60,39.54,750.95,22.83,1355.32,0.75,0.75,0.1636,376.3536,27.0000,46.47,21.35,1003.76
2023-12-03T00:04:18,45.09,88.76,92.69,106.47,39.11,73.80,39.51,751.69,22.83,1356.71,0.87,0.87,0.1636,376.4478,27.0000,46.47,21.35,1003.81
2023-12-03T00:04:23,45.09,88.76,85.30,97.98,34.34,64.79,39.58,751.61,22.81,1356.51,0.96,0.96,0.1635,376.1353,27.0000,46.48,21.36,1003.80
2023-12-03T00:04:28,48.37,95.21,77.92,89.51,34.34,64.79,39.58,751.66,22.83,1356.63,0.89,0.89,0.1636,376.3571,27.0000,46.48,21.35,1003.78
2023-12-03T00:04:33,51.97,102.31,77.92,89.51,34.82,65.70,39.54,751.22,22.83,1355.88,0.93,0.93,0.1636,376.5124,27.0000,46.49,21.34,1003.79
2023-12-03T00:04:38,34.62,68.15,70.53,81.02,20.99,39.60,39.51,750.94,22.83,1355.31,1.00,1.00,0.1637,376.5925,27.0000,46.48,21.35,1003.77
2023-12-03T00:04:43,48.37,95.21,102.53,117.77,34.82,65.70,39.54,751.26,22.83,1355.90,1.04,1.04,0.1636,376.5104,27.0000,46.49,21.35,1003.78
2023-12-03T00:04:48,48.37,95.21,85.30,97.98,34.34,64.79,39.52,751.58,22.84,1356.44,1.02,1.02,0.1635,376.2524,27.0000,46.48,21.35,1003.75
2023-12-03T00:04:53,41.49,81.67,90.23,103.65,30.05,56.70,39.54,751.56,22.84,1356.47,1.12,1.12,0.1635,376.1469,27.0000,46.48,21.35,1003.81
2023-12-03T00:04:58,38.22,75.23,102.53,117.77,30.05,56.70,39.55,750.68,22.81,1354.84,1.24,1.24,0.1635,376.2624,27.0000,46.48,21.35,1003.77
2023-12-03T00:05:03,45.09,88.76,72.99,83.84,25.28,47.70,39.55,751.11,22.83,1355.59,1.25,1.25,0.1637,376.6739,27.0000,46.48,21.35,1003.76
2023-12-03T00:05:08,45.09,88.76,112.38,129.09,20.99,39.61,39.55,751.05,22.83,1355.52,1.17,1.17,0.1636,376.5256,27.0000,46.48,21.35,1003.79
2023-12-03T00:05:13,38.22,75.23,85.30,97.98,30.05,56.70,39.52,751.27,22.83,1355.89,1.13,1.13,0.1637,376.6996,27.0000,46.48,21.35,1003.76
2023-12-03T00:05:18,31.34,61.69,70.53,81.01,25.28,47.70,39.53,751.20,22.79,1355.77,1.08,1.08,0.1636,376.5554,27.0000,46.49,21.35,1003.76
2023-12-03T00:05:23,38.22,75.24,82.84,95.16,34.34,64.80,39.54,750.84,22.83,1355.19,1.00,1.00,0.1637,376.6550,27.0000,46.49,21.35,1003.82
2023-12-03T00:05:28,41.49,81.67,77.92,89.51,34.82,65.70,39.56,750.82,22.81,1355.16,0.87,0.87,0.1637,376.7185,27.0000,46.49,21.35,1003.82
2023-12-03T00:05:33,41.49,81.67,70.53,81.02,39.11,73.80,39.52,751.02,22.84,1355.51,0.87,0.87,0.1637,376.6459,27.0000,46.49,21.35,1003.81
2023-12-03T00:05:38,41.49,81.67,87.76,100.81,43.88,82.80,39.56,750.84,22.83,1355.17,0.79,0.79,0.1636,376.5145,27.0000,46.49,21.35,1003.80
2023-12-03T00:05:43,38.22,75.24,97.61,112.12,39.11,73.80,39.51,750.56,22.83,1354.65,0.79,0.79,0.1637,376.6016,27.0000,46.49,21.35,1003.80
2023-12-03T00:05:48,41.49,81.67,72.99,83.84,25.76,48.61,39.52,751.04,22.81,1355.53,0.72,0.72,0.1636,376.5573,27.0000,46.49,21.35,1003.81
2023-12-03T00:05:53,48.37,95.21,70.53,81.01,20.99,39.60,39.51,750.61,22.84,1354.68,0.77,0.77,0.1636,376.4534,27.0000,46.49,21.36,1003.79
2023-12-03T00:05:58,38.22,75.24,90.23,103.65,43.88,82.80,39.56,750.67,22.84,1354.86,0.70,0.70,0.1635,376.3031,27.0000,46.49,21.35,1003.80
2023-12-03T00:06:03,38.22,75.24,72.99,83.84,39.11,73.80,39.55,750.39,22.84,1354.35,0.65,0.65,0.1637,376.7080,27.0000,46.50,21.35,1003.79
2023-12-03T00:06:08,38.22,75.24,95.15,109.30,39.11,73.80,39.56,750.32,22.84,1354.23,0.67,0.67,0.1636,376.5230,27.0000,46.50,21.35,1003.81
2023-12-03T00:06:13,45.09,88.76,87.76,100.81,30.05,56.70,39.51,750.80,22.81,1355.16,0.68,0.68,0.1637,376.6785,27.0000,46.51,21.34,1003.81
2023-12-03T00:06:18,45.09,88.77,82.84,95.16,16.22,30.61,39.54,750.38,22.84,1354.42,0.73,0.73,0.1636,376.5607,27.0000,46.51,21.34,1003.83
2023-12-03T00:06:23,34.62,68.15,72.99,83.85,25.28,47.70,39.59,750.10,22.83,1353.86,0.71,0.71,0.1636,376.5563,27.0000,46.51,21.34,1003.79
2023-12-03T00:06:28,38.22,75.24,70.53,81.02,34.34,64.80,39.56,749.95,22.83,1353.56,0.66,0.66,0.1636,376.4332,27.0000,46.51,21.35,1003.79
2023-12-03T00:06:33,45.09,88.76,95.15,109.30,39.11,73.80,39.56,749.85,22.81,1353.37,0.71,0.71,0.1635,376.2234,27.0000,46.51,21.35,1003.79
2023-12-03T00:06:38,41.49,81.67,107.46,123.44,39.11,73.80,39.52,750.27,22.85,1354.18,0.75,0.75,0.1635,376.2341,27.0000,46.50,21.35,1003.82
2023-12-03T00:06:43,38.22,75.24,77.92,89.51,34.82,65.70,39.56,750.53,22.84,1354.65,0.72,0.72,0.1635,376.2671,27.0000,46.51,21.35,1003.83
2023-12-03T00:06:48,41.49,81.67,107.46,123.44,30.05,56.70,39.56,750.39,22.83,1354.34,0.73,0.73,0.1636,376.4083,27.0000,46.51,21.35,1003.79
2023-12-03T00:06:53,38.22,75.24,100.07,114.95,39.11,73.80,39.54,750.61,22.83,1354.77,0.74,0.74,0.1634,376.0450,27.0000,46.50,21.35,1003.80
2023-12-03T00:06:58,34.62,68.15,119.77,137.58,39.11,73.80,39.55,750.16,22.81,1353.96,0.69,0.69,0.1634,376.0781,27.0000,46.51,21.35,1003.81
2023-12-03T00:07:03,38.22,75.24,70.53,81.02,39.11,73.80,39.52,750.08,22.83,1353.83,0.66,0.66,0.1634,376.0850,27.0000,46.50,21.34,1003.79
2023-12-03T00:07:08,45.09,88.76,70.53,81.02,16.22,30.61,39.58,749.75,22.83,1353.25,0.64,0.64,0.1634,375.9804,27.0000,46.49,21.34,1003.80
2023-12-03T00:07:13,48.37,95.22,85.30,97.99,43.88,82.80,39.53,750.01,22.79,1353.71,0.67,0.67,0.1636,376.5719,27.0000,46.50,21.34,1003.79
2023-12-03T00:07:18,34.62,68.15,53.30,61.23,34.82,65.70,39.59,749.65,22.83,1353.03,0.78,0.78,0.1636,376.4418,27.0000,46.49,21.35,1003.80
2023-12-03T00:07:23,38.22,75.24,90.23,103.65,34.82,65.70,39.58,749.03,22.83,1351.95,0.83,0.83,0.1635,376.3506,27.0000,46.49,21.35,1003.83
2023-12-03T00:07:28,45.09,88.76,105.00,120.62,25.28,47.70,39.60,748.78,22.83,1351.50,0.82,0.82,0.1635,376.3266,27.0000,46.49,21.34,1003.81
2023-12-03T00:07:33,41.49,81.67,90.23,103.65,34.34,64.80,39.58,748.85,22.83,1351.60,0.81,0.81,0.1636,376.4007,27.0000,46.51,21.34,1003.79
2023-12-03T00:07:38,38.22,75.24,85.30,97.99,30.05,56.70,39.51,748.82,22.81,1351.57,0.80,0.80,0.1636,376.4041,27.0000,46.51,21.34,1003.80
2023-12-03T00:07:43,34.94,68.78,92.69,106.47,30.05,56.70,39.57,749.37,22.85,1352.52,0.80,0.80,0.1634,376.1041,27.0000,46.51,21.35,1003.81
2023-12-03T00:07:48,38.22,75.24,87.76,100.81,25.28,47.70,39.55,748.94,22.79,1351.73,0.91,0.91,0.1635,376.2808,27.0000,46.50,21.34,1003.76
2023-12-03T00:07:53,38.22,75.24,107.46,123.44,34.34,64.80,39.58,749.15,22.83,1352.11,0.98,0.98,0.1636,376.4661,27.0000,46.51,21.35,1003.79
2023-12-03T00:07:58,45.09,88.76,68.07,78.19,30.05,56.70,39.56,748.99,22.84,1351.86,0.89,0.89,0.1636,376.4428,27.0000,46.52,21.34,1003.78
2023-12-03T00:08:03,48.37,95.22,92.69,106.47,43.40,81.89,39.54,748.24,22.81,1350.45,0.85,0.85,0.1637,376.6206,27.0000,46.52,21.35,1003.79
2023-12-03T00:08:08,38.22,75.24,100.07,114.95,39.11,73.80,39.56,748.11,22.84,1350.27,0.90,0.90,0.1634,376.0260,27.0000,46.51,21.34,1003.79
2023-12-03T00:08:13,45.09,88.76,75.46,86.68,43.88,82.80,39.56,747.74,22.83,1349.61,0.81,0.81,0.1636,376.4627,27.0000,46.51,21.34,1003.78
2023-12-03T00:08:18,34.94,68.78,72.99,83.84,34.34,64.79,39.55,747.62,22.81,1349.30,0.80,0.80,0.1635,376.2159,27.0000,46.51,21.35,1003.75
2023-12-03T00:08:23,38.22,75.24,63.15,72.54,25.28,47.70,39.58,747.76,22.83,1349.61,0.85,0.85,0.1636,376.4326,27.0000,46.51,21.35,1003.80
2023-12-03T00:08:28,38.22,75.23,77.92,89.50,39.11,73.79,39.58,747.88,22.81,1349.77,0.88,0.88,0.1636,376.3513,27.0000,46.50,21.35,1003.76
2023-12-03T00:08:33,48.37,95.21,114.84,131.91,20.99,39.60,39.56,748.00,22.83,1350.01,0.85,0.85,0.1635,376.2615,27.0000,46.50,21.35,1003.77
2023-12-03T00:08:38,45.09,88.76,95.15,109.30,25.28,47.70,39.56,748.20,22.81,1350.41,1.01,1.01,0.1635,376.3032,27.0000,46.51,21.35,1003.80
2023-12-03T00:08:43,41.49,81.67,85.30,97.98,34.34,64.79,39.55,748.95,22.79,1351.75,1.09,1.09,0.1635,376.1880,27.0000,46.51,21.35,1003.79
2023-12-03T00:08:48,38.22,75.23,85.30,97.98,34.34,64.79,39.58,748.79,22.83,1351.42,1.09,1.09,0.1635,376.2283,27.0000,46.50,21.35,1003.77
2023-12-03T00:08:53,45.09,88.76,109.92,126.26,25.28,47.70,39.60,748.31,22.83,1350.59,1.06,1.06,0.1637,376.6471,27.0000,46.51,21.35,1003.78
2023-12-03T00:08:58,45.09,88.76,58.22,66.88,43.88,82.80,39.59,747.63,22.83,1349.35,0.91,0.91,0.1636,376.4639,27.0000,46.51,21.35,1003.79
2023-12-03T00:09:03,34.62,68.15,97.61,112.12,30.05,56.70,39.58,747.82,22.83,1349.68,0.80,0.80,0.1636,376.4238,27.0000,46.51,21.35,1003.77
2023-12-03T00:09:08,38.22,75.24,77.92,89.51,30.05,56.70,39.59,747.82,22.83,1349.71,0.84,0.84,0.1636,376.4288,27.0000,46.49,21.35,1003.79
2023-12-03T00:09:13,41.49,81.67,87.76,100.81,34.34,64.79,39.53,747.57,22.79,1349.24,0.83,0.83,0.1634,376.0780,27.0000,46.49,21.35,1003.78
2023-12-03T00:09:18,41.49,81.67,85.30,97.98,30.05,56.70,39.60,747.09,22.81,1348.35,0.82,0.82,0.1636,376.3557,27.0000,46.49,21.35,1003.77
2023-12-03T00:09:23,38.22,75.23,122.23,140.40,34.82,65.70,39.59,747.05,22.81,1348.29,0.81,0.81,0.1636,376.4795,27.0000,46.49,21.35,1003.77
2023-12-03T00:09:28,38.22,75.24,87.76,100.81,25.28,47.70,39.56,747.23,22.83,1348.67,0.78,0.78,0.1635,376.2000,27.0000,46.49,21.35,1003.81
2023-12-03T00:09:33,38.22,75.24,97.61,112.13,39.11,73.80,39.56,747.14,22.81,1348.49,0.85,0.85,0.1635,376.3251,27.0000,46.48,21.35,1003.80
2023-12-03T00:09:38,31.34,61.69,105.00,120.61,39.11,73.79,39.56,748.00,22.83,1350.01,0.92,0.92,0.1634,376.0663,27.0000,46.48,21.35,1003.78
2023-12-03T00:09:43,45.09,88.76,70.53,81.02,34.82,65.70,39.55,747.91,22.81,1349.85,0.94,0.94,0.1634,375.9330,27.0000,46.48,21.35,1003.78
2023-12-03T00:09:48,41.49,81.67,72.99,83.84,25.28,47.70,39.59,748.41,22.81,1350.75,0.93,0.93,0.1634,376.0923,27.0000,46.48,21.35,1003.77
2023-12-03T00:09:53,38.22,75.24,85.30,97.98,34.34,64.80,39.53,748.83,22.85,1351.53,0.93,0.93,0.1635,376.2254,27.0000,46.48,21.35,1003.80
2023-12-03T00:09:58,31.34,61.69,97.61,112.12,25.28,47.70,39.59,748.67,22.81,1351.23,0.93,0.93,0.1635,376.2049,27.0000,46.48,21.35,1003.78
2023-12-03T00:10:03,45.09,88.76,92.69,106.47,25.28,47.70,39.56,749.11,22.84,1352.02,0.88,0.88,0.1634,376.0618,27.0000,46.48,21.35,1003.77
