timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPid_P3-PPM,NetPid_P3-PPB_ug,NetPid_P3-TEMP,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-12-03T00:00:02,45.15,88.69,118.70,136.06,28.57,53.79,37.43,544.97,23.80,981.50,0.3,735.0,29.0,0.74,0.74,0.1926,442.3066,30.0000,49.56,21.82,1003.26
2023-12-03T00:00:07,25.34,49.77,146.45,167.87,16.45,30.97,37.46,545.19,23.83,981.88,0.3,736.0,29.0,0.89,0.89,0.1926,442.1808,30.0000,49.57,21.82,1003.25
2023-12-03T00:00:12,44.79,87.98,118.70,136.06,19.71,37.11,37.51,544.96,23.81,981.50,0.3,737.7,29.0,1.04,1.04,0.1926,442.2764,30.0000,49.57,21.82,1003.27
2023-12-03T00:00:18,37.58,73.82,102.52,117.51,24.37,45.88,37.47,544.51,23.80,980.66,0.3,736.7,29.0,0.95,0.95,0.1926,442.2640,30.0000,49.56,21.82,1003.25
2023-12-03T00:00:23,44.43,87.27,125.64,144.01,29.03,54.66,37.46,543.97,23.81,979.70,0.3,732.7,29.0,0.88,0.88,0.1926,442.2149,30.0000,49.56,21.82,1003.25
2023-12-03T00:00:28,48.03,94.35,127.95,146.66,24.84,46.77,37.52,544.15,23.80,980.03,0.3,734.6,29.0,0.82,0.82,0.1926,442.3302,30.0000,49.57,21.82,1003.27
2023-12-03T00:00:34,33.26,65.33,141.83,162.57,20.18,38.00,37.46,543.99,23.83,979.73,0.3,735.2,29.0,0.81,0.81,0.1927,442.3811,30.0000,49.57,21.82,1003.26
2023-12-03T00:00:39,37.22,73.11,127.95,146.66,24.84,46.77,37.47,543.75,23.80,979.31,0.3,736.0,29.0,0.88,0.88,0.1926,442.2133,30.0000,49.57,21.82,1003.26
2023-12-03T00:00:44,33.26,65.33,114.08,130.77,29.03,54.66,37.47,543.37,23.83,978.65,0.3,735.1,29.0,1.00,1.00,0.1926,442.2899,30.0000,49.57,21.82,1003.29
2023-12-03T00:00:50,40.82,80.18,118.70,136.05,20.18,37.99,37.47,543.44,23.81,978.70,0.3,733.1,29.0,1.00,1.00,0.1926,442.3015,30.0000,49.58,21.83,1003.25
2023-12-03T00:00:55,37.22,73.11,127.95,146.67,20.18,38.00,37.48,543.56,23.80,978.97,0.3,736.5,29.0,1.01,1.01,0.1926,442.3331,30.0000,49.57,21.82,1003.28
2023-12-03T00:01:00,40.82,80.18,116.39,133.42,29.03,54.66,37.44,543.29,23.78,978.50,0.3,737.3,29.0,0.93,0.93,0.1926,442.1926,30.0000,49.56,21.82,1003.28
2023-12-03T00:01:06,44.79,87.98,86.33,98.95,28.57,53.79,37.50,543.24,23.80,978.34,0.3,737.3,29.0,0.86,0.86,0.1926,442.1378,30.0000,49.58,21.83,1003.25
2023-12-03T00:01:11,45.15,88.69,104.83,120.16,29.03,54.66,37.49,543.34,23.81,978.56,0.3,738.2,29.0,0.75,0.75,0.1926,442.1658,30.0000,49.57,21.83,1003.28
2023-12-03T00:01:16,37.58,73.82,123.33,141.37,19.71,37.11,37.46,543.43,23.81,978.76,0.3,735.3,29.0,0.83,0.83,0.1926,442.2292,30.0000,49.56,21.82,1003.29
2023-12-03T00:01:22,41.18,80.89,109.45,125.46,20.18,38.00,37.48,543.36,23.84,978.61,0.3,735.5,29.0,0.87,0.87,0.1926,442.1993,30.0000,49.55,21.82,1003.26
2023-12-03T00:01:27,33.62,66.04,127.95,146.67,33.23,62.57,37.45,543.17,23.83,978.28,0.3,736.2,29.0,0.84,0.84,0.1925,442.0611,30.0000,49.56,21.82,1003.29
2023-12-03T00:01:32,56.31,110.61,107.14,122.81,29.03,54.66,37.45,543.30,23.80,978.51,0.3,738.1,29.0,0.80,0.80,0.1926,442.2554,30.0000,49.56,21.82,1003.28
2023-12-03T00:01:38,30.02,58.97,111.77,128.12,19.71,37.11,37.51,543.44,23.80,978.79,0.3,737.4,29.0,0.83,0.83,0.1926,442.2794,30.0000,49.56,21.82,1003.30
2023-12-03T00:01:43,37.58,73.82,118.70,136.06,24.37,45.89,37.48,543.53,23.80,978.94,0.3,734.6,29.0,0.85,0.85,0.1926,442.1830,30.0000,49.57,21.82,1003.28
2023-12-03T00:01:49,41.18,80.89,107.14,122.81,19.71,37.11,37.48,543.71,23.80,979.22,0.3,734.7,29.0,0.86,0.86,0.1926,442.2133,30.0000,49.57,21.82,1003.24
2023-12-03T00:01:54,41.54,81.60,127.95,146.66,33.23,62.57,37.49,543.98,23.83,979.70,0.3,737.3,29.0,0.89,0.89,0.1926,442.1636,30.0000,49.57,21.82,1003.24
2023-12-03T00:01:59,41.18,80.89,107.14,122.80,37.42,70.45,37.52,544.32,23.81,980.28,0.3,734.2,29.0,0.85,0.85,0.1926,442.2713,30.0000,49.57,21.83,1003.25
2023-12-03T00:02:05,45.15,88.69,121.02,138.72,28.57,53.80,37.47,544.47,23.80,980.63,0.3,735.9,29.0,0.78,0.78,0.1926,442.3092,30.0000,49.56,21.82,1003.29
2023-12-03T00:02:10,48.75,95.76,104.83,120.16,37.42,70.46,37.46,544.61,23.81,980.85,0.3,735.1,29.0,0.75,0.75,0.1926,442.3182,30.0000,49.57,21.83,1003.30
2023-12-03T00:02:15,48.75,95.76,116.39,133.42,19.71,37.11,37.50,544.48,23.80,980.65,0.3,733.0,29.0,0.68,0.68,0.1926,442.2400,30.0000,49.57,21.82,1003.29
2023-12-03T00:02:21,48.75,95.76,118.70,136.06,29.03,54.66,37.53,544.64,23.80,980.88,0.3,734.1,29.0,0.65,0.65,0.1926,442.2989,30.0000,49.57,21.83,1003.27
2023-12-03T00:02:26,37.58,73.82,90.95,104.25,24.37,45.89,37.47,544.79,23.81,981.17,0.3,737.7,29.0,0.83,0.83,0.1926,442.2824,30.0000,49.58,21.83,1003.29
2023-12-03T00:02:31,45.15,88.69,107.14,122.81,29.03,54.66,37.50,544.98,23.83,981.54,0.3,736.0,29.0,0.98,0.98,0.1926,442.3339,30.0000,49.57,21.83,1003.30
2023-12-03T00:02:37,37.58,73.82,109.45,125.46,19.71,37.11,37.51,544.68,23.81,980.99,0.3,733.3,29.0,1.01,1.01,0.1926,442.2438,30.0000,49.57,21.83,1003.31
2023-12-03T00:02:42,37.58,73.82,90.95,104.25,33.23,62.57,37.46,544.67,23.83,980.98,0.3,735.0,29.0,1.08,1.08,0.1926,442.2886,30.0000,49.58,21.83,1003.31
2023-12-03T00:02:48,44.79,87.98,86.33,98.96,19.71,37.11,37.53,544.96,23.78,981.48,0.3,734.4,29.0,1.03,1.03,0.1926,442.2363,30.0000,49.57,21.83,1003.30
2023-12-03T00:02:53,41.18,80.89,102.52,117.51,19.71,37.11,37.47,544.77,23.83,981.13,0.3,735.7,29.0,1.02,1.02,0.1926,442.2445,30.0000,49.56,21.83,1003.28
2023-12-03T00:02:58,37.58,73.82,125.64,144.02,37.42,70.46,37.50,544.66,23.80,980.94,0.3,737.6,29.0,1.02,1.02,0.1926,442.2231,30.0000,49.57,21.83,1003.29
2023-12-03T00:03:04,37.58,73.82,111.77,128.12,24.37,45.89,37.50,543.86,23.80,979.52,0.3,739.1,29.0,1.04,1.04,0.1926,442.1614,30.0000,49.55,21.82,1003.27
2023-12-03T00:03:09,41.18,80.89,109.45,125.46,37.42,70.46,37.50,544.02,23.80,979.79,0.3,736.1,29.0,0.96,0.96,0.1926,442.2482,30.0000,49.57,21.83,1003.30
2023-12-03T00:03:14,44.79,87.98,116.39,133.41,19.71,37.11,37.51,544.53,23.78,980.71,0.3,730.7,29.0,0.86,0.86,0.1926,442.2941,30.0000,49.56,21.83,1003.30
2023-12-03T00:03:20,33.62,66.04,109.45,125.46,33.23,62.57,37.46,544.41,23.83,980.49,0.3,737.8,29.0,0.78,0.78,0.1926,442.2204,30.0000,49.56,21.83,1003.29
2023-12-03T00:03:25,41.18,80.89,139.52,159.93,28.57,53.79,37.45,544.97,23.81,981.53,0.3,737.4,29.0,0.73,0.73,0.1926,442.2071,30.0000,49.56,21.83,1003.32
2023-12-03T00:03:30,41.18,80.89,107.14,122.81,28.57,53.79,37.46,545.43,23.80,982.32,0.3,738.1,29.0,0.73,0.73,0.1926,442.2352,30.0000,49.56,21.83,1003.28
2023-12-03T00:03:36,37.58,73.82,114.08,130.77,24.37,45.89,37.46,545.64,23.80,982.72,0.3,734.9,29.0,0.70,0.70,0.1926,442.2512,30.0000,49.56,21.83,1003.30
2023-12-03T00:03:41,44.79,87.98,90.95,104.25,28.57,53.79,37.50,545.38,23.83,982.22,0.3,735.9,29.0,0.67,0.67,0.1925,442.1054,30.0000,49.56,21.83,1003.27
2023-12-03T00:03:46,37.58,73.82,88.64,101.60,28.57,53.79,37.44,545.48,23.83,982.43,0.3,735.1,29.0,0.71,0.71,0.1926,442.2012,30.0000,49.56,21.83,1003.29
2023-12-03T00:03:52,41.18,80.89,127.95,146.66,24.37,45.89,37.49,545.00,23.85,981.56,0.3,736.5,29.0,0.68,0.68,0.1926,442.2714,30.0000,49.56,21.83,1003.29
2023-12-03T00:03:57,30.02,58.97,127.95,146.66,33.23,62.57,37.47,544.76,23.80,981.11,0.3,737.5,29.0,0.79,0.79,0.1926,442.2746,30.0000,49.55,21.83,1003.28
2023-12-03T00:04:03,37.58,73.82,109.45,125.45,28.57,53.79,37.51,544.97,23.81,981.47,0.3,736.8,29.0,0.84,0.84,0.1926,442.2205,30.0000,49.55,21.84,1003.30
2023-12-03T00:04:08,45.15,88.69,118.70,136.06,24.37,45.89,37.45,544.60,23.81,980.86,0.3,737.6,29.0,0.82,0.82,0.1926,442.1734,30.0000,49.55,21.83,1003.32
2023-12-03T00:04:13,33.62,66.04,97.89,112.21,28.57,53.79,37.47,544.68,23.83,980.99,0.3,739.1,29.0,0.75,0.75,0.1926,442.1690,30.0000,49.55,21.83,1003.31
2023-12-03T00:04:19,45.15,88.69,111.77,128.12,24.37,45.89,37.47,544.41,23.81,980.50,0.3,738.6,29.0,0.67,0.67,0.1926,442.2548,30.0000,49.56,21.83,1003.31
2023-12-03T00:04:24,48.75,95.76,125.64,144.01,37.89,71.34,37.47,544.80,23.81,981.16,0.3,737.4,29.0,0.59,0.59,0.1926,442.2745,30.0000,49.56,21.84,1003.29
2023-12-03T00:04:29,44.79,87.98,88.64,101.61,28.57,53.79,37.51,544.95,23.80,981.48,0.3,735.7,29.0,0.66,0.66,0.1926,442.2399,30.0000,49.55,21.84,1003.34
2023-12-03T00:04:35,30.02,58.97,90.95,104.25,42.08,79.23,37.48,545.00,23.80,981.58,0.3,735.1,29.0,0.71,0.71,0.1926,442.3151,30.0000,49.55,21.83,1003.31
2023-12-03T00:04:40,30.02,58.97,104.83,120.16,33.23,62.57,37.49,544.75,23.83,981.08,0.3,734.0,29.0,0.72,0.72,0.1926,442.3112,30.0000,49.56,21.83,1003.26
2023-12-03T00:04:45,52.35,102.83,102.52,117.51,19.71,37.11,37.46,544.14,23.83,979.99,0.3,735.1,29.0,0.79,0.79,0.1926,442.2585,30.0000,49.55,21.84,1003.31
2023-12-03T00:04:51,37.58,73.82,114.08,130.76,33.23,62.57,37.46,544.11,23.84,979.94,0.3,736.1,29.0,0.84,0.84,0.1926,442.3125,30.0000,49.57,21.84,1003.32
2023-12-03T00:04:56,41.18,80.89,104.83,120.16,37.89,71.34,37.43,544.45,23.81,980.57,0.3,737.8,29.0,0.83,0.83,0.1926,442.3521,30.0000,49.57,21.84,1003.33
2023-12-03T00:05:02,52.35,102.83,107.14,122.81,42.08,79.23,37.50,545.19,23.83,981.91,0.3,738.2,29.0,0.85,0.85,0.1927,442.4190,30.0000,49.57,21.84,1003.34
2023-12-03T00:05:07,44.79,87.98,118.70,136.06,24.37,45.88,37.46,545.55,23.85,982.53,0.3,737.0,29.0,0.97,0.97,0.1926,442.2942,30.0000,49.57,21.84,1003.31
