timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-12-18T00:00:03,43.83,86.55,115.71,133.34,23.03,43.59,39.13,625.80,25.96,1133.09,0.54,0.54,0.1880,434.0025,30.0000,45.84,24.36,1017.30
2023-12-18T00:00:08,26.62,52.57,168.59,194.27,23.50,44.48,39.08,625.22,25.97,1132.00,0.57,0.57,0.1879,433.7344,30.0000,45.84,24.37,1017.29
2023-12-18T00:00:13,30.19,59.62,139.74,161.03,9.88,18.70,39.10,625.53,25.97,1132.60,0.60,0.60,0.1879,433.6978,30.0000,45.83,24.36,1017.30
2023-12-18T00:00:18,34.09,67.32,127.73,147.19,22.56,42.70,39.13,625.54,25.96,1132.61,0.59,0.59,0.1879,433.7487,30.0000,45.83,24.36,1017.29
2023-12-18T00:00:23,40.26,79.50,125.32,144.41,40.88,77.38,39.07,625.56,25.96,1132.61,0.57,0.57,0.1878,433.6074,30.0000,45.84,24.37,1017.30
2023-12-18T00:00:28,29.54,58.33,144.55,166.57,23.50,44.48,39.09,625.26,25.99,1132.08,0.53,0.53,0.1879,433.6880,30.0000,45.85,24.36,1017.28
2023-12-18T00:00:33,33.11,65.38,134.94,155.49,14.11,26.71,39.10,625.03,25.94,1131.65,0.49,0.49,0.1879,433.7476,30.0000,45.84,24.37,1017.29
2023-12-18T00:00:38,33.44,66.04,156.57,180.42,18.80,35.59,39.13,625.68,25.97,1132.85,0.53,0.53,0.1879,433.7930,30.0000,45.83,24.36,1017.28
2023-12-18T00:00:43,26.62,52.57,161.38,185.97,14.58,27.60,39.14,626.18,25.96,1133.75,0.63,0.63,0.1879,433.7070,30.0000,45.82,24.37,1017.32
2023-12-18T00:00:48,23.37,46.15,156.57,180.42,23.50,44.48,39.11,626.01,25.97,1133.41,0.69,0.69,0.1880,433.8655,30.0000,45.82,24.37,1017.29
2023-12-18T00:00:53,33.11,65.38,161.38,185.96,14.58,27.60,39.06,627.41,25.96,1135.94,0.71,0.71,0.1881,434.1919,30.0000,45.82,24.37,1017.28
2023-12-18T00:00:58,33.44,66.03,156.57,180.42,23.50,44.48,39.14,627.73,25.94,1136.55,0.70,0.70,0.1879,433.7855,30.0000,45.83,24.36,1017.26
2023-12-18T00:01:03,29.87,58.98,168.59,194.27,23.50,44.48,39.11,628.06,25.97,1137.13,0.73,0.73,0.1880,433.8977,30.0000,45.83,24.37,1017.29
2023-12-18T00:01:08,19.48,38.47,139.74,161.02,18.80,35.58,39.13,628.67,25.96,1138.22,0.77,0.77,0.1879,433.7540,30.0000,45.84,24.36,1017.24
2023-12-18T00:01:13,33.44,66.03,156.57,180.42,18.80,35.59,39.13,629.28,25.96,1139.35,0.75,0.75,0.1879,433.7048,30.0000,45.85,24.36,1017.25
2023-12-18T00:01:18,23.37,46.15,122.92,141.64,9.88,18.70,39.11,629.82,25.94,1140.33,0.69,0.69,0.1879,433.7841,30.0000,45.84,24.36,1017.26
2023-12-18T00:01:23,33.44,66.04,139.74,161.03,18.80,35.59,39.09,629.06,25.96,1138.97,0.62,0.62,0.1879,433.7156,30.0000,45.84,24.36,1017.28
2023-12-18T00:01:28,23.37,46.15,146.95,169.34,27.73,52.49,39.09,628.06,25.94,1137.16,0.55,0.55,0.1880,433.8601,30.0000,45.85,24.36,1017.27
2023-12-18T00:01:33,33.44,66.03,139.74,161.03,23.50,44.48,39.13,627.93,25.96,1136.91,0.48,0.48,0.1878,433.5555,30.0000,45.85,24.36,1017.26
2023-12-18T00:01:38,33.11,65.38,149.36,172.11,14.11,26.71,39.09,628.12,25.97,1137.27,0.42,0.42,0.1879,433.8217,30.0000,45.85,24.36,1017.28
2023-12-18T00:01:43,26.62,52.57,146.95,169.34,23.97,45.37,39.10,627.92,25.97,1136.92,0.41,0.41,0.1879,433.7992,30.0000,45.84,24.36,1017.28
2023-12-18T00:01:48,33.44,66.04,154.17,177.66,23.50,44.48,39.13,627.42,25.96,1136.01,0.43,0.43,0.1880,434.0303,30.0000,45.85,24.36,1017.28
2023-12-18T00:01:53,29.87,58.99,106.09,122.25,32.42,61.37,39.11,627.88,25.97,1136.84,0.45,0.45,0.1880,434.0153,30.0000,45.85,24.36,1017.29
2023-12-18T00:01:58,33.44,66.03,175.80,202.58,14.11,26.71,39.14,627.97,25.94,1136.98,0.44,0.44,0.1879,433.7530,30.0000,45.87,24.36,1017.27
2023-12-18T00:02:03,33.44,66.03,158.97,183.19,18.80,35.59,39.15,627.38,25.94,1135.92,0.40,0.40,0.1881,434.1754,30.0000,45.86,24.36,1017.27
