timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-12-17T00:00:04,48.37,96.40,203.46,236.63,34.82,66.52,39.62,864.95,24.69,1580.59,0.84,0.84,0.1529,356.2229,29.0000,46.14,23.26,1022.91
2023-12-17T00:00:09,27.74,55.29,196.08,228.05,39.59,75.63,39.61,865.19,24.66,1581.05,0.82,0.82,0.1529,356.2651,29.0000,46.15,23.26,1022.92
2023-12-17T00:00:14,34.62,69.00,169.00,196.55,34.82,66.52,39.59,865.45,24.66,1581.47,0.81,0.81,0.1529,356.2861,29.0000,46.15,23.26,1022.90
2023-12-17T00:00:19,41.49,82.69,164.08,190.82,30.05,57.41,39.57,864.18,24.65,1579.12,0.73,0.73,0.1529,356.3059,29.0000,46.19,23.27,1022.90
2023-12-17T00:00:24,31.02,61.82,181.31,210.86,21.46,41.00,39.58,864.28,24.66,1579.29,0.72,0.72,0.1531,356.6673,29.0000,46.16,23.27,1022.89
2023-12-17T00:00:29,34.29,68.34,178.85,208.00,30.53,58.32,39.64,864.96,24.66,1580.57,0.84,0.84,0.1529,356.2182,29.0000,46.14,23.26,1022.89
2023-12-17T00:00:34,34.29,68.34,186.23,216.59,25.76,49.21,39.60,865.10,24.67,1580.87,0.87,0.87,0.1529,356.3004,29.0000,46.13,23.26,1022.92
2023-12-17T00:00:39,37.56,74.85,159.15,185.09,16.69,31.88,39.63,864.96,24.66,1580.53,0.87,0.87,0.1531,356.6420,29.0000,46.14,23.26,1022.86
2023-12-17T00:00:44,41.16,82.03,169.00,196.54,30.53,58.32,39.62,864.42,24.67,1579.55,0.96,0.96,0.1530,356.3536,29.0000,46.13,23.27,1022.90
2023-12-17T00:00:49,23.82,47.47,176.39,205.14,30.53,58.32,39.59,864.32,24.69,1579.39,0.99,0.99,0.1529,356.1896,29.0000,46.13,23.26,1022.88
2023-12-17T00:00:54,34.29,68.34,161.61,187.95,21.46,41.00,39.61,864.29,24.66,1579.33,0.96,0.96,0.1529,356.2599,29.0000,46.13,23.27,1022.91
2023-12-17T00:00:59,37.89,75.51,183.77,213.72,30.53,58.32,39.58,863.96,24.66,1578.71,0.96,0.96,0.1529,356.2515,29.0000,46.12,23.27,1022.90
2023-12-17T00:01:04,31.02,61.82,193.62,225.17,21.46,41.00,39.60,864.33,24.67,1579.39,0.90,0.90,0.1529,356.2773,29.0000,46.13,23.27,1022.90
2023-12-17T00:01:09,37.56,74.86,191.16,222.32,30.53,58.32,39.59,863.89,24.67,1578.59,0.91,0.91,0.1530,356.3668,29.0000,46.13,23.26,1022.87
2023-12-17T00:01:14,31.02,61.82,178.85,208.00,30.53,58.32,39.60,863.85,24.63,1578.50,0.99,0.99,0.1530,356.4627,29.0000,46.13,23.26,1022.87
2023-12-17T00:01:19,27.42,54.65,186.23,216.59,16.69,31.89,39.62,863.23,24.67,1577.46,1.05,1.05,0.1529,356.2230,29.0000,46.13,23.26,1022.92
2023-12-17T00:01:24,41.16,82.03,176.39,205.14,16.69,31.88,39.61,863.27,24.65,1577.50,0.98,0.98,0.1529,356.3080,29.0000,46.13,23.26,1022.89
2023-12-17T00:01:29,37.56,74.85,210.85,245.21,25.76,49.21,39.60,862.94,24.65,1576.82,0.95,0.95,0.1531,356.5740,29.0000,46.12,23.27,1022.89
2023-12-17T00:01:34,23.82,47.47,161.61,187.95,26.23,50.11,39.56,862.89,24.67,1576.79,0.86,0.86,0.1530,356.5162,29.0000,46.13,23.26,1022.89
