timestamp(UTC),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetADC_O3-O3_ug,NetADC_O3-O3(ppb),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb)
2024-02-15T00:00:01,41.08,599.61,27.06,1068.87,0.2305,523.8724,31.0000,305.80,269.54,0.69,0.69,85.22,43.83,46.32,25.64,1005.87,50.80,27.26
2024-02-15T00:00:06,41.12,599.86,27.07,1069.32,0.2306,523.9818,31.0000,330.34,291.17,0.68,0.68,37.87,19.48,46.33,25.64,1005.87,44.67,23.97
2024-02-15T00:00:11,41.09,600.07,27.06,1069.70,0.2306,524.1165,31.0000,322.16,283.96,0.67,0.67,58.07,29.87,46.38,25.64,1005.87,35.91,19.27
2024-02-15T00:00:16,41.09,600.29,27.07,1070.09,0.2307,524.2317,31.0000,311.25,274.34,0.68,0.68,84.59,43.51,46.38,25.64,1005.89,18.41,9.88
2024-02-15T00:00:21,41.11,600.47,27.07,1070.44,0.2305,523.9642,31.0000,294.90,259.92,0.73,0.73,84.60,43.51,46.37,25.64,1005.90,43.80,23.50
2024-02-15T00:00:26,41.11,600.86,27.07,1071.11,0.2305,523.9259,31.0000,330.35,291.17,0.81,0.81,65.02,33.44,46.32,25.64,1005.89,10.53,5.65
2024-02-15T00:00:31,41.10,601.14,27.06,1071.63,0.2306,524.0492,31.0000,319.44,281.55,0.82,0.82,71.34,36.69,46.29,25.63,1005.86,43.80,23.50
2024-02-15T00:00:36,41.05,600.65,27.06,1070.78,0.2306,524.1639,31.0000,286.72,252.71,0.79,0.79,44.82,23.05,46.29,25.64,1005.92,18.41,9.88
2024-02-15T00:00:41,41.10,601.55,27.06,1072.35,0.2306,524.1775,31.0000,324.89,286.36,0.76,0.76,71.34,36.69,46.26,25.64,1005.89,35.04,18.80
2024-02-15T00:00:46,41.01,601.66,27.06,1072.57,0.2306,524.1173,31.0000,313.99,276.75,0.82,0.82,65.02,33.44,46.25,25.64,1005.91,35.04,18.80
2024-02-15T00:00:51,41.01,601.99,27.06,1073.18,0.2307,524.3398,31.0000,322.18,283.96,0.81,0.81,71.34,36.69,46.29,25.64,1005.92,35.04,18.80
2024-02-15T00:00:56,41.03,601.95,27.07,1073.08,0.2307,524.3109,31.0000,322.17,283.96,0.83,0.83,65.02,33.44,46.30,25.64,1005.90,18.41,9.88
2024-02-15T00:01:01,41.03,601.61,27.09,1072.51,0.2307,524.4513,31.0000,341.27,300.78,0.86,0.86,45.44,23.37,46.31,25.64,1005.93,43.80,23.50
2024-02-15T00:01:06,41.02,601.17,27.04,1071.69,0.2308,524.5483,31.0000,333.07,293.57,0.84,0.84,52.38,26.94,46.30,25.64,1005.89,60.42,32.42
2024-02-15T00:01:11,41.04,600.96,27.03,1071.32,0.2307,524.2603,31.0000,324.90,286.36,0.86,0.86,51.76,26.62,46.28,25.64,1005.90,35.04,18.80
2024-02-15T00:01:16,41.06,600.37,27.06,1070.26,0.2307,524.2623,31.0000,324.89,286.36,0.79,0.79,51.76,26.62,46.25,25.64,1005.90,27.17,14.58
2024-02-15T00:01:21,41.08,600.27,27.07,1070.05,0.2306,524.1089,31.0000,305.80,269.54,0.71,0.71,45.44,23.37,46.25,25.64,1005.88,43.80,23.50
2024-02-15T00:01:26,41.04,600.40,27.06,1070.31,0.2307,524.2584,31.0000,341.26,300.78,0.65,0.65,65.02,33.44,46.26,25.64,1005.90,27.17,14.58
2024-02-15T00:01:31,40.99,600.52,27.07,1070.50,0.2307,524.3962,31.0000,343.98,303.19,0.68,0.68,58.70,30.19,46.28,25.64,1005.87,52.55,28.20
2024-02-15T00:01:36,40.99,599.91,27.03,1069.42,0.2307,524.4081,31.0000,297.62,262.32,0.69,0.69,84.59,43.51,46.28,25.64,1005.88,35.91,19.27
2024-02-15T00:01:41,41.03,600.34,27.07,1070.22,0.2307,524.4248,31.0000,324.90,286.36,0.76,0.76,65.02,33.44,46.30,25.64,1005.90,27.17,14.58
2024-02-15T00:01:46,41.04,600.69,27.06,1070.85,0.2308,524.5242,31.0000,352.18,310.40,0.76,0.76,71.34,36.69,46.35,25.64,1005.92,44.67,23.97
2024-02-15T00:01:51,41.09,601.37,27.06,1072.03,0.2308,524.5743,31.0000,338.53,298.38,0.70,0.70,65.02,33.44,46.34,25.64,1005.90,35.04,18.80
2024-02-15T00:01:56,41.15,601.38,27.06,1072.08,0.2308,524.5721,31.0000,314.00,276.75,0.66,0.66,45.44,23.37,46.36,25.64,1005.92,26.30,14.11
2024-02-15T00:02:01,41.09,601.52,27.06,1072.34,0.2308,524.5528,31.0000,330.36,291.17,0.61,0.61,45.44,23.37,46.36,25.63,1005.88,18.41,9.88
2024-02-15T00:02:06,41.10,601.97,27.06,1073.10,0.2308,524.5551,31.0000,354.89,312.80,0.60,0.60,71.96,37.01,46.34,25.64,1005.89,27.17,14.58
2024-02-15T00:02:11,41.06,601.78,27.04,1072.76,0.2308,524.4931,31.0000,286.71,252.71,0.58,0.58,58.70,30.19,46.31,25.64,1005.89,43.80,23.50
2024-02-15T00:02:16,41.08,602.59,27.09,1074.23,0.2307,524.3931,31.0000,341.26,300.78,0.57,0.57,51.76,26.62,46.29,25.64,1005.92,43.80,23.50
2024-02-15T00:02:21,41.04,602.23,27.07,1073.59,0.2308,524.6237,31.0000,305.82,269.54,0.57,0.57,65.02,33.44,46.35,25.64,1005.91,10.53,5.65
2024-02-15T00:02:26,41.06,602.65,27.03,1074.31,0.2308,524.6337,31.0000,327.61,288.76,0.56,0.56,58.07,29.87,46.33,25.64,1005.89,18.41,9.88
2024-02-15T00:02:31,41.08,602.73,27.04,1074.45,0.2308,524.6166,31.0000,352.17,310.40,0.59,0.59,45.44,23.37,46.34,25.64,1005.89,51.68,27.73
2024-02-15T00:02:36,41.08,601.85,27.06,1072.88,0.2309,524.8174,31.0000,297.61,262.32,0.64,0.64,64.37,33.11,46.43,25.64,1005.88,43.80,23.50
2024-02-15T00:02:41,41.05,601.63,27.03,1072.52,0.2308,524.6080,31.0000,322.18,283.96,0.66,0.66,58.08,29.87,46.44,25.64,1005.92,27.17,14.58
2024-02-15T00:02:46,41.16,602.13,27.07,1073.35,0.2308,524.5359,31.0000,316.70,279.15,0.70,0.70,71.33,36.69,46.46,25.64,1005.85,43.79,23.50
2024-02-15T00:02:51,41.20,603.03,27.06,1074.99,0.2308,524.5764,31.0000,313.99,276.75,0.73,0.73,71.34,36.69,46.41,25.63,1005.86,35.04,18.80
2024-02-15T00:02:56,41.19,603.11,27.04,1075.12,0.2308,524.5571,31.0000,305.81,269.54,0.82,0.82,58.70,30.19,46.36,25.64,1005.88,52.55,28.20
2024-02-15T00:03:01,41.19,603.04,27.04,1075.00,0.2308,524.4994,31.0000,305.81,269.54,0.88,0.88,58.70,30.19,46.35,25.64,1005.89,18.41,9.88
2024-02-15T00:03:06,41.10,603.04,27.04,1074.98,0.2309,524.6915,31.0000,316.71,279.15,0.86,0.86,78.27,40.26,46.39,25.64,1005.87,18.41,9.88
2024-02-15T00:03:11,41.15,602.58,27.04,1074.16,0.2310,524.9714,31.0000,286.70,252.71,0.90,0.90,71.33,36.69,46.44,25.64,1005.85,60.42,32.42
2024-02-15T00:03:16,41.15,602.99,27.06,1074.91,0.2311,525.3110,31.0000,327.61,288.76,0.88,0.88,78.90,40.58,46.42,25.64,1005.88,50.80,27.26
2024-02-15T00:03:21,41.16,602.92,27.06,1074.78,0.2312,525.4962,31.0000,319.43,281.55,0.86,0.86,66.28,34.09,46.46,25.64,1005.88,34.16,18.33
2024-02-15T00:03:26,41.20,602.95,27.06,1074.82,0.2313,525.5644,31.0000,311.25,274.34,0.80,0.80,78.90,40.58,46.50,25.64,1005.86,34.16,18.33
2024-02-15T00:03:31,41.20,603.09,27.04,1075.07,0.2312,525.5087,31.0000,313.98,276.75,0.73,0.73,72.60,37.34,46.46,25.64,1005.87,34.16,18.33
2024-02-15T00:03:36,41.19,603.37,27.06,1075.56,0.2312,525.4635,31.0000,278.53,245.50,0.76,0.76,78.90,40.58,46.43,25.64,1005.86,59.54,31.95
2024-02-15T00:03:41,41.16,603.54,27.06,1075.86,0.2312,525.4110,31.0000,294.88,259.92,0.85,0.85,85.21,43.83,46.46,25.65,1005.89,59.54,31.95
2024-02-15T00:03:46,41.16,604.08,27.06,1076.82,0.2312,525.4492,31.0000,303.07,267.13,0.95,0.95,85.21,43.83,46.43,25.65,1005.89,59.54,31.95
2024-02-15T00:03:51,41.22,603.91,27.04,1076.53,0.2312,525.5489,31.0000,319.42,281.55,0.91,0.91,59.34,30.52,46.35,25.65,1005.89,50.80,27.26
2024-02-15T00:03:56,41.21,603.53,27.04,1075.83,0.2311,525.2975,31.0000,286.70,252.71,0.85,0.85,85.21,43.83,46.37,25.65,1005.87,42.92,23.03
2024-02-15T00:04:01,41.12,603.36,27.04,1075.52,0.2310,525.0732,31.0000,289.42,255.11,0.84,0.84,59.34,30.52,46.37,25.66,1005.90,42.92,23.03
2024-02-15T00:04:06,41.13,603.44,27.04,1075.65,0.2310,525.0819,31.0000,278.52,245.50,0.77,0.77,72.59,37.34,46.35,25.66,1005.90,59.54,31.95
2024-02-15T00:04:11,41.10,602.88,27.06,1074.67,0.2311,525.1344,31.0000,292.16,257.52,0.69,0.69,72.60,37.34,46.35,25.65,1005.87,34.16,18.33
2024-02-15T00:04:16,41.16,602.51,27.07,1073.98,0.2311,525.1044,31.0000,278.51,245.50,0.59,0.59,72.59,37.34,46.38,25.65,1005.85,34.16,18.33
2024-02-15T00:04:21,41.13,602.58,27.04,1074.13,0.2311,525.1565,31.0000,303.06,267.13,0.55,0.55,53.02,27.27,46.29,25.66,1005.91,26.29,14.11
2024-02-15T00:04:26,41.12,603.03,27.04,1074.89,0.2310,524.9958,31.0000,292.14,257.52,0.54,0.54,72.59,37.34,46.26,25.66,1005.86,67.42,36.18
2024-02-15T00:04:31,41.08,603.18,27.04,1075.13,0.2309,524.7280,31.0000,289.40,255.11,0.55,0.55,72.59,37.34,46.18,25.66,1005.84,50.80,27.26
2024-02-15T00:04:36,41.05,602.74,27.04,1074.38,0.2309,524.7555,31.0000,273.05,240.69,0.54,0.54,72.59,37.34,46.16,25.66,1005.87,59.54,31.95
2024-02-15T00:04:41,41.00,602.13,27.06,1073.25,0.2310,524.8386,31.0000,281.23,247.90,0.55,0.55,66.27,34.09,46.16,25.66,1005.84,67.42,36.18
2024-02-15T00:04:46,41.02,602.28,27.06,1073.59,0.2311,525.1096,31.0000,311.24,274.34,0.54,0.54,85.85,44.16,46.23,25.66,1005.90,59.54,31.95
2024-02-15T00:04:51,41.01,602.19,27.03,1073.40,0.2310,525.0532,31.0000,311.23,274.34,0.59,0.59,79.53,40.91,46.24,25.66,1005.87,50.80,27.26
2024-02-15T00:04:56,41.04,602.28,27.04,1073.55,0.2311,525.1781,31.0000,286.69,252.71,0.63,0.63,65.63,33.76,46.25,25.67,1005.89,42.92,23.03
2024-02-15T00:05:01,41.04,601.92,27.06,1072.83,0.2312,525.2634,31.0000,311.20,274.34,0.71,0.71,72.59,37.34,46.26,25.67,1005.82,34.16,18.33
2024-02-15T00:05:06,41.06,602.15,27.06,1073.24,0.2312,525.4271,31.0000,273.03,240.69,0.79,0.79,78.88,40.58,46.21,25.67,1005.82,17.53,9.41
2024-02-15T00:05:11,41.09,601.49,27.07,1072.10,0.2311,525.1875,31.0000,311.21,274.34,0.81,0.81,59.33,30.52,46.22,25.66,1005.82,50.80,27.26
2024-02-15T00:05:16,41.02,601.10,27.04,1071.43,0.2312,525.3326,31.0000,286.68,252.71,0.87,0.87,53.01,27.27,46.21,25.66,1005.84,59.54,31.95
2024-02-15T00:05:21,41.07,601.51,27.07,1072.18,0.2312,525.4912,31.0000,281.23,247.90,1.01,1.01,78.89,40.58,46.23,25.66,1005.86,51.67,27.73
2024-02-15T00:05:26,41.04,601.81,27.06,1072.65,0.2312,525.3961,31.0000,286.67,252.71,0.98,0.98,72.59,37.34,46.30,25.67,1005.83,50.80,27.26
2024-02-15T00:05:31,41.01,601.38,27.04,1071.90,0.2313,525.5395,31.0000,281.22,247.90,0.87,0.87,59.33,30.52,46.38,25.66,1005.82,42.91,23.03
2024-02-15T00:05:36,41.12,601.28,27.06,1071.74,0.2313,525.6842,31.0000,305.77,269.54,0.84,0.84,72.59,37.34,46.45,25.67,1005.86,34.16,18.33
2024-02-15T00:05:41,41.21,601.01,27.04,1071.19,0.2313,525.6207,31.0000,289.38,255.11,0.79,0.79,85.20,43.83,46.46,25.67,1005.81,42.91,23.03
2024-02-15T00:05:46,41.23,601.27,27.07,1071.68,0.2310,524.9039,31.0000,297.57,262.32,0.70,0.70,59.33,30.52,46.41,25.67,1005.83,59.53,31.95
2024-02-15T00:05:51,41.27,601.15,27.04,1071.48,0.2309,524.6882,31.0000,270.31,238.29,0.62,0.62,72.59,37.34,46.39,25.67,1005.84,42.91,23.03
2024-02-15T00:05:56,41.25,601.56,27.03,1072.17,0.2310,524.8746,31.0000,289.39,255.11,0.56,0.56,72.59,37.34,46.32,25.67,1005.81,59.53,31.95
2024-02-15T00:06:01,41.22,601.24,27.06,1071.63,0.2310,524.9160,31.0000,322.12,283.96,0.59,0.59,66.27,34.09,46.28,25.67,1005.83,42.91,23.03
2024-02-15T00:06:06,41.15,601.04,27.03,1071.29,0.2310,524.9614,31.0000,311.21,274.34,0.66,0.66,66.27,34.09,46.27,25.67,1005.84,50.80,27.26
2024-02-15T00:06:11,41.08,600.96,27.06,1071.12,0.2311,525.1198,31.0000,297.57,262.32,0.63,0.63,72.59,37.34,46.24,25.67,1005.82,34.16,18.33
2024-02-15T00:06:16,41.08,600.94,27.06,1071.05,0.2310,524.9720,31.0000,294.84,259.92,0.61,0.61,59.95,30.84,46.23,25.67,1005.80,34.15,18.33
2024-02-15T00:06:21,41.05,600.46,27.04,1070.24,0.2310,525.0353,31.0000,294.85,259.92,0.62,0.62,72.59,37.34,46.25,25.67,1005.83,25.42,13.64
2024-02-15T00:06:26,41.04,601.28,27.06,1071.67,0.2312,525.2993,31.0000,289.38,255.11,0.65,0.65,78.88,40.58,46.38,25.68,1005.84,42.91,23.03
2024-02-15T00:06:31,41.09,600.97,27.06,1071.10,0.2312,525.3419,31.0000,303.02,267.13,0.68,0.68,71.94,37.01,46.41,25.67,1005.80,42.91,23.03
2024-02-15T00:06:36,41.22,600.44,27.07,1070.17,0.2312,525.3417,31.0000,262.12,231.08,0.70,0.70,78.88,40.58,46.39,25.68,1005.84,50.79,27.26
2024-02-15T00:06:41,41.27,600.40,27.04,1070.08,0.2312,525.2935,31.0000,303.01,267.13,0.73,0.73,78.88,40.58,46.37,25.68,1005.81,34.15,18.33
2024-02-15T00:06:46,41.20,600.29,27.04,1069.87,0.2312,525.3576,31.0000,294.83,259.92,0.73,0.73,78.88,40.58,46.38,25.68,1005.81,34.15,18.33
2024-02-15T00:06:51,41.17,600.31,27.06,1069.94,0.2312,525.3939,31.0000,283.94,250.31,0.69,0.69,72.58,37.34,46.34,25.67,1005.79,59.53,31.95
2024-02-15T00:06:56,41.17,600.76,27.04,1070.77,0.2312,525.3041,31.0000,286.67,252.71,0.68,0.68,72.59,37.34,46.30,25.68,1005.86,59.53,31.95
2024-02-15T00:07:01,41.16,601.01,27.06,1071.20,0.2313,525.6148,31.0000,294.84,259.92,0.70,0.70,53.01,27.27,46.33,25.68,1005.85,42.91,23.03
2024-02-15T00:07:06,41.15,601.06,27.04,1071.30,0.2315,526.0302,31.0000,313.94,276.75,0.73,0.73,78.88,40.58,46.32,25.68,1005.85,59.53,31.95
2024-02-15T00:07:11,41.15,601.02,27.07,1071.17,0.2314,525.8478,31.0000,316.64,279.15,0.82,0.82,72.58,37.34,46.31,25.68,1005.80,34.15,18.33
2024-02-15T00:07:16,41.17,600.56,27.03,1070.36,0.2315,525.9696,31.0000,319.37,281.55,0.83,0.83,92.14,47.40,46.34,25.68,1005.82,34.15,18.33
2024-02-15T00:07:21,41.18,600.08,27.03,1069.53,0.2315,525.9512,31.0000,305.75,269.54,0.82,0.82,72.59,37.34,46.35,25.67,1005.81,68.29,36.65
2024-02-15T00:07:26,41.25,600.30,27.04,1069.92,0.2315,525.9974,31.0000,308.47,271.94,0.79,0.79,72.58,37.34,46.36,25.68,1005.82,42.91,23.03
2024-02-15T00:07:31,41.19,600.89,27.06,1070.95,0.2315,525.9928,31.0000,303.01,267.13,0.70,0.70,65.62,33.76,46.35,25.68,1005.81,42.91,23.03
2024-02-15T00:07:36,41.20,600.61,27.06,1070.50,0.2315,526.0182,31.0000,289.39,255.11,0.62,0.62,92.14,47.40,46.32,25.68,1005.86,34.16,18.33
2024-02-15T00:07:41,41.15,601.15,27.04,1071.43,0.2316,526.2155,31.0000,297.56,262.32,0.61,0.61,59.33,30.52,46.34,25.68,1005.83,50.79,27.26
2024-02-15T00:07:46,41.20,601.71,27.03,1072.48,0.2316,526.2704,31.0000,286.67,252.71,0.60,0.60,59.33,30.52,46.33,25.68,1005.87,34.16,18.33
2024-02-15T00:07:51,41.16,601.48,27.04,1072.03,0.2316,526.2393,31.0000,289.39,255.11,0.62,0.62,98.46,50.65,46.35,25.68,1005.85,42.91,23.03
2024-02-15T00:07:56,41.17,601.55,27.06,1072.12,0.2316,526.2243,31.0000,267.57,235.89,0.69,0.69,72.58,37.34,46.35,25.68,1005.80,50.79,27.26
2024-02-15T00:08:01,41.15,601.53,27.04,1072.13,0.2317,526.5770,31.0000,303.02,267.13,0.72,0.72,72.59,37.34,46.30,25.68,1005.84,42.91,23.03
2024-02-15T00:08:06,41.16,601.45,27.03,1071.97,0.2315,526.1037,31.0000,297.56,262.32,0.82,0.82,78.88,40.58,46.30,25.68,1005.82,42.91,23.03
2024-02-15T00:08:11,41.10,602.96,27.06,1074.65,0.2316,526.2029,31.0000,305.75,269.54,0.79,0.79,66.27,34.09,46.30,25.68,1005.83,42.91,23.03
2024-02-15T00:08:16,41.08,602.65,27.04,1074.11,0.2317,526.3846,31.0000,311.19,274.34,0.79,0.79,65.63,33.76,46.33,25.68,1005.83,42.91,23.03
2024-02-15T00:08:21,41.11,602.71,27.09,1074.23,0.2316,526.3747,31.0000,313.94,276.75,0.81,0.81,72.59,37.34,46.29,25.67,1005.82,50.79,27.26
2024-02-15T00:08:26,41.13,603.10,27.04,1074.91,0.2316,526.1925,31.0000,283.94,250.31,0.84,0.84,85.84,44.16,46.29,25.67,1005.79,50.79,27.26
2024-02-15T00:08:31,41.10,603.13,27.02,1074.96,0.2315,526.1078,31.0000,303.02,267.13,0.91,0.91,79.53,40.91,46.27,25.67,1005.80,34.15,18.33
2024-02-15T00:08:36,41.17,603.74,27.04,1076.04,0.2315,526.1085,31.0000,316.65,279.15,0.95,0.95,78.88,40.58,46.28,25.67,1005.80,59.53,31.95
2024-02-15T00:08:41,41.13,604.08,27.03,1076.64,0.2315,526.0026,31.0000,313.92,276.75,0.93,0.93,78.88,40.58,46.30,25.67,1005.78,50.79,27.26
2024-02-15T00:08:46,41.13,604.85,27.04,1078.02,0.2315,525.9832,31.0000,327.55,288.76,0.88,0.88,72.58,37.34,46.33,25.67,1005.79,50.79,27.26
2024-02-15T00:08:51,41.17,605.17,27.04,1078.61,0.2315,526.0719,31.0000,270.31,238.29,0.86,0.86,78.88,40.58,46.41,25.67,1005.81,50.79,27.26
2024-02-15T00:08:56,41.13,605.57,27.07,1079.33,0.2316,526.2674,31.0000,300.30,264.73,0.94,0.94,72.59,37.34,46.38,25.67,1005.81,51.67,27.73
2024-02-15T00:09:01,41.20,605.79,27.03,1079.72,0.2316,526.3475,31.0000,311.20,274.34,0.93,0.93,72.59,37.34,46.35,25.67,1005.82,50.79,27.26
2024-02-15T00:09:06,41.16,605.49,27.04,1079.14,0.2316,526.2770,31.0000,311.19,274.34,0.94,0.94,78.88,40.58,46.30,25.68,1005.81,42.91,23.03
2024-02-15T00:09:11,41.19,605.73,27.04,1079.61,0.2316,526.3339,31.0000,297.57,262.32,0.94,0.94,66.27,34.09,46.23,25.67,1005.82,59.53,31.95
2024-02-15T00:09:16,41.10,605.50,27.04,1079.15,0.2317,526.5693,31.0000,322.10,283.96,0.92,0.92,72.58,37.34,46.23,25.67,1005.77,50.79,27.26
2024-02-15T00:09:21,41.10,605.38,27.04,1078.94,0.2318,526.6098,31.0000,311.19,274.34,0.86,0.86,85.20,43.83,46.37,25.67,1005.77,68.29,36.65
2024-02-15T00:09:26,41.15,605.62,27.06,1079.39,0.2318,526.7677,31.0000,283.93,250.31,0.82,0.82,85.20,43.83,46.52,25.67,1005.79,42.91,23.03
2024-02-15T00:09:31,41.27,605.44,27.04,1079.07,0.2317,526.5376,31.0000,319.37,281.55,0.87,0.87,78.88,40.58,46.50,25.67,1005.80,42.91,23.03
2024-02-15T00:09:36,41.35,605.18,27.07,1078.63,0.2316,526.3798,31.0000,292.12,257.52,0.85,0.85,66.27,34.09,46.36,25.66,1005.79,50.79,27.26
2024-02-15T00:09:41,41.28,604.89,27.04,1078.13,0.2317,526.5019,31.0000,319.38,281.55,0.82,0.82,66.27,34.09,46.29,25.67,1005.82,34.15,18.33
2024-02-15T00:09:46,41.13,604.85,27.03,1078.05,0.2317,526.5347,31.0000,311.20,274.34,0.85,0.85,66.27,34.09,46.25,25.67,1005.81,50.79,27.26
2024-02-15T00:09:51,41.09,604.52,27.03,1077.49,0.2317,526.5053,31.0000,305.76,269.54,0.85,0.85,72.59,37.34,46.31,25.66,1005.81,50.80,27.26
2024-02-15T00:09:56,41.08,604.59,27.04,1077.59,0.2316,526.3165,31.0000,294.84,259.92,0.83,0.83,72.59,37.34,46.29,25.67,1005.82,50.79,27.26
2024-02-15T00:10:01,41.10,605.14,27.04,1078.53,0.2316,526.1892,31.0000,294.84,259.92,0.72,0.72,78.88,40.58,46.31,25.67,1005.80,59.53,31.95
2024-02-15T00:10:06,41.10,604.96,27.04,1078.23,0.2316,526.1810,31.0000,303.02,267.13,0.67,0.67,65.00,33.44,46.34,25.67,1005.80,43.79,23.50
2024-02-15T00:10:11,41.12,604.56,27.06,1077.51,0.2317,526.4134,31.0000,305.75,269.54,0.69,0.69,72.58,37.34,46.31,25.67,1005.80,42.91,23.03
2024-02-15T00:10:16,41.13,604.32,27.03,1077.09,0.2318,526.6335,31.0000,297.56,262.32,0.65,0.65,78.88,40.58,46.29,25.67,1005.81,34.15,18.33
2024-02-15T00:10:21,41.11,604.19,27.03,1076.86,0.2317,526.5927,31.0000,308.48,271.94,0.62,0.62,59.33,30.52,46.24,25.67,1005.81,59.53,31.95
2024-02-15T00:10:26,41.10,604.57,27.04,1077.52,0.2317,526.4252,31.0000,275.76,243.10,0.69,0.69,66.27,34.09,46.23,25.67,1005.79,34.15,18.33
2024-02-15T00:10:31,41.05,604.82,27.06,1078.00,0.2317,526.5632,31.0000,275.76,243.10,0.75,0.75,78.88,40.58,46.31,25.66,1005.78,59.53,31.95
2024-02-15T00:10:36,41.09,605.20,27.03,1078.65,0.2318,526.6973,31.0000,270.30,238.29,0.86,0.86,65.63,33.76,46.37,25.67,1005.79,42.91,23.03
2024-02-15T00:10:41,41.13,605.51,27.04,1079.18,0.2318,526.7236,31.0000,281.20,247.90,0.94,0.94,72.58,37.34,46.38,25.67,1005.78,59.53,31.95
2024-02-15T00:10:46,41.21,605.15,27.03,1078.55,0.2318,526.8246,31.0000,294.83,259.92,0.96,0.96,85.20,43.83,46.42,25.67,1005.78,42.91,23.03
2024-02-15T00:10:51,41.28,605.51,27.04,1079.22,0.2319,526.9428,31.0000,305.75,269.54,0.91,0.91,72.59,37.34,46.46,25.67,1005.80,67.41,36.18
2024-02-15T00:10:56,41.29,605.45,27.04,1079.10,0.2320,527.0783,31.0000,322.11,283.96,0.88,0.88,78.88,40.58,46.42,25.67,1005.80,59.53,31.95
2024-02-15T00:11:01,41.28,606.04,27.04,1080.15,0.2319,526.9667,31.0000,319.38,281.55,0.88,0.88,66.27,34.09,46.35,25.67,1005.81,42.91,23.03
2024-02-15T00:11:06,41.17,606.34,27.04,1080.68,0.2318,526.7328,31.0000,311.20,274.34,0.84,0.84,32.81,16.88,46.29,25.66,1005.77,68.29,36.65
2024-02-15T00:11:11,41.12,606.68,27.06,1081.29,0.2318,526.7884,31.0000,316.65,279.15,0.83,0.83,78.88,40.58,46.35,25.67,1005.80,51.67,27.73
2024-02-15T00:11:16,41.13,606.66,27.04,1081.23,0.2319,526.9894,31.0000,303.01,267.13,0.87,0.87,72.58,37.34,46.42,25.67,1005.79,59.53,31.95
2024-02-15T00:11:21,41.16,606.83,27.06,1081.54,0.2320,527.0812,31.0000,308.47,271.94,0.87,0.87,66.27,34.09,46.41,25.67,1005.78,42.91,23.03
2024-02-15T00:11:26,41.20,606.88,27.03,1081.64,0.2319,527.0625,31.0000,327.55,288.76,0.81,0.81,66.27,34.09,46.37,25.67,1005.79,50.79,27.26
2024-02-15T00:11:31,41.21,606.52,27.03,1081.03,0.2319,526.9809,31.0000,297.57,262.32,0.80,0.80,72.59,37.34,46.35,25.66,1005.79,50.79,27.26
2024-02-15T00:11:36,41.17,606.22,27.04,1080.52,0.2320,527.2053,31.0000,330.30,291.17,0.76,0.76,65.63,33.76,46.38,25.66,1005.81,42.91,23.03
2024-02-15T00:11:41,41.18,606.28,27.03,1080.63,0.2319,527.0851,31.0000,278.50,245.50,0.71,0.71,85.21,43.83,46.37,25.66,1005.82,42.91,23.03
2024-02-15T00:11:46,41.17,606.54,27.04,1081.06,0.2319,526.9792,31.0000,303.02,267.13,0.67,0.67,66.27,34.09,46.33,25.66,1005.78,59.53,31.95
2024-02-15T00:11:51,41.16,606.74,27.06,1081.44,0.2319,526.9692,31.0000,327.57,288.76,0.58,0.58,65.63,33.76,46.37,25.66,1005.81,50.80,27.26
2024-02-15T00:11:56,41.12,607.21,27.04,1082.22,0.2320,527.0649,31.0000,330.28,291.17,0.55,0.55,78.88,40.58,46.34,25.66,1005.75,42.91,23.03
2024-02-15T00:12:01,41.13,606.98,27.04,1081.87,0.2320,527.1753,31.0000,316.66,279.15,0.65,0.65,72.59,37.34,46.38,25.66,1005.80,51.67,27.73
2024-02-15T00:12:06,41.20,606.90,27.04,1081.70,0.2320,527.1781,31.0000,289.39,255.11,0.71,0.71,78.88,40.58,46.44,25.66,1005.79,42.91,23.03
2024-02-15T00:12:11,41.23,607.22,27.06,1082.28,0.2321,527.3432,31.0000,303.02,267.13,0.76,0.76,72.59,37.34,46.54,25.66,1005.79,42.91,23.03
2024-02-15T00:12:16,41.26,607.06,27.02,1082.02,0.2320,527.2507,31.0000,322.12,283.96,0.76,0.76,85.85,44.16,46.50,25.65,1005.79,25.42,13.64
2024-02-15T00:12:21,41.32,607.13,27.04,1082.13,0.2321,527.5362,31.0000,283.95,250.31,0.73,0.73,78.89,40.58,46.57,25.65,1005.76,42.91,23.03
2024-02-15T00:12:26,41.29,606.78,27.04,1081.54,0.2321,527.4884,31.0000,300.31,264.73,0.77,0.77,78.89,40.58,46.58,25.66,1005.83,59.54,31.95
2024-02-15T00:12:31,41.38,607.19,27.06,1082.28,0.2321,527.3357,31.0000,311.22,274.34,0.78,0.78,78.89,40.58,46.53,25.66,1005.84,59.54,31.95
2024-02-15T00:12:36,41.36,607.34,27.04,1082.49,0.2321,527.3068,31.0000,286.66,252.71,0.72,0.72,59.33,30.52,46.48,25.66,1005.78,17.53,9.41
