Room,Value,Time,Type
3F07,22.1,02:03 2023-12-06,t° C
3F07,40.2,02:03 2023-12-06,RH %
3F07,1293.0,02:18 2023-12-06,CO2 ppm
3F07,22.2,02:18 2023-12-06,t° C
3F07,40.2,02:18 2023-12-06,RH %
3F07,1283.0,02:33 2023-12-06,CO2 ppm
3F07,22.1,02:33 2023-12-06,t° C
3F07,40.2,02:33 2023-12-06,RH %
3F07,1272.0,02:48 2023-12-06,CO2 ppm
3F07,22.1,02:48 2023-12-06,t° C
3F07,40.2,02:48 2023-12-06,RH %
3F07,1262.0,03:03 2023-12-06,CO2 ppm
3F07,22.1,03:03 2023-12-06,t° C
3F07,40.2,03:03 2023-12-06,RH %
3F07,1255.0,03:18 2023-12-06,CO2 ppm
3F07,22.1,03:18 2023-12-06,t° C
3F07,40.2,03:18 2023-12-06,RH %
3F07,1243.0,03:33 2023-12-06,CO2 ppm
3F07,22.1,03:33 2023-12-06,t° C
3F07,40.2,03:33 2023-12-06,RH %
3F07,1237.0,03:48 2023-12-06,CO2 ppm
3F07,22.1,03:48 2023-12-06,t° C
3F07,40.3,03:48 2023-12-06,RH %
3F07,1221.0,04:03 2023-12-06,CO2 ppm
3F07,22.1,04:03 2023-12-06,t° C
3F07,40.3,04:03 2023-12-06,RH %
3F07,1208.0,04:18 2023-12-06,CO2 ppm
3F07,22.1,04:18 2023-12-06,t° C
3F07,40.3,04:18 2023-12-06,RH %
3F07,1200.0,04:33 2023-12-06,CO2 ppm
3F07,22.1,04:33 2023-12-06,t° C
3F07,40.3,04:33 2023-12-06,RH %
3F07,1196.0,04:48 2023-12-06,CO2 ppm
3F07,22.1,04:48 2023-12-06,t° C
3F07,40.3,04:48 2023-12-06,RH %
3F07,1188.0,05:03 2023-12-06,CO2 ppm
3F07,22.1,05:03 2023-12-06,t° C
3F07,40.2,05:03 2023-12-06,RH %
3F07,1175.0,05:18 2023-12-06,CO2 ppm
3F07,22.1,05:18 2023-12-06,t° C
3F07,40.3,05:18 2023-12-06,RH %
3F07,1172.0,05:33 2023-12-06,CO2 ppm
3F07,22.1,05:33 2023-12-06,t° C
3F07,40.3,05:33 2023-12-06,RH %
3F07,1162.0,05:48 2023-12-06,CO2 ppm
3F07,22.1,05:48 2023-12-06,t° C
3F07,40.3,05:48 2023-12-06,RH %
3F07,1153.0,06:03 2023-12-06,CO2 ppm
3F07,22.1,06:03 2023-12-06,t° C
3F07,40.3,06:03 2023-12-06,RH %
3F07,1144.0,06:18 2023-12-06,CO2 ppm
3F07,22.1,06:18 2023-12-06,t° C
3F07,40.3,06:18 2023-12-06,RH %
3F07,1135.0,06:33 2023-12-06,CO2 ppm
3F07,22.1,06:33 2023-12-06,t° C
3F07,40.3,06:33 2023-12-06,RH %
3F07,1123.0,06:48 2023-12-06,CO2 ppm
3F07,22.0,06:48 2023-12-06,t° C
3F07,40.3,06:48 2023-12-06,RH %
3F07,1113.0,07:03 2023-12-06,CO2 ppm
3F07,22.0,07:03 2023-12-06,t° C
3F07,40.3,07:03 2023-12-06,RH %
3F07,1105.0,07:18 2023-12-06,CO2 ppm
3F07,22.1,07:18 2023-12-06,t° C
3F07,40.3,07:18 2023-12-06,RH %
3F07,1099.0,07:33 2023-12-06,CO2 ppm
3F07,22.0,07:33 2023-12-06,t° C
3F07,40.3,07:33 2023-12-06,RH %
3F07,22.1,07:48 2023-12-06,t° C
3F07,1094.0,07:48 2023-12-06,CO2 ppm
3F07,40.3,07:48 2023-12-06,RH %
3F07,1085.0,08:03 2023-12-06,CO2 ppm
3F07,22.0,08:03 2023-12-06,t° C
3F07,40.3,08:03 2023-12-06,RH %
3F07,1077.0,08:18 2023-12-06,CO2 ppm
3F07,22.1,08:18 2023-12-06,t° C
3F07,40.4,08:18 2023-12-06,RH %
3F07,1065.0,08:33 2023-12-06,CO2 ppm
3F07,22.0,08:33 2023-12-06,t° C
3F07,40.3,08:33 2023-12-06,RH %
3F07,1057.0,08:48 2023-12-06,CO2 ppm
3F07,22.0,08:48 2023-12-06,t° C
3F07,40.4,08:48 2023-12-06,RH %
3F07,1047.0,09:03 2023-12-06,CO2 ppm
3F07,22.0,09:03 2023-12-06,t° C
3F07,40.4,09:03 2023-12-06,RH %
3F07,1041.0,09:18 2023-12-06,CO2 ppm
3F07,22.0,09:18 2023-12-06,t° C
3F07,40.3,09:18 2023-12-06,RH %
3F07,22.0,09:33 2023-12-06,t° C
3F07,1032.0,09:33 2023-12-06,CO2 ppm
3F07,40.3,09:33 2023-12-06,RH %
3F07,760.0,09:39 2023-12-06,CO2 ppm
3F07,518.0,09:44 2023-12-06,CO2 ppm
3F07,563.0,09:54 2023-12-06,CO2 ppm
3F07,21.3,09:54 2023-12-06,t° C
3F07,35.9,09:54 2023-12-06,RH %
3F07,544.0,10:09 2023-12-06,CO2 ppm
3F07,21.6,10:09 2023-12-06,t° C
3F07,37.5,10:09 2023-12-06,RH %
3F07,587.0,10:24 2023-12-06,CO2 ppm
3F07,21.8,10:24 2023-12-06,t° C
3F07,37.1,10:24 2023-12-06,RH %
3F07,628.0,10:39 2023-12-06,CO2 ppm
3F07,21.9,10:39 2023-12-06,t° C
3F07,38.6,10:39 2023-12-06,RH %
3F07,741.0,10:54 2023-12-06,CO2 ppm
3F07,22.1,10:54 2023-12-06,t° C
3F07,39.2,10:54 2023-12-06,RH %
3F07,777.0,11:09 2023-12-06,CO2 ppm
3F07,22.2,11:09 2023-12-06,t° C
3F07,39.5,11:09 2023-12-06,RH %
3F07,777.0,11:24 2023-12-06,CO2 ppm
3F07,22.2,11:24 2023-12-06,t° C
3F07,39.5,11:24 2023-12-06,RH %
3F07,22.2,11:39 2023-12-06,t° C
3F07,770.0,11:39 2023-12-06,CO2 ppm
3F07,39.5,11:39 2023-12-06,RH %
3F07,774.0,11:54 2023-12-06,CO2 ppm
3F07,22.2,11:54 2023-12-06,t° C
3F07,39.5,11:54 2023-12-06,RH %
3F07,776.0,12:09 2023-12-06,CO2 ppm
3F07,22.2,12:09 2023-12-06,t° C
3F07,39.6,12:09 2023-12-06,RH %
3F07,774.0,12:24 2023-12-06,CO2 ppm
3F07,22.2,12:24 2023-12-06,t° C
3F07,39.6,12:24 2023-12-06,RH %
3F07,775.0,12:39 2023-12-06,CO2 ppm
3F07,22.2,12:39 2023-12-06,t° C
3F07,39.7,12:39 2023-12-06,RH %
3F07,772.0,12:54 2023-12-06,CO2 ppm
3F07,22.1,12:54 2023-12-06,t° C
3F07,38.9,12:54 2023-12-06,RH %
3F07,792.0,13:09 2023-12-06,CO2 ppm
3F07,22.2,13:09 2023-12-06,t° C
3F07,39.4,13:09 2023-12-06,RH %
3F07,870.0,13:24 2023-12-06,CO2 ppm
3F07,22.3,13:24 2023-12-06,t° C
3F07,39.8,13:24 2023-12-06,RH %
3F07,932.0,13:39 2023-12-06,CO2 ppm
3F07,22.3,13:39 2023-12-06,t° C
3F07,39.5,13:39 2023-12-06,RH %
3F07,963.0,13:54 2023-12-06,CO2 ppm
3F07,22.4,13:54 2023-12-06,t° C
3F07,40.7,13:54 2023-12-06,RH %
3F07,1060.0,14:09 2023-12-06,CO2 ppm
3F07,22.5,14:09 2023-12-06,t° C
3F07,41.3,14:09 2023-12-06,RH %
3F07,1174.0,14:24 2023-12-06,CO2 ppm
3F07,22.6,14:24 2023-12-06,t° C
3F07,41.6,14:24 2023-12-06,RH %
3F07,1231.0,14:39 2023-12-06,CO2 ppm
3F07,22.5,14:39 2023-12-06,t° C
3F07,37.5,14:39 2023-12-06,RH %
3F07,552.0,14:44 2023-12-06,CO2 ppm
3F07,626.0,14:54 2023-12-06,CO2 ppm
3F07,21.9,14:54 2023-12-06,t° C
3F07,37.1,14:54 2023-12-06,RH %
3F07,817.0,15:09 2023-12-06,CO2 ppm
3F07,22.4,15:09 2023-12-06,t° C
3F07,39.3,15:09 2023-12-06,RH %
3F07,1013.0,15:24 2023-12-06,CO2 ppm
3F07,22.7,15:24 2023-12-06,t° C
3F07,40.1,15:24 2023-12-06,RH %
3F07,22.9,15:39 2023-12-06,t° C
3F07,1164.0,15:39 2023-12-06,CO2 ppm
3F07,40.6,15:39 2023-12-06,RH %
3F07,40.6,15:54 2023-12-06,RH %
3F07,1310.0,15:54 2023-12-06,CO2 ppm
3F07,23.0,15:54 2023-12-06,t° C
3F07,1419.0,16:09 2023-12-06,CO2 ppm
3F07,23.1,16:09 2023-12-06,t° C
3F07,40.8,16:09 2023-12-06,RH %
3F07,1115.0,16:24 2023-12-06,CO2 ppm
3F07,21.9,16:24 2023-12-06,t° C
3F07,36.7,16:24 2023-12-06,RH %
3F07,844.0,16:39 2023-12-06,CO2 ppm
3F07,22.2,16:39 2023-12-06,t° C
3F07,37.8,16:39 2023-12-06,RH %
3F07,22.4,16:54 2023-12-06,t° C
3F07,889.0,16:54 2023-12-06,CO2 ppm
3F07,38.6,16:54 2023-12-06,RH %
3F07,956.0,17:09 2023-12-06,CO2 ppm
3F07,22.5,17:09 2023-12-06,t° C
3F07,39.0,17:09 2023-12-06,RH %
3F07,1011.0,17:24 2023-12-06,CO2 ppm
3F07,22.6,17:24 2023-12-06,t° C
3F07,39.2,17:24 2023-12-06,RH %
3F07,22.6,17:39 2023-12-06,t° C
3F07,39.5,17:39 2023-12-06,RH %
3F07,1062.0,17:39 2023-12-06,CO2 ppm
3F07,1118.0,17:54 2023-12-06,CO2 ppm
3F07,22.6,17:54 2023-12-06,t° C
3F07,39.6,17:54 2023-12-06,RH %
3F07,1157.0,18:09 2023-12-06,CO2 ppm
3F07,22.7,18:09 2023-12-06,t° C
3F07,39.7,18:09 2023-12-06,RH %
3F07,1193.0,18:24 2023-12-06,CO2 ppm
3F07,22.7,18:24 2023-12-06,t° C
3F07,39.9,18:24 2023-12-06,RH %
3F07,40.2,18:39 2023-12-06,RH %
3F07,22.6,18:39 2023-12-06,t° C
3F07,1257.0,18:39 2023-12-06,CO2 ppm
3F07,1323.0,18:54 2023-12-06,CO2 ppm
3F07,40.0,18:54 2023-12-06,RH %
3F07,22.6,18:54 2023-12-06,t° C
3F07,1225.0,19:09 2023-12-06,CO2 ppm
3F07,22.4,19:09 2023-12-06,t° C
3F07,41.5,19:09 2023-12-06,RH %
3F07,1128.0,19:24 2023-12-06,CO2 ppm
3F07,22.4,19:24 2023-12-06,t° C
3F07,44.3,19:24 2023-12-06,RH %
3F07,1143.0,19:39 2023-12-06,CO2 ppm
3F07,43.8,19:39 2023-12-06,RH %
3F07,22.4,19:39 2023-12-06,t° C
3F07,22.4,19:54 2023-12-06,t° C
3F07,1141.0,19:54 2023-12-06,CO2 ppm
3F07,43.4,19:54 2023-12-06,RH %
3F07,1139.0,20:09 2023-12-06,CO2 ppm
3F07,22.4,20:09 2023-12-06,t° C
3F07,43.1,20:09 2023-12-06,RH %
3F07,1140.0,20:24 2023-12-06,CO2 ppm
3F07,22.3,20:24 2023-12-06,t° C
3F07,42.9,20:24 2023-12-06,RH %
3F07,1134.0,20:39 2023-12-06,CO2 ppm
3F07,22.3,20:39 2023-12-06,t° C
3F07,42.7,20:39 2023-12-06,RH %
3F07,1134.0,20:54 2023-12-06,CO2 ppm
3F07,22.3,20:54 2023-12-06,t° C
3F07,42.5,20:54 2023-12-06,RH %
3F07,1131.0,21:09 2023-12-06,CO2 ppm
3F07,22.2,21:09 2023-12-06,t° C
3F07,42.4,21:09 2023-12-06,RH %
3F07,1129.0,21:24 2023-12-06,CO2 ppm
3F07,22.2,21:24 2023-12-06,t° C
3F07,42.3,21:24 2023-12-06,RH %
3F07,1133.0,21:39 2023-12-06,CO2 ppm
3F07,22.3,21:39 2023-12-06,t° C
3F07,42.2,21:39 2023-12-06,RH %
3F07,1131.0,21:54 2023-12-06,CO2 ppm
3F07,22.2,21:54 2023-12-06,t° C
3F07,42.1,21:54 2023-12-06,RH %
3F07,1127.0,22:09 2023-12-06,CO2 ppm
3F07,22.2,22:09 2023-12-06,t° C
3F07,42.1,22:09 2023-12-06,RH %
3F07,1126.0,22:24 2023-12-06,CO2 ppm
3F07,22.2,22:24 2023-12-06,t° C
3F07,42.0,22:24 2023-12-06,RH %
3F07,1126.0,22:39 2023-12-06,CO2 ppm
3F07,22.2,22:39 2023-12-06,t° C
3F07,42.0,22:39 2023-12-06,RH %
3F07,1121.0,22:54 2023-12-06,CO2 ppm
3F07,22.2,22:54 2023-12-06,t° C
3F07,41.9,22:54 2023-12-06,RH %
3F07,1117.0,23:09 2023-12-06,CO2 ppm
3F07,22.2,23:09 2023-12-06,t° C
3F07,41.8,23:09 2023-12-06,RH %
3F07,1113.0,23:24 2023-12-06,CO2 ppm
3F07,22.2,23:24 2023-12-06,t° C
3F07,41.8,23:24 2023-12-06,RH %
3F07,1110.0,23:39 2023-12-06,CO2 ppm
3F07,22.2,23:39 2023-12-06,t° C
3F07,41.8,23:39 2023-12-06,RH %
3F07,1108.0,23:54 2023-12-06,CO2 ppm
3F07,22.2,23:54 2023-12-06,t° C
3F07,41.8,23:54 2023-12-06,RH %
3F07,1106.0,00:09 2023-12-07,CO2 ppm
3F07,22.2,00:09 2023-12-07,t° C
3F07,41.7,00:09 2023-12-07,RH %
3F07,1104.0,00:24 2023-12-07,CO2 ppm
3F07,22.2,00:24 2023-12-07,t° C
3F07,41.7,00:24 2023-12-07,RH %
3F07,1102.0,00:39 2023-12-07,CO2 ppm
3F07,22.1,00:39 2023-12-07,t° C
3F07,41.7,00:39 2023-12-07,RH %
3F07,1095.0,00:54 2023-12-07,CO2 ppm
3F07,22.1,00:54 2023-12-07,t° C
3F07,41.7,00:54 2023-12-07,RH %
3F07,1089.0,01:09 2023-12-07,CO2 ppm
3F07,22.1,01:09 2023-12-07,t° C
3F07,41.6,01:09 2023-12-07,RH %
3F07,1085.0,01:24 2023-12-07,CO2 ppm
3F07,22.1,01:24 2023-12-07,t° C
3F07,41.6,01:24 2023-12-07,RH %
3F07,1080.0,01:39 2023-12-07,CO2 ppm
3F07,22.1,01:39 2023-12-07,t° C
3F07,41.5,01:39 2023-12-07,RH %
3F07,1077.0,01:54 2023-12-07,CO2 ppm
3F07,22.1,01:54 2023-12-07,t° C
3F07,41.5,01:54 2023-12-07,RH %
3F07,1068.0,02:09 2023-12-07,CO2 ppm
3F07,22.1,02:09 2023-12-07,t° C
3F07,41.6,02:09 2023-12-07,RH %
3F07,1062.0,02:24 2023-12-07,CO2 ppm
3F07,22.1,02:24 2023-12-07,t° C
3F07,41.5,02:24 2023-12-07,RH %
3F07,1062.0,02:39 2023-12-07,CO2 ppm
3F07,22.1,02:39 2023-12-07,t° C
3F07,41.5,02:39 2023-12-07,RH %
3F07,1055.0,02:54 2023-12-07,CO2 ppm
3F07,22.1,02:54 2023-12-07,t° C
3F07,41.5,02:54 2023-12-07,RH %
3F07,1051.0,03:09 2023-12-07,CO2 ppm
3F07,22.1,03:09 2023-12-07,t° C
3F07,41.5,03:09 2023-12-07,RH %
3F07,1046.0,03:24 2023-12-07,CO2 ppm
3F07,22.1,03:24 2023-12-07,t° C
3F07,41.5,03:24 2023-12-07,RH %
3F07,1040.0,03:39 2023-12-07,CO2 ppm
3F07,22.1,03:39 2023-12-07,t° C
3F07,41.5,03:39 2023-12-07,RH %
3F07,1036.0,03:54 2023-12-07,CO2 ppm
3F07,22.1,03:54 2023-12-07,t° C
3F07,41.4,03:54 2023-12-07,RH %
3F07,1027.0,04:09 2023-12-07,CO2 ppm
3F07,22.1,04:09 2023-12-07,t° C
3F07,41.4,04:09 2023-12-07,RH %
3F07,1026.0,04:24 2023-12-07,CO2 ppm
3F07,22.1,04:24 2023-12-07,t° C
3F07,41.4,04:24 2023-12-07,RH %
3F07,1018.0,04:39 2023-12-07,CO2 ppm
3F07,22.1,04:39 2023-12-07,t° C
3F07,41.4,04:39 2023-12-07,RH %
3F07,1014.0,04:54 2023-12-07,CO2 ppm
3F07,22.1,04:54 2023-12-07,t° C
3F07,41.4,04:54 2023-12-07,RH %
3F07,1010.0,05:09 2023-12-07,CO2 ppm
3F07,22.1,05:09 2023-12-07,t° C
3F07,41.3,05:09 2023-12-07,RH %
3F07,1003.0,05:24 2023-12-07,CO2 ppm
3F07,22.1,05:24 2023-12-07,t° C
3F07,41.3,05:24 2023-12-07,RH %
3F07,1000.0,05:39 2023-12-07,CO2 ppm
3F07,22.1,05:39 2023-12-07,t° C
3F07,41.4,05:39 2023-12-07,RH %
3F07,995.0,05:54 2023-12-07,CO2 ppm
3F07,22.1,05:54 2023-12-07,t° C
3F07,41.3,05:54 2023-12-07,RH %
3F07,984.0,06:09 2023-12-07,CO2 ppm
3F07,22.1,06:09 2023-12-07,t° C
3F07,41.3,06:09 2023-12-07,RH %
3F07,980.0,06:24 2023-12-07,CO2 ppm
3F07,22.1,06:24 2023-12-07,t° C
3F07,41.3,06:24 2023-12-07,RH %
3F07,977.0,06:39 2023-12-07,CO2 ppm
3F07,22.0,06:39 2023-12-07,t° C
3F07,41.3,06:39 2023-12-07,RH %
3F07,976.0,06:54 2023-12-07,CO2 ppm
3F07,22.0,06:54 2023-12-07,t° C
3F07,41.3,06:54 2023-12-07,RH %
3F07,968.0,07:09 2023-12-07,CO2 ppm
3F07,22.1,07:09 2023-12-07,t° C
3F07,41.3,07:09 2023-12-07,RH %
3F07,961.0,07:24 2023-12-07,CO2 ppm
3F07,22.1,07:24 2023-12-07,t° C
3F07,41.3,07:24 2023-12-07,RH %
3F07,954.0,07:39 2023-12-07,CO2 ppm
3F07,22.1,07:39 2023-12-07,t° C
3F07,41.3,07:39 2023-12-07,RH %
3F07,952.0,07:54 2023-12-07,CO2 ppm
3F07,22.1,07:54 2023-12-07,t° C
3F07,41.3,07:54 2023-12-07,RH %
3F07,947.0,08:09 2023-12-07,CO2 ppm
3F07,22.1,08:09 2023-12-07,t° C
3F07,41.2,08:09 2023-12-07,RH %
3F07,41.2,08:24 2023-12-07,RH %
3F07,940.0,08:24 2023-12-07,CO2 ppm
3F07,22.0,08:24 2023-12-07,t° C
3F07,930.0,08:39 2023-12-07,CO2 ppm
3F07,22.0,08:39 2023-12-07,t° C
3F07,41.3,08:39 2023-12-07,RH %
3F07,929.0,08:44 2023-12-07,CO2 ppm
3F07,928.0,08:54 2023-12-07,CO2 ppm
3F07,22.1,08:54 2023-12-07,t° C
3F07,41.3,08:54 2023-12-07,RH %
3F07,921.0,09:09 2023-12-07,CO2 ppm
3F07,22.1,09:09 2023-12-07,t° C
3F07,41.2,09:09 2023-12-07,RH %
3F07,916.0,09:24 2023-12-07,CO2 ppm
3F07,22.1,09:24 2023-12-07,t° C
3F07,41.4,09:24 2023-12-07,RH %
3F07,947.0,09:39 2023-12-07,CO2 ppm
3F07,22.1,09:39 2023-12-07,t° C
3F07,41.7,09:39 2023-12-07,RH %
3F07,717.0,09:54 2023-12-07,CO2 ppm
3F07,869.0,09:59 2023-12-07,CO2 ppm
3F07,22.1,09:59 2023-12-07,t° C
3F07,40.5,09:59 2023-12-07,RH %
3F07,821.0,10:04 2023-12-07,CO2 ppm
3F07,820.0,10:14 2023-12-07,CO2 ppm
3F07,22.1,10:14 2023-12-07,t° C
3F07,40.7,10:14 2023-12-07,RH %
3F07,814.0,10:29 2023-12-07,CO2 ppm
3F07,22.2,10:29 2023-12-07,t° C
3F07,40.7,10:29 2023-12-07,RH %
3F07,817.0,10:44 2023-12-07,CO2 ppm
3F07,22.2,10:44 2023-12-07,t° C
3F07,41.2,10:44 2023-12-07,RH %
3F07,862.0,10:59 2023-12-07,CO2 ppm
3F07,22.3,10:59 2023-12-07,t° C
3F07,41.4,10:59 2023-12-07,RH %
3F07,899.0,11:14 2023-12-07,CO2 ppm
3F07,22.4,11:14 2023-12-07,t° C
3F07,41.9,11:14 2023-12-07,RH %
3F07,961.0,11:29 2023-12-07,CO2 ppm
3F07,22.5,11:29 2023-12-07,t° C
3F07,42.3,11:29 2023-12-07,RH %
3F07,1041.0,11:44 2023-12-07,CO2 ppm
3F07,22.6,11:44 2023-12-07,t° C
3F07,42.6,11:44 2023-12-07,RH %
3F07,1114.0,11:59 2023-12-07,CO2 ppm
3F07,22.7,11:59 2023-12-07,t° C
3F07,42.9,11:59 2023-12-07,RH %
3F07,1213.0,12:14 2023-12-07,CO2 ppm
3F07,22.7,12:14 2023-12-07,t° C
3F07,43.2,12:14 2023-12-07,RH %
3F07,1300.0,12:29 2023-12-07,CO2 ppm
3F07,22.8,12:29 2023-12-07,t° C
3F07,43.4,12:29 2023-12-07,RH %
3F07,1441.0,12:44 2023-12-07,CO2 ppm
3F07,22.9,12:44 2023-12-07,t° C
3F07,43.8,12:44 2023-12-07,RH %
3F07,1450.0,12:59 2023-12-07,CO2 ppm
3F07,22.8,12:59 2023-12-07,t° C
3F07,42.7,12:59 2023-12-07,RH %
3F07,1417.0,13:14 2023-12-07,CO2 ppm
3F07,22.9,13:14 2023-12-07,t° C
3F07,42.9,13:14 2023-12-07,RH %
3F07,1429.0,13:29 2023-12-07,CO2 ppm
3F07,23.0,13:29 2023-12-07,t° C
3F07,42.4,13:29 2023-12-07,RH %
3F07,1459.0,13:44 2023-12-07,CO2 ppm
3F07,23.1,13:44 2023-12-07,t° C
3F07,43.0,13:44 2023-12-07,RH %
3F07,1609.0,13:59 2023-12-07,CO2 ppm
3F07,23.1,13:59 2023-12-07,t° C
3F07,43.7,13:59 2023-12-07,RH %
3F07,1662.0,14:14 2023-12-07,CO2 ppm
3F07,23.2,14:14 2023-12-07,t° C
3F07,43.7,14:14 2023-12-07,RH %
3F07,751.0,14:25 2023-12-07,CO2 ppm
3F07,791.0,14:30 2023-12-07,CO2 ppm
3F07,1028.0,14:35 2023-12-07,CO2 ppm
3F07,22.5,14:35 2023-12-07,t° C
3F07,38.1,14:35 2023-12-07,RH %
3F07,951.0,14:54 2023-12-07,CO2 ppm
3F07,22.8,14:54 2023-12-07,t° C
3F07,39.9,14:54 2023-12-07,RH %
3F07,1118.0,15:09 2023-12-07,CO2 ppm
3F07,23.0,15:09 2023-12-07,t° C
3F07,40.9,15:09 2023-12-07,RH %
3F07,1316.0,15:24 2023-12-07,CO2 ppm
3F07,23.1,15:24 2023-12-07,t° C
3F07,42.1,15:24 2023-12-07,RH %
3F07,1510.0,15:39 2023-12-07,CO2 ppm
3F07,23.3,15:39 2023-12-07,t° C
3F07,42.6,15:39 2023-12-07,RH %
3F07,599.0,15:54 2023-12-07,CO2 ppm
3F07,1310.0,15:59 2023-12-07,CO2 ppm
3F07,22.2,15:59 2023-12-07,t° C
3F07,33.4,15:59 2023-12-07,RH %
3F07,681.0,16:14 2023-12-07,CO2 ppm
3F07,22.6,16:14 2023-12-07,t° C
3F07,36.5,16:14 2023-12-07,RH %
3F07,836.0,16:29 2023-12-07,CO2 ppm
3F07,22.9,16:29 2023-12-07,t° C
3F07,38.0,16:29 2023-12-07,RH %
3F07,983.0,16:44 2023-12-07,CO2 ppm
3F07,23.1,16:44 2023-12-07,t° C
3F07,38.9,16:44 2023-12-07,RH %
3F07,1100.0,16:59 2023-12-07,CO2 ppm
3F07,23.1,16:59 2023-12-07,t° C
3F07,39.7,16:59 2023-12-07,RH %
3F07,763.0,17:08 2023-12-07,CO2 ppm
3F07,564.0,17:13 2023-12-07,CO2 ppm
3F07,845.0,17:18 2023-12-07,CO2 ppm
3F07,22.5,17:18 2023-12-07,t° C
3F07,34.8,17:18 2023-12-07,RH %
3F07,803.0,17:33 2023-12-07,CO2 ppm
3F07,22.8,17:33 2023-12-07,t° C
3F07,37.1,17:33 2023-12-07,RH %
3F07,1011.0,17:48 2023-12-07,CO2 ppm
3F07,23.0,17:48 2023-12-07,t° C
3F07,38.2,17:48 2023-12-07,RH %
3F07,1173.0,18:03 2023-12-07,CO2 ppm
3F07,23.2,18:03 2023-12-07,t° C
3F07,39.0,18:03 2023-12-07,RH %
3F07,1320.0,18:18 2023-12-07,CO2 ppm
3F07,23.4,18:18 2023-12-07,t° C
3F07,39.6,18:18 2023-12-07,RH %
3F07,1447.0,18:33 2023-12-07,CO2 ppm
3F07,23.4,18:33 2023-12-07,t° C
3F07,39.9,18:33 2023-12-07,RH %
3F07,1503.0,18:48 2023-12-07,CO2 ppm
3F07,23.3,18:48 2023-12-07,t° C
3F07,40.1,18:48 2023-12-07,RH %
3F07,1288.0,19:03 2023-12-07,CO2 ppm
3F07,22.9,19:03 2023-12-07,t° C
3F07,38.8,19:03 2023-12-07,RH %
3F07,1180.0,19:18 2023-12-07,CO2 ppm
3F07,22.6,19:18 2023-12-07,t° C
3F07,39.1,19:18 2023-12-07,RH %
3F07,1191.0,19:33 2023-12-07,CO2 ppm
3F07,22.5,19:33 2023-12-07,t° C
3F07,39.5,19:33 2023-12-07,RH %
3F07,1213.0,19:48 2023-12-07,CO2 ppm
3F07,22.6,19:48 2023-12-07,t° C
3F07,39.7,19:48 2023-12-07,RH %
3F07,1224.0,20:03 2023-12-07,CO2 ppm
3F07,22.6,20:03 2023-12-07,t° C
3F07,39.8,20:03 2023-12-07,RH %
3F07,1219.0,20:18 2023-12-07,CO2 ppm
3F07,22.6,20:18 2023-12-07,t° C
3F07,39.9,20:18 2023-12-07,RH %
3F07,1211.0,20:33 2023-12-07,CO2 ppm
3F07,22.6,20:33 2023-12-07,t° C
3F07,39.9,20:33 2023-12-07,RH %
3F07,1208.0,20:48 2023-12-07,CO2 ppm
3F07,22.6,20:48 2023-12-07,t° C
3F07,40.0,20:48 2023-12-07,RH %
3F07,1204.0,21:03 2023-12-07,CO2 ppm
3F07,22.6,21:03 2023-12-07,t° C
3F07,40.0,21:03 2023-12-07,RH %
3F07,1201.0,21:18 2023-12-07,CO2 ppm
3F07,22.6,21:18 2023-12-07,t° C
3F07,40.1,21:18 2023-12-07,RH %
3F07,1196.0,21:33 2023-12-07,CO2 ppm
3F07,22.6,21:33 2023-12-07,t° C
3F07,40.2,21:33 2023-12-07,RH %
3F07,1191.0,21:48 2023-12-07,CO2 ppm
3F07,22.6,21:48 2023-12-07,t° C
3F07,40.1,21:48 2023-12-07,RH %
3F07,1186.0,22:03 2023-12-07,CO2 ppm
3F07,22.5,22:03 2023-12-07,t° C
3F07,40.2,22:03 2023-12-07,RH %
3F07,1183.0,22:18 2023-12-07,CO2 ppm
3F07,22.5,22:18 2023-12-07,t° C
3F07,40.2,22:18 2023-12-07,RH %
3F07,1180.0,22:33 2023-12-07,CO2 ppm
3F07,22.5,22:33 2023-12-07,t° C
3F07,40.3,22:33 2023-12-07,RH %
3F07,1173.0,22:48 2023-12-07,CO2 ppm
3F07,22.5,22:48 2023-12-07,t° C
3F07,40.3,22:48 2023-12-07,RH %
3F07,1166.0,23:03 2023-12-07,CO2 ppm
3F07,22.5,23:03 2023-12-07,t° C
3F07,40.3,23:03 2023-12-07,RH %
3F07,1164.0,23:18 2023-12-07,CO2 ppm
3F07,22.5,23:18 2023-12-07,t° C
3F07,40.4,23:18 2023-12-07,RH %
3F07,1156.0,23:33 2023-12-07,CO2 ppm
3F07,22.4,23:33 2023-12-07,t° C
3F07,40.4,23:33 2023-12-07,RH %
3F07,1147.0,23:48 2023-12-07,CO2 ppm
3F07,22.4,23:48 2023-12-07,t° C
3F07,40.4,23:48 2023-12-07,RH %
3F07,1141.0,00:03 2023-12-08,CO2 ppm
3F07,22.4,00:03 2023-12-08,t° C
3F07,40.4,00:03 2023-12-08,RH %
3F07,1135.0,00:18 2023-12-08,CO2 ppm
3F07,22.3,00:18 2023-12-08,t° C
3F07,40.4,00:18 2023-12-08,RH %
3F07,1132.0,00:33 2023-12-08,CO2 ppm
3F07,22.4,00:33 2023-12-08,t° C
3F07,40.4,00:33 2023-12-08,RH %
3F07,1124.0,00:48 2023-12-08,CO2 ppm
3F07,22.3,00:48 2023-12-08,t° C
3F07,40.5,00:48 2023-12-08,RH %
