timestamp(UTC),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_O3-O3_ug,NetADC_O3-O3(ppb)
2024-02-13T03:49:43,65.43,34.82,51.21,1501.31,23.63,2698.28,6030.60,5272.09,0.92,0.88,0.3056,700.1625,28.0000,57.82,22.39,1003.11,67.86,34.62
2024-02-13T03:49:48,57.37,30.53,51.24,1501.37,23.63,2698.44,5994.12,5240.09,1.00,0.97,0.3054,699.7630,28.0000,57.88,22.39,1003.13,74.27,37.89
2024-02-13T03:49:53,22.42,11.93,51.23,1500.53,23.63,2696.89,6022.21,5264.71,1.09,1.05,0.3056,700.1578,28.0000,57.89,22.39,1003.12,80.68,41.16
2024-02-13T03:49:58,57.36,30.53,51.30,1500.50,23.67,2696.77,6067.08,5304.09,1.08,1.04,0.3056,700.2404,27.0000,57.86,22.40,1003.12,74.92,38.22
2024-02-13T03:50:03,84.23,44.83,51.25,1500.11,23.63,2696.07,6047.40,5286.86,1.01,0.98,0.3055,700.0547,28.0000,57.85,22.40,1003.13,94.17,48.04
2024-02-13T03:50:08,65.42,34.82,51.30,1499.68,23.64,2695.32,6069.94,5306.55,0.95,0.92,0.3056,700.1535,28.0000,57.90,22.40,1003.13,60.16,30.69
2024-02-13T03:50:13,66.33,35.30,51.33,1499.82,23.66,2695.53,6030.44,5272.09,0.85,0.82,0.3057,700.4378,28.0000,57.89,22.40,1003.12,67.21,34.29
2024-02-13T03:50:18,74.39,39.59,51.32,1498.96,23.64,2694.11,6042.01,5281.94,0.69,0.67,0.3056,700.1780,28.0000,57.91,22.40,1003.17,74.27,37.89
2024-02-13T03:50:23,22.42,11.93,51.35,1498.70,23.64,2693.52,6052.96,5291.78,0.57,0.55,0.3056,700.1857,27.0000,57.96,22.41,1003.15,87.11,44.44
2024-02-13T03:50:28,65.42,34.82,51.37,1498.11,23.60,2692.49,6030.54,5272.09,0.58,0.56,0.3056,700.3360,28.0000,57.96,22.40,1003.13,94.17,48.04
2024-02-13T03:50:33,74.39,39.59,51.36,1497.96,23.64,2692.18,6030.42,5272.09,0.55,0.53,0.3057,700.4586,28.0000,57.96,22.41,1003.15,94.81,48.37
2024-02-13T03:50:38,57.36,30.53,51.38,1497.66,23.66,2691.68,6038.95,5279.48,0.59,0.57,0.3056,700.1454,28.0000,57.93,22.40,1003.13,80.68,41.16
2024-02-13T03:50:43,74.39,39.59,51.32,1497.37,23.64,2691.16,6010.80,5254.86,0.69,0.66,0.3056,700.2574,28.0000,57.95,22.40,1003.13,74.27,37.89
2024-02-13T03:50:48,66.33,35.30,51.38,1496.71,23.63,2689.93,6038.87,5279.48,0.75,0.72,0.3056,700.1731,28.0000,57.95,22.41,1003.15,74.27,37.89
2024-02-13T03:50:53,91.41,48.65,51.41,1496.18,23.64,2688.95,6041.64,5281.94,0.75,0.72,0.3056,700.1305,28.0000,57.98,22.41,1003.14,94.17,48.04
2024-02-13T03:50:58,31.36,16.69,51.36,1495.71,23.64,2688.03,6007.68,5252.40,0.91,0.87,0.3056,700.2976,28.0000,57.95,22.42,1003.15,87.75,44.77
2024-02-13T03:51:03,57.36,30.53,51.35,1495.98,23.66,2688.56,6013.39,5257.32,0.97,0.93,0.3054,699.8477,28.0000,57.96,22.41,1003.13,81.33,41.49
2024-02-13T03:51:08,91.41,48.65,51.37,1495.68,23.66,2688.08,6030.42,5272.09,0.96,0.93,0.3056,700.1762,28.0000,57.97,22.41,1003.15,80.68,41.16
2024-02-13T03:51:13,40.32,21.46,51.40,1495.65,23.64,2687.89,6021.68,5264.71,0.89,0.86,0.3057,700.3941,28.0000,58.02,22.42,1003.13,80.68,41.16
2024-02-13T03:51:18,66.32,35.30,51.41,1495.85,23.66,2688.35,6010.65,5254.86,0.75,0.73,0.3058,700.7646,27.0000,57.96,22.41,1003.14,67.86,34.62
2024-02-13T03:51:23,74.38,39.59,51.35,1496.15,23.67,2688.87,6019.05,5262.24,0.67,0.65,0.3058,700.6961,28.0000,57.94,22.42,1003.17,87.76,44.77
2024-02-13T03:51:28,57.36,30.53,51.34,1495.66,23.66,2688.01,6038.81,5279.48,0.66,0.64,0.3055,699.9878,28.0000,57.92,22.41,1003.14,81.33,41.49
2024-02-13T03:51:33,74.38,39.59,51.37,1495.75,23.66,2688.08,6044.22,5284.40,0.61,0.59,0.3056,700.0989,28.0000,57.95,22.42,1003.14,87.75,44.77
2024-02-13T03:51:38,74.38,39.59,51.40,1495.24,23.66,2687.10,6021.59,5264.71,0.56,0.55,0.3056,700.1131,28.0000,57.98,22.42,1003.12,80.68,41.16
2024-02-13T03:51:43,83.35,44.36,51.38,1496.58,23.66,2689.60,6061.19,5299.17,0.53,0.51,0.3057,700.3623,28.0000,57.98,22.42,1003.15,94.16,48.04
2024-02-13T03:51:48,74.38,39.59,51.44,1496.97,23.66,2690.33,6007.76,5252.40,0.60,0.58,0.3057,700.3640,28.0000,58.03,22.42,1003.16,80.68,41.16
2024-02-13T03:51:53,57.36,30.53,51.45,1496.89,23.69,2690.10,6021.63,5264.71,0.65,0.63,0.3058,700.5768,28.0000,58.01,22.42,1003.12,94.16,48.04
2024-02-13T03:51:58,57.36,30.53,51.45,1496.86,23.67,2690.11,6047.12,5286.86,0.56,0.54,0.3058,700.6832,28.0000,58.02,22.42,1003.15,74.27,37.89
2024-02-13T03:52:03,74.38,39.59,51.39,1497.30,23.67,2690.79,6038.45,5279.48,0.49,0.47,0.3057,700.4045,28.0000,57.98,22.43,1003.15,67.86,34.62
2024-02-13T03:52:08,57.36,30.53,51.39,1497.21,23.67,2690.67,6021.62,5264.71,0.57,0.55,0.3055,699.9703,28.0000,57.97,22.43,1003.16,81.32,41.49
2024-02-13T03:52:13,73.48,39.11,51.39,1497.07,23.67,2690.34,6035.54,5277.01,0.63,0.61,0.3055,699.8499,27.0000,58.01,22.43,1003.13,74.26,37.89
2024-02-13T03:52:18,31.36,16.69,51.39,1497.02,23.67,2690.28,6032.77,5274.55,0.60,0.58,0.3056,700.2414,28.0000,58.01,22.43,1003.14,67.86,34.62
2024-02-13T03:52:23,57.36,30.53,51.45,1497.83,23.69,2691.80,6021.64,5264.71,0.63,0.61,0.3056,700.2885,27.0000,58.02,22.43,1003.16,74.27,37.89
2024-02-13T03:52:28,74.38,39.59,51.48,1497.22,23.67,2690.64,6069.37,5306.55,0.59,0.57,0.3057,700.4354,27.0000,58.04,22.43,1003.14,74.27,37.89
2024-02-13T03:52:33,48.40,25.76,51.44,1497.66,23.64,2691.40,6060.88,5299.17,0.58,0.56,0.3057,700.5052,28.0000,58.03,22.43,1003.13,74.26,37.89
2024-02-13T03:52:38,48.40,25.76,51.45,1497.63,23.67,2691.35,6046.80,5286.86,0.52,0.50,0.3056,700.2450,28.0000,58.04,22.44,1003.17,80.67,41.16
2024-02-13T03:52:43,48.40,25.76,51.46,1497.26,23.67,2690.65,6024.19,5267.17,0.55,0.53,0.3056,700.0913,27.0000,58.06,22.44,1003.15,80.67,41.16
2024-02-13T03:52:48,74.38,39.59,51.52,1497.76,23.67,2691.55,6032.64,5274.55,0.47,0.46,0.3056,700.2109,28.0000,58.09,22.44,1003.15,74.26,37.89
2024-02-13T03:52:53,66.32,35.30,51.48,1497.94,23.69,2691.85,6069.17,5306.55,0.46,0.45,0.3056,700.2611,27.0000,58.10,22.44,1003.14,67.85,34.62
2024-02-13T03:52:58,57.36,30.53,51.52,1497.51,23.67,2691.07,6060.74,5299.17,0.47,0.45,0.3057,700.3094,28.0000,58.11,22.44,1003.14,80.67,41.16
2024-02-13T03:53:03,57.36,30.53,51.51,1497.37,23.66,2690.82,6012.85,5257.32,0.46,0.45,0.3057,700.4157,28.0000,58.10,22.44,1003.14,87.75,44.77
2024-02-13T03:53:08,65.42,34.82,51.50,1497.63,23.67,2691.29,6029.77,5272.09,0.46,0.44,0.3058,700.6533,28.0000,58.07,22.44,1003.14,67.85,34.62
2024-02-13T03:53:13,48.39,25.76,51.46,1497.16,23.66,2690.42,6015.65,5259.78,0.53,0.52,0.3058,700.6584,28.0000,58.09,22.44,1003.14,94.16,48.04
2024-02-13T03:53:18,57.35,30.53,51.48,1497.14,23.69,2690.28,6023.86,5267.17,0.62,0.60,0.3057,700.4313,28.0000,58.11,22.44,1003.10,80.67,41.16
2024-02-13T03:53:23,57.36,30.53,51.48,1497.40,23.69,2690.84,6043.78,5284.40,0.77,0.74,0.3055,699.9589,28.0000,58.11,22.44,1003.13,67.85,34.62
2024-02-13T03:53:28,57.36,30.53,51.49,1496.67,23.67,2689.64,6055.27,5294.25,0.77,0.74,0.3055,699.8390,28.0000,58.10,22.44,1003.17,74.26,37.89
2024-02-13T03:53:33,57.36,30.53,51.53,1495.99,23.69,2688.33,6063.53,5301.63,0.86,0.83,0.3055,699.9312,28.0000,58.12,22.45,1003.17,67.85,34.62
2024-02-13T03:53:38,57.36,30.53,51.57,1495.40,23.70,2687.26,6040.97,5281.94,0.98,0.94,0.3055,699.9928,27.0000,58.15,22.44,1003.13,74.26,37.89
2024-02-13T03:53:43,66.32,35.30,51.54,1495.99,23.69,2688.34,6024.14,5267.17,1.00,0.96,0.3055,699.9291,28.0000,58.17,22.45,1003.18,67.85,34.62
2024-02-13T03:53:48,82.44,43.88,51.55,1496.19,23.69,2688.63,6001.45,5247.47,0.95,0.92,0.3053,699.4320,28.0000,58.19,22.45,1003.15,74.26,37.89
2024-02-13T03:53:53,48.39,25.76,51.54,1496.58,23.70,2689.36,6021.24,5264.71,0.82,0.79,0.3052,699.3016,28.0000,58.14,22.45,1003.16,74.26,37.89
2024-02-13T03:53:58,57.36,30.53,51.53,1496.27,23.69,2688.81,6035.29,5277.01,0.69,0.67,0.3053,699.3884,28.0000,58.16,22.45,1003.16,74.26,37.89
2024-02-13T03:54:03,48.39,25.76,51.55,1496.03,23.71,2688.37,6046.57,5286.86,0.71,0.69,0.3051,699.0390,28.0000,58.17,22.45,1003.16,94.15,48.04
2024-02-13T03:54:08,66.32,35.30,51.59,1494.87,23.69,2686.28,6007.12,5252.40,0.77,0.75,0.3051,698.9491,28.0000,58.15,22.45,1003.15,74.26,37.89
2024-02-13T03:54:13,74.37,39.59,51.54,1495.68,23.69,2687.66,6057.64,5296.71,0.72,0.69,0.3055,699.9589,27.0000,58.18,22.46,1003.16,74.26,37.89
2024-02-13T03:54:18,57.36,30.53,51.55,1495.74,23.69,2687.82,6038.06,5279.48,0.62,0.60,0.3057,700.3417,28.0000,58.16,22.46,1003.18,94.15,48.04
2024-02-13T03:54:23,66.32,35.30,51.58,1495.15,23.70,2686.84,6032.60,5274.55,0.63,0.61,0.3056,700.2491,28.0000,58.16,22.45,1003.18,67.85,34.62
2024-02-13T03:54:28,83.33,44.36,51.54,1494.40,23.70,2685.28,6018.04,5262.24,0.62,0.60,0.3058,700.5689,28.0000,58.18,22.46,1003.13,87.74,44.77
2024-02-13T03:54:33,57.35,30.53,51.57,1494.73,23.71,2685.98,6021.11,5264.71,0.71,0.68,0.3059,700.7856,28.0000,58.19,22.46,1003.17,74.26,37.89
2024-02-13T03:54:38,65.41,34.82,51.59,1494.27,23.70,2685.05,6051.86,5291.78,0.72,0.70,0.3059,700.7516,28.0000,58.16,22.46,1003.14,74.26,37.89
2024-02-13T03:54:43,66.31,35.30,51.56,1493.81,23.71,2684.28,6029.43,5272.09,0.67,0.65,0.3059,700.7111,28.0000,58.15,22.46,1003.15,74.26,37.89
2024-02-13T03:54:48,82.43,43.88,51.57,1493.90,23.70,2684.39,6043.39,5284.40,0.64,0.62,0.3058,700.4835,28.0000,58.15,22.46,1003.13,74.26,37.89
2024-02-13T03:54:53,48.39,25.76,51.58,1493.18,23.69,2683.12,6077.25,5313.94,0.75,0.73,0.3058,700.6786,28.0000,58.21,22.46,1003.15,94.15,48.04
2024-02-13T03:54:58,57.35,30.53,51.60,1492.14,23.70,2681.16,6054.51,5294.25,0.82,0.79,0.3059,700.7819,28.0000,58.23,22.47,1003.14,80.66,41.16
2024-02-13T03:55:03,74.37,39.59,51.62,1491.72,23.73,2680.51,6020.96,5264.71,0.78,0.76,0.3057,700.3480,28.0000,58.22,22.48,1003.22,60.79,31.02
2024-02-13T03:55:08,57.35,30.53,51.64,1491.19,23.69,2679.49,6009.57,5254.86,0.69,0.66,0.3058,700.5502,28.0000,58.23,22.47,1003.16,80.67,41.16
2024-02-13T03:55:13,57.35,30.53,51.60,1490.69,23.70,2678.64,6060.34,5299.17,0.59,0.57,0.3060,701.0226,28.0000,58.22,22.47,1003.18,67.85,34.62
2024-02-13T03:55:18,31.35,16.69,51.63,1490.44,23.71,2678.19,6012.47,5257.32,0.56,0.54,0.3059,700.6936,27.0000,58.20,22.47,1003.18,74.26,37.89
2024-02-13T03:55:23,48.39,25.76,51.62,1490.33,23.70,2677.97,6034.93,5277.01,0.76,0.74,0.3059,700.8560,28.0000,58.21,22.48,1003.20,74.26,37.89
2024-02-13T03:55:28,57.35,30.53,51.60,1489.97,23.70,2677.34,6023.71,5267.17,0.83,0.80,0.3059,700.7290,28.0000,58.25,22.48,1003.21,74.26,37.89
2024-02-13T03:55:33,57.35,30.53,51.64,1490.26,23.70,2677.80,6020.75,5264.71,0.78,0.75,0.3059,700.8424,28.0000,58.25,22.48,1003.18,74.26,37.89
2024-02-13T03:55:38,57.35,30.53,51.65,1490.87,23.71,2678.86,6037.57,5279.48,0.68,0.65,0.3058,700.6432,28.0000,58.25,22.48,1003.17,94.15,48.04
2024-02-13T03:55:43,57.35,30.53,51.63,1491.68,23.73,2680.24,6012.06,5257.32,0.65,0.63,0.3058,700.6131,28.0000,58.25,22.49,1003.18,87.74,44.77
2024-02-13T03:55:48,57.35,30.53,51.66,1492.25,23.73,2681.35,6057.32,5296.71,0.70,0.68,0.3059,700.7337,28.0000,58.26,22.48,1003.18,74.26,37.89
2024-02-13T03:55:53,57.35,30.53,51.69,1493.03,23.73,2682.86,6012.49,5257.32,0.69,0.66,0.3059,700.7998,27.0000,58.28,22.48,1003.21,87.09,44.44
2024-02-13T03:55:58,83.33,44.36,51.68,1493.00,23.71,2682.78,6046.20,5286.86,0.62,0.60,0.3059,700.9095,28.0000,58.29,22.48,1003.20,81.31,41.49
2024-02-13T03:56:03,40.31,21.46,51.70,1493.47,23.71,2683.55,6020.74,5264.71,0.72,0.70,0.3060,701.0779,28.0000,58.29,22.49,1003.21,80.66,41.16
2024-02-13T03:56:08,74.37,39.59,51.70,1493.68,23.73,2683.95,6017.97,5262.24,0.73,0.71,0.3060,701.1270,27.0000,58.32,22.48,1003.19,67.85,34.62
2024-02-13T03:56:13,31.35,16.69,51.69,1494.43,23.74,2685.22,6076.92,5313.94,0.71,0.68,0.3059,700.8429,28.0000,58.31,22.49,1003.20,80.66,41.16
2024-02-13T03:56:18,82.43,43.88,51.70,1494.07,23.73,2684.55,6020.55,5264.71,0.66,0.64,0.3060,700.8742,28.0000,58.30,22.49,1003.18,74.90,38.22
2024-02-13T03:56:23,48.39,25.76,51.68,1493.47,23.73,2683.51,6048.81,5289.32,0.63,0.61,0.3059,700.7691,28.0000,58.29,22.49,1003.20,67.85,34.62
2024-02-13T03:56:28,49.27,26.23,51.72,1493.72,23.71,2684.00,6009.48,5254.86,0.76,0.74,0.3061,701.1446,28.0000,58.32,22.49,1003.22,74.26,37.89
2024-02-13T03:56:33,74.37,39.59,51.69,1494.45,23.74,2685.22,6031.76,5274.55,0.83,0.80,0.3060,701.0060,28.0000,58.31,22.49,1003.18,87.74,44.77
2024-02-13T03:56:38,48.39,25.76,51.70,1493.90,23.73,2684.28,6023.47,5267.17,0.82,0.79,0.3061,701.1668,28.0000,58.33,22.49,1003.20,80.66,41.16
2024-02-13T03:56:43,74.37,39.59,51.69,1493.82,23.73,2684.11,6009.30,5254.86,0.77,0.74,0.3060,701.0831,28.0000,58.32,22.50,1003.22,74.25,37.89
2024-02-13T03:56:48,48.39,25.76,51.70,1494.50,23.71,2685.35,6029.05,5272.09,0.82,0.78,0.3061,701.1616,28.0000,58.31,22.49,1003.19,80.66,41.16
2024-02-13T03:56:53,57.35,30.53,51.68,1494.49,23.74,2685.34,6051.61,5291.78,0.93,0.89,0.3061,701.3022,28.0000,58.32,22.49,1003.20,80.66,41.16
2024-02-13T03:56:58,83.33,44.36,51.72,1494.41,23.71,2685.21,6031.92,5274.55,0.97,0.93,0.3062,701.3641,28.0000,58.35,22.49,1003.20,67.85,34.62
2024-02-13T03:57:03,66.31,35.30,51.75,1494.53,23.70,2685.35,6037.39,5279.48,1.01,0.97,0.3061,701.2667,27.0000,58.34,22.50,1003.21,67.20,34.29
2024-02-13T03:57:08,100.35,53.42,51.73,1494.67,23.76,2685.59,6031.72,5274.55,0.94,0.90,0.3060,700.9611,28.0000,58.34,22.50,1003.20,74.25,37.89
2024-02-13T03:57:13,66.31,35.30,51.76,1494.48,23.74,2685.25,6040.17,5281.94,0.80,0.77,0.3059,700.7217,28.0000,58.35,22.49,1003.17,87.73,44.77
2024-02-13T03:57:18,48.39,25.76,51.76,1494.17,23.73,2684.73,6076.84,5313.94,0.66,0.63,0.3061,701.1935,28.0000,58.37,22.50,1003.22,80.66,41.16
2024-02-13T03:57:23,83.32,44.36,51.79,1493.24,23.73,2682.93,6042.77,5284.40,0.62,0.60,0.3060,700.9765,27.0000,58.36,22.50,1003.17,80.66,41.16
2024-02-13T03:57:28,74.37,39.59,51.78,1493.40,23.73,2683.24,6051.26,5291.78,0.58,0.55,0.3061,701.2017,28.0000,58.36,22.50,1003.18,74.25,37.89
2024-02-13T03:57:33,48.39,25.76,51.80,1493.52,23.76,2683.51,6028.87,5272.09,0.54,0.52,0.3061,701.1557,28.0000,58.40,22.51,1003.23,74.25,37.89
2024-02-13T03:57:38,74.37,39.59,51.78,1493.09,23.74,2682.75,6026.09,5269.63,0.64,0.61,0.3061,701.2149,28.0000,58.38,22.51,1003.24,80.66,41.16
2024-02-13T03:57:43,91.38,48.65,51.74,1492.70,23.73,2681.98,6031.57,5274.55,0.72,0.69,0.3059,700.8298,27.0000,58.42,22.51,1003.21,80.66,41.16
2024-02-13T03:57:48,91.38,48.65,51.82,1492.86,23.74,2682.25,6048.41,5289.32,0.81,0.78,0.3060,701.0159,28.0000,58.42,22.51,1003.20,74.25,37.89
2024-02-13T03:57:53,74.37,39.59,51.79,1493.01,23.74,2682.61,6065.50,5304.09,0.80,0.77,0.3061,701.2048,28.0000,58.44,22.51,1003.24,94.14,48.04
2024-02-13T03:57:58,57.35,30.53,51.83,1493.75,23.73,2683.88,6045.70,5286.86,0.80,0.77,0.3062,701.4484,27.0000,58.46,22.51,1003.22,81.31,41.49
2024-02-13T03:58:03,74.36,39.59,51.85,1493.23,23.76,2682.92,6025.91,5269.63,0.84,0.81,0.3062,701.3197,28.0000,58.46,22.51,1003.21,94.14,48.04
2024-02-13T03:58:08,66.31,35.30,51.79,1493.72,23.77,2683.91,6048.67,5289.32,0.84,0.80,0.3060,700.9699,28.0000,58.44,22.50,1003.21,67.20,34.29
2024-02-13T03:58:13,40.31,21.46,51.80,1494.14,23.74,2684.56,6017.49,5262.24,0.86,0.83,0.3060,701.0388,28.0000,58.42,22.51,1003.21,74.25,37.89
2024-02-13T03:58:18,65.40,34.82,51.82,1494.18,23.77,2684.61,6028.70,5272.09,0.94,0.90,0.3058,700.5862,27.0000,58.43,22.52,1003.24,74.25,37.89
2024-02-13T03:58:23,57.34,30.53,51.83,1493.99,23.76,2684.17,6025.66,5269.63,0.92,0.88,0.3060,700.8171,28.0000,58.44,22.52,1003.20,94.14,48.04
2024-02-13T03:58:28,40.31,21.46,51.85,1493.42,23.74,2683.21,6053.93,5294.25,0.81,0.78,0.3062,701.3628,28.0000,58.46,22.52,1003.22,100.55,51.31
2024-02-13T03:58:33,74.36,39.59,51.85,1494.08,23.77,2684.40,6011.72,5257.32,0.70,0.67,0.3062,701.3091,28.0000,58.45,22.52,1003.22,74.25,37.89
2024-02-13T03:58:38,48.39,25.76,51.90,1494.25,23.79,2684.68,6017.28,5262.24,0.62,0.59,0.3061,701.1302,28.0000,58.44,22.52,1003.21,74.25,37.89
2024-02-13T03:58:43,57.34,30.53,51.85,1493.83,23.76,2683.90,6008.81,5254.86,0.56,0.54,0.3060,700.8672,28.0000,58.47,22.53,1003.24,87.73,44.77
2024-02-13T03:58:48,49.27,26.23,51.84,1493.77,23.77,2683.80,6039.77,5281.94,0.62,0.59,0.3060,701.0026,28.0000,58.46,22.53,1003.24,67.19,34.29
2024-02-13T03:58:53,65.40,34.82,51.87,1493.65,23.77,2683.67,6034.32,5277.01,0.62,0.60,0.3061,701.2786,28.0000,58.48,22.53,1003.27,67.84,34.62
2024-02-13T03:58:58,83.33,44.36,51.86,1493.38,23.76,2683.22,6071.01,5309.02,0.83,0.79,0.3061,701.2055,28.0000,58.47,22.52,1003.25,74.25,37.89
2024-02-13T03:59:03,40.31,21.46,51.84,1493.59,23.76,2683.54,6028.68,5272.09,0.98,0.94,0.3060,700.8609,28.0000,58.48,22.53,1003.27,80.66,41.16
2024-02-13T03:59:08,66.30,35.30,51.89,1492.43,23.76,2681.40,6008.86,5254.86,0.98,0.94,0.3061,701.0615,28.0000,58.50,22.54,1003.28,94.14,48.04
2024-02-13T03:59:13,57.35,30.53,51.91,1492.08,23.76,2680.92,6057.01,5296.71,0.93,0.89,0.3059,700.7579,28.0000,58.52,22.53,1003.30,67.84,34.62
2024-02-13T03:59:18,83.32,44.36,51.92,1491.69,23.76,2680.10,6034.23,5277.01,0.93,0.90,0.3061,701.0738,28.0000,58.51,22.53,1003.25,94.14,48.04
2024-02-13T03:59:23,66.31,35.30,51.93,1491.53,23.77,2679.82,6017.36,5262.24,0.93,0.89,0.3062,701.2979,28.0000,58.53,22.53,1003.26,80.66,41.16
2024-02-13T03:59:28,48.39,25.76,51.93,1490.84,23.76,2678.55,6006.03,5252.40,1.04,1.00,0.3061,701.1122,28.0000,58.53,22.53,1003.24,74.25,37.89
2024-02-13T03:59:33,82.42,43.88,51.96,1490.87,23.77,2678.58,6065.10,5304.09,1.03,0.99,0.3059,700.7885,28.0000,58.49,22.54,1003.27,74.25,37.89
2024-02-13T03:59:38,48.38,25.76,51.93,1490.58,23.77,2677.94,5997.29,5245.01,1.06,1.02,0.3062,701.4520,28.0000,58.50,22.54,1003.23,67.84,34.62
2024-02-13T03:59:43,74.36,39.59,51.98,1489.63,23.77,2676.42,6062.42,5301.63,1.09,1.05,0.3061,701.1214,28.0000,58.54,22.53,1003.26,80.66,41.16
2024-02-13T03:59:48,39.43,20.99,51.94,1489.55,23.74,2676.28,6020.24,5264.71,0.97,0.93,0.3062,701.3848,28.0000,58.48,22.54,1003.30,80.66,41.16
2024-02-13T03:59:53,66.30,35.30,51.91,1489.32,23.77,2675.73,6059.31,5299.17,0.81,0.78,0.3061,701.2352,28.0000,58.46,22.54,1003.24,67.84,34.62
2024-02-13T03:59:58,49.27,26.23,51.92,1488.76,23.80,2674.73,6050.88,5291.78,0.75,0.72,0.3060,700.9863,28.0000,58.49,22.54,1003.25,74.25,37.89
2024-02-13T04:00:03,33.15,17.65,51.93,1488.93,23.79,2675.08,5980.59,5230.24,0.77,0.74,0.3061,701.0859,28.0000,58.51,22.55,1003.30,94.14,48.04
2024-02-13T04:00:08,66.30,35.30,51.88,1488.29,23.77,2673.86,6135.28,5365.64,0.73,0.70,0.3062,701.4004,28.0000,58.54,22.55,1003.27,39.60,20.21
2024-02-13T04:00:13,57.34,30.53,51.95,1488.46,23.80,2674.22,6039.72,5281.94,0.73,0.70,0.3062,701.3143,28.0000,58.53,22.54,1003.26,107.60,54.91
2024-02-13T04:00:18,57.34,30.53,51.93,1487.67,23.79,2672.68,6028.17,5272.09,0.80,0.76,0.3061,701.0489,28.0000,58.51,22.55,1003.25,67.84,34.62
2024-02-13T04:00:23,74.36,39.59,51.93,1487.89,23.76,2673.06,6045.00,5286.86,0.76,0.73,0.3061,701.0271,28.0000,58.57,22.55,1003.24,74.24,37.89
2024-02-13T04:00:28,39.42,20.99,52.00,1488.42,23.77,2674.13,6048.09,5289.32,0.74,0.72,0.3062,701.3791,28.0000,58.57,22.55,1003.29,80.65,41.16
2024-02-13T04:00:33,57.34,30.53,51.98,1489.12,23.77,2675.35,6031.14,5274.55,0.75,0.72,0.3061,701.2062,28.0000,58.54,22.55,1003.28,80.65,41.16
2024-02-13T04:00:38,83.32,44.36,51.95,1488.46,23.77,2674.17,6036.78,5279.48,0.78,0.75,0.3062,701.2570,28.0000,58.56,22.55,1003.28,67.84,34.62
2024-02-13T04:00:43,40.31,21.46,51.97,1488.69,23.80,2674.55,6056.41,5296.71,0.72,0.69,0.3060,700.9757,28.0000,58.60,22.55,1003.26,87.73,44.77
2024-02-13T04:00:48,57.34,30.53,51.99,1489.03,23.77,2675.08,6039.31,5281.94,0.67,0.65,0.3060,700.9266,28.0000,58.56,22.56,1003.26,80.65,41.16
2024-02-13T04:00:53,40.31,21.46,51.96,1489.28,23.79,2675.55,6050.64,5291.78,0.60,0.58,0.3062,701.3610,28.0000,58.58,22.55,1003.24,94.13,48.04
2024-02-13T04:00:58,66.30,35.30,52.01,1489.54,23.79,2675.97,6022.40,5267.17,0.55,0.53,0.3062,701.2784,28.0000,58.59,22.56,1003.26,87.72,44.77
2024-02-13T04:01:03,83.32,44.36,52.00,1489.29,23.80,2675.63,6042.31,5284.40,0.57,0.54,0.3061,701.1776,28.0000,58.60,22.56,1003.30,81.30,41.49
2024-02-13T04:01:08,49.27,26.23,52.03,1489.61,23.79,2676.19,6047.92,5289.32,0.63,0.60,0.3061,701.0627,28.0000,58.61,22.56,1003.29,67.19,34.29
2024-02-13T04:01:13,65.40,34.82,52.00,1490.47,23.81,2677.84,6000.29,5247.47,0.64,0.62,0.3060,700.9853,28.0000,58.61,22.55,1003.30,80.65,41.16
2024-02-13T04:01:18,57.34,30.53,52.06,1490.31,23.83,2677.43,6030.97,5274.55,0.66,0.63,0.3061,701.1765,28.0000,58.63,22.56,1003.28,74.24,37.89
2024-02-13T04:01:23,57.34,30.53,52.02,1490.43,23.80,2677.77,6014.35,5259.78,0.66,0.64,0.3062,701.2857,28.0000,58.64,22.56,1003.33,94.14,48.04
2024-02-13T04:01:28,57.34,30.53,52.07,1491.44,23.83,2679.60,6076.34,5313.94,0.73,0.70,0.3062,701.4359,28.0000,58.66,22.56,1003.34,81.30,41.49
2024-02-13T04:01:33,83.32,44.36,52.05,1491.68,23.80,2679.92,6070.49,5309.02,0.77,0.74,0.3062,701.4280,28.0000,58.67,22.56,1003.30,87.73,44.77
2024-02-13T04:01:38,66.30,35.30,52.04,1492.31,23.80,2681.08,6031.13,5274.55,0.74,0.71,0.3062,701.3024,28.0000,58.67,22.56,1003.31,74.24,37.89
2024-02-13T04:01:43,40.31,21.46,52.07,1492.88,23.79,2682.10,6033.91,5277.01,0.65,0.62,0.3061,701.0522,28.0000,58.66,22.57,1003.34,74.24,37.89
2024-02-13T04:01:48,48.38,25.76,52.06,1493.26,23.81,2682.74,5994.41,5242.55,0.59,0.57,0.3062,701.4512,28.0000,58.70,22.57,1003.32,74.24,37.89
2024-02-13T04:01:53,100.33,53.42,52.06,1493.39,23.81,2682.99,6067.65,5306.55,0.53,0.51,0.3062,701.3878,28.0000,58.66,22.57,1003.33,81.30,41.49
