date,var,val,device
2024-03-20 18:10:00,PM01,5.53267858046887,Tropos
2024-03-20 18:15:00,PM01,5.63252542728572,Tropos
2024-03-20 18:20:00,PM01,5.8367553586216,Tropos
2024-03-20 18:25:00,PM01,5.75997425033566,Tropos
2024-03-20 18:30:00,PM01,5.81146578015052,Tropos
2024-03-20 18:35:00,PM01,5.89309384486635,Tropos
2024-03-20 18:40:00,PM01,5.60459905458587,Tropos
2024-03-20 18:45:00,PM01,5.69105748392817,Tropos
2024-03-20 18:50:00,PM01,5.70125515279329,Tropos
2024-03-20 18:55:00,PM01,5.48960410982554,Tropos
2024-03-20 19:00:00,PM01,5.51644424963935,Tropos
2024-03-20 19:05:00,PM01,5.65630077386274,Tropos
2024-03-20 19:10:00,PM01,5.77089097507093,Tropos
2024-03-20 19:15:00,PM01,5.59965833180732,Tropos
2024-03-20 19:20:00,PM01,5.71005589669548,Tropos
2024-03-20 19:25:00,PM01,5.70162423287804,Tropos
2024-03-20 19:30:00,PM01,5.82312621390971,Tropos
2024-03-20 19:35:00,PM01,6.04351744966219,Tropos
2024-03-20 19:40:00,PM01,6.1050471796779,Tropos
2024-03-20 19:45:00,PM01,5.94384356906404,Tropos
2024-03-20 19:50:00,PM01,5.93273202444495,Tropos
2024-03-20 19:55:00,PM01,6.34462322063079,Tropos
2024-03-20 20:00:00,PM01,6.48173585805894,Tropos
2024-03-20 20:05:00,PM01,6.24938887299863,Tropos
2024-03-20 20:10:00,PM01,6.76762337177317,Tropos
2024-03-20 20:15:00,PM01,7.18538696642839,Tropos
2024-03-20 20:20:00,PM01,7.72044374577635,Tropos
2024-03-20 20:25:00,PM01,8.06107644243045,Tropos
2024-03-20 20:30:00,PM01,8.07866978584582,Tropos
2024-03-20 20:35:00,PM01,8.54221743800944,Tropos
2024-03-20 20:40:00,PM01,8.98596204998197,Tropos
2024-03-20 20:45:00,PM01,8.93102357653189,Tropos
2024-03-20 20:50:00,PM01,9.14528294110774,Tropos
2024-03-20 20:55:00,PM01,9.3423236986239,Tropos
2024-03-20 21:00:00,PM01,9.62900466460711,Tropos
2024-03-20 21:05:00,PM01,9.80662109330228,Tropos
2024-03-20 21:10:00,PM01,9.63005181639491,Tropos
2024-03-20 21:15:00,PM01,9.89060827841283,Tropos
2024-03-20 21:20:00,PM01,9.67012532576098,Tropos
2024-03-20 21:25:00,PM01,9.79609987966435,Tropos
2024-03-20 21:30:00,PM01,9.98729970086739,Tropos
2024-03-20 21:35:00,PM01,10.192718423737,Tropos
2024-03-20 21:40:00,PM01,10.4293629011052,Tropos
