Instrument Name,Optical Particle Sizer
Model Number,3330
Serial Number,3330173703
Firmware Version,1.4
Calibration Date,2021/08/11
Protocol Name_Number,ed-new_096
Test Start Time,09:24:31
Test Start Date,2024/02/29
Test Length [D:H:M:S],0:0:43:30
Sample Interval [H:M:S],0:0:10
Number Channels Enabled,16
Bin 1 Cut Point (um),0.300
Bin 2 Cut Point (um),0.374
Bin 3 Cut Point (um),0.465
Bin 4 Cut Point (um),0.579
Bin 5 Cut Point (um),0.721
Bin 6 Cut Point (um),0.897
Bin 7 Cut Point (um),1.117
Bin 8 Cut Point (um),1.391
Bin 9 Cut Point (um),1.732
Bin 10 Cut Point (um),2.156
Bin 11 Cut Point (um),2.685
Bin 12 Cut Point (um),3.343
Bin 13 Cut Point (um),4.162
Bin 14 Cut Point (um),5.182
Bin 15 Cut Point (um),6.451
Bin 16 Cut Point (um),8.031
Bin 17 Cut Point (um),10.000
Alarm,0.000 #/cm3
Density,1.000
Refractive Index,0.000-0.000j
Size Correction Factor,0.000
FlowCal,1.070
DeadTime Correction Factor,1.000
Errors,
Number of Samples,261
,
Elapsed Time [s],Bin 1,Bin 2,Bin 3,Bin 4,Bin 5,Bin 6,Bin 7,Bin 8,Bin 9,Bin 10,Bin 11,Bin 12,Bin 13,Bin 14,Bin 15,Bin 16,Bin 17,Deadtime (s),Temperature (C),Humidity (%),Ambient Pressure (kPa),Alarms,Errors,
470,4244,1384,351,73,34,20,12,16,15,8,11,3,2,1,0,0,3,0.039718,35.453,0.000,100.516,,,
480,4475,1457,377,88,36,20,7,14,9,3,6,9,4,0,1,1,3,0.041750,35.453,0.000,100.523,,,
490,4915,1656,408,60,35,22,14,19,11,10,7,3,4,1,3,3,2,0.046093,35.453,0.000,100.513,,,
500,5167,1803,410,83,36,32,17,11,12,8,10,7,6,2,1,2,1,0.048738,35.453,0.000,100.513,,,
510,5612,1913,452,94,37,25,15,13,14,9,5,6,7,2,1,0,4,0.052874,35.442,0.000,100.510,,,
520,5862,1935,520,111,40,22,11,10,16,10,14,6,2,3,2,0,3,0.055139,35.426,0.000,100.516,,,
530,6199,2057,466,116,44,18,13,15,12,7,10,8,3,0,1,0,1,0.057562,35.415,0.000,100.519,,,
540,6417,2065,482,89,32,23,12,20,8,11,13,5,11,2,0,1,0,0.058758,35.415,0.000,100.523,,,
550,6530,2230,517,109,38,29,12,8,14,16,8,4,2,1,0,0,1,0.060718,35.415,0.000,100.513,,,
560,6956,2283,505,106,43,19,13,8,11,9,6,8,7,2,1,2,0,0.063684,35.404,0.000,100.510,,,
570,7282,2437,552,127,39,29,15,17,8,17,9,5,1,3,1,0,0,0.067077,35.377,0.000,100.510,,,
580,7509,2495,633,122,54,36,8,17,13,14,7,13,4,5,0,1,2,0.070182,35.377,0.000,100.510,,,
590,7949,2593,616,108,40,29,14,12,7,9,11,11,3,0,2,1,1,0.072691,35.377,0.000,100.513,,,
600,8073,2706,613,104,36,32,9,19,8,10,6,4,3,2,2,0,0,0.073917,35.377,0.000,100.510,,,
610,8123,2714,681,127,55,30,16,16,13,6,5,7,3,0,0,1,2,0.075547,35.374,0.000,100.516,,,
620,9013,2875,653,132,50,26,13,12,6,6,7,3,2,0,0,1,2,0.081066,35.358,0.000,100.510,,,
630,8864,2955,708,118,47,27,15,17,11,4,10,3,1,0,0,0,2,0.081541,35.358,0.000,100.507,,,
640,9272,3064,744,131,48,26,12,16,10,6,3,6,3,0,1,1,1,0.084760,35.358,0.000,100.513,,,
650,9534,3267,721,135,42,30,11,20,9,8,4,3,2,1,0,0,1,0.087707,35.358,0.000,100.513,,,
660,9918,3121,800,117,50,34,15,14,6,6,9,2,0,2,1,1,0,0.089108,35.358,0.000,100.516,,,
670,9976,3315,746,143,47,18,11,15,9,7,11,4,3,0,0,0,0,0.090880,35.332,0.000,100.513,,,
680,10110,3310,802,135,42,30,17,19,13,9,5,6,3,2,0,0,1,0.092179,35.321,0.000,100.510,,,
690,10319,3279,734,145,52,28,13,8,11,10,5,2,0,1,0,0,1,0.092702,35.321,0.000,100.510,,,
700,10547,3447,834,115,40,26,12,12,3,8,5,4,2,2,1,0,3,0.095390,35.315,0.000,100.513,,,
710,10680,3469,823,158,59,32,9,13,5,4,3,4,3,1,0,1,1,0.097026,35.302,0.000,100.516,,,
720,10608,3421,804,134,50,30,11,13,6,12,8,4,2,2,2,0,0,0.095860,35.302,0.000,100.513,,,
730,10580,3480,803,130,62,32,13,16,15,6,3,3,3,1,2,0,1,0.096222,35.287,0.000,100.516,,,
740,10692,3489,823,179,46,30,13,16,12,5,5,0,1,0,0,0,2,0.097481,35.264,0.000,100.519,,,
750,10619,3564,852,160,54,25,12,18,7,10,5,3,3,0,1,0,0,0.097210,35.264,0.000,100.516,,,
760,10666,3494,815,146,51,28,8,12,10,6,6,3,3,2,2,1,0,0.096559,35.255,0.000,100.504,,,
770,10544,3445,793,143,58,23,13,13,7,4,4,3,4,2,0,0,1,0.095250,35.245,0.000,100.513,,,
780,11190,3753,833,156,48,31,15,17,12,6,3,2,2,0,3,1,0,0.101945,35.245,0.000,100.523,,,
790,12191,3701,833,144,44,24,20,8,8,12,5,2,1,0,0,0,0,0.107101,35.234,0.000,100.510,,,
800,11768,3568,876,143,37,24,17,13,6,12,5,8,2,1,1,0,0,0.103840,35.211,0.000,100.510,,,
810,11786,3809,928,152,63,27,15,15,4,6,5,5,3,0,1,1,1,0.106726,35.208,0.000,100.498,,,
820,11883,3899,842,163,66,37,9,13,10,7,5,4,1,0,2,1,1,0.107235,35.208,0.000,100.513,,,
830,11804,3882,925,173,63,34,23,13,16,11,3,3,8,0,0,0,1,0.107616,35.208,0.000,100.516,,,
840,11913,3791,902,169,51,33,19,11,12,8,7,3,3,3,0,0,1,0.106790,35.194,0.000,100.507,,,
850,12009,4014,883,178,54,25,16,15,7,6,3,3,2,4,1,0,0,0.109144,35.189,0.000,100.513,,,
860,11834,3949,882,175,69,29,17,24,11,5,3,0,4,0,1,1,1,0.107821,35.189,0.000,100.504,,,
870,11967,3993,881,184,65,37,8,13,9,8,6,4,2,1,2,0,1,0.109013,35.151,0.000,100.510,,,
880,11907,3954,932,186,51,29,16,18,9,6,3,3,4,0,0,0,0,0.108672,35.151,0.000,100.510,,,
890,11939,4017,887,149,58,29,15,20,13,6,5,3,1,0,0,0,0,0.108615,35.140,0.000,100.513,,,
900,11825,3952,890,175,65,37,12,12,8,15,1,2,5,2,0,1,0,0.107837,35.132,0.000,100.513,,,
910,12632,4062,941,166,44,28,15,18,15,7,9,2,5,4,0,1,2,0.113421,35.125,0.000,100.504,,,
920,12785,4030,936,173,74,27,15,16,5,7,4,5,4,0,0,2,1,0.114406,35.094,0.000,100.516,,,
930,12701,4107,961,160,58,27,16,6,8,6,5,2,2,2,0,2,1,0.113907,35.094,0.000,100.510,,,
940,12793,4038,954,179,59,28,13,14,10,7,5,2,5,0,0,0,0,0.114370,35.094,0.000,100.510,,,
950,12591,3967,932,160,62,27,9,15,9,10,11,2,3,0,3,0,1,0.112581,35.094,0.000,100.516,,,
960,12771,4190,970,170,48,31,10,12,4,10,4,2,0,0,0,1,2,0.115084,35.085,0.000,100.510,,,
970,12734,4156,981,181,58,34,10,15,4,3,6,3,2,0,0,0,0,0.114872,35.075,0.000,100.507,,,
980,12467,4147,948,141,68,20,22,7,6,3,5,5,2,2,0,0,0,0.112542,35.075,0.000,100.510,,,
990,12535,3939,1016,153,65,36,20,20,4,11,1,3,2,1,0,0,0,0.113183,35.075,0.000,100.504,,,
1000,12326,4085,976,158,65,37,6,18,11,7,7,6,3,1,0,0,1,0.112370,35.075,0.000,100.507,,,
1010,12404,3996,936,177,63,23,18,13,7,3,2,4,3,0,0,0,0,0.112206,35.049,0.000,100.507,,,
1020,12289,4011,973,158,53,43,23,14,10,5,3,2,3,1,1,1,0,0.111920,35.042,0.000,100.516,,,
1030,12222,3981,978,182,58,31,16,14,9,13,5,9,2,2,1,1,4,0.111163,35.038,0.000,100.513,,,
1040,12581,4217,970,163,78,33,29,16,10,10,13,5,4,0,3,1,6,0.115588,35.023,0.000,100.504,,,
1050,12483,4152,993,184,67,32,17,21,14,12,9,6,3,2,4,0,1,0.114547,35.015,0.000,100.507,,,
1060,12451,4050,977,181,57,49,17,20,12,12,10,13,5,4,3,0,2,0.113857,34.981,0.000,100.526,,,
1070,12202,4125,974,175,50,38,24,27,13,3,13,10,5,1,2,0,3,0.112904,34.962,0.000,100.501,,,
1080,12349,4019,906,200,58,26,19,20,10,15,12,8,3,3,2,0,1,0.112251,34.931,0.000,100.529,,,
1090,12307,3975,980,176,67,39,19,23,15,18,11,6,7,4,1,4,6,0.112226,34.921,0.000,100.513,,,
1100,12258,4076,934,158,62,42,12,20,17,12,7,7,5,2,0,0,0,0.112279,34.904,0.000,100.498,,,
1110,12104,3926,897,191,60,34,17,9,15,11,9,9,4,1,1,1,2,0.109628,34.873,0.000,100.504,,,
1120,12160,4112,956,197,60,37,18,28,18,16,10,8,7,3,1,0,2,0.112342,34.865,0.000,100.501,,,
1130,11716,4013,883,172,66,30,18,20,14,12,8,4,5,1,1,0,2,0.108360,34.858,0.000,100.507,,,
1140,11907,3978,898,179,64,34,17,16,17,10,9,11,1,2,2,3,2,0.109340,34.838,0.000,100.510,,,
1150,12383,4075,941,187,67,42,10,18,9,9,3,6,6,2,1,2,4,0.113016,34.827,0.000,100.501,,,
1160,12261,4101,941,166,65,42,18,14,13,6,4,3,4,1,0,0,2,0.111930,34.827,0.000,100.513,,,
1170,12378,4108,988,155,52,30,12,11,11,8,2,2,5,1,2,1,1,0.112823,34.823,0.000,100.510,,,
1180,11919,4071,950,157,68,29,14,15,10,6,5,8,3,6,1,0,3,0.110120,34.810,0.000,100.507,,,
1190,11995,4021,912,151,58,25,13,13,8,9,7,6,3,1,1,0,3,0.109329,34.808,0.000,100.510,,,
1200,12146,3958,939,180,63,35,12,20,10,10,7,10,0,3,3,2,4,0.110636,34.792,0.000,100.504,,,
1210,12245,4050,941,182,59,32,13,17,11,5,8,8,5,1,0,2,1,0.111449,34.769,0.000,100.504,,,
1220,12136,4057,930,163,59,24,14,18,13,13,8,10,4,1,3,2,5,0.110906,34.769,0.000,100.504,,,
1230,12405,4127,911,181,55,27,11,12,16,9,9,6,4,1,0,2,3,0.112687,34.769,0.000,100.504,,,
1240,12338,4238,928,177,56,39,18,21,15,10,10,2,9,4,1,3,6,0.113752,34.752,0.000,100.504,,,
1250,12487,4111,935,180,48,31,19,12,11,10,8,10,2,4,1,0,2,0.113348,34.750,0.000,100.504,,,
1260,12590,4096,982,191,50,27,13,15,4,6,6,7,4,4,1,1,3,0.114153,34.746,0.000,100.498,,,
1270,12526,4112,935,208,59,30,10,19,8,7,5,4,3,2,4,2,4,0.113876,34.715,0.000,100.507,,,
1280,12233,3997,923,183,59,30,12,12,10,8,5,5,2,2,0,0,0,0.110716,34.712,0.000,100.504,,,
1290,12888,4015,980,186,60,30,10,8,9,9,4,4,2,1,1,1,1,0.114988,34.706,0.000,100.507,,,
1300,12833,4295,949,163,61,37,8,14,7,6,5,3,3,1,3,1,1,0.116648,34.694,0.000,100.501,,,
1310,13020,4259,979,166,72,37,12,19,8,3,4,4,0,1,2,0,1,0.117761,34.692,0.000,100.501,,,
1320,12963,4200,946,184,60,27,21,15,6,10,7,5,3,0,0,3,2,0.116803,34.681,0.000,100.507,,,
1330,12933,4258,1003,179,56,41,13,9,8,10,6,11,5,1,1,0,1,0.117313,34.654,0.000,100.498,,,
1340,12909,4349,955,211,53,34,13,19,14,2,5,2,0,1,0,2,3,0.117945,34.654,0.000,100.501,,,
1350,12913,4289,980,172,54,34,15,16,5,6,9,2,2,2,2,0,1,0.117106,34.638,0.000,100.501,,,
1360,12858,4299,977,184,52,34,17,14,5,8,7,3,4,0,0,0,1,0.116710,34.635,0.000,100.504,,,
1370,12859,4168,973,185,49,32,15,13,10,7,9,1,3,3,0,0,1,0.115993,34.631,0.000,100.504,,,
1380,12730,4183,1008,197,63,30,8,11,12,6,2,4,2,2,1,1,1,0.115465,34.600,0.000,100.501,,,
1390,12734,4247,960,191,59,29,10,16,9,7,6,5,1,1,0,1,4,0.115886,34.596,0.000,100.507,,,
1400,12713,3960,980,186,56,36,7,11,9,6,9,3,2,1,2,2,2,0.114026,34.596,0.000,100.507,,,
1410,12474,4155,945,172,50,36,10,13,7,11,2,3,2,1,0,0,0,0.113249,34.588,0.000,100.498,,,
1420,12685,4144,946,156,55,31,8,12,5,2,6,1,3,2,1,0,1,0.113983,34.577,0.000,100.501,,,
1430,12745,4162,947,163,59,30,14,12,10,7,3,6,2,3,0,0,1,0.115420,34.577,0.000,100.501,,,
1440,12497,4146,949,163,62,37,9,10,7,7,11,6,3,2,0,2,2,0.113543,34.550,0.000,100.504,,,
1450,12325,4055,884,180,64,17,15,16,6,6,5,5,2,2,2,1,1,0.111293,34.538,0.000,100.501,,,
1460,12334,4152,908,182,54,32,18,14,7,8,7,6,4,2,1,1,1,0.112507,34.538,0.000,100.494,,,
1470,12398,3905,907,162,59,24,11,9,13,5,7,5,4,2,1,0,3,0.110766,34.523,0.000,100.498,,,
1480,12402,4217,897,146,51,29,9,15,1,9,5,3,2,1,1,1,1,0.112720,34.519,0.000,100.494,,,
1490,12646,4123,955,188,60,38,12,19,3,8,7,7,5,0,1,3,0,0.114540,34.515,0.000,100.498,,,
1500,12585,4054,934,175,46,27,12,14,7,7,7,5,3,3,1,0,1,0.113038,34.481,0.000,100.498,,,
1510,12827,4220,972,178,48,27,21,20,3,6,5,4,3,7,2,0,3,0.115953,34.481,0.000,100.498,,,
1520,12941,4145,912,170,61,49,11,11,8,8,5,3,6,3,1,3,1,0.116521,34.475,0.000,100.501,,,
1530,12777,4097,936,183,55,16,9,8,8,10,5,3,1,1,1,2,0,0.114211,34.462,0.000,100.501,,,
1540,12461,3968,917,175,36,35,16,17,6,4,7,5,4,3,0,1,3,0.111844,34.458,0.000,100.501,,,
1550,12033,3879,822,154,60,38,12,19,9,14,8,5,2,0,1,0,3,0.108067,34.423,0.000,100.494,,,
1560,12259,3874,849,152,42,36,17,15,8,9,8,5,4,2,0,1,3,0.109553,34.423,0.000,100.501,,,
1570,12011,3789,876,166,56,28,13,10,11,8,6,3,2,5,0,1,1,0.107486,34.413,0.000,100.507,,,
1580,11957,3916,912,172,64,27,9,8,8,7,14,9,6,7,1,1,3,0.108849,34.404,0.000,100.498,,,
1590,12122,3830,897,140,60,28,11,17,9,10,12,5,5,1,3,2,2,0.108824,34.404,0.000,100.498,,,
1600,12390,4006,887,177,55,33,11,13,10,11,8,8,8,4,3,2,4,0.112019,34.377,0.000,100.498,,,
1610,12249,4031,921,187,61,26,14,16,12,16,8,9,7,6,1,3,3,0.111627,34.365,0.000,100.494,,,
1620,12143,3971,906,166,49,34,13,11,5,7,6,8,5,5,3,3,2,0.110222,34.365,0.000,100.498,,,
1630,12395,3961,889,178,45,24,9,12,7,9,7,8,4,1,4,5,3,0.111360,34.348,0.000,100.501,,,
1640,12427,4055,914,163,51,38,13,12,8,8,7,6,4,3,4,1,2,0.112587,34.346,0.000,100.491,,,
1650,12318,4003,847,152,51,34,10,11,7,8,7,10,5,1,2,3,1,0.110654,34.342,0.000,100.498,,,
1660,12673,4051,940,178,62,26,14,18,7,8,6,8,4,1,2,2,2,0.114428,34.308,0.000,100.498,,,
1670,12776,4110,874,170,73,26,19,11,8,11,13,4,3,2,3,2,3,0.114887,34.308,0.000,100.494,,,
1680,12785,4040,882,163,58,30,17,19,12,9,6,12,8,3,3,3,1,0.114132,34.292,0.000,100.498,,,
1690,12531,3994,892,163,50,39,14,14,8,12,13,6,6,2,3,0,0,0.112586,34.269,0.000,100.498,,,
1700,12603,4019,899,171,58,33,18,30,19,19,15,7,6,2,6,4,4,0.113530,34.269,0.000,100.498,,,
1710,12469,4016,903,183,64,38,21,14,15,15,7,12,11,3,2,0,4,0.113003,34.254,0.000,100.498,,,
1720,12280,3926,841,159,58,34,19,20,11,12,8,5,4,3,2,0,1,0.110219,34.250,0.000,100.494,,,
1730,12614,4070,913,151,64,32,9,11,10,5,7,10,4,1,1,0,2,0.113185,34.246,0.000,100.501,,,
1740,12451,4068,875,165,63,28,13,19,2,10,12,5,4,2,1,0,4,0.112719,34.215,0.000,100.498,,,
1750,12527,3983,873,164,65,41,13,13,7,9,7,6,0,3,1,0,2,0.112401,34.212,0.000,100.498,,,
1760,12487,3911,893,146,56,35,14,19,13,7,3,8,6,1,3,1,1,0.111257,34.200,0.000,100.498,,,
1770,12438,3925,859,153,47,28,13,15,11,14,7,6,2,6,1,0,3,0.110298,34.192,0.000,100.491,,,
1780,12242,3937,857,136,43,25,12,20,8,10,2,4,4,4,4,1,6,0.109955,34.192,0.000,100.494,,,
1790,12820,3927,871,160,58,22,12,19,11,14,6,6,3,3,2,1,1,0.113371,34.162,0.000,100.491,,,
1800,12672,3975,927,158,45,29,9,16,5,10,9,2,7,3,0,0,0,0.112924,34.154,0.000,100.488,,,
1810,12877,3999,918,171,56,30,16,10,4,7,10,5,7,2,1,0,1,0.114285,34.144,0.000,100.494,,,
1820,12772,4022,840,140,62,37,12,8,8,3,9,2,3,1,3,0,0,0.113180,34.135,0.000,100.498,,,
1830,12812,4016,894,156,47,24,14,10,7,7,10,4,4,0,4,1,1,0.113686,34.135,0.000,100.498,,,
1840,12653,4053,901,146,58,24,13,15,5,4,4,6,2,2,2,0,0,0.112812,34.100,0.000,100.491,,,
1850,12677,3918,878,166,53,30,18,15,3,3,8,2,3,3,1,0,2,0.112124,34.096,0.000,100.488,,,
1860,12672,4096,917,153,58,28,5,13,7,3,5,5,2,3,3,0,0,0.113557,34.090,0.000,100.494,,,
1870,13047,4070,900,144,58,34,8,6,6,6,5,1,3,1,0,2,0,0.114948,34.077,0.000,100.491,,,
1880,12626,4109,867,174,50,25,11,6,8,4,2,2,3,1,1,0,1,0.113209,34.077,0.000,100.498,,,
1890,12946,4153,880,160,57,33,10,13,7,5,2,6,2,0,0,0,0,0.115161,34.046,0.000,100.488,,,
1900,12946,4065,879,161,47,25,9,14,11,3,5,5,2,0,0,0,1,0.114469,34.038,0.000,100.494,,,
1910,12758,4047,877,147,60,26,9,16,8,5,6,3,3,0,1,1,0,0.113287,34.031,0.000,100.494,,,
1920,12669,4081,896,161,61,43,10,14,11,5,5,6,4,3,1,2,0,0.113344,34.019,0.000,100.494,,,
1930,12418,4006,890,172,61,31,8,11,5,9,7,5,4,1,0,0,0,0.111543,34.015,0.000,100.498,,,
1940,12956,4103,918,178,64,46,15,12,11,5,4,4,3,1,1,0,3,0.115823,33.989,0.000,100.479,,,
1950,12927,3962,950,160,55,26,15,15,7,7,3,4,2,3,1,1,1,0.114633,33.981,0.000,100.498,,,
1960,13043,4074,859,158,55,31,9,13,7,5,4,6,4,1,2,0,3,0.115126,33.972,0.000,100.494,,,
1970,13071,4139,841,167,59,27,18,6,12,8,9,3,3,1,1,1,1,0.115912,33.963,0.000,100.498,,,
1980,13116,4197,885,174,66,35,13,13,5,3,4,5,9,3,2,2,0,0.117166,33.959,0.000,100.501,,,
1990,13072,4020,814,147,63,29,12,13,4,5,6,7,8,0,5,1,0,0.114566,33.926,0.000,100.488,,,
2000,13097,4149,899,162,56,16,5,16,11,12,9,4,2,1,3,2,1,0.116336,33.926,0.000,100.485,,,
2010,13178,4233,880,164,51,28,9,10,10,4,9,12,2,4,3,0,2,0.117529,33.907,0.000,100.498,,,
2020,12977,4181,935,165,46,29,8,12,10,10,4,6,1,4,3,5,0,0.116118,33.907,0.000,100.482,,,
2030,12934,4158,917,157,57,33,14,15,10,6,8,5,6,0,2,1,1,0.115960,33.900,0.000,100.491,,,
2040,13169,4194,875,156,64,28,9,10,8,3,5,6,4,2,1,4,0,0.116998,33.870,0.000,100.488,,,
2050,13154,4163,921,207,50,16,11,10,8,8,3,5,1,2,1,3,2,0.117600,33.870,0.000,100.488,,,
2060,13223,4111,886,155,50,24,7,7,7,9,9,7,9,2,1,1,3,0.116579,33.863,0.000,100.491,,,
2070,13085,4211,944,178,60,25,9,10,8,5,6,2,9,3,2,0,0,0.117280,33.852,0.000,100.488,,,
2080,13211,4345,919,164,53,26,10,13,5,4,5,7,1,0,4,2,1,0.118564,33.844,0.000,100.485,,,
2090,13105,4216,919,164,51,22,8,8,5,6,4,6,2,2,2,0,3,0.116958,33.822,0.000,100.498,,,
2100,12983,4243,873,144,46,26,10,7,8,9,7,10,6,3,2,1,4,0.116276,33.815,0.000,100.498,,,
2110,12936,4148,824,182,64,26,14,13,5,9,2,6,5,0,4,1,1,0.115404,33.807,0.000,100.491,,,
2120,13057,4158,984,173,61,23,16,7,4,8,6,0,1,2,0,0,2,0.117207,33.796,0.000,100.479,,,
2130,12984,4023,901,160,71,25,7,10,8,12,3,10,5,5,3,0,1,0.115308,33.793,0.000,100.476,,,
2140,13116,4207,858,168,54,30,14,11,8,4,3,4,2,1,1,1,0,0.116442,33.759,0.000,100.476,,,
2150,13036,4250,875,187,48,26,14,9,5,3,5,9,2,4,1,0,1,0.116409,33.759,0.000,100.479,,,
