Instrument Name,Optical Particle Sizer
Model Number,3330
Serial Number,3330173703
Firmware Version,1.4
Calibration Date,2021/08/11
Protocol Name_Number,ed-new_103
Test Start Time,09:29:28
Test Start Date,2024/02/16
Test Length [D:H:M:S],0:5:48:10
Sample Interval [H:M:S],0:0:10
Number Channels Enabled,16
Bin 1 Cut Point (um),0.300
Bin 2 Cut Point (um),0.374
Bin 3 Cut Point (um),0.465
Bin 4 Cut Point (um),0.579
Bin 5 Cut Point (um),0.721
Bin 6 Cut Point (um),0.897
Bin 7 Cut Point (um),1.117
Bin 8 Cut Point (um),1.391
Bin 9 Cut Point (um),1.732
Bin 10 Cut Point (um),2.156
Bin 11 Cut Point (um),2.685
Bin 12 Cut Point (um),3.343
Bin 13 Cut Point (um),4.162
Bin 14 Cut Point (um),5.182
Bin 15 Cut Point (um),6.451
Bin 16 Cut Point (um),8.031
Bin 17 Cut Point (um),10.000
Alarm,0.000 #/cm3
Density,1.000
Refractive Index,0.000-0.000j
Size Correction Factor,0.000
FlowCal,1.070
DeadTime Correction Factor,1.000
Errors,
Number of Samples,2089
,
Elapsed Time [s],Bin 1,Bin 2,Bin 3,Bin 4,Bin 5,Bin 6,Bin 7,Bin 8,Bin 9,Bin 10,Bin 11,Bin 12,Bin 13,Bin 14,Bin 15,Bin 16,Bin 17,Deadtime (s),Temperature (C),Humidity (%),Ambient Pressure (kPa),Alarms,Errors,
10,683,199,65,24,15,14,9,12,5,6,0,3,6,0,2,2,2,0.006983,26.817,0.000,100.129,,,
20,769,243,75,29,13,15,10,14,5,7,6,2,7,0,2,0,0,0.008090,26.883,0.000,100.123,,,
30,812,213,75,22,13,11,8,7,7,4,7,6,3,1,1,0,2,0.007995,26.898,0.000,100.126,,,
40,770,217,77,19,20,21,13,10,14,2,5,6,4,2,2,1,1,0.008073,26.914,0.000,100.123,,,
50,772,255,75,29,16,16,10,8,5,6,6,5,3,1,0,0,3,0.008283,26.914,0.000,100.123,,,
60,753,204,60,24,15,17,10,9,7,5,3,1,4,2,1,1,0,0.007575,26.914,0.000,100.120,,,
70,731,215,55,18,10,17,11,9,8,4,4,7,2,1,0,0,0,0.007387,26.914,0.000,100.123,,,
80,713,203,52,22,13,16,17,8,3,4,2,5,2,0,0,0,0,0.007235,26.914,0.000,100.123,,,
90,691,189,56,23,7,12,6,5,4,4,7,7,3,1,1,0,2,0.006931,26.914,0.000,100.123,,,
100,683,170,57,26,12,15,4,8,6,6,4,1,2,0,0,0,0,0.019048,26.928,0.000,100.123,,,
110,680,191,55,11,13,14,10,12,6,7,4,6,6,0,0,0,3,0.006965,26.948,0.000,100.123,,,
120,699,182,65,40,15,8,10,7,6,6,6,5,2,0,0,1,0,0.007272,26.948,0.000,100.123,,,
130,739,196,65,21,9,15,6,11,7,3,6,2,3,2,1,1,1,0.007358,26.959,0.000,100.120,,,
140,714,182,74,17,9,12,7,4,10,7,5,2,1,1,1,0,3,0.007051,26.966,0.000,100.120,,,
150,681,194,61,23,13,11,10,9,13,4,5,4,0,2,0,0,1,0.007045,26.993,0.000,100.123,,,
160,689,219,62,16,14,10,9,9,5,3,4,1,3,0,0,0,1,0.007012,27.004,0.000,100.129,,,
170,721,208,54,18,22,15,5,9,5,7,3,2,3,0,1,0,1,0.007193,27.035,0.000,100.126,,,
180,689,174,58,31,11,23,4,11,7,7,3,3,1,0,0,0,1,0.006981,27.042,0.000,100.129,,,
190,674,185,53,18,15,12,5,6,7,5,4,5,3,0,0,1,1,0.006737,27.060,0.000,100.123,,,
200,651,168,65,15,17,10,9,8,5,3,5,4,4,0,1,0,1,0.007111,27.084,0.000,100.126,,,
210,702,213,56,18,12,14,5,7,7,8,5,2,5,3,0,0,3,0.007874,27.100,0.000,100.123,,,
220,738,220,61,18,18,12,7,10,7,7,7,2,1,0,0,1,0,0.008183,27.112,0.000,100.123,,,
230,729,173,56,32,7,13,4,8,6,6,7,2,6,1,1,0,2,0.007628,27.142,0.000,100.120,,,
240,699,193,64,22,15,9,9,8,12,4,8,6,0,2,3,0,0,0.008142,27.158,0.000,100.126,,,
250,694,216,65,19,19,9,8,14,5,9,9,4,2,1,0,0,0,0.009938,27.189,0.000,100.126,,,
260,726,201,60,20,15,18,11,9,3,8,4,6,0,1,4,0,1,0.007446,27.204,0.000,100.129,,,
270,729,195,60,15,19,17,6,8,12,4,5,5,0,1,0,0,3,0.007763,27.218,0.000,100.126,,,
280,688,201,58,34,17,12,9,8,7,7,3,2,1,0,0,0,0,0.007302,27.246,0.000,100.126,,,
290,714,173,64,22,19,11,4,10,3,3,4,3,1,3,1,0,0,0.007152,27.261,0.000,100.126,,,
300,721,226,69,21,12,11,6,12,7,4,2,3,2,0,1,0,3,0.007464,27.284,0.000,100.123,,,
310,689,168,64,18,11,6,11,10,7,7,3,9,2,1,1,1,1,0.006803,27.309,0.000,100.120,,,
320,667,220,61,14,11,13,6,11,5,5,4,3,2,0,0,0,0,0.006955,27.330,0.000,100.126,,,
330,692,166,49,15,11,12,6,14,4,2,2,5,2,2,0,1,2,0.006473,27.356,0.000,100.129,,,
340,678,233,52,10,17,11,7,9,3,4,3,3,5,2,0,1,1,0.006914,27.372,0.000,100.126,,,
350,680,180,74,12,14,14,9,6,6,6,4,3,0,1,0,0,0,0.006578,27.404,0.000,100.133,,,
360,699,200,57,17,16,11,10,7,6,7,4,2,3,0,3,1,1,0.006874,27.419,0.000,100.129,,,
370,736,183,65,18,14,21,9,9,8,1,7,3,4,0,2,0,2,0.007584,27.449,0.000,100.133,,,
380,699,204,60,21,10,14,7,12,7,5,5,7,0,2,0,0,0,0.006862,27.470,0.000,100.129,,,
390,758,196,71,22,12,18,6,8,4,8,9,4,1,1,0,0,0,0.007371,27.495,0.000,100.129,,,
400,769,225,71,27,14,18,7,11,4,3,8,4,2,1,0,0,0,0.007715,27.523,0.000,100.133,,,
410,741,206,63,18,12,16,12,7,9,8,7,3,0,2,1,0,3,0.008283,27.549,0.000,100.136,,,
420,768,259,66,24,16,25,14,17,6,4,6,1,2,0,0,0,0,0.008022,27.568,0.000,100.126,,,
430,803,205,80,27,23,11,7,9,8,4,8,3,3,3,0,0,0,0.008407,27.598,0.000,100.126,,,
440,829,212,98,30,18,16,13,10,7,6,3,3,1,1,0,0,1,0.008319,27.614,0.000,100.133,,,
450,801,252,79,19,17,14,7,16,3,8,4,2,2,1,1,0,1,0.010530,27.639,0.000,100.126,,,
460,810,219,67,34,18,13,11,10,2,5,3,5,1,2,1,0,0,0.007932,27.663,0.000,100.129,,,
470,776,225,69,20,16,24,11,11,4,7,2,6,4,4,1,1,3,0.007949,27.688,0.000,100.123,,,
480,863,257,83,25,15,10,11,15,9,8,2,4,3,0,0,1,0,0.008682,27.709,0.000,100.129,,,
490,799,230,73,26,12,15,17,16,11,7,5,3,2,0,1,0,1,0.008236,27.723,0.000,100.123,,,
500,796,208,69,21,15,14,13,15,14,11,12,4,0,0,3,0,1,0.007994,27.751,0.000,100.126,,,
510,890,242,64,27,16,18,5,10,7,9,5,8,2,1,1,0,0,0.009230,27.767,0.000,100.126,,,
520,804,239,91,31,16,18,8,13,3,9,6,6,1,1,2,2,0,0.011864,27.786,0.000,100.123,,,
530,835,242,61,30,21,14,9,17,12,8,6,8,0,0,1,1,0,0.011607,27.812,0.000,100.123,,,
540,844,236,79,31,11,21,13,10,4,9,10,7,3,2,1,2,2,0.011175,27.835,0.000,100.123,,,
550,824,247,74,30,17,14,9,10,8,6,4,4,4,1,0,0,3,0.010028,27.860,0.000,100.123,,,
560,788,227,68,21,17,17,9,14,10,5,2,3,3,0,1,2,1,0.012256,27.877,0.000,100.120,,,
570,869,212,71,34,12,12,10,11,10,6,4,3,7,1,0,0,1,0.010540,27.909,0.000,100.123,,,
580,804,235,68,36,15,17,8,12,8,6,4,4,1,2,1,0,0,0.008888,27.923,0.000,100.123,,,
590,876,232,77,28,27,13,13,13,12,6,3,5,2,0,3,1,1,0.009588,27.947,0.000,100.123,,,
600,862,239,75,26,17,15,11,9,2,5,6,5,1,2,1,2,0,0.008448,27.970,0.000,100.126,,,
610,820,240,74,24,15,18,7,9,6,6,5,2,0,4,2,1,1,0.008763,27.986,0.000,100.123,,,
620,750,237,68,20,25,14,8,8,10,5,6,6,2,1,0,1,1,0.007677,28.018,0.000,100.123,,,
630,769,216,71,27,15,22,9,11,4,4,4,4,2,2,1,0,4,0.007790,28.049,0.000,100.123,,,
640,805,221,71,25,10,16,8,10,8,5,8,7,3,2,1,0,3,0.007981,28.061,0.000,100.126,,,
650,787,222,68,18,19,15,16,9,6,4,5,6,4,2,0,1,1,0.009745,28.084,0.000,100.123,,,
660,816,240,71,26,15,17,13,8,8,5,4,6,5,0,1,1,2,0.009674,28.109,0.000,100.123,,,
670,842,256,62,22,16,16,10,8,10,9,8,3,1,2,1,0,1,0.008406,28.126,0.000,100.123,,,
680,788,225,73,30,13,26,9,16,9,6,7,5,5,3,2,0,0,0.008217,28.158,0.000,100.123,,,
690,823,238,80,30,18,27,12,19,3,10,5,4,5,1,0,1,0,0.009961,28.170,0.000,100.123,,,
700,841,247,81,22,16,17,10,11,11,11,6,9,8,0,0,0,0,0.008830,28.200,0.000,100.117,,,
710,866,231,89,28,14,26,12,16,11,9,7,4,5,3,1,0,1,0.008939,28.218,0.000,100.126,,,
720,839,241,82,29,12,14,7,19,6,10,8,5,5,1,0,2,0,0.008525,28.232,0.000,100.129,,,
730,803,228,66,24,21,19,9,13,7,6,4,2,2,2,0,1,4,0.010268,28.263,0.000,100.123,,,
740,829,237,78,23,12,18,7,16,15,8,9,4,0,0,0,1,1,0.015779,28.281,0.000,100.120,,,
750,833,231,77,21,9,19,17,12,9,9,7,4,3,2,2,0,1,0.020887,28.302,0.000,100.123,,,
760,856,251,87,25,12,21,16,18,9,7,4,2,1,2,1,1,2,0.012769,28.321,0.000,100.123,,,
770,815,238,69,23,8,7,12,20,9,8,9,1,6,2,1,0,3,0.008443,28.337,0.000,100.123,,,
780,857,251,82,22,14,12,9,16,7,7,11,5,7,0,1,0,1,0.008664,28.368,0.000,100.123,,,
790,876,257,98,31,16,37,11,17,10,11,7,5,4,2,2,0,3,0.009330,28.384,0.000,100.123,,,
800,785,229,68,39,23,17,13,18,14,12,10,6,5,4,1,0,0,0.008324,28.404,0.000,100.123,,,
810,825,250,68,23,26,24,12,19,11,9,5,6,4,1,0,0,1,0.009961,28.428,0.000,100.123,,,
820,811,230,66,30,29,14,6,18,8,12,10,1,3,0,1,0,4,0.009878,28.442,0.000,100.120,,,
830,807,252,70,28,26,19,15,12,10,7,6,4,4,3,0,1,1,0.009337,28.474,0.000,100.123,,,
840,795,226,86,24,16,19,10,9,5,6,6,8,2,2,1,0,0,0.008108,28.491,0.000,100.123,,,
850,845,243,83,20,27,22,12,12,2,9,7,5,0,2,2,0,1,0.008639,28.516,0.000,100.123,,,
860,831,251,74,18,21,27,11,20,8,12,6,3,3,0,1,0,0,0.008592,28.540,0.000,100.117,,,
870,859,250,85,31,18,15,11,10,7,11,4,6,2,1,1,0,0,0.008757,28.567,0.000,100.123,,,
880,881,234,92,30,15,13,10,9,10,7,3,6,2,0,1,0,4,0.008909,28.579,0.000,100.123,,,
890,867,259,81,24,21,9,12,14,8,8,5,4,4,1,0,1,0,0.008768,28.600,0.000,100.123,,,
900,928,224,63,27,19,21,10,15,9,8,7,6,4,2,1,0,1,0.008749,28.618,0.000,100.123,,,
910,895,261,83,24,19,11,11,10,13,6,6,7,6,0,1,0,1,0.009016,28.632,0.000,100.120,,,
920,897,261,80,40,13,31,8,17,10,5,6,7,5,0,1,0,0,0.009210,28.667,0.000,100.123,,,
930,891,275,78,27,18,12,14,15,11,7,3,8,2,0,0,0,0,0.009020,28.681,0.000,100.123,,,
940,890,247,74,34,21,27,9,17,8,8,8,5,0,2,1,0,4,0.008963,28.702,0.000,100.133,,,
950,917,234,73,32,14,15,7,8,8,7,8,2,2,0,0,1,2,0.008590,28.725,0.000,100.133,,,
960,888,273,71,26,12,19,6,15,12,10,10,4,1,3,0,0,2,0.008918,28.740,0.000,100.123,,,
970,795,215,86,22,20,14,10,10,7,4,8,8,2,0,0,0,3,0.008031,28.772,0.000,100.123,,,
980,825,254,79,24,14,18,16,15,5,7,9,5,3,5,1,1,0,0.008459,28.786,0.000,100.133,,,
990,876,231,86,34,13,19,14,15,7,8,11,3,2,0,0,0,1,0.008712,28.807,0.000,100.123,,,
1000,849,222,83,22,22,17,8,12,8,7,7,7,3,2,1,2,2,0.008456,28.830,0.000,100.126,,,
1010,881,246,79,23,25,22,11,11,5,7,4,3,2,2,1,0,0,0.008801,28.842,0.000,100.126,,,
1020,854,223,73,23,22,18,12,19,7,4,11,6,1,0,2,1,1,0.008407,28.874,0.000,100.123,,,
1030,885,278,71,25,21,24,18,12,8,8,9,5,1,0,0,1,0,0.009053,28.889,0.000,100.123,,,
1040,847,235,86,22,25,13,8,8,10,5,3,5,2,0,0,0,1,0.008419,28.909,0.000,100.123,,,
1050,874,244,77,21,21,14,11,18,8,10,9,6,5,0,0,2,1,0.008818,28.932,0.000,100.126,,,
1060,849,254,74,24,15,32,10,15,8,5,9,3,5,2,0,0,4,0.008652,28.944,0.000,100.126,,,
1070,838,244,67,25,22,10,6,16,8,5,4,2,1,5,0,0,0,0.008278,28.972,0.000,100.123,,,
1080,833,268,96,38,24,16,17,6,7,10,2,4,3,0,0,0,0,0.008844,28.991,0.000,100.123,,,
1090,953,279,65,18,24,18,10,12,14,7,13,10,1,1,1,1,0,0.009444,29.004,0.000,100.126,,,
1100,840,278,74,28,20,16,10,13,10,5,4,6,0,2,1,0,1,0.008712,29.035,0.000,100.123,,,
1110,880,213,85,30,13,13,7,16,7,5,3,7,3,1,0,0,0,0.008384,29.063,0.000,100.123,,,
1120,837,270,79,25,22,22,10,14,7,7,8,6,0,0,0,0,0,0.008698,29.074,0.000,100.120,,,
1130,878,240,92,27,16,8,5,13,8,5,4,6,1,0,1,1,1,0.008665,29.088,0.000,100.126,,,
1140,880,255,76,25,26,17,7,17,3,11,2,2,3,2,1,0,0,0.008864,29.119,0.000,100.123,,,
1150,892,225,78,21,22,20,12,9,10,9,5,5,2,0,0,1,1,0.008720,29.137,0.000,100.129,,,
1160,880,272,82,31,18,17,12,11,10,8,11,1,3,1,1,1,2,0.008957,29.158,0.000,100.126,,,
1170,912,253,67,24,18,18,7,8,9,9,6,7,2,4,0,0,2,0.008844,29.177,0.000,100.126,,,
1180,913,230,77,39,14,21,10,15,9,7,5,6,5,0,0,0,1,0.008934,29.193,0.000,100.120,,,
1190,864,240,90,23,24,16,8,10,11,12,7,0,3,3,0,0,0,0.008681,29.218,0.000,100.123,,,
1200,840,257,78,26,19,18,14,8,7,5,6,5,5,1,0,0,0,0.008625,29.237,0.000,100.123,,,
1210,864,241,90,34,17,16,6,14,13,6,5,2,4,1,0,1,0,0.008809,29.246,0.000,100.123,,,
1220,835,243,78,26,19,18,17,13,6,15,7,5,2,3,1,1,0,0.008625,29.277,0.000,100.123,,,
1230,865,262,69,29,18,21,16,12,9,7,3,4,2,4,0,2,3,0.008914,29.291,0.000,100.126,,,
1240,856,280,89,36,15,20,9,12,7,8,3,5,1,1,1,1,0,0.008945,29.305,0.000,100.123,,,
1250,865,248,83,28,12,17,12,10,3,9,6,5,3,0,1,1,2,0.008725,29.333,0.000,100.123,,,
1260,933,280,71,18,12,25,21,21,12,4,2,5,1,2,0,0,1,0.017174,29.349,0.000,100.126,,,
1270,833,283,79,35,12,31,19,17,4,5,16,4,3,1,1,0,0,0.010749,29.365,0.000,100.123,,,
1280,827,249,71,21,17,8,6,17,6,7,7,2,7,0,0,1,0,0.008237,29.386,0.000,100.123,,,
1290,851,267,60,28,20,20,8,20,10,3,7,4,1,0,0,1,1,0.008735,29.404,0.000,100.126,,,
1300,853,238,81,36,13,11,15,17,6,9,7,5,4,2,4,0,1,0.009557,29.421,0.000,100.123,,,
1310,822,245,91,22,24,14,13,16,14,11,4,5,3,2,0,0,2,0.012735,29.439,0.000,100.123,,,
1320,767,238,85,28,23,21,11,21,10,14,7,5,3,0,0,0,3,0.009913,29.453,0.000,100.123,,,
1330,822,253,81,33,21,22,11,11,12,11,9,4,0,1,3,0,0,0.008694,29.460,0.000,100.123,,,
1340,825,266,83,19,9,24,13,13,7,12,6,7,1,4,0,1,3,0.008639,29.491,0.000,100.123,,,
1350,884,253,75,30,18,20,11,17,7,11,8,6,7,0,0,0,2,0.008984,29.502,0.000,100.123,,,
1360,867,233,72,34,17,25,5,13,7,9,6,6,6,0,0,0,1,0.008591,29.516,0.000,100.126,,,
1370,831,265,88,32,13,17,13,11,11,13,6,8,4,1,2,0,2,0.008792,29.544,0.000,100.123,,,
1380,872,279,71,34,19,18,21,15,10,5,2,7,4,0,1,0,1,0.009196,29.565,0.000,100.123,,,
1390,878,259,74,31,19,18,3,16,12,8,10,7,2,1,0,0,0,0.008947,29.582,0.000,100.117,,,
1400,869,264,90,40,23,16,17,18,13,7,8,3,2,2,0,0,0,0.009416,29.596,0.000,100.123,,,
1410,861,266,83,32,23,14,15,16,9,7,8,2,2,0,0,0,3,0.008966,29.628,0.000,100.126,,,
1420,884,289,65,26,18,16,12,11,10,7,4,6,3,0,1,0,0,0.008915,29.639,0.000,100.126,,,
1430,878,238,89,20,23,22,10,10,5,7,1,3,2,2,1,0,1,0.008676,29.649,0.000,100.123,,,
1440,893,264,83,31,15,18,14,16,10,4,6,7,2,3,1,0,3,0.009214,29.681,0.000,100.123,,,
1450,907,269,82,26,17,22,14,14,12,6,3,7,2,0,0,0,2,0.011347,29.686,0.000,100.123,,,
1460,885,265,79,33,17,26,10,14,7,9,7,9,2,1,0,0,0,0.010539,29.702,0.000,100.126,,,
1470,837,245,86,23,17,14,6,15,13,6,3,4,4,1,0,0,1,0.008441,29.730,0.000,100.123,,,
1480,887,257,99,27,21,13,15,11,10,8,7,2,2,0,1,0,0,0.008921,29.742,0.000,100.123,,,
1490,774,238,90,26,20,18,14,9,10,5,5,3,2,1,0,1,2,0.008933,29.754,0.000,100.123,,,
1500,856,255,77,38,19,21,10,19,5,6,2,6,3,0,0,0,0,0.008877,29.782,0.000,100.117,,,
1510,828,253,79,23,24,24,16,13,5,6,6,6,5,2,0,1,2,0.009138,29.795,0.000,100.126,,,
1520,832,235,85,20,25,16,12,13,13,6,5,3,0,0,1,0,1,0.008989,29.807,0.000,100.117,,,
1530,851,248,88,39,15,20,11,14,5,12,4,7,4,0,2,0,2,0.009052,29.832,0.000,100.123,,,
1540,841,253,80,26,27,18,7,12,13,4,7,4,3,1,3,0,2,0.008760,29.846,0.000,100.123,,,
1550,898,277,82,23,22,16,8,15,6,7,6,4,3,3,0,1,2,0.009134,29.860,0.000,100.123,,,
1560,844,256,72,24,20,13,16,9,5,11,8,4,1,1,1,0,0,0.008456,29.884,0.000,100.123,,,
1570,887,285,88,36,13,23,7,17,6,7,7,4,1,0,0,0,2,0.009400,29.895,0.000,100.123,,,
1580,851,268,83,32,12,21,15,15,6,9,5,3,2,1,0,2,1,0.008802,29.909,0.000,100.123,,,
1590,839,256,85,31,23,18,11,18,8,6,10,6,3,2,0,0,0,0.009241,29.930,0.000,100.123,,,
1600,842,254,86,20,13,13,6,14,6,8,12,4,1,0,2,1,0,0.008490,29.947,0.000,100.120,,,
1610,860,242,89,27,15,21,15,15,10,5,10,3,5,1,2,0,0,0.008840,29.960,0.000,100.123,,,
1620,901,253,71,29,28,19,16,9,8,11,10,2,7,2,1,0,0,0.009184,29.968,0.000,100.123,,,
1630,940,315,114,32,19,23,4,11,13,7,2,6,5,2,3,1,1,0.010542,30.000,0.000,100.123,,,
1640,952,295,91,26,14,18,13,13,13,7,5,4,2,1,1,0,1,0.009855,30.009,0.000,100.123,,,
1650,986,286,98,33,14,18,16,15,10,13,4,4,2,2,0,0,1,0.009904,30.018,0.000,100.123,,,
1660,962,286,89,35,8,27,21,22,6,7,8,3,1,1,4,0,0,0.009818,30.047,0.000,100.117,,,
1670,994,282,85,28,4,27,17,25,10,6,7,8,4,2,1,0,2,0.009793,30.062,0.000,100.129,,,
1680,1158,291,99,28,18,26,23,25,10,9,8,3,4,0,1,0,2,0.011082,30.091,0.000,100.123,,,
1690,1150,313,92,33,13,20,15,19,10,8,8,8,5,1,3,3,2,0.011125,30.100,0.000,100.123,,,
1700,1120,314,94,28,15,28,22,23,14,14,10,12,3,1,3,3,1,0.011242,30.109,0.000,100.117,,,
1710,1093,340,111,24,7,36,27,16,12,9,10,5,4,5,0,0,2,0.011138,30.142,0.000,100.120,,,
1720,1072,325,95,33,9,28,11,13,13,15,4,13,3,1,0,0,0,0.010842,30.151,0.000,100.120,,,
1730,1052,314,95,25,6,41,21,30,15,5,8,1,3,1,3,1,1,0.010624,30.164,0.000,100.123,,,
1740,984,344,65,20,12,18,17,21,10,9,8,9,4,1,2,0,0,0.009950,30.189,0.000,100.120,,,
1750,1016,292,102,27,16,19,17,16,10,6,9,11,5,1,1,1,3,0.010235,30.200,0.000,100.120,,,
1760,970,297,90,24,10,22,22,20,8,6,8,5,6,0,1,0,3,0.010647,30.218,0.000,100.126,,,
1770,1011,308,100,37,20,17,17,16,10,10,12,3,8,2,2,1,0,0.010922,30.229,0.000,100.123,,,
1780,997,333,95,33,26,14,10,20,10,6,13,5,4,0,1,1,1,0.010513,30.255,0.000,100.123,,,
1790,1058,279,88,31,22,19,14,15,10,9,12,4,0,0,0,0,2,0.010216,30.267,0.000,100.126,,,
1800,1030,311,90,28,24,19,11,19,11,7,8,4,4,2,0,0,4,0.010279,30.273,0.000,100.123,,,
1810,1000,281,92,35,18,16,15,12,18,12,8,5,0,1,0,1,1,0.009929,30.309,0.000,100.126,,,
1820,979,311,99,34,19,22,9,7,10,7,11,2,2,1,1,0,1,0.010096,30.311,0.000,100.123,,,
1830,1024,321,82,29,26,25,23,17,10,6,7,7,2,2,1,0,1,0.010510,30.327,0.000,100.123,,,
1840,1006,271,91,24,17,20,14,13,10,11,5,8,3,1,0,0,0,0.010023,30.327,0.000,100.123,,,
1850,969,308,75,34,21,22,15,13,12,11,8,4,2,2,3,2,4,0.009994,30.364,0.000,100.126,,,
1860,1040,302,100,37,22,19,14,14,13,10,7,2,6,0,2,0,2,0.010532,30.373,0.000,100.126,,,
1870,1062,320,88,25,20,25,18,10,11,10,7,5,5,2,2,0,1,0.010562,30.382,0.000,100.120,,,
1880,1032,381,96,37,28,25,13,16,12,13,10,12,2,1,3,1,1,0.011201,30.411,0.000,100.123,,,
1890,1134,318,113,25,21,25,19,13,19,15,9,7,3,3,1,0,2,0.011602,30.418,0.000,100.120,,,
1900,1133,325,105,30,19,19,15,12,9,18,5,5,4,3,0,0,4,0.011208,30.435,0.000,100.126,,,
1910,1122,305,84,34,19,19,16,10,9,5,11,4,3,1,3,2,1,0.010821,30.436,0.000,100.123,,,
1920,1056,308,85,37,21,22,20,18,5,12,6,4,2,1,3,0,0,0.010480,30.473,0.000,100.123,,,
1930,1062,344,113,32,22,19,9,16,13,13,5,2,1,1,1,2,2,0.011239,30.480,0.000,100.123,,,
1940,1128,307,98,31,19,20,13,15,11,5,6,5,2,0,0,2,1,0.013574,30.491,0.000,100.123,,,
1950,1094,289,112,36,22,16,7,15,10,11,10,8,8,0,0,1,1,0.011991,30.513,0.000,100.123,,,
1960,1081,331,95,34,24,26,18,15,10,10,3,5,1,0,2,0,0,0.011550,30.527,0.000,100.120,,,
1970,1062,317,85,29,14,30,9,13,13,12,5,8,3,1,1,0,1,0.011083,30.542,0.000,100.123,,,
1980,1140,323,87,38,21,24,17,14,16,7,5,4,3,4,1,1,0,0.012155,30.545,0.000,100.123,,,
1990,1118,304,100,27,26,22,20,13,5,7,10,3,3,0,1,0,0,0.011174,30.575,0.000,100.123,,,
2000,1070,310,98,27,21,17,12,17,9,10,6,9,2,2,0,0,0,0.010531,30.593,0.000,100.123,,,
2010,1117,321,102,34,17,25,16,21,11,4,9,2,6,0,1,0,3,0.011014,30.618,0.000,100.123,,,
2020,1095,280,108,29,22,23,6,16,11,21,4,6,2,1,0,2,5,0.010716,30.625,0.000,100.123,,,
2030,1039,328,112,34,30,23,10,17,10,4,11,5,4,1,1,0,2,0.010922,30.636,0.000,100.123,,,
2040,1061,322,97,41,23,22,13,12,14,10,6,5,1,0,1,0,1,0.010649,30.655,0.000,100.126,,,
2050,1068,298,107,28,21,28,10,20,5,6,6,8,2,1,2,2,3,0.011845,30.673,0.000,100.123,,,
2060,1133,326,93,35,19,18,13,15,7,8,10,8,2,2,2,0,1,0.011124,30.689,0.000,100.123,,,
2070,1061,300,77,29,25,20,10,17,11,13,7,12,3,0,2,0,0,0.010610,30.691,0.000,100.123,,,
2080,1072,309,93,39,23,21,13,10,11,4,8,2,5,3,2,1,1,0.011056,30.727,0.000,100.123,,,
2090,1071,327,94,34,18,19,10,13,10,10,5,8,5,0,3,0,0,0.010968,30.729,0.000,100.123,,,
2100,1133,304,106,41,28,32,11,14,14,15,8,5,0,1,0,0,1,0.012526,30.745,0.000,100.123,,,
2110,1079,338,90,25,22,22,9,14,13,7,9,4,2,1,2,0,1,0.014791,30.764,0.000,100.123,,,
2120,1045,314,116,27,28,18,12,12,14,14,9,5,4,1,0,0,2,0.012353,30.782,0.000,100.123,,,
2130,1080,311,107,32,21,24,13,13,6,9,4,2,3,1,1,1,0,0.013229,30.789,0.000,100.123,,,
2140,1080,331,98,42,20,26,6,16,7,7,7,9,1,1,1,0,0,0.011230,30.800,0.000,100.120,,,
2150,1074,321,92,33,19,29,10,14,16,6,6,2,2,1,1,0,1,0.010841,30.825,0.000,100.123,,,
2160,1078,325,117,38,20,25,15,21,6,10,9,5,6,1,0,0,2,0.011204,30.836,0.000,100.123,,,
2170,1068,299,105,33,17,17,15,21,8,14,9,6,2,1,2,1,1,0.011410,30.849,0.000,100.126,,,
2180,1128,347,106,32,24,30,16,22,7,14,2,6,1,1,1,0,2,0.011599,30.855,0.000,100.123,,,
2190,1106,296,84,42,34,23,11,14,6,13,6,5,5,2,0,0,0,0.011290,30.880,0.000,100.120,,,
2200,1055,321,104,33,27,24,19,18,7,7,9,6,4,3,1,1,1,0.010942,30.891,0.000,100.123,,,
2210,1031,282,100,31,19,18,11,21,12,10,6,7,5,1,1,0,2,0.010332,30.905,0.000,100.123,,,
2220,1104,323,92,29,28,28,14,17,3,7,8,4,5,0,0,0,2,0.010875,30.913,0.000,100.123,,,
2230,1095,316,95,34,24,23,13,11,8,10,7,4,3,4,0,0,0,0.010796,30.942,0.000,100.123,,,
2240,1053,314,73,37,23,25,17,25,9,5,9,8,5,2,0,0,0,0.010582,30.945,0.000,100.123,,,
2250,1073,309,84,35,28,32,12,17,10,11,7,3,4,0,1,2,1,0.012067,30.964,0.000,100.120,,,
2260,1059,325,103,34,23,15,11,25,17,12,10,5,2,2,3,0,3,0.015105,30.964,0.000,100.123,,,
2270,1036,313,88,26,21,34,9,17,15,16,7,7,6,0,0,0,3,0.011061,30.993,0.000,100.120,,,
2280,1047,319,101,31,33,22,16,22,12,15,7,7,2,3,1,0,2,0.015504,31.000,0.000,100.126,,,
2290,994,314,99,45,23,20,17,20,12,11,6,8,4,1,2,1,3,0.014193,31.011,0.000,100.120,,,
2300,1046,305,91,31,24,24,15,22,17,12,10,6,2,1,3,1,2,0.011075,31.018,0.000,100.126,,,
2310,956,292,102,38,25,28,12,16,17,10,8,5,1,2,1,1,0,0.010201,31.043,0.000,100.123,,,
2320,1014,336,113,28,22,25,16,17,9,14,19,8,4,2,1,0,3,0.012680,31.054,0.000,100.123,,,
2330,1019,305,91,37,25,27,18,9,5,11,16,8,4,2,2,2,0,0.010545,31.066,0.000,100.126,,,
