"","date","0.337","0.419","0.522","0.65","0.809","1.007","1.254","1.562","1.944","2.421","3.014","3.752","4.672","5.816","7.241","9.015","PM1","PM02.5[0.337-2.5]","PM10[0.337-10]"
"18",2024-02-28 11:44:03,0.723707305372903,0.672784408718831,0.886443570814159,0.66698240995699,0.954478330318533,1.13215192727233,1.04094948385385,1.81161358039952,1.16556611279766,0,0,0,0,0,0,0,0.291486434780829,0.771681834351272,0.827220202265648
"19",2024-02-28 11:44:13,0.603085146036543,0.645398022777742,0.871410358387684,0.695973442701745,0.898322109192812,1.61734278661538,0.624563412695378,3.01932297582715,0.388518344774987,1.49778470120778,1.44655869572893,0,0,0,0,0,0.281836060088919,0.843904717888399,1.14265856736606
"20",2024-02-28 11:44:23,3.43898201004271,1.88331320025031,0.887319396046678,0.478960573592233,0.786816968066558,0.863447418986045,1.25037408875512,2.61936057051927,1.16671704301708,0.749638906993817,0,5.5882972159223,5.39303593772663,10.4111298439466,0,116.193670561526,0.50915061788885,1.05271673733723,3.21549623398259
"21",2024-02-28 11:44:33,10.2354411048137,6.34533441676451,1.96822357525603,0.538546222116667,0.507255685566672,0.487073758492167,0.313486017596194,2.42476709354411,3.12012258718891,4.51066279954264,4.35640449326998,0,10.8167936848464,0,0,0,1.35000047229951,1.82942181699039,3.85160761067408
"22",2024-02-28 11:44:43,10.2195056414457,6.40437167538639,1.99844252477532,0.451225719236387,0.450904292740356,0.595325488764523,0.83597868296626,1.4144799306184,3.51021407508734,0.751794172495305,0,8.40653960597456,5.40854207900819,0,0,0,1.3467526881575,1.80595850964174,3.35972807177817
"23",2024-02-28 11:44:53,10.2260786192937,6.52645185213998,2.04378286504382,0.465802910210973,0.450926471342696,0.757723615558599,0.313507493654124,2.62701992098053,3.12034415664292,4.51098377123894,7.26117878308445,2.80231261676888,0,0,0,0,1.36437473269667,1.88614404025482,3.42188644226734
"24",2024-02-28 11:45:03,10.4687016601491,6.27538943916969,1.99107844322843,0.5240518560908,0.225471663540238,0.866005287434871,0.627041419379545,3.23340166158309,3.90060098892444,7.51863121970808,5.8092045153327,11.2097372101481,5.40903759206292,0,0,0,1.34179618080641,1.98783607694438,5.02407706377833
"25",2024-02-28 11:45:13,6.56634074347988,3.66554820468475,1.21973260715473,0.537694965699275,0.478317045233007,0.594370779336801,0.625979180514265,2.21919063800007,2.33639450012796,3.75294372729035,1.44983877535309,11.1907542303187,5.39987060055046,31.2729611635585,40.2290278699528,0,0.849022614997912,1.31026499839158,8.38592445780845
"26",2024-02-28 11:45:23,7.05367094011819,3.86251572661298,1.4534885743156,0.726795827090402,0.591006523724234,0.486423597949991,1.0435563468856,2.01794351935701,1.5579779252561,4.50464755219706,1.4501943084592,11.1934976912731,21.6047963525474,0,0,38.7899422216154,0.936419531432439,1.37641196250077,5.13931580740499
"27",2024-02-28 11:45:33,10.1368464370946,5.30783162839863,1.71154124418541,0.640326580627514,0.478991274744153,0.757542254986307,1.04477387416975,1.81826722206741,1.16984978890844,5.26155825128829,5.80755300671075,11.2065512554914,5.40750833625609,20.8781972630924,60.4289419360405,0,1.23061955119994,1.6537582721689,9.20650099247453
"28",2024-02-28 11:45:43,10.6246896466381,5.57561921046076,1.66654646761409,0.465761497736614,0.70450330334065,1.19059793811639,0.835943990872682,2.42471600992286,0.390007168411765,3.75880443270807,7.26051359211172,8.40614136164248,16.224891510771,20.8811638993729,60.4381657863281,38.8409476996149,1.2689535191355,1.74480725320674,10.0193053422008
"29",2024-02-28 11:45:53,11.1092623989109,5.83989413726041,1.67443485270154,0.465855826150433,0.535533403550595,0.649550588930822,0.313542185747702,1.41470980691403,2.34052430856235,2.25574153027215,5.80959445486844,8.40786708708151,10.8188440836935,10.4427410016461,0,0,1.30971353447761,1.67275455727538,5.37537802050708
"30",2024-02-28 11:46:03,11.0568709559668,6.04415812204963,1.79513191093534,0.596882594331252,0.366420229989423,0.649555721777208,0.418061203676971,1.01051384649501,1.56035979688666,4.51153061190672,1.45241237628896,5.60528897409124,5.40945621516088,10.4428234082094,0,0,1.3425833925252,1.63200558694409,4.31613191216318
"31",2024-02-28 11:46:13,11.5044105891452,6.12741421432329,1.64448997094208,0.626078388754785,0.563793378652646,0.541365585661479,0.522642997775572,1.41489817776739,2.73097892417707,0.752017663898659,0,0,0,10.4441583945357,0,38.8542054411888,1.36945217817098,1.76204043763776,2.95751860996437
"32",2024-02-28 11:46:23,11.2095884851851,6.30016290259975,1.86323179125978,0.553272958137552,0.535599939357616,0.703768845301941,1.04527443151995,1.01063197736915,1.17040986725051,0,4.35775781283519,11.2119054292894,5.41009696480061,0,20.152681591339,0,1.38451470467376,1.72841473458102,4.73984619955265
"33",2024-02-28 11:46:33,10.1453111500304,5.46508765820167,1.80209084883726,0.698566323735261,0.648072067545909,1.0281347952681,1.04481517428115,2.42445420636395,1.55986126561515,3.00672019690203,2.90387972264425,2.80175064976694,5.40772191946933,20.8790213287259,0,77.6737934460458,1.26817143683297,1.80134291709173,5.20621270128168
"34",2024-02-28 11:46:43,2.63545310295055,1.56969471084258,1.05249646010289,0.740029413341321,0.983283899038156,1.13299884692596,0.62503423396537,3.02160258242546,0.777622617661679,1.49891404606516,2.895301052858,2.79346274272256,5.39172026513304,0,0,0,0.491272998877197,1.0300308992794,2.26432687399136
"35",2024-02-28 11:46:53,1.55852999968258,1.11909499130467,0.886755769740581,0.6091982040672,1.20755836162406,1.77972038202392,1.14544702572519,1.81224893293883,0.777314882308893,1.49831965403496,0,0,0,0,0,0,0.379933473754535,0.925369331413267,1.10508304591033
"36",2024-02-28 11:47:03,0.995219385452728,0.946709893660639,0.758828089042935,0.638060398002835,1.01074544445596,1.24012990573746,0.936969019377275,1.40920235399795,2.71998661737555,0,0,0,0,0,0,0,0.318109254698248,0.836881871319007,0.966487232884804
"37",2024-02-28 11:47:13,0.824254628462455,0.731488889473739,0.811353771014956,0.652508750168303,0.842219116712708,1.18611525227297,1.3532890103575,2.8181780244266,1.16561535045411,0,1.44663209611213,0,0,0,0,0,0.28794855886846,0.893543675962904,1.08670831697146
"38",2024-02-28 11:47:23,0.719692979389673,0.7197307381741,0.773765973552945,0.739484149095586,0.926409091196609,1.23998447508987,1.5614366158142,1.61033453449319,0.777050229905497,0,0,0,0,0,0,0,0.290577633280406,0.791698259146789,0.828724131023637
"39",2024-02-28 11:47:33,0.707643588778667,0.766683230182461,0.841390405894011,0.637998279291296,1.34753195671437,1.18608958804104,1.24916977750661,3.01942833579598,1.94265942565255,2.2467543227756,0,0,0,0,0,0,0.311272675171102,0.987037327247295,1.29354741599656
"40",2024-02-28 11:47:43,0.697578916844674,0.664970291398106,0.908988623058049,0.710486214271772,1.23521951446292,1.02433648894275,1.3532477102461,3.62326547351499,1.16557842221177,0,0,0,0,0,0,0,0.309136984093353,0.994656432657441,1.05019538710635
"41",2024-02-28 11:47:53,0.645302901804269,0.80577230444536,0.83385473409748,0.753976214428433,0.89832654491328,1.29388791688267,1.24913508541304,1.20773812996458,0.38852080665781,0.748895916956073,1.44656787077683,0,0,0,0,0,0.301009058048948,0.71936944570663,0.946812478925556
"42",2024-02-28 11:48:03,0.703613231142149,0.711910458300283,0.90147797483959,0.724987482376699,0.982560876601861,1.07824848547953,1.66553437260716,1.61033772721952,0.38852634589416,0.748906616012617,0,0,0,0,0,0,0.302540398855359,0.78240302454727,0.872229523566552
"43",2024-02-28 11:48:13,0.645293282812296,0.653218302651559,0.796282427421895,0.855459783539704,1.15096743989247,0.862574835100493,0.936838511025242,3.22059882900716,0.77703176578433,0,0,0,0,0,0,0,0.304590299836108,0.874221714726589,0.911246706801645
"44",2024-02-28 11:48:23,0.649326846779472,0.719724575621008,0.713662913820941,0.898975091319585,1.01062568000332,1.29388791688267,1.76961065334219,2.21419402129649,1.55408815039688,1.49779658904839,2.89314491660157,0,0,0,0,0,0.300694060493788,0.925195225554919,1.41710831356914
"45",2024-02-28 11:48:33,0.637280662499123,0.801883733444274,0.848902245711425,0.811997391699282,1.03872153344805,1.72522666289677,0.728682645546268,2.6168351239937,1.16559073162588,1.4978322525702,0,0,0,0,0,0,0.313886259622288,0.901422883946695,1.09959124498768
"46",2024-02-28 11:48:43,0.695562134861086,0.66105090763156,0.90897670706849,0.840974620285917,0.89832654491328,0.808678237102872,1.56142009576964,1.4090267540499,0.777044075198442,0.748895916956073,0,0,0,0,0,0,0.305074247310425,0.744644217390382,0.852982281625829
"47",2024-02-28 11:48:53,0.681495962266492,0.7197307381741,0.796301493005188,0.782983352024328,1.17906772905767,1.45563246123698,1.14505054465572,2.21420679220181,1.16557226750472,0.748903049660436,0,0,0,0,0,0,0.307064170623819,0.876974181349182,1.00382600735771
"48",2024-02-28 11:49:03,0.619168100614724,0.833152527833357,0.916488546885905,0.521983533065839,0.842183630948963,1.34779135867547,0.936850075056435,2.61676169128815,2.33111991618121,0,0,0,0,0,20.0692216494262,0,0.285514543608068,0.902993687744997,1.96910538914511
"49",2024-02-28 11:49:13,0.641275750498408,0.66495180373883,0.908965982677888,0.811965181997002,0.926391348314736,1.29387080739472,0.728652909466058,0.805148110888625,0.77703176578433,0,0,0,0,0,0,0,0.301450216453809,0.651658736949641,0.688683729024697
"50",2024-02-28 11:49:23,0.627193546250527,0.707966424321368,0.77373618357905,0.739456540779346,0.786014102661838,1.40166913623634,1.14500924454432,2.21412378131727,2.33105836911066,0.748875707627047,0,0,0,0,0,0,0.278408598257335,0.879854346280262,1.06223812412479
"51",2024-02-28 11:49:33,0.645322139788214,0.727563343154101,0.818852503243856,0.826496359111189,1.62826426941782,1.02435359843071,0.832778750334772,2.01295009537977,0.777062539319609,0,0,0,0,0,0,0,0.333732441843841,0.816566483744092,0.853592942155468
"52",2024-02-28 11:49:43,0.653353998085332,0.766670905076276,0.88645191200685,0.782985652717348,0.75797591358319,1.88693698827518,1.14505550066909,1.40904591040787,1.16557842221177,0,0,0,0,0,0,0,0.298780314154226,0.813070578632925,0.868609533081829
"53",2024-02-28 11:49:53,0.723688067388958,0.657119198758829,0.698617785404908,0.666961703719811,0.393008825619106,1.61731712238345,1.66546829242891,1.81155930405194,1.55404506744749,0,0,0,0,0,0,0,0.24540624247476,0.823067757842471,0.897116862190791
"54",2024-02-28 11:50:03,0.727753694662709,0.860569726539906,0.924037326270949,0.580004710336687,0.364959990811335,2.10264485763012,1.66558393274084,2.61686385853065,1.94267788977372,0.748924447773523,0,0,0,0,0,0,0.276818307865896,0.994475718514846,1.15835809340869
"55",2024-02-28 11:50:13,0.687504625918708,0.731439589049003,0.751205430522631,0.623467102177109,0.477225857997862,1.61732567712743,1.56138705568051,2.6167106076669,2.33107683323182,0.748880462763288,0,0,0,0,0,0,0.255634969736086,0.940944208786693,1.1233293192337
"56",2024-02-28 11:50:23,0.671428084001841,0.704065528214098,0.811308490254635,0.550976866503613,0.898317673472344,1.61733423187141,1.24912021737293,1.20772216633294,0,0.74888640668359,0,0,0,0,0,0,0.271117008022994,0.70180018349987,0.773111763524361
"57",2024-02-28 11:50:33,0.641272544167751,0.797939699465359,0.811304915457768,0.652467337693943,0.898313237751876,1.13212626304041,1.14502080857551,1.4090044049656,0,0,1.44654263939511,0,0,0,0,0,0.288265993659349,0.682008112240845,0.819623528819792
"58",2024-02-28 11:50:43,0.693548559208156,0.731451914155187,0.736194858476316,0.710477011499692,1.01061680856238,0.970415937662001,1.56141679176072,1.81160400222054,0.777037920491386,1.49778470120778,0,0,0,0,0,0,0.288114202952526,0.786740301278301,0.966389878671318
"59",2024-02-28 11:50:53,0.639268587506793,0.74709247390282,0.871407975189773,0.652474239773003,0.954465023157129,0.916495386381247,0.936843467038611,2.41545391084486,1.16555380338355,0.748889973035771,0,0,0,0,0,0,0.291739364210336,0.798969768339519,0.925819469344373
"60",2024-02-28 11:51:03,0.65935945540689,0.684499422146826,0.78124921499542,0.739456540779346,0.673728274733205,1.5094931293099,1.14501089654878,2.61669464403526,1.55403891274044,0,0,0,0,0,0,0,0.27308076273711,0.880860789855204,0.95490960093626
"61",2024-02-28 11:51:13,0.685523113572353,0.711910458300283,0.954071577952092,0.753992319279573,0.870275048673228,1.45564957072493,0.936871551114364,4.02586826349625,2.71970350085099,0,0,0,0,0,0,0,0.304123602803024,1.08581235196554,1.2154042232372
"62",2024-02-28 11:51:23,0.673464103969374,0.715829842066829,0.856414085528839,0.956993967897414,0.842205809551304,1.77913865943355,1.45736198708362,2.21424191219141,0.777062539319609,0.7489161262851,0,0,0,0,0,0,0.312593712394903,0.908596195004117,1.01693706344427
"63",2024-02-28 11:51:33,0.695546103207798,0.704059365661006,0.706132008420233,0.724962174753479,0.505299532840255,1.67122911892023,0.624555152673097,2.41542517630791,0.777025611077274,0,1.44653575810918,2.7913122233293,0,0,0,0,0.26010598873489,0.769584353098418,1.20990033363109
"64",2024-02-28 11:51:43,0.625186383258912,0.711879645534823,0.781250406594376,0.797454711119995,0.842161452346623,0.754748275603744,0.936828598998506,2.21413335949626,2.33107067852477,2.24663544436956,0,0,0,0,0,0,0.287587864289158,0.810289024007475,1.13529530323363
"65",2024-02-28 11:51:53,0.65935945540689,0.70797258687446,0.721155688055062,0.695961939236645,0.842161452346623,1.56340512584668,0.936830251002962,2.41541879085525,0.777025611077274,0.748879273979228,0,0,0,0,0,0,0.273446796253108,0.818444899943737,0.926780499574991
"66",2024-02-28 11:52:03,0.633240685870633,0.680604688592648,0.946538289353474,0.681479076675878,1.12291150793195,1.29388791688267,0.62456671670429,2.41547306720283,1.94260403328905,1.49779658904839,0,0,0,0,0,0,0.303063914548326,0.861370095284289,1.0965591725934
"67",2024-02-28 11:52:13,0.691554221539171,0.735383623027917,0.736211540861697,0.66699391342209,1.29137573558865,1.50956156726171,1.4573553790658,3.82456686850562,1.55411276922511,0.748911371148858,0,0,0,0,0,0,0.297599116035085,1.07951556526303,1.22488185277934
"68",2024-02-28 11:52:23,0.707621144464064,0.739278356582096,0.758730377928559,0.739474946323506,0.786036281264178,1.45561535174902,0.936848423051979,2.01288943357953,0.777037920491386,0,0,0,0,0,0,0,0.283759460761696,0.777512287569875,0.814537572912195
"69",2024-02-28 11:52:33,0.713665077753513,0.7197307381741,0.766256516933443,0.637989076519216,1.09485557597143,1.50955301251773,1.76962717338675,2.81809501354206,0.38852634589416,0.748907804796677,0,0,0,0,0,0,0.287924566281726,0.939075381720707,1.02890199394016
"70",2024-02-28 11:52:43,0.629207121903457,0.731439589049003,0.751204238923675,0.695964239929665,0.673732710453673,1.50950168405387,1.24910865334174,3.22056690174387,1.55405122215455,0,0,0,0,0,0,0,0.269112683432324,0.944305773913191,1.01835517152878
"71",2024-02-28 11:52:53,0.693554971869471,0.684524072359194,0.939033599129794,0.753983116507493,0.786045152705115,1.45563246123698,1.45733555501233,1.40903952495521,2.33114453500944,0,0,0,0,0,0,0,0.29646404045613,0.856180532427478,0.967257854790758
"72",2024-02-28 11:53:03,0.619161687953409,0.711885808087915,0.803795458838265,0.811962881303982,0.561446882525039,1.23995881085794,1.56139696770725,2.41544113993955,1.16554764867649,0.74888640668359,0,0,0,0,0,0,0.277494608030911,0.856360756488024,0.983209824625099
"73",2024-02-28 11:53:13,0.691531777224568,0.727538692941732,0.698627318196554,0.869963352337651,0.589520557367432,1.34778280393149,0.832747362250106,2.61673614947752,0.77703176578433,0.74888759546765,0,0,0,0,0,0,0.279228833883237,0.800938315277358,0.909275000577076
"74",2024-02-28 11:53:23,0.623185632928612,0.782299139717726,0.78126351418289,0.695973442701745,0.954465023157129,1.50951879354183,1.56140687973399,1.81159123131523,0,1.49778470120778,0,0,0,0,0,0,0.28986734287372,0.800215428019102,0.942839720069799
"75",2024-02-28 11:53:33,0.703581167835574,0.680586200933372,0.736173409695111,0.753953207498234,0.645654599890812,0.808652572870944,0.936821990980681,2.41539963449728,0.388508497243698,0,0,0,0,0,0,0,0.270547505535109,0.715910245018979,0.73442238913579
"76",2024-02-28 11:53:43,0.63121749122573,0.715792866748277,0.638523066865593,0.797457011813015,1.15095856845153,1.40167769098032,1.14501420055769,3.42183636947123,0.777025611077274,0,0,0,0,0,0,0,0.289309430302504,0.94925117516212,0.986275873969912
"77",2024-02-28 11:53:53,0.617180175607054,0.766683230182461,0.871446106356359,0.855503496707083,1.3756145029977,1.45566668021288,1.14508028073593,2.81814928988964,0.777068694026664,0.748922070205402,0,0,0,0,0,0,0.331887920551509,0.950186011649603,1.05852773935788
"78",2024-02-28 11:54:03,0.677462398299317,0.715805191854461,0.871407975189773,0.579977102020447,0.814101084665635,1.23995881085794,1.24912352138184,3.01931659037449,0.77703176578433,0,0,0,0,0,0,0,0.277005640393842,0.877146474259659,0.914171466334715
"79",2024-02-28 11:54:13,0.649320434118157,0.719718413067916,0.79628957701563,0.797470815971135,1.15097631133341,0.808673104256486,0.624563412695378,2.61674892038284,1.16555380338355,0,1.44655869572893,0,0,0,0,0,0.305583702969874,0.801289231276162,0.994443956738542
"80",2024-02-28 11:54:23,0.663409051027353,0.723650121940646,0.86392115895043,1.00048856944012,0.954491637479937,1.18608103329706,1.35325762227284,1.81164231493648,1.16558457691883,2.24673054709439,0,0,0,0,0,0,0.32305065490639,0.838153992641262,1.10763477244119
"81",2024-02-28 11:54:33,0.623185632928612,0.762739196203546,0.788775354000304,0.681472174596818,0.842174759508027,1.67125478315216,0.832749014254562,1.81159123131523,0.77703176578433,0,0,0,0,0,0,0,0.282009604429767,0.769867547677572,0.806892539752628
"82",2024-02-28 11:54:43,0.603081939705885,0.621924858050108,0.826335744686331,0.66697320718491,1.20711922529772,1.72516677968894,1.56140687973399,2.61674253493018,3.4966552554436,0.748889973035771,0,0,0,0,0,0,0.287221870635138,1.07287309124291,1.31079806174019
"83",2024-02-28 11:54:53,0.649314021456842,0.676685304826101,0.818817946874138,0.826461848715889,0.982529826558585,1.18604681432116,0.728651257461602,2.21415251585423,0,0,0,0,5.38761092411022,0,0,0,0.298396461760921,0.738232973334835,1.2510300053664
"84",2024-02-28 11:55:03,0.625183176928255,0.731439589049003,0.803785926046619,0.666961703719811,1.01059462996004,1.07820571175965,1.14501089654878,2.01284473541094,0.388510343655815,0.748876896411107,1.44653117058523,0,0,0,0,0,0.287183620613636,0.757073257344959,0.984510489370026
"85",2024-02-28 11:55:13,0.689543852216898,0.700176957213012,0.893969709819043,0.753990018586553,1.17907660049861,1.18608103329706,0.936869899109908,1.20776047904888,2.71969734614393,0,0,0,0,0,0,0,0.312141422236363,0.814572177783254,0.944163755787646
"86",2024-02-28 11:55:23,0.669427333671541,0.696251410893373,0.893951835834706,0.768475181840341,0.870257305791356,1.18606392380911,1.04094617984494,1.20773812996458,1.55408199568983,0,0,0,0,0,0,0,0.297519117514129,0.739810247928354,0.813861111880258
"87",2024-02-28 11:55:33,0.717676197406085,0.645404185330834,0.856393828346591,0.739479547709546,1.06676859396763,1.13215192727233,0.936853379065347,1.40902994677623,0.777044075198442,0,0,0,0,0,0,0,0.297967368980655,0.716794597955309,0.753820176564893
"88",2024-02-28 11:55:43,0.675452028977044,0.711891970641007,0.811312065051503,0.66697320718491,1.01061237284191,1.23995881085794,1.14503237260671,1.40901717587091,0.388517729304282,1.49778470120778,0,0,0,0,0,0,0.288423070021093,0.716226721432641,0.877363597501045
"89",2024-02-28 11:55:53,0.659349836414918,0.672759758506463,0.736167451700332,0.579958696476288,1.01058132279864,1.23992459188203,0.936815382962857,2.21410143223298,0.388506035360876,0.748867386138624,0,0,0,0,0,0,0.268498245954369,0.753091669665303,0.842913465296956
"90",2024-02-28 11:56:03,0.673460897638717,0.86055123888063,0.796309834197879,0.753992319279573,0.757980349303658,1.24000158457782,0.41638772316293,3.82456686850562,1.94264096153138,0,0,0,0,0,0,0,0.297298545125393,0.947428880784781,1.03999429364506
"91",2024-02-28 11:56:13,0.601071570383612,0.770559476077363,0.781261130984978,0.666970906491891,1.20711478957726,1.18604681432116,1.04093461581375,1.61029941450358,2.33109529735299,0.74888759546765,0,2.79134319788846,0,0,0,0,0.296951823220465,0.830492214171566,1.27855835156386
"92",2024-02-28 11:56:23,0.679472767621589,0.672778246165739,0.773751674365476,0.681474475289838,1.12290263649102,1.45560679700505,2.185965336416,2.41545710357119,1.16555380338355,0.748891161819832,0,0,0,0,0,0,0.288030648571212,0.973652139545755,1.10050195375078
"93",2024-02-28 11:56:33,0.643286119820681,0.711891970641007,0.736187708882581,0.768468279761281,0.982534262279053,1.40169480046827,1.24912186937739,2.21416209403321,1.55406353156866,0,0,0,0,0,0,0,0.288060732269046,0.87186667696088,0.945916661110992
"94",2024-02-28 11:56:43,0.635241436200933,0.692325864573735,0.863888985778624,0.739463442858406,1.12288932932961,1.45559824226107,0.416371203118369,2.01286069904258,0.388514036480048,0,1.44654263939511,0,0,0,0,0,0.301907221545592,0.743597098186374,0.899724922822669
"95",2024-02-28 11:56:53,0.667410551687953,0.661044745078468,0.856384295554944,0.811967482690022,0.757958170701318,1.23995881085794,1.24912352138184,2.01287666267422,1.94258556916788,0.748888784251711,1.44655410820498,0,0,0,0,0,0.289297970303221,0.846329986308778,1.14782107384145
"96",2024-02-28 11:57:03,0.663393019374066,0.653224465204651,0.788778928797172,0.840970018899876,1.0667597225267,1.23996736560191,0.936848423051979,3.01933255400613,0,0.748893539387952,0,0,0,0,0,0,0.299351514147519,0.844823399913454,0.916135659138974
"97",2024-02-28 11:57:13,0.625192795920227,0.672772083612647,0.916476630896347,0.898958986468445,0.814096648945167,1.50951023879785,0.936838511025242,2.41544113993955,1.16554764867649,0,0,0,0,0,0,0,0.305089375270667,0.862084516159878,0.917622004272462
"98",2024-02-28 11:57:23,0.669395270364966,0.707954099215184,0.608459025210555,0.637947664044856,0.842139273744283,0.7547285996926,0.83271597416544,1.81151779860968,1.16550456572711,0,0,0,0,0,0,0,0.257653590126945,0.676725194399398,0.732260629641134
"99",2024-02-28 11:57:33,0.683506331588765,0.758844462649368,0.886449528808938,0.811981286848142,0.673754889056013,1.34780846816342,1.14505219666018,1.40903952495521,1.16557226750472,0.748903049660436,0,0,0,0,0,0,0.298219018423648,0.757192868843072,0.884044694851604
"100",2024-02-28 11:57:43,0.667429789671898,0.715823679513737,0.984117745622793,0.739491051174646,1.01063898716472,1.23999302983384,1.45735207505689,2.81810778444738,1.55411276922511,0.748910182364798,1.44659539592053,0,0,0,0,0,0.311794778503558,0.958894239051966,1.24188084888741
"101",2024-02-28 11:57:53,0.685519907241695,0.782317627377002,0.796307450999967,0.608991141695402,0.982565312322329,0.862600499332421,1.56144652784094,2.81810139899472,1.16558457691883,1.4978203647296,0,0,0,0,0,0,0.287311298109717,0.88862220361461,1.08678913938662
"102",2024-02-28 11:58:03,0.723716924364876,0.809697850764999,0.878941263788392,0.782985652717348,0.673754889056013,0.700864509722088,1.35324936225056,1.20775409359622,0.777050229905497,0,0,0,0,0,0,0,0.3014782380073,0.681106072698369,0.718131944575217
"103",2024-02-28 11:58:13,0.697578916844674,0.813604909425361,0.713667680216764,0.768484384612421,0.8421925023899,1.07824848547953,1.24914995345314,2.81808862808941,1.55410045981099,0.748905427228556,0,0,0,0,0,0,0.291478698423412,0.895326737824365,1.0406918728053
