Instrument Name,Optical Particle Sizer
Model Number,3330
Serial Number,3330173703
Firmware Version,1.4
Calibration Date,2021/08/11
Protocol Name_Number,ed-new_095
Test Start Time,11:41:13
Test Start Date,2024/02/28
Test Length [D:H:M:S],0:21:42:50
Sample Interval [H:M:S],0:0:10
Number Channels Enabled,16
Bin 1 Cut Point (um),0.300
Bin 2 Cut Point (um),0.374
Bin 3 Cut Point (um),0.465
Bin 4 Cut Point (um),0.579
Bin 5 Cut Point (um),0.721
Bin 6 Cut Point (um),0.897
Bin 7 Cut Point (um),1.117
Bin 8 Cut Point (um),1.391
Bin 9 Cut Point (um),1.732
Bin 10 Cut Point (um),2.156
Bin 11 Cut Point (um),2.685
Bin 12 Cut Point (um),3.343
Bin 13 Cut Point (um),4.162
Bin 14 Cut Point (um),5.182
Bin 15 Cut Point (um),6.451
Bin 16 Cut Point (um),8.031
Bin 17 Cut Point (um),10.000
Alarm,0.000 #/cm3
Density,1.000
Refractive Index,0.000-0.000j
Size Correction Factor,0.000
FlowCal,1.070
DeadTime Correction Factor,1.000
Errors,
Number of Samples,7817
,
Elapsed Time [s],Bin 1,Bin 2,Bin 3,Bin 4,Bin 5,Bin 6,Bin 7,Bin 8,Bin 9,Bin 10,Bin 11,Bin 12,Bin 13,Bin 14,Bin 15,Bin 16,Bin 17,Deadtime (s),Temperature (C),Humidity (%),Ambient Pressure (kPa),Alarms,Errors,
10,404,164,91,44,12,38,18,17,2,1,0,0,0,0,0,0,0,0.005365,35.430,0.000,100.881,,,
20,269,136,85,34,10,22,19,14,4,1,0,0,0,0,0,0,0,0.004192,35.351,0.000,100.872,,,
30,292,143,94,38,19,28,18,13,1,0,0,0,0,0,0,0,0,0.004618,35.321,0.000,100.885,,,
40,318,150,114,42,13,35,20,16,6,0,0,0,0,0,0,0,0,0.005048,35.321,0.000,100.878,,,
50,292,167,106,38,19,20,13,10,6,0,0,1,0,0,0,0,0,0.004821,35.321,0.000,100.881,,,
60,309,165,98,45,31,31,6,12,3,0,1,0,0,0,0,0,0,0.005054,35.355,0.000,100.885,,,
70,296,180,108,45,32,27,16,7,6,0,0,0,0,0,0,0,0,0.005229,35.362,0.000,100.875,,,
80,321,188,97,52,34,20,16,16,3,0,0,0,0,0,0,0,0,0.005403,35.375,0.000,100.878,,,
90,314,168,100,56,36,25,10,7,0,1,0,0,0,0,0,0,0,0.005230,35.392,0.000,100.881,,,
100,327,162,97,59,35,23,8,9,4,0,0,0,0,0,0,0,0,0.005279,35.415,0.000,100.875,,,
110,336,159,89,48,26,21,17,8,4,1,0,0,0,0,0,0,0,0.005062,35.415,0.000,100.875,,,
120,334,186,98,49,40,29,16,13,5,1,0,0,0,0,0,0,0,0.005565,35.449,0.000,100.875,,,
130,338,197,118,51,41,18,9,12,4,2,2,0,0,0,0,0,0,0.005812,35.453,0.000,100.878,,,
140,319,164,102,55,39,26,9,7,3,0,0,0,0,0,0,0,0,0.005218,35.453,0.000,100.888,,,
150,306,197,112,49,41,23,9,11,0,0,0,0,0,0,0,0,0,0.005411,35.453,0.000,100.878,,,
160,352,171,115,45,45,36,13,11,5,1,0,0,0,0,0,0,0,0.005780,35.449,0.000,100.888,,,
170,342,160,99,65,37,17,14,16,5,0,0,0,0,0,0,0,0,0.005498,35.453,0.000,100.885,,,
180,360,172,118,46,34,21,10,9,3,0,0,0,0,0,0,0,0,0.005560,35.453,0.000,100.881,,,
190,300,165,116,48,32,30,6,15,1,2,1,0,0,0,0,0,0,0.005458,35.453,0.000,100.881,,,
200,1709,481,118,33,28,16,12,13,3,1,0,2,1,1,0,3,3,0.015426,35.453,0.000,100.881,,,
210,5072,1616,261,37,18,9,3,12,8,6,3,0,2,0,0,0,0,0.043826,35.545,0.000,100.888,,,
220,5064,1631,265,31,16,11,8,7,9,1,0,3,1,0,0,0,0,0.044050,35.717,0.000,100.891,,,
230,5067,1662,271,32,16,14,3,13,8,6,5,1,0,0,0,0,0,0.044535,35.791,0.000,100.881,,,
240,5187,1598,264,36,8,16,6,16,10,10,4,4,1,0,0,0,0,0.044964,35.811,0.000,100.878,,,
250,3259,935,162,37,17,11,6,11,6,5,1,4,1,3,2,0,2,0.028068,35.813,0.000,100.878,,,
260,3500,985,193,50,21,9,10,10,4,6,1,4,4,0,0,1,4,0.030518,35.708,0.000,100.875,,,
270,5024,1352,227,44,17,14,10,9,3,7,4,4,1,2,3,0,4,0.042146,35.592,0.000,100.881,,,
280,5265,1420,221,32,25,22,8,12,1,5,5,3,3,2,3,1,1,0.043621,35.528,0.000,100.885,,,
290,5504,1487,222,32,19,12,3,7,6,3,4,3,2,1,0,0,3,0.045660,35.502,0.000,100.881,,,
300,5478,1539,238,41,13,12,4,5,4,6,1,2,1,1,0,0,1,0.045737,35.472,0.000,100.878,,,
310,5699,1560,218,43,20,10,5,7,7,1,0,0,0,1,0,1,0,0.047006,35.470,0.000,100.878,,,
320,5553,1604,247,38,19,13,10,5,3,0,3,4,1,0,1,0,2,0.046914,35.457,0.000,100.891,,,
330,5028,1392,239,48,23,19,10,12,4,4,2,1,1,2,0,2,1,0.042542,35.458,0.000,100.888,,,
340,1310,401,140,51,35,21,6,15,2,2,2,1,1,0,0,0,0,0.012997,35.457,0.000,100.885,,,
350,775,286,118,42,43,33,11,9,2,2,0,0,0,0,0,0,0,0.009071,35.419,0.000,100.891,,,
360,495,242,101,44,36,23,9,7,7,0,0,0,0,0,0,0,0,0.006774,35.415,0.000,100.894,,,
370,410,187,108,45,30,22,13,14,3,0,1,0,0,0,0,0,0,0.005966,35.415,0.000,100.897,,,
380,358,184,103,51,33,23,15,8,2,0,0,0,0,0,0,0,0,0.005631,35.415,0.000,100.888,,,
390,352,196,112,44,48,22,12,15,5,3,0,0,0,0,0,0,0,0.005801,35.415,0.000,100.881,,,
400,347,170,121,49,44,19,13,18,3,0,0,0,0,0,0,0,0,0.005652,35.438,0.000,100.897,,,
410,321,206,111,52,32,24,12,6,1,1,1,0,0,0,0,0,0,0.005526,35.453,0.000,100.900,,,
420,350,182,120,50,35,20,16,8,1,1,0,0,0,0,0,0,0,0.005665,35.453,0.000,100.888,,,
430,321,167,106,59,41,16,9,16,2,0,0,0,0,0,0,0,0,0.005381,35.453,0.000,100.875,,,
440,323,184,95,62,36,24,17,11,4,2,2,0,0,0,0,0,0,0.005570,35.462,0.000,100.894,,,
450,317,205,113,56,37,32,7,13,3,2,0,0,0,0,0,0,0,0.005796,35.472,0.000,100.888,,,
460,346,169,121,58,32,15,15,7,2,1,0,0,0,0,0,0,0,0.005526,35.472,0.000,100.891,,,
470,339,184,106,54,42,27,11,11,3,1,0,0,0,0,0,0,0,0.005616,35.472,0.000,100.885,,,
480,308,213,122,36,30,25,9,13,6,0,0,0,0,0,1,0,0,0.005517,35.472,0.000,100.885,,,
490,319,170,121,56,33,24,7,4,2,0,0,0,0,0,0,0,0,0.005396,35.472,0.000,100.891,,,
500,312,181,103,51,28,26,11,11,6,1,0,0,0,0,0,0,0,0.005253,35.479,0.000,100.894,,,
510,321,186,109,57,58,19,8,10,2,0,0,0,0,0,0,0,0,0.005790,35.498,0.000,100.891,,,
520,325,196,118,54,27,35,11,7,3,0,0,0,0,0,0,0,0,0.005659,35.506,0.000,100.881,,,
530,360,168,93,46,14,30,16,9,4,0,0,0,0,0,0,0,0,0.005270,35.509,0.000,100.885,,,
540,362,220,123,40,13,39,16,13,5,1,0,0,0,0,0,0,0,0.005908,35.509,0.000,100.888,,,
550,342,187,100,43,17,30,15,13,6,1,0,0,0,0,0,0,0,0.005314,35.509,0.000,100.894,,,
560,334,180,108,38,32,30,12,6,0,1,0,0,0,0,0,0,0,0.005399,35.509,0.000,100.891,,,
570,319,204,108,45,32,21,11,7,0,0,1,0,0,0,0,0,0,0.005355,35.509,0.000,100.888,,,
580,345,187,98,49,36,18,15,9,2,2,0,0,0,0,0,0,0,0.005508,35.509,0.000,100.888,,,
590,318,191,116,45,34,17,9,12,3,1,0,0,0,0,0,0,0,0.005437,35.509,0.000,100.888,,,
600,328,175,104,51,24,28,11,13,4,0,0,0,0,0,0,0,0,0.005260,35.511,0.000,100.885,,,
610,341,182,127,52,31,27,9,20,7,0,0,0,0,0,0,0,0,0.005742,35.511,0.000,100.885,,,
620,335,183,114,66,30,33,14,11,2,1,0,0,0,0,0,0,0,0.005784,35.515,0.000,100.881,,,
630,346,180,94,50,18,31,6,12,2,0,1,1,0,0,0,0,0,0.005312,35.517,0.000,100.885,,,
640,311,182,104,55,30,14,9,11,6,3,0,0,0,0,0,0,0,0.005284,35.525,0.000,100.894,,,
650,328,181,96,48,30,29,9,12,2,1,0,0,0,0,0,0,0,0.005294,35.528,0.000,100.891,,,
660,315,174,126,47,40,24,6,12,5,2,0,0,0,0,0,0,0,0.005520,35.528,0.000,100.888,,,
670,344,188,98,46,46,28,14,19,4,1,0,0,0,0,0,0,0,0.005731,35.528,0.000,100.888,,,
680,352,189,101,51,28,27,9,10,2,0,0,0,0,0,0,0,0,0.005495,35.528,0.000,100.881,,,
690,355,184,102,44,39,28,17,14,1,1,0,0,0,0,0,0,0,0.005673,35.528,0.000,100.881,,,
700,313,187,100,48,24,28,12,16,4,0,0,0,0,0,0,0,0,0.005312,35.528,0.000,100.888,,,
710,345,175,125,52,28,27,14,7,6,0,0,0,0,0,0,0,0,0.005602,35.528,0.000,100.885,,,
720,308,182,107,56,20,23,15,12,3,1,0,0,0,0,0,0,0,0.005386,35.528,0.000,100.891,,,
730,344,186,93,60,21,25,8,13,2,1,0,0,0,0,0,0,0,0.005414,35.528,0.000,100.885,,,
740,310,200,104,48,34,28,15,9,0,2,0,0,0,0,0,0,0,0.005450,35.528,0.000,100.881,,,
750,350,174,98,52,23,15,9,12,1,0,0,0,0,0,0,0,0,0.005213,35.528,0.000,100.885,,,
760,314,183,85,55,41,26,11,17,2,0,0,0,0,0,0,0,0,0.005297,35.528,0.000,100.888,,,
770,307,196,116,59,49,27,11,14,2,1,0,0,0,0,0,0,0,0.005866,35.528,0.000,100.897,,,
780,337,183,116,40,29,23,12,15,2,0,0,0,0,0,0,0,0,0.005434,35.528,0.000,100.891,,,
790,323,184,106,55,41,15,6,13,3,0,1,0,0,0,0,0,0,0.005466,35.528,0.000,100.891,,,
800,330,185,115,69,34,22,13,9,3,3,0,0,0,0,0,0,0,0.005726,35.528,0.000,100.891,,,
810,310,195,105,47,30,31,8,9,2,0,0,0,0,0,0,0,0,0.005439,35.528,0.000,100.894,,,
820,300,159,110,46,43,32,15,13,9,1,0,0,0,0,0,0,0,0.005443,35.528,0.000,100.900,,,
830,323,173,109,57,35,22,7,11,0,0,0,0,1,0,0,0,0,0.005369,35.528,0.000,100.894,,,
840,311,187,107,46,36,20,11,10,1,1,1,0,0,0,0,0,0,0.005265,35.528,0.000,100.888,,,
850,343,179,119,52,42,22,9,6,7,0,0,0,0,0,0,0,0,0.005714,35.528,0.000,100.888,,,
860,333,178,119,53,31,22,10,6,4,0,0,0,0,0,0,0,0,0.005518,35.528,0.000,100.878,,,
870,357,165,114,51,38,21,9,7,2,0,0,0,0,0,0,0,0,0.005553,35.528,0.000,100.897,,,
880,336,182,108,46,36,23,11,7,1,2,0,0,0,0,0,0,0,0.005445,35.528,0.000,100.891,,,
890,328,172,98,40,36,23,9,11,1,1,0,0,0,0,0,0,0,0.005140,35.532,0.000,100.888,,,
900,335,220,106,52,27,23,4,19,5,0,0,0,0,0,0,0,0,0.005730,35.528,0.000,100.894,,,
910,299,197,104,46,43,22,10,8,6,1,0,1,0,0,0,0,0,0.005411,35.532,0.000,100.891,,,
920,338,172,103,47,40,27,21,12,3,1,0,0,0,0,0,0,0,0.005454,35.543,0.000,100.897,,,
930,320,182,98,53,35,26,12,11,4,0,0,0,0,0,0,0,0,0.005412,35.543,0.000,100.894,,,
940,316,177,115,51,40,27,4,10,1,0,1,0,0,0,0,0,0,0.005349,35.558,0.000,100.894,,,
950,332,169,114,56,27,23,12,10,5,1,1,0,0,0,0,0,0,0.005432,35.558,0.000,100.888,,,
960,330,167,105,58,38,23,9,15,0,1,0,0,0,0,0,0,0,0.005488,35.566,0.000,100.900,,,
970,311,172,122,62,29,28,9,12,3,0,0,0,0,0,0,0,0,0.005383,35.566,0.000,100.903,,,
980,333,181,81,44,30,14,8,9,3,0,0,0,0,0,0,0,0,0.005030,35.566,0.000,100.900,,,
990,340,194,118,56,24,25,11,7,3,1,0,0,0,0,0,0,0,0.005620,35.566,0.000,100.894,,,
1000,332,183,131,51,36,23,14,14,4,1,1,0,0,0,0,0,0,0.005710,35.566,0.000,100.897,,,
1010,341,200,106,42,35,16,15,14,3,2,0,0,0,0,0,0,0,0.005697,35.566,0.000,100.888,,,
1020,360,207,117,54,24,13,13,6,2,0,0,0,0,0,0,0,0,0.005669,35.566,0.000,100.900,,,
1030,347,208,95,53,30,20,12,14,4,1,0,0,0,0,0,0,0,0.005642,35.566,0.000,100.897,,,
1040,281,183,123,46,29,24,12,14,0,0,0,0,0,0,0,0,0,0.005180,35.566,0.000,100.897,,,
1050,339,185,104,49,42,25,16,10,1,0,0,0,0,0,0,0,0,0.005737,35.566,0.000,100.903,,,
1060,308,178,130,49,35,17,10,16,4,0,0,0,0,0,0,0,0,0.005447,35.566,0.000,100.894,,,
1070,330,191,99,60,45,29,15,15,5,2,1,0,0,0,0,0,0,0.005814,35.566,0.000,100.897,,,
1080,362,199,88,58,45,29,17,13,6,0,0,0,0,0,0,0,0,0.005829,35.566,0.000,100.900,,,
1090,305,156,101,44,39,36,12,11,1,2,0,0,0,0,0,0,0,0.005135,35.566,0.000,100.897,,,
1100,329,199,109,56,28,21,12,18,2,1,0,0,0,0,0,0,0,0.005576,35.566,0.000,100.894,,,
1110,321,152,117,47,32,25,9,9,3,1,0,0,1,0,0,0,0,0.005283,35.566,0.000,100.897,,,
1120,327,193,116,43,33,18,14,9,7,1,0,0,1,0,0,0,0,0.005516,35.566,0.000,100.897,,,
1130,329,162,104,53,34,28,12,6,3,2,1,0,0,0,0,0,0,0.005290,35.566,0.000,100.894,,,
1140,365,188,121,37,40,19,11,9,3,0,0,0,0,0,0,0,0,0.005644,35.566,0.000,100.903,,,
1150,328,153,114,54,38,21,10,15,2,2,1,0,0,0,0,0,0,0.005347,35.566,0.000,100.897,,,
1160,331,182,114,50,42,26,9,9,2,0,0,0,0,0,0,0,0,0.005559,35.566,0.000,100.900,,,
1170,322,196,116,48,33,21,11,17,3,2,0,0,0,0,0,0,0,0.005600,35.566,0.000,100.903,,,
1180,349,196,98,47,45,31,15,12,3,0,0,0,0,0,0,0,0,0.005654,35.566,0.000,100.888,,,
1190,362,154,102,59,41,24,15,17,6,0,0,0,0,0,0,0,0,0.005612,35.566,0.000,100.891,,,
1200,324,169,111,43,34,20,11,11,2,2,0,0,0,0,0,0,0,0.005307,35.566,0.000,100.897,,,
1210,357,173,118,42,32,24,13,10,5,0,0,0,0,0,0,0,1,0.005551,35.566,0.000,100.903,,,
1220,333,200,91,53,34,25,17,12,4,2,0,0,0,0,0,0,0,0.005565,35.566,0.000,100.894,,,
1230,328,188,123,59,29,26,15,14,4,1,0,0,0,0,0,0,0,0.005755,35.566,0.000,100.894,,,
1240,336,197,125,59,40,20,12,8,0,1,1,0,0,0,0,0,0,0.005893,35.566,0.000,100.897,,,
1250,352,214,122,43,42,16,10,9,3,0,0,0,0,0,0,0,0,0.005848,35.566,0.000,100.888,,,
1260,365,191,115,53,30,24,14,8,2,0,0,0,0,0,0,0,0,0.005894,35.566,0.000,100.900,,,
1270,337,194,102,61,43,30,9,12,5,1,0,0,0,0,0,0,0,0.005793,35.566,0.000,100.903,,,
1280,367,191,116,56,38,17,15,12,3,0,0,0,0,0,0,0,0,0.005826,35.566,0.000,100.900,,,
1290,365,177,111,55,34,25,20,10,2,1,0,0,0,0,0,0,0,0.005756,35.566,0.000,100.900,,,
1300,341,196,106,44,35,19,16,18,4,1,0,0,0,0,0,0,0,0.005661,35.566,0.000,100.900,,,
1310,329,177,114,55,41,27,9,12,6,1,0,0,0,0,0,0,0,0.005603,35.566,0.000,100.903,,,
1320,345,186,125,53,47,29,12,15,3,0,0,1,0,0,0,0,0,0.005954,35.566,0.000,100.894,,,
1330,336,185,120,45,41,30,14,20,3,1,0,1,0,0,0,0,0,0.005839,35.566,0.000,100.900,,,
1340,337,161,107,37,33,19,14,16,4,0,0,0,0,0,0,0,0,0.005263,35.566,0.000,100.903,,,
1350,349,186,109,54,43,22,15,15,2,2,1,0,0,0,0,0,0,0.005874,35.566,0.000,100.903,,,
1360,342,155,103,62,38,19,12,10,2,0,0,0,0,0,0,0,0,0.005338,35.566,0.000,100.900,,,
1370,311,159,122,50,45,27,10,8,4,0,1,0,0,0,0,0,0,0.005456,35.566,0.000,100.903,,,
1380,328,176,125,52,39,23,18,12,1,1,0,1,0,0,0,0,0,0.005765,35.566,0.000,100.900,,,
1390,320,178,121,54,47,26,13,8,2,1,0,0,0,0,0,0,0,0.005711,35.566,0.000,100.900,,,
1400,341,183,110,49,28,17,14,10,1,1,0,0,0,0,0,0,0,0.005497,35.566,0.000,100.897,,,
1410,325,171,97,66,32,24,6,17,5,0,0,0,0,0,0,0,0,0.005334,35.566,0.000,100.900,,,
1420,343,196,110,62,32,21,13,11,5,1,2,0,0,0,0,0,0,0.005789,35.566,0.000,100.900,,,
1430,305,203,107,65,47,29,11,17,3,1,0,0,0,0,0,0,0,0.005895,35.566,0.000,100.900,,,
1440,332,188,123,50,29,24,18,15,3,1,1,0,0,0,0,0,0,0.005712,35.566,0.000,100.900,,,
1450,376,204,136,58,43,20,8,10,1,0,1,0,0,0,0,0,0,0.006217,35.566,0.000,100.903,,,
1460,351,194,125,51,43,29,15,10,4,2,0,0,0,0,0,0,0,0.005965,35.566,0.000,100.906,,,
1470,318,186,105,42,46,27,11,12,1,1,2,0,0,0,0,0,0,0.005512,35.566,0.000,100.903,,,
1480,357,161,102,47,30,18,18,10,2,0,0,0,0,0,0,0,0,0.005281,35.566,0.000,100.910,,,
1490,332,182,102,52,26,16,15,13,4,3,0,0,0,0,0,0,0,0.005373,35.566,0.000,100.903,,,
1500,364,180,107,69,41,29,10,14,4,0,0,0,0,0,0,0,0,0.005883,35.566,0.000,100.903,,,
1510,327,192,120,46,40,28,8,19,4,1,0,1,0,0,0,0,0,0.005789,35.566,0.000,100.897,,,
1520,320,182,125,56,40,27,14,11,3,1,0,0,0,0,0,0,0,0.005724,35.566,0.000,100.903,,,
1530,336,200,116,70,34,22,11,12,1,1,0,0,0,0,0,0,0,0.005880,35.566,0.000,100.900,,,
1540,372,176,123,48,39,22,10,11,3,0,0,0,0,0,0,0,0,0.005796,35.566,0.000,100.900,,,
1550,355,178,106,46,35,29,13,11,3,3,1,1,0,0,0,0,0,0.005612,35.566,0.000,100.900,,,
1560,360,174,114,62,30,28,16,14,2,1,0,1,0,0,0,0,0,0.005769,35.566,0.000,100.900,,,
1570,362,207,135,46,32,28,13,6,3,4,0,0,0,0,0,0,0,0.006054,35.566,0.000,100.903,,,
1580,372,169,115,56,40,19,8,11,3,1,0,0,0,0,0,0,0,0.005768,35.566,0.000,100.894,,,
1590,337,184,120,44,42,29,16,14,0,1,1,0,0,0,0,0,0,0.005747,35.566,0.000,100.903,,,
1600,370,197,116,53,38,28,5,14,1,1,1,0,0,0,0,0,0,0.006028,35.566,0.000,100.897,,,
1610,362,206,143,42,38,21,13,7,0,4,0,0,0,0,0,0,0,0.006064,35.566,0.000,100.894,,,
1620,402,209,108,52,44,20,12,14,5,1,0,1,0,0,0,0,0,0.006257,35.566,0.000,100.897,,,
1630,390,207,121,51,39,19,8,13,4,0,0,0,0,0,0,0,0,0.006077,35.566,0.000,100.903,,,
1640,436,189,104,45,36,26,14,21,4,0,0,0,0,0,0,0,0,0.006194,35.566,0.000,100.900,,,
1650,463,227,128,49,44,24,13,14,3,1,0,0,0,0,0,0,0,0.006962,35.547,0.000,100.894,,,
1660,445,213,118,62,26,24,15,7,4,0,0,0,0,0,0,0,0,0.006427,35.528,0.000,100.900,,,
1670,471,209,140,69,35,22,11,13,2,1,2,0,0,0,1,0,0,0.007021,35.528,0.000,100.897,,,
1680,478,223,125,47,38,21,11,8,3,2,0,0,0,0,0,0,0,0.006715,35.528,0.000,100.903,,,
1690,523,225,121,58,38,24,11,15,5,0,0,0,0,0,0,0,0,0.007159,35.528,0.000,100.903,,,
1700,514,256,125,64,40,25,13,22,4,0,0,0,0,0,0,0,0,0.007593,35.528,0.000,100.903,,,
1710,509,238,132,62,42,27,13,9,0,0,0,1,0,0,0,0,0,0.007321,35.528,0.000,100.903,,,
1720,532,235,118,54,47,27,15,14,5,1,1,1,0,0,0,0,0,0.007403,35.543,0.000,100.900,,,
1730,527,257,149,52,30,22,12,12,5,0,0,0,1,0,0,0,0,0.007513,35.566,0.000,100.897,,,
1740,523,266,128,58,44,33,22,16,4,0,0,0,0,0,0,0,0,0.007812,35.566,0.000,100.894,,,
1750,524,250,143,71,43,27,18,15,6,2,3,1,0,0,0,0,0,0.007869,35.575,0.000,100.897,,,
1760,587,259,133,55,39,28,10,21,6,5,1,1,0,0,0,0,0,0.008043,35.583,0.000,100.900,,,
1770,573,284,140,64,58,37,16,17,4,2,0,0,0,0,0,0,0,0.008534,35.585,0.000,100.900,,,
1780,531,263,151,74,51,22,12,20,4,1,5,1,0,0,0,0,0,0.008169,35.581,0.000,100.891,,,
1790,559,262,169,66,40,37,20,14,5,1,2,1,0,0,0,0,0,0.008311,35.568,0.000,100.891,,,
1800,624,262,145,63,62,45,17,14,2,4,0,0,0,0,0,0,0,0.008754,35.566,0.000,100.900,,,
1810,587,280,146,61,53,36,23,18,5,2,0,0,0,0,0,0,0,0.008686,35.566,0.000,100.891,,,
1820,628,274,149,67,57,35,29,13,6,5,2,0,0,0,0,0,0,0.008963,35.566,0.000,100.900,,,
1830,617,262,167,74,47,48,13,16,6,3,2,1,0,0,0,0,0,0.008982,35.570,0.000,100.903,,,
1840,594,284,157,84,65,29,25,15,8,4,1,0,0,0,0,0,0,0.009182,35.585,0.000,100.900,,,
1850,634,296,150,75,67,39,24,16,7,2,1,0,1,0,0,0,0,0.009439,35.585,0.000,100.897,,,
1860,601,275,139,85,54,32,24,18,9,2,0,0,0,0,0,0,0,0.008879,35.585,0.000,100.897,,,
1870,651,286,163,65,58,44,25,23,11,3,3,1,0,0,0,0,0,0.009563,35.585,0.000,100.897,,,
1880,680,269,153,75,61,49,14,23,8,3,2,0,0,0,0,0,0,0.009517,35.596,0.000,100.900,,,
1890,643,312,178,90,56,39,24,17,5,4,0,1,0,0,0,0,0,0.009799,35.611,0.000,100.900,,,
1900,653,268,163,71,67,43,24,17,6,7,3,1,0,0,0,0,0,0.009436,35.623,0.000,100.903,,,
1910,638,297,179,80,48,42,27,20,6,6,1,0,0,0,0,0,0,0.009707,35.623,0.000,100.900,,,
1920,613,305,173,78,64,37,24,19,6,5,0,0,0,0,0,0,0,0.009590,35.623,0.000,100.894,,,
1930,634,342,184,104,66,59,23,32,9,2,1,0,0,0,0,0,0,0.010681,35.623,0.000,100.900,,,
1940,665,329,179,86,58,51,19,26,15,3,1,0,0,0,0,0,0,0.010348,35.623,0.000,100.903,,,
1950,691,333,170,107,46,45,15,22,6,2,1,0,0,0,0,0,0,0.010263,35.623,0.000,100.900,,,
1960,651,339,212,92,65,47,29,22,11,1,0,1,0,0,0,0,0,0.010836,35.623,0.000,100.891,,,
1970,658,342,184,79,45,61,21,26,15,6,2,0,1,0,0,0,0,0.010292,35.623,0.000,100.903,,,
1980,609,288,182,77,71,56,21,13,8,6,2,2,0,0,0,0,0,0.009736,35.619,0.000,100.903,,,
1990,679,336,193,79,66,47,27,23,12,4,3,0,0,0,0,0,0,0.010581,35.604,0.000,100.897,,,
2000,677,351,172,88,54,46,17,19,12,4,3,2,0,0,0,0,0,0.010276,35.589,0.000,100.894,,,
2010,665,308,175,88,66,47,23,26,13,4,0,0,1,0,0,0,0,0.010287,35.589,0.000,100.894,,,
2020,680,320,213,80,82,50,16,17,10,1,2,1,0,0,0,0,0,0.010591,35.592,0.000,100.900,,,
2030,699,295,182,84,49,50,20,21,6,5,2,0,0,0,0,0,0,0.010042,35.604,0.000,100.897,,,
2040,693,331,194,82,72,62,20,24,15,7,2,1,0,0,0,0,0,0.010885,35.600,0.000,100.897,,,
2050,755,309,171,87,72,49,25,22,13,5,1,1,0,0,0,0,0,0.010707,35.585,0.000,100.894,,,
2060,717,340,176,85,83,56,30,23,10,8,1,0,0,0,0,0,0,0.011000,35.585,0.000,100.900,,,
2070,683,311,187,85,56,56,27,26,4,4,2,2,0,0,0,0,0,0.010366,35.585,0.000,100.891,,,
2080,732,370,203,81,71,43,22,37,10,7,3,0,0,0,0,0,0,0.011399,35.585,0.000,100.900,,,
2090,781,325,172,76,66,50,23,20,13,5,3,0,1,0,0,0,0,0.010933,35.585,0.000,100.903,,,
2100,725,323,208,91,55,48,29,32,7,3,1,1,0,0,0,0,0,0.010882,35.585,0.000,100.900,,,
2110,726,346,175,75,59,54,17,24,8,3,1,0,1,0,0,0,0,0.010715,35.585,0.000,100.900,,,
2120,749,342,194,99,61,48,19,21,9,4,0,0,1,0,0,0,0,0.011059,35.585,0.000,100.894,,,
2130,756,349,179,99,61,42,21,33,14,6,4,0,0,0,0,0,0,0.011112,35.615,0.000,100.897,,,
2140,757,354,207,84,65,54,29,22,15,3,2,0,1,0,0,0,0,0.011381,35.623,0.000,100.894,,,
2150,737,357,215,63,70,54,27,19,14,3,2,1,0,0,0,0,0,0.011341,35.623,0.000,100.894,,,
2160,779,379,194,84,91,62,30,26,12,7,2,2,0,0,0,0,0,0.012033,35.623,0.000,100.894,,,
2170,837,319,228,69,83,47,28,22,14,5,4,0,0,0,0,0,0,0.011756,35.623,0.000,100.897,,,
2180,805,327,187,95,86,48,31,25,6,5,3,0,0,0,0,0,0,0.011488,35.623,0.000,100.894,,,
2190,751,358,220,85,64,43,26,36,9,5,0,1,1,0,0,0,0,0.011422,35.623,0.000,100.897,,,
2200,827,365,212,90,58,48,18,26,14,2,5,2,0,0,0,0,0,0.011889,35.623,0.000,100.894,,,
2210,731,349,199,93,62,50,30,23,7,4,1,1,0,0,0,0,0,0.011160,35.623,0.000,100.894,,,
2220,714,311,170,86,62,46,24,24,13,6,2,3,0,0,0,0,0,0.010437,35.623,0.000,100.897,,,
2230,742,336,190,101,67,57,30,21,10,6,3,1,0,0,0,0,0,0.011193,35.619,0.000,100.894,,,
2240,724,329,190,100,74,51,15,25,12,0,0,0,0,0,0,0,0,0.010989,35.623,0.000,100.897,,,
2250,717,342,169,84,69,42,22,18,8,5,1,0,0,0,0,0,0,0.010555,35.623,0.000,100.897,,,
2260,692,339,184,84,65,55,32,29,4,6,0,0,0,0,0,0,0,0.010806,35.619,0.000,100.894,,,
2270,780,338,188,80,59,47,26,24,9,3,4,1,0,0,0,0,0,0.011093,35.604,0.000,100.888,,,
2280,744,338,188,76,56,46,24,36,10,2,2,0,0,0,0,0,0,0.010920,35.608,0.000,100.891,,,
2290,695,313,183,101,71,44,40,22,11,1,3,0,0,0,0,0,0,0.010734,35.604,0.000,100.897,,,
2300,688,339,187,83,54,33,24,27,7,6,0,0,0,0,0,0,0,0.010381,35.585,0.000,100.897,,,
2310,711,335,164,82,52,55,22,20,6,5,2,2,1,0,0,0,0,0.010261,35.585,0.000,100.897,,,
2320,694,323,176,87,55,40,21,16,8,7,2,0,0,0,0,0,0,0.010173,35.585,0.000,100.900,,,
2330,703,305,165,83,60,56,24,26,9,2,3,0,0,0,0,0,0,0.010301,35.585,0.000,100.897,,,
2340,656,357,166,79,57,50,21,24,5,3,1,1,0,0,0,0,0,0.010215,35.585,0.000,100.894,,,
