timestamp(UTC),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetADC_O3-O3_ug,NetADC_O3-O3(ppb),NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb)
2024-07-01T00:03:38,46.30,317.74,31.81,551.95,77.17,40.73,248.60,224.85,4.82,4.82,0.2745,607.9230,37.0000,50.32,30.67,996.73,60.89,33.53
2024-07-01T00:03:43,46.27,318.40,31.83,553.10,70.65,37.29,253.51,229.30,4.90,4.90,0.2746,608.0948,37.0000,50.33,30.67,996.72,53.08,29.23
2024-07-01T00:03:48,46.34,317.35,31.83,551.27,70.65,37.29,251.06,227.08,4.78,4.78,0.2746,608.2117,37.0000,50.32,30.67,996.72,61.67,33.96
2024-07-01T00:03:53,46.30,317.32,31.80,551.22,70.65,37.29,253.50,229.30,4.63,4.63,0.2746,608.1280,37.0000,50.30,30.68,996.72,60.89,33.53
2024-07-01T00:03:58,46.32,317.38,31.81,551.31,56.97,30.07,251.05,227.08,4.58,4.58,0.2746,608.0427,37.0000,50.32,30.68,996.72,76.51,42.13
2024-07-01T00:04:03,46.30,317.42,31.81,551.40,83.69,44.17,241.20,218.16,4.30,4.30,0.2745,608.0063,37.0000,50.31,30.67,996.72,53.08,29.23
2024-07-01T00:04:08,46.29,317.95,31.84,552.30,70.00,36.95,265.82,240.45,4.09,4.09,0.2745,607.8502,37.0000,50.32,30.68,996.69,68.70,37.83
2024-07-01T00:04:13,46.30,318.22,31.79,552.78,83.68,44.17,238.74,215.94,3.90,3.90,0.2745,607.8233,37.0000,50.30,30.68,996.73,60.89,33.53
2024-07-01T00:04:18,46.33,318.36,31.83,553.02,70.65,37.29,243.66,220.39,3.69,3.69,0.2745,607.8632,37.0000,50.30,30.68,996.73,46.05,25.36
2024-07-01T00:04:23,46.30,318.85,31.83,553.87,77.17,40.73,241.19,218.16,3.65,3.65,0.2745,607.9446,37.0000,50.30,30.68,996.74,38.25,21.06
2024-07-01T00:04:28,46.31,318.95,31.81,554.04,70.65,37.29,238.73,215.94,3.78,3.78,0.2746,608.0595,37.0000,50.31,30.68,996.70,53.86,29.66
2024-07-01T00:04:33,46.35,319.72,31.83,555.39,70.65,37.29,253.51,229.30,3.98,3.98,0.2746,608.1796,37.0000,50.32,30.68,996.74,61.67,33.96
2024-07-01T00:04:38,46.34,319.93,31.84,555.76,77.17,40.73,246.12,222.62,4.15,4.15,0.2745,608.0235,37.0000,50.30,30.68,996.73,68.70,37.83
2024-07-01T00:04:43,46.31,319.83,31.81,555.59,70.65,37.29,255.97,231.53,4.33,4.33,0.2745,607.9834,37.0000,50.30,30.68,996.74,61.67,33.96
2024-07-01T00:04:48,46.34,320.31,31.81,556.39,70.65,37.29,223.95,202.57,4.43,4.43,0.2745,607.9032,37.0000,50.30,30.68,996.70,60.89,33.53
2024-07-01T00:04:53,46.27,319.83,31.83,555.60,77.17,40.73,233.81,211.48,4.30,4.30,0.2745,608.0362,37.0000,50.29,30.68,996.77,68.70,37.83
2024-07-01T00:04:58,46.28,320.05,31.81,555.96,43.29,22.85,248.59,224.85,4.22,4.22,0.2746,608.0679,37.0000,50.28,30.68,996.74,68.70,37.83
2024-07-01T00:05:03,46.31,319.79,31.81,555.52,70.65,37.29,258.44,233.76,4.24,4.24,0.2746,608.0616,37.0000,50.30,30.68,996.75,61.67,33.96
2024-07-01T00:05:08,46.31,319.50,31.80,555.00,63.49,33.51,268.29,242.67,4.08,4.08,0.2746,608.0844,37.0000,50.29,30.68,996.72,53.08,29.23
2024-07-01T00:05:13,46.32,319.46,31.81,554.93,90.84,47.95,223.95,202.57,4.11,4.11,0.2745,607.9891,37.0000,50.28,30.69,996.76,53.86,29.66
2024-07-01T00:05:18,46.31,319.35,31.81,554.76,70.65,37.29,265.84,240.45,4.07,4.07,0.2746,608.1201,37.0000,50.28,30.68,996.75,61.67,33.96
2024-07-01T00:05:23,46.30,319.45,31.83,554.90,84.33,44.51,248.58,224.85,3.97,3.97,0.2746,608.1177,37.0000,50.27,30.69,996.75,60.89,33.53
2024-07-01T00:05:28,46.31,319.23,31.83,554.56,90.85,47.95,248.60,224.85,3.96,3.96,0.2745,607.9946,37.0000,50.27,30.68,996.77,53.87,29.66
2024-07-01T00:05:33,46.27,318.40,31.81,553.08,63.49,33.51,231.34,209.25,3.96,3.96,0.2745,607.9847,37.0000,50.27,30.68,996.72,60.89,33.53
2024-07-01T00:05:38,46.31,318.05,31.81,552.50,63.49,33.51,233.81,211.48,4.03,4.03,0.2747,608.2776,37.0000,50.27,30.68,996.75,68.70,37.83
2024-07-01T00:05:43,46.30,317.66,31.81,551.82,83.69,44.17,246.13,222.62,3.93,3.93,0.2747,608.3714,37.0000,50.27,30.68,996.76,53.08,29.23
2024-07-01T00:05:48,46.29,317.62,31.84,551.77,77.17,40.73,260.92,235.99,3.98,3.98,0.2746,608.1025,37.0000,50.28,30.68,996.79,53.87,29.66
2024-07-01T00:05:53,46.31,317.26,31.81,551.14,70.65,37.29,243.67,220.39,3.93,3.93,0.2746,608.1500,37.0000,50.28,30.68,996.77,68.70,37.83
2024-07-01T00:05:58,46.33,317.32,31.84,551.24,77.17,40.73,253.51,229.30,3.93,3.93,0.2746,608.2187,37.0000,50.28,30.68,996.75,46.06,25.36
2024-07-01T00:06:03,46.31,317.23,31.83,551.06,70.65,37.29,226.42,204.80,4.07,4.07,0.2746,608.0824,37.0000,50.28,30.69,996.77,53.86,29.66
2024-07-01T00:06:08,46.26,317.19,31.83,551.01,70.65,37.29,228.88,207.02,4.39,4.39,0.2745,608.0270,37.0000,50.29,30.69,996.79,60.89,33.53
2024-07-01T00:06:13,46.28,317.52,31.81,551.58,77.17,40.73,248.59,224.85,4.50,4.50,0.2745,607.8651,37.0000,50.28,30.69,996.79,68.70,37.83
2024-07-01T00:06:18,46.26,317.89,31.83,552.22,56.97,30.07,221.50,200.34,4.61,4.61,0.2746,608.0877,37.0000,50.28,30.69,996.80,53.87,29.66
2024-07-01T00:06:23,46.31,317.78,31.81,552.03,77.17,40.73,243.66,220.39,4.70,4.70,0.2746,608.0813,37.0000,50.27,30.69,996.79,60.89,33.53
2024-07-01T00:06:28,46.24,318.04,31.81,552.48,70.65,37.29,248.59,224.85,4.76,4.76,0.2746,608.1309,37.0000,50.25,30.69,996.78,53.08,29.23
2024-07-01T00:06:33,46.31,317.78,31.83,552.00,70.65,37.29,253.50,229.30,4.73,4.73,0.2745,608.0209,37.0000,50.26,30.70,996.78,53.08,29.23
2024-07-01T00:06:38,46.27,317.92,31.81,552.25,77.17,40.73,233.80,211.48,4.46,4.46,0.2745,607.9615,37.0000,50.25,30.69,996.75,68.70,37.83
2024-07-01T00:06:43,46.27,317.54,31.84,551.60,70.65,37.29,241.19,218.16,4.27,4.27,0.2746,608.2355,37.0000,50.26,30.70,996.80,60.89,33.53
2024-07-01T00:06:48,46.27,317.78,31.84,552.02,70.65,37.29,251.05,227.08,4.09,4.09,0.2746,608.2544,37.0000,50.25,30.69,996.76,61.67,33.96
2024-07-01T00:06:53,46.30,318.16,31.86,552.66,77.16,40.73,243.65,220.39,4.04,4.04,0.2746,608.1678,37.0000,50.25,30.70,996.76,46.05,25.36
2024-07-01T00:06:58,46.26,318.21,31.83,552.74,77.16,40.73,246.12,222.62,4.09,4.09,0.2746,608.1353,37.0000,50.25,30.70,996.77,68.70,37.83
2024-07-01T00:07:03,46.33,318.60,31.83,553.45,77.17,40.73,241.19,218.16,4.01,4.01,0.2746,608.0706,37.0000,50.27,30.70,996.81,68.70,37.83
2024-07-01T00:07:08,46.26,318.33,31.84,552.98,83.68,44.17,221.49,200.34,4.00,4.00,0.2745,608.0259,37.0000,50.25,30.70,996.79,60.89,33.53
2024-07-01T00:07:13,46.28,318.56,31.83,553.37,70.65,37.29,253.51,229.30,4.00,4.00,0.2746,608.2126,37.0000,50.25,30.70,996.80,38.25,21.06
2024-07-01T00:07:18,46.27,318.74,31.81,553.67,70.65,37.29,243.65,220.39,4.16,4.16,0.2747,608.2960,37.0000,50.24,30.70,996.77,61.67,33.96
2024-07-01T00:07:23,46.31,318.73,31.81,553.65,84.33,44.51,251.05,227.08,4.27,4.27,0.2746,608.1975,37.0000,50.25,30.69,996.74,76.51,42.13
2024-07-01T00:07:28,46.24,318.77,31.81,553.74,77.17,40.73,248.59,224.85,4.24,4.24,0.2746,608.2283,37.0000,50.23,30.69,996.77,60.89,33.53
2024-07-01T00:07:33,46.34,318.68,31.83,553.58,77.17,40.73,243.66,220.39,4.15,4.15,0.2746,608.0786,37.0000,50.24,30.70,996.80,76.51,42.13
2024-07-01T00:07:38,46.26,318.87,31.83,553.90,56.97,30.07,241.19,218.16,4.11,4.11,0.2746,608.0376,37.0000,50.24,30.70,996.79,53.86,29.66
2024-07-01T00:07:43,46.28,319.86,31.83,555.62,70.00,36.95,253.50,229.30,4.33,4.33,0.2746,608.1269,37.0000,50.23,30.70,996.78,60.89,33.53
2024-07-01T00:07:48,46.24,320.09,31.83,556.02,70.65,37.29,236.27,213.71,4.39,4.39,0.2746,608.0639,37.0000,50.24,30.70,996.79,61.67,33.96
2024-07-01T00:07:53,46.27,320.05,31.81,555.96,70.65,37.29,253.51,229.30,4.23,4.23,0.2746,608.0651,37.0000,50.25,30.70,996.79,46.05,25.36
2024-07-01T00:07:58,46.27,319.89,31.81,555.67,70.65,37.29,241.19,218.16,4.26,4.26,0.2746,608.1317,37.0000,50.25,30.70,996.78,68.70,37.83
2024-07-01T00:08:03,46.33,320.21,31.84,556.22,70.65,37.29,248.59,224.85,4.45,4.45,0.2746,608.1358,37.0000,50.23,30.70,996.79,46.05,25.36
2024-07-01T00:08:08,46.28,319.77,31.81,555.47,77.17,40.73,248.59,224.85,4.57,4.57,0.2746,608.1336,37.0000,50.24,30.70,996.79,60.89,33.53
2024-07-01T00:08:13,46.31,320.30,31.81,556.38,70.65,37.29,221.49,200.34,4.38,4.38,0.2746,608.0611,37.0000,50.24,30.70,996.79,31.22,17.19
2024-07-01T00:08:18,46.24,320.70,31.81,557.05,70.65,37.29,258.42,233.76,4.15,4.15,0.2746,608.0882,37.0000,50.24,30.71,996.77,53.86,29.66
2024-07-01T00:08:23,46.31,320.41,31.83,556.56,77.16,40.73,243.64,220.39,3.95,3.95,0.2747,608.3133,37.0000,50.22,30.71,996.78,53.86,29.66
2024-07-01T00:08:28,46.27,320.76,31.81,557.16,77.16,40.73,238.72,215.94,4.07,4.07,0.2746,608.2075,37.0000,50.22,30.71,996.78,60.89,33.53
2024-07-01T00:08:33,46.30,320.42,31.80,556.59,63.49,33.51,231.33,209.25,4.28,4.28,0.2746,608.2130,37.0000,50.24,30.71,996.79,60.89,33.53
2024-07-01T00:08:38,46.28,320.30,31.83,556.36,77.16,40.73,214.10,193.66,4.64,4.64,0.2746,608.1838,37.0000,50.23,30.71,996.79,61.67,33.96
2024-07-01T00:08:43,46.27,320.20,31.86,556.18,70.64,37.29,233.79,211.48,4.83,4.83,0.2746,608.1912,37.0000,50.23,30.71,996.77,60.89,33.53
2024-07-01T00:08:48,46.24,319.76,31.80,555.43,77.16,40.73,243.65,220.39,4.77,4.77,0.2747,608.3383,37.0000,50.23,30.71,996.78,46.05,25.36
2024-07-01T00:08:53,46.24,320.00,31.83,555.84,70.65,37.29,241.18,218.16,4.49,4.49,0.2747,608.3461,37.0000,50.22,30.71,996.77,61.67,33.96
2024-07-01T00:08:58,46.31,319.85,31.83,555.58,77.16,40.73,221.48,200.34,4.29,4.29,0.2747,608.3868,37.0000,50.23,30.71,996.77,38.24,21.06
2024-07-01T00:09:03,46.29,319.74,31.84,555.39,77.16,40.73,233.79,211.48,4.36,4.36,0.2747,608.2869,37.0000,50.22,30.71,996.77,76.51,42.13
2024-07-01T00:09:08,46.28,319.34,31.81,554.71,63.49,33.51,238.73,215.94,4.52,4.52,0.2746,608.1668,37.0000,50.22,30.71,996.81,76.51,42.13
2024-07-01T00:09:13,46.30,319.73,31.83,555.38,77.16,40.73,236.26,213.71,4.46,4.46,0.2745,608.0008,37.0000,50.22,30.71,996.78,60.89,33.53
2024-07-01T00:09:18,46.26,319.91,31.84,555.70,90.84,47.95,248.58,224.85,4.31,4.31,0.2746,608.2227,37.0000,50.22,30.71,996.79,61.67,33.96
2024-07-01T00:09:23,46.26,320.48,31.83,556.70,70.65,37.29,251.05,227.08,4.05,4.05,0.2747,608.2793,37.0000,50.22,30.71,996.82,45.27,24.93
2024-07-01T00:09:28,46.24,320.89,31.81,557.42,70.65,37.29,263.37,238.22,3.91,3.91,0.2747,608.2993,37.0000,50.22,30.71,996.82,61.67,33.96
2024-07-01T00:09:33,46.30,320.58,31.83,556.86,77.16,40.73,236.27,213.71,3.70,3.70,0.2746,608.1779,37.0000,50.20,30.71,996.81,76.51,42.13
2024-07-01T00:09:38,46.28,321.13,31.83,557.81,70.65,37.29,236.26,213.71,3.66,3.66,0.2746,608.0856,37.0000,50.22,30.71,996.79,68.70,37.83
2024-07-01T00:09:43,46.29,320.80,31.84,557.24,63.49,33.51,246.12,222.62,3.84,3.84,0.2747,608.2675,37.0000,50.21,30.71,996.80,68.70,37.83
2024-07-01T00:09:48,46.28,320.52,31.81,556.76,70.65,37.29,253.50,229.30,4.11,4.11,0.2746,608.1714,37.0000,50.22,30.71,996.81,53.86,29.66
2024-07-01T00:09:53,46.30,320.89,31.83,557.41,70.65,37.29,248.58,224.85,4.23,4.23,0.2746,608.1404,37.0000,50.22,30.71,996.82,60.89,33.53
2024-07-01T00:09:58,46.32,320.51,31.81,556.75,70.65,37.29,238.73,215.94,4.30,4.30,0.2746,608.1871,37.0000,50.21,30.71,996.80,61.67,33.96
2024-07-01T00:10:03,46.28,320.79,31.81,557.23,77.16,40.73,283.06,256.04,4.28,4.28,0.2746,608.1833,37.0000,50.23,30.71,996.80,38.24,21.06
2024-07-01T00:10:08,46.27,319.82,31.83,555.53,70.65,37.29,238.72,215.94,4.30,4.30,0.2746,608.1067,37.0000,50.22,30.71,996.78,76.51,42.13
2024-07-01T00:10:13,46.26,319.90,31.83,555.67,84.32,44.51,263.36,238.22,4.06,4.06,0.2747,608.2704,37.0000,50.22,30.71,996.78,68.70,37.83
2024-07-01T00:10:18,46.33,319.12,31.83,554.34,49.79,26.28,241.19,218.16,3.85,3.85,0.2747,608.3108,37.0000,50.22,30.71,996.81,46.83,25.79
2024-07-01T00:10:23,46.26,318.60,31.81,553.40,70.65,37.29,223.94,202.57,3.63,3.63,0.2746,608.2279,37.0000,50.22,30.71,996.78,53.86,29.66
2024-07-01T00:10:28,46.26,318.84,31.81,553.86,70.65,37.29,238.74,215.94,3.77,3.77,0.2746,608.2050,37.0000,50.23,30.70,996.80,68.70,37.83
2024-07-01T00:10:33,46.28,318.42,31.81,553.11,83.68,44.17,255.97,231.53,3.89,3.89,0.2747,608.2615,37.0000,50.23,30.71,996.81,60.89,33.53
2024-07-01T00:10:38,46.30,319.00,31.83,554.11,56.97,30.07,253.49,229.30,3.90,3.90,0.2746,608.0801,37.0000,50.23,30.71,996.78,53.86,29.66
2024-07-01T00:10:43,46.30,319.01,31.81,554.12,77.16,40.73,273.21,247.13,4.12,4.12,0.2747,608.3796,37.0000,50.23,30.71,996.79,60.89,33.53
2024-07-01T00:10:48,46.31,319.22,31.81,554.49,70.65,37.29,253.50,229.30,4.24,4.24,0.2747,608.2614,37.0000,50.22,30.71,996.78,60.89,33.53
2024-07-01T00:10:53,46.27,318.99,31.81,554.10,77.17,40.73,251.05,227.08,4.16,4.16,0.2746,608.1782,37.0000,50.23,30.71,996.82,60.89,33.53
2024-07-01T00:10:58,46.31,318.96,31.83,554.05,70.65,37.29,246.11,222.62,4.22,4.22,0.2745,607.9345,37.0000,50.23,30.71,996.79,60.89,33.53
2024-07-01T00:11:03,46.31,318.63,31.83,553.47,63.48,33.51,255.96,231.53,4.42,4.42,0.2746,608.0888,37.0000,50.23,30.71,996.78,60.89,33.53
2024-07-01T00:11:08,46.30,318.89,31.84,553.94,56.97,30.07,253.51,229.30,4.56,4.56,0.2746,608.1255,37.0000,50.25,30.70,996.79,60.89,33.53
2024-07-01T00:11:13,46.30,319.04,31.81,554.19,63.49,33.51,233.80,211.48,4.45,4.45,0.2747,608.2509,37.0000,50.24,30.71,996.80,76.51,42.13
2024-07-01T00:11:18,46.31,319.25,31.81,554.55,84.32,44.51,253.50,229.30,4.37,4.37,0.2747,608.2903,37.0000,50.22,30.71,996.78,46.05,25.36
2024-07-01T00:11:23,46.26,319.42,31.81,554.84,77.16,40.73,251.05,227.08,4.33,4.33,0.2746,608.2359,37.0000,50.22,30.70,996.77,53.86,29.66
2024-07-01T00:11:28,46.28,319.81,31.83,555.54,77.17,40.73,253.50,229.30,4.45,4.45,0.2746,608.2092,37.0000,50.22,30.70,996.78,53.86,29.66
2024-07-01T00:11:33,46.24,319.49,31.83,554.96,70.65,37.29,260.89,235.99,4.34,4.34,0.2746,608.1118,37.0000,50.22,30.71,996.78,53.86,29.66
2024-07-01T00:11:38,46.30,319.69,31.86,555.32,77.16,40.73,253.50,229.30,4.31,4.31,0.2746,608.1492,37.0000,50.22,30.70,996.76,53.86,29.66
2024-07-01T00:11:43,46.24,320.26,31.81,556.30,70.65,37.29,253.50,229.30,4.20,4.20,0.2747,608.2509,37.0000,50.22,30.70,996.76,46.05,25.36
2024-07-01T00:11:48,46.28,320.48,31.83,556.68,70.65,37.29,253.49,229.30,3.98,3.98,0.2747,608.3227,37.0000,50.22,30.71,996.78,53.08,29.23
2024-07-01T00:11:53,46.26,319.34,31.83,554.71,83.68,44.17,253.50,229.30,3.78,3.78,0.2747,608.2676,37.0000,50.24,30.70,996.77,60.89,33.53
2024-07-01T00:11:58,46.23,319.03,31.84,554.17,77.16,40.73,248.58,224.85,3.79,3.79,0.2747,608.4457,37.0000,50.23,30.70,996.76,38.24,21.06
2024-07-01T00:12:03,46.26,318.35,31.84,552.96,77.16,40.73,228.86,207.02,3.78,3.78,0.2747,608.3639,37.0000,50.22,30.71,996.76,68.70,37.83
2024-07-01T00:12:08,46.27,317.61,31.80,551.69,77.16,40.73,216.55,195.88,3.92,3.92,0.2747,608.2782,37.0000,50.21,30.70,996.74,60.89,33.53
2024-07-01T00:12:13,46.27,317.31,31.83,551.14,77.16,40.73,231.32,209.25,4.00,4.00,0.2747,608.2193,37.0000,50.22,30.71,996.73,53.86,29.66
2024-07-01T00:12:18,46.28,317.77,31.83,551.96,84.32,44.51,253.49,229.30,4.12,4.12,0.2747,608.2281,37.0000,50.21,30.70,996.72,68.70,37.83
2024-07-01T00:12:23,46.25,318.02,31.84,552.40,77.16,40.73,226.41,204.80,4.22,4.22,0.2746,608.2258,37.0000,50.22,30.70,996.74,46.05,25.36
2024-07-01T00:12:28,46.28,317.56,31.83,551.59,83.68,44.17,238.72,215.94,4.14,4.14,0.2747,608.3349,37.0000,50.23,30.70,996.74,46.05,25.36
2024-07-01T00:12:33,46.27,317.03,31.83,550.67,83.68,44.17,246.10,222.62,3.93,3.93,0.2747,608.3045,37.0000,50.22,30.71,996.75,46.05,25.36
2024-07-01T00:12:38,46.26,317.22,31.84,551.01,77.16,40.73,236.25,213.71,3.99,3.99,0.2747,608.3136,37.0000,50.24,30.71,996.76,60.89,33.53
