
[Fri Mar 15 15:49:26.007 2024] 53371.904	99	2024-03-15 14:49:31	53372.2	24.68	28.17	24.69	28.18	10.000000
[Fri Mar 15 15:49:36.006 2024] 53382.144	99	2024-03-15 14:49:41	53382.1	24.68	28.17	24.68	28.17	9.000000
[Fri Mar 15 15:49:46.006 2024] 53392.128	99	2024-03-15 14:49:51	53392.1	24.68	28.16	24.69	28.16	10.000000
[Fri Mar 15 15:49:55.999 2024] 53402.112	99	2024-03-15 14:50:01	53402.1	24.70	28.15	24.70	28.16	10.000000
[Fri Mar 15 15:50:06.096 2024] 53412.096	99	2024-03-15 14:50:11	53412.4	24.71	28.15	24.71	28.15	9.000000
[Fri Mar 15 15:50:16.100 2024] 53422.336	99	2024-03-15 14:50:21	53422.3	24.71	28.13	24.72	28.14	10.000000
[Fri Mar 15 15:50:26.101 2024] 53432.320	99	2024-03-15 14:50:31	53432.3	24.71	28.13	24.71	28.13	10.000000
[Fri Mar 15 15:50:36.252 2024] 53442.304	99	2024-03-15 14:50:41	53442.6	24.73	28.12	24.74	28.13	10.000000
[Fri Mar 15 15:50:46.251 2024] 53452.544	99	2024-03-15 14:50:52	53452.5	24.79	28.12	24.78	28.12	9.000000
[Fri Mar 15 15:50:56.257 2024] 53462.528	99	2024-03-15 14:51:02	53462.5	24.79	28.12	24.79	28.12	10.000000
[Fri Mar 15 15:51:06.249 2024] 53472.512	99	2024-03-15 14:51:12	53472.5	24.78	28.12	24.78	28.12	10.000000
[Fri Mar 15 15:51:16.352 2024] 53482.496	99	2024-03-15 14:51:22	53482.5	24.75	28.13	24.75	28.13	9.000000
[Fri Mar 15 15:51:26.344 2024] 53492.480	99	2024-03-15 14:51:32	53492.5	24.75	28.13	24.76	28.13	10.000000
[Fri Mar 15 15:51:36.343 2024] 53502.464	99	2024-03-15 14:51:42	53502.5	24.77	28.13	24.77	28.13	10.000000
[Fri Mar 15 15:51:46.508 2024] 53512.448	99	2024-03-15 14:51:52	53512.7	24.73	28.12	24.72	28.12	10.000000
[Fri Mar 15 15:51:56.503 2024] 53522.688	99	2024-03-15 14:52:02	53522.7	24.66	28.12	24.66	28.12	9.000000
[Fri Mar 15 15:52:06.503 2024] 53532.672	99	2024-03-15 14:52:12	53532.7	24.68	28.11	24.68	28.11	10.000000
[Fri Mar 15 15:52:16.502 2024] 53542.656	99	2024-03-15 14:52:22	53542.7	24.68	28.11	24.69	28.11	10.000000
[Fri Mar 15 15:52:26.604 2024] 53552.640	99	2024-03-15 14:52:32	53552.9	24.68	28.11	24.68	28.11	9.000000
[Fri Mar 15 15:52:36.598 2024] 53562.880	99	2024-03-15 14:52:42	53562.9	24.68	28.11	24.69	28.11	10.000000
[Fri Mar 15 15:52:46.597 2024] 53572.864	99	2024-03-15 14:52:52	53572.9	24.70	28.11	24.70	28.11	10.000000
[Fri Mar 15 15:52:56.758 2024] 53582.848	99	2024-03-15 14:53:02	53582.8	24.73	28.11	24.73	28.11	10.000000
[Fri Mar 15 15:53:06.758 2024] 53592.832	99	2024-03-15 14:53:12	53592.8	24.73	28.11	24.73	28.12	9.000000
[Fri Mar 15 15:53:16.763 2024] 53603.072	99	2024-03-15 14:53:22	53603.1	24.71	28.12	24.71	28.12	10.000000
[Fri Mar 15 15:53:26.757 2024] 53613.056	99	2024-03-15 14:53:32	53613.1	24.70	28.11	24.71	28.11	10.000000
[Fri Mar 15 15:53:36.764 2024] 53623.040	99	2024-03-15 14:53:42	53623.0	24.70	28.11	24.70	28.11	9.000000
[Fri Mar 15 15:53:46.763 2024] 53633.024	99	2024-03-15 14:53:52	53633.0	24.69	28.11	24.69	28.12	10.000000
[Fri Mar 15 15:53:56.757 2024] 53643.008	99	2024-03-15 14:54:02	53643.0	24.68	28.11	24.68	28.11	10.000000
[Fri Mar 15 15:54:06.852 2024] 53652.992	99	2024-03-15 14:54:12	53653.0	24.68	28.11	24.68	28.12	9.000000
[Fri Mar 15 15:54:16.851 2024] 53662.976	99	2024-03-15 14:54:22	53663.0	24.68	28.09	24.68	28.10	10.000000
[Fri Mar 15 15:54:26.851 2024] 53672.960	99	2024-03-15 14:54:32	53673.0	24.68	28.09	24.68	28.10	10.000000
[Fri Mar 15 15:54:37.019 2024] 53682.944	99	2024-03-15 14:54:42	53683.2	24.71	28.09	24.71	28.10	10.000000
[Fri Mar 15 15:54:47.011 2024] 53693.184	99	2024-03-15 14:54:52	53693.2	24.71	28.09	24.70	28.10	9.000000
[Fri Mar 15 15:54:57.011 2024] 53703.168	99	2024-03-15 14:55:02	53703.2	24.72	28.09	24.73	28.09	10.000000
[Fri Mar 15 15:55:07.011 2024] 53713.152	99	2024-03-15 14:55:12	53713.2	24.75	28.08	24.74	28.09	10.000000
[Fri Mar 15 15:55:17.011 2024] 53723.136	99	2024-03-15 14:55:22	53723.1	24.73	28.08	24.73	28.09	9.000000
[Fri Mar 15 15:55:27.012 2024] 53733.120	99	2024-03-15 14:55:32	53733.1	24.66	28.08	24.65	28.08	10.000000
[Fri Mar 15 15:55:37.010 2024] 53743.104	99	2024-03-15 14:55:42	53743.1	24.64	28.08	24.64	28.08	10.000000
[Fri Mar 15 15:55:47.106 2024] 53753.088	99	2024-03-15 14:55:52	53753.3	24.64	28.08	24.63	28.08	9.000000
[Fri Mar 15 15:55:57.106 2024] 53763.328	99	2024-03-15 14:56:02	53763.3	24.62	28.08	24.63	28.08	10.000000
[Fri Mar 15 15:56:07.106 2024] 53773.312	99	2024-03-15 14:56:12	53773.3	24.68	28.06	24.68	28.07	10.000000
[Fri Mar 15 15:56:17.264 2024] 53783.296	99	2024-03-15 14:56:22	53783.6	24.68	28.06	24.68	28.06	10.000000
[Fri Mar 15 15:56:27.270 2024] 53793.536	99	2024-03-15 14:56:33	53793.5	24.68	28.06	24.68	28.06	9.000000
[Fri Mar 15 15:56:37.288 2024] 53803.520	99	2024-03-15 14:56:43	53803.5	24.65	28.06	24.65	28.06	10.000000
[Fri Mar 15 15:56:47.262 2024] 53813.504	99	2024-03-15 14:56:53	53813.5	24.63	28.06	24.63	28.06	10.000000
[Fri Mar 15 15:56:57.358 2024] 53823.488	99	2024-03-15 14:57:03	53823.5	24.64	28.08	24.64	28.07	9.000000
[Fri Mar 15 15:57:07.363 2024] 53833.472	99	2024-03-15 14:57:13	53833.5	24.65	28.06	24.65	28.07	10.000000
[Fri Mar 15 15:57:17.363 2024] 53843.456	99	2024-03-15 14:57:23	53843.5	24.66	28.08	24.65	28.08	10.000000
[Fri Mar 15 15:57:27.521 2024] 53853.440	99	2024-03-15 14:57:33	53853.7	24.67	28.09	24.67	28.10	10.000000
[Fri Mar 15 15:57:37.521 2024] 53863.680	99	2024-03-15 14:57:43	53863.7	24.64	28.11	24.64	28.10	9.000000
[Fri Mar 15 15:57:47.515 2024] 53873.664	99	2024-03-15 14:57:53	53873.7	24.61	28.11	24.61	28.11	10.000000
[Fri Mar 15 15:57:57.515 2024] 53883.648	99	2024-03-15 14:58:03	53883.6	24.57	28.11	24.57	28.11	10.000000
[Fri Mar 15 15:58:07.514 2024] 53893.632	99	2024-03-15 14:58:13	53893.6	24.55	28.11	24.56	28.11	9.000000
[Fri Mar 15 15:58:17.520 2024] 53903.616	99	2024-03-15 14:58:23	53903.6	24.57	28.09	24.57	28.10	10.000000
[Fri Mar 15 15:58:27.520 2024] 53913.600	99	2024-03-15 14:58:33	53913.6	24.58	28.09	24.58	28.09	10.000000
[Fri Mar 15 15:58:37.609 2024] 53923.584	99	2024-03-15 14:58:43	53923.8	24.58	28.08	24.59	28.09	9.000000
[Fri Mar 15 15:58:47.609 2024] 53933.824	99	2024-03-15 14:58:53	53933.8	24.58	28.08	24.59	28.08	10.000000
[Fri Mar 15 15:58:57.610 2024] 53943.808	99	2024-03-15 14:59:03	53943.8	24.58	28.08	24.58	28.08	10.000000
[Fri Mar 15 15:59:07.768 2024] 53953.792	99	2024-03-15 14:59:13	53954.0	24.57	28.08	24.57	28.08	10.000000
[Fri Mar 15 15:59:17.768 2024] 53964.032	99	2024-03-15 14:59:23	53964.0	24.55	28.06	24.55	28.06	9.000000
[Fri Mar 15 15:59:27.772 2024] 53974.016	99	2024-03-15 14:59:33	53974.0	24.57	28.06	24.57	28.06	10.000000
[Fri Mar 15 15:59:37.767 2024] 53984.000	99	2024-03-15 14:59:43	53984.0	24.61	28.05	24.61	28.06	10.000000
[Fri Mar 15 15:59:47.864 2024] 53993.984	99	2024-03-15 14:59:53	53994.0	24.59	28.05	24.59	28.05	9.000000
[Fri Mar 15 15:59:57.861 2024] 54003.968	99	2024-03-15 15:00:03	54004.0	24.59	28.05	24.60	28.05	10.000000
[Fri Mar 15 16:00:07.867 2024] 54013.952	99	2024-03-15 15:00:13	54014.0	24.59	28.04	24.59	28.04	10.000000
[Fri Mar 15 16:00:18.021 2024] 54023.936	99	2024-03-15 15:00:23	54024.2	24.62	28.04	24.62	28.03	10.000000
[Fri Mar 15 16:00:28.024 2024] 54034.176	99	2024-03-15 15:00:33	54034.2	24.61	28.02	24.62	28.03	9.000000
[Fri Mar 15 16:00:38.019 2024] 54044.160	99	2024-03-15 15:00:43	54044.2	24.61	28.02	24.61	28.03	10.000000
[Fri Mar 15 16:00:48.019 2024] 54054.144	99	2024-03-15 15:00:53	54054.1	24.62	28.04	24.62	28.04	10.000000
[Fri Mar 15 16:00:58.122 2024] 54064.128	99	2024-03-15 15:01:03	54064.4	24.61	28.05	24.60	28.05	9.000000
[Fri Mar 15 16:01:08.114 2024] 54074.368	99	2024-03-15 15:01:13	54074.4	24.55	28.05	24.55	28.05	10.000000
[Fri Mar 15 16:01:18.113 2024] 54084.352	99	2024-03-15 15:01:23	54084.4	24.55	28.04	24.56	28.04	10.000000
[Fri Mar 15 16:01:28.271 2024] 54094.336	99	2024-03-15 15:01:33	54094.6	24.57	28.02	24.56	28.03	10.000000
[Fri Mar 15 16:01:38.271 2024] 54104.576	99	2024-03-15 15:01:44	54104.6	24.57	28.02	24.58	28.02	9.000000
[Fri Mar 15 16:01:48.276 2024] 54114.560	99	2024-03-15 15:01:54	54114.6	24.60	28.01	24.59	28.01	10.000000
[Fri Mar 15 16:01:58.271 2024] 54124.544	99	2024-03-15 15:02:04	54124.5	24.58	28.01	24.58	28.01	10.000000
[Fri Mar 15 16:02:08.276 2024] 54134.528	99	2024-03-15 15:02:14	54134.5	24.57	28.01	24.57	28.02	9.000000
[Fri Mar 15 16:02:18.270 2024] 54144.512	99	2024-03-15 15:02:24	54144.5	24.60	28.01	24.60	28.01	10.000000
[Fri Mar 15 16:02:28.271 2024] 54154.496	99	2024-03-15 15:02:34	54154.5	24.60	28.01	24.61	28.01	10.000000
[Fri Mar 15 16:02:38.271 2024] 54164.480	99	2024-03-15 15:02:44	54164.5	24.56	28.00	24.57	28.01	9.000000
[Fri Mar 15 16:02:48.271 2024] 54174.464	99	2024-03-15 15:02:54	54174.5	24.54	28.01	24.54	28.01	10.000000
[Fri Mar 15 16:02:58.277 2024] 54184.448	99	2024-03-15 15:03:04	54184.4	24.50	28.01	24.50	28.01	10.000000
[Fri Mar 15 16:03:08.271 2024] 54194.432	99	2024-03-15 15:03:14	54194.4	24.50	28.00	24.50	28.00	9.000000
[Fri Mar 15 16:03:18.276 2024] 54204.416	99	2024-03-15 15:03:24	54204.4	24.53	28.00	24.53	28.00	10.000000
[Fri Mar 15 16:03:28.277 2024] 54214.400	99	2024-03-15 15:03:34	54214.4	24.54	28.00	24.54	28.00	10.000000
[Fri Mar 15 16:03:38.276 2024] 54224.384	99	2024-03-15 15:03:44	54224.4	24.54	28.00	24.55	28.00	9.000000
[Fri Mar 15 16:03:48.270 2024] 54234.368	99	2024-03-15 15:03:54	54234.4	24.53	28.00	24.53	28.01	10.000000
[Fri Mar 15 16:03:58.276 2024] 54244.352	99	2024-03-15 15:04:04	54244.4	24.56	27.98	24.56	27.99	10.000000
[Fri Mar 15 16:04:08.276 2024] 54254.592	99	2024-03-15 15:04:14	54254.6	24.56	27.98	24.56	27.98	9.000000
[Fri Mar 15 16:04:18.270 2024] 54264.576	99	2024-03-15 15:04:24	54264.6	24.54	27.99	24.54	27.99	10.000000
[Fri Mar 15 16:04:28.269 2024] 54274.560	99	2024-03-15 15:04:34	54274.6	24.54	27.98	24.54	27.98	10.000000
[Fri Mar 15 16:04:38.270 2024] 54284.544	99	2024-03-15 15:04:44	54284.5	24.54	27.98	24.55	27.98	9.000000
[Fri Mar 15 16:04:48.269 2024] 54294.528	99	2024-03-15 15:04:54	54294.5	24.56	27.99	24.57	27.99	10.000000
[Fri Mar 15 16:04:58.268 2024] 54304.512	99	2024-03-15 15:05:04	54304.5	24.56	28.00	24.57	28.00	10.000000
[Fri Mar 15 16:05:08.268 2024] 54314.496	99	2024-03-15 15:05:14	54314.5	24.56	27.98	24.57	27.99	9.000000
[Fri Mar 15 16:05:18.270 2024] 54324.480	99	2024-03-15 15:05:24	54324.5	24.60	27.98	24.60	27.98	10.000000
[Fri Mar 15 16:05:28.275 2024] 54334.464	99	2024-03-15 15:05:34	54334.5	24.62	27.97	24.62	27.97	10.000000
[Fri Mar 15 16:05:38.269 2024] 54344.448	99	2024-03-15 15:05:44	54344.4	24.61	27.97	24.61	27.97	9.000000
[Fri Mar 15 16:05:48.269 2024] 54354.432	99	2024-03-15 15:05:54	54354.4	24.60	27.97	24.60	27.97	10.000000
[Fri Mar 15 16:05:58.269 2024] 54364.416	99	2024-03-15 15:06:04	54364.4	24.56	27.97	24.56	27.97	10.000000
[Fri Mar 15 16:06:08.269 2024] 54374.400	99	2024-03-15 15:06:14	54374.4	24.56	27.95	24.56	27.96	9.000000
[Fri Mar 15 16:06:18.268 2024] 54384.384	99	2024-03-15 15:06:24	54384.4	24.55	27.95	24.55	27.95	10.000000
[Fri Mar 15 16:06:28.269 2024] 54394.368	99	2024-03-15 15:06:34	54394.4	24.53	27.95	24.53	27.96	10.000000
[Fri Mar 15 16:06:38.268 2024] 54404.352	99	2024-03-15 15:06:44	54404.4	24.53	27.95	24.54	27.96	9.000000
[Fri Mar 15 16:06:48.268 2024] 54414.592	99	2024-03-15 15:06:54	54414.6	24.54	27.97	24.54	27.97	10.000000
[Fri Mar 15 16:06:58.268 2024] 54424.576	99	2024-03-15 15:07:04	54424.6	24.54	27.97	24.54	27.97	10.000000
[Fri Mar 15 16:07:08.274 2024] 54434.560	99	2024-03-15 15:07:14	54434.6	24.50	27.97	24.50	27.98	9.000000
[Fri Mar 15 16:07:18.268 2024] 54444.544	99	2024-03-15 15:07:24	54444.5	24.48	27.98	24.48	27.98	10.000000
[Fri Mar 15 16:07:28.273 2024] 54454.528	99	2024-03-15 15:07:34	54454.5	24.50	27.98	24.49	27.98	10.000000
[Fri Mar 15 16:07:38.267 2024] 54464.512	99	2024-03-15 15:07:44	54464.5	24.50	28.00	24.49	28.00	9.000000
[Fri Mar 15 16:07:48.273 2024] 54474.496	99	2024-03-15 15:07:54	54474.5	24.46	28.00	24.46	28.00	10.000000
[Fri Mar 15 16:07:58.266 2024] 54484.480	99	2024-03-15 15:08:04	54484.5	24.45	28.00	24.45	28.00	10.000000
[Fri Mar 15 16:08:08.267 2024] 54494.464	99	2024-03-15 15:08:14	54494.5	24.45	28.00	24.46	28.00	9.000000
[Fri Mar 15 16:08:18.267 2024] 54504.448	99	2024-03-15 15:08:24	54504.4	24.45	27.99	24.45	27.99	10.000000
[Fri Mar 15 16:08:28.273 2024] 54514.432	99	2024-03-15 15:08:34	54514.4	24.48	27.98	24.48	27.98	10.000000
[Fri Mar 15 16:08:38.267 2024] 54524.416	99	2024-03-15 15:08:44	54524.4	24.50	27.97	24.51	27.97	9.000000
[Fri Mar 15 16:08:48.266 2024] 54534.400	99	2024-03-15 15:08:54	54534.4	24.54	27.97	24.54	27.97	10.000000
[Fri Mar 15 16:08:58.266 2024] 54544.384	99	2024-03-15 15:09:04	54544.4	24.50	27.97	24.51	27.98	10.000000
[Fri Mar 15 16:09:08.362 2024] 54554.368	99	2024-03-15 15:09:14	54554.6	24.48	28.00	24.48	28.00	9.000000
[Fri Mar 15 16:09:18.360 2024] 54564.608	99	2024-03-15 15:09:24	54564.6	24.48	28.00	24.48	28.00	10.000000
[Fri Mar 15 16:09:28.361 2024] 54574.592	99	2024-03-15 15:09:34	54574.6	24.45	28.00	24.46	28.00	10.000000
[Fri Mar 15 16:09:38.522 2024] 54584.576	99	2024-03-15 15:09:44	54584.8	24.43	28.01	24.43	28.01	10.000000
[Fri Mar 15 16:09:48.522 2024] 54594.816	99	2024-03-15 15:09:54	54594.8	24.42	28.01	24.42	28.01	9.000000
[Fri Mar 15 16:09:58.522 2024] 54604.800	99	2024-03-15 15:10:04	54604.8	24.42	28.00	24.42	28.00	10.000000
[Fri Mar 15 16:10:08.521 2024] 54614.784	99	2024-03-15 15:10:14	54614.8	24.42	28.00	24.41	27.99	10.000000
[Fri Mar 15 16:10:18.623 2024] 54624.768	99	2024-03-15 15:10:24	54624.8	24.42	27.98	24.41	27.98	9.000000
[Fri Mar 15 16:10:28.616 2024] 54634.752	99	2024-03-15 15:10:34	54634.8	24.43	27.98	24.44	27.98	10.000000
[Fri Mar 15 16:10:38.616 2024] 54644.736	99	2024-03-15 15:10:44	54644.7	24.45	27.98	24.45	27.98	10.000000
[Fri Mar 15 16:10:48.780 2024] 54654.720	99	2024-03-15 15:10:54	54655.0	24.43	27.98	24.43	27.98	10.000000
[Fri Mar 15 16:10:58.773 2024] 54664.960	99	2024-03-15 15:11:04	54665.0	24.43	27.98	24.44	27.98	9.000000
[Fri Mar 15 16:11:08.780 2024] 54674.944	99	2024-03-15 15:11:14	54674.9	24.45	27.98	24.45	27.98	10.000000
[Fri Mar 15 16:11:18.773 2024] 54684.928	99	2024-03-15 15:11:24	54684.9	24.43	27.98	24.44	27.98	10.000000
[Fri Mar 15 16:11:28.869 2024] 54694.912	99	2024-03-15 15:11:34	54695.2	24.43	27.98	24.44	27.98	9.000000
[Fri Mar 15 16:11:38.869 2024] 54705.152	99	2024-03-15 15:11:44	54705.2	24.42	28.00	24.42	28.00	10.000000
[Fri Mar 15 16:11:48.869 2024] 54715.136	99	2024-03-15 15:11:54	54715.1	24.37	28.00	24.38	28.00	10.000000
[Fri Mar 15 16:11:59.026 2024] 54725.120	99	2024-03-15 15:12:04	54725.1	24.37	28.00	24.38	28.00	10.000000
[Fri Mar 15 16:12:09.026 2024] 54735.104	99	2024-03-15 15:12:14	54735.1	24.40	27.98	24.39	27.98	9.000000
[Fri Mar 15 16:12:19.032 2024] 54745.344	99	2024-03-15 15:12:24	54745.3	24.37	27.98	24.38	27.99	10.000000
[Fri Mar 15 16:12:29.026 2024] 54755.328	99	2024-03-15 15:12:34	54755.3	24.35	27.99	24.36	27.99	10.000000
[Fri Mar 15 16:12:39.127 2024] 54765.312	99	2024-03-15 15:12:44	54765.3	24.37	27.98	24.37	27.99	9.000000
[Fri Mar 15 16:12:49.121 2024] 54775.296	99	2024-03-15 15:12:54	54775.3	24.35	27.98	24.35	27.98	10.000000
[Fri Mar 15 16:12:59.120 2024] 54785.280	99	2024-03-15 15:13:04	54785.3	24.35	27.98	24.35	27.98	10.000000
[Fri Mar 15 16:13:09.279 2024] 54795.264	99	2024-03-15 15:13:14	54795.5	24.37	27.98	24.38	27.97	10.000000
[Fri Mar 15 16:13:19.278 2024] 54805.504	99	2024-03-15 15:13:25	54805.5	24.35	27.97	24.36	27.97	9.000000
[Fri Mar 15 16:13:29.284 2024] 54815.488	99	2024-03-15 15:13:35	54815.5	24.35	27.98	24.35	27.98	10.000000
[Fri Mar 15 16:13:39.284 2024] 54825.472	99	2024-03-15 15:13:45	54825.5	24.35	27.97	24.35	27.97	10.000000
[Fri Mar 15 16:13:49.278 2024] 54835.456	99	2024-03-15 15:13:55	54835.5	24.35	27.97	24.35	27.97	9.000000
[Fri Mar 15 16:13:59.278 2024] 54845.440	99	2024-03-15 15:14:05	54845.4	24.32	27.98	24.33	27.99	10.000000
[Fri Mar 15 16:14:09.284 2024] 54855.424	99	2024-03-15 15:14:15	54855.4	24.31	28.00	24.31	28.00	10.000000
[Fri Mar 15 16:14:19.283 2024] 54865.408	99	2024-03-15 15:14:25	54865.4	24.32	27.98	24.32	27.99	9.000000
[Fri Mar 15 16:14:29.277 2024] 54875.392	99	2024-03-15 15:14:35	54875.4	24.32	27.98	24.31	27.99	10.000000
[Fri Mar 15 16:14:39.283 2024] 54885.376	99	2024-03-15 15:14:45	54885.4	24.30	27.98	24.30	27.99	10.000000
[Fri Mar 15 16:14:49.283 2024] 54895.360	99	2024-03-15 15:14:55	54895.4	24.26	28.00	24.26	28.00	9.000000
[Fri Mar 15 16:14:59.283 2024] 54905.600	99	2024-03-15 15:15:05	54905.6	24.25	27.98	24.24	27.99	10.000000
[Fri Mar 15 16:15:09.283 2024] 54915.584	99	2024-03-15 15:15:15	54915.6	24.24	27.98	24.24	27.98	10.000000
[Fri Mar 15 16:15:19.277 2024] 54925.568	99	2024-03-15 15:15:25	54925.6	24.26	27.98	24.27	27.98	9.000000
[Fri Mar 15 16:15:29.276 2024] 54935.552	99	2024-03-15 15:15:35	54935.6	24.33	27.97	24.32	27.97	10.000000
[Fri Mar 15 16:15:39.277 2024] 54945.536	99	2024-03-15 15:15:45	54945.5	24.35	27.97	24.36	27.98	10.000000
[Fri Mar 15 16:15:49.282 2024] 54955.520	99	2024-03-15 15:15:55	54955.5	24.37	27.98	24.38	27.98	9.000000
[Fri Mar 15 16:15:59.276 2024] 54965.504	99	2024-03-15 15:16:05	54965.5	24.34	27.98	24.33	27.98	10.000000
[Fri Mar 15 16:16:09.276 2024] 54975.488	99	2024-03-15 15:16:15	54975.5	24.24	27.98	24.25	27.98	10.000000
[Fri Mar 15 16:16:19.276 2024] 54985.472	99	2024-03-15 15:16:25	54985.5	24.26	27.97	24.26	27.97	9.000000
[Fri Mar 15 16:16:29.282 2024] 54995.456	99	2024-03-15 15:16:35	54995.5	24.26	27.97	24.27	27.97	10.000000
[Fri Mar 15 16:16:39.276 2024] 55005.440	99	2024-03-15 15:16:45	55005.4	24.26	27.97	24.26	27.98	10.000000
[Fri Mar 15 16:16:49.275 2024] 55015.424	99	2024-03-15 15:16:55	55015.4	24.28	27.98	24.28	27.98	9.000000
[Fri Mar 15 16:16:59.275 2024] 55025.408	99	2024-03-15 15:17:05	55025.4	24.28	27.98	24.29	27.98	10.000000
[Fri Mar 15 16:17:09.282 2024] 55035.392	99	2024-03-15 15:17:15	55035.4	24.28	27.97	24.28	27.98	10.000000
[Fri Mar 15 16:17:19.275 2024] 55045.376	99	2024-03-15 15:17:25	55045.4	24.32	27.97	24.31	27.97	9.000000
[Fri Mar 15 16:17:29.281 2024] 55055.360	99	2024-03-15 15:17:35	55055.4	24.31	27.95	24.31	27.96	10.000000
[Fri Mar 15 16:17:39.275 2024] 55065.600	99	2024-03-15 15:17:45	55065.6	24.29	27.95	24.29	27.96	10.000000
[Fri Mar 15 16:17:49.275 2024] 55075.584	99	2024-03-15 15:17:55	55075.6	24.27	27.95	24.26	27.96	10.000000
[Fri Mar 15 16:17:59.326 2024] 55085.312	99	2024-03-15 15:18:04	55085.6	24.27	27.95	24.27	27.95	10.000000
[Fri Mar 15 16:18:09.325 2024] 55095.552	99	2024-03-15 15:18:15	55095.6	24.27	27.95	24.27	27.96	9.000000
[Fri Mar 15 16:18:19.326 2024] 55105.536	99	2024-03-15 15:18:25	55105.5	24.25	27.95	24.25	27.96	10.000000
[Fri Mar 15 16:18:29.324 2024] 55115.520	99	2024-03-15 15:18:35	55115.5	24.23	27.95	24.24	27.96	10.000000
[Fri Mar 15 16:18:39.325 2024] 55125.504	99	2024-03-15 15:18:45	55125.5	24.21	27.95	24.22	27.95	9.000000
[Fri Mar 15 16:18:49.324 2024] 55135.488	99	2024-03-15 15:18:55	55135.5	24.20	27.95	24.20	27.95	10.000000
[Fri Mar 15 16:18:59.325 2024] 55145.472	99	2024-03-15 15:19:05	55145.5	24.25	27.94	24.24	27.94	10.000000
