timestamp(UTC),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetADC_O3-O3_ug,NetADC_O3-O3(ppb),NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb)
2024-02-07T00:01:06,41.45,1305.80,26.14,2299.83,39.46,20.54,1224.21,1092.14,0.17,0.17,0.2197,493.2464,30.0000,46.42,24.95,991.51,22.83,12.40
2024-02-07T00:01:11,41.44,1305.38,26.16,2298.99,39.45,20.54,1240.72,1106.91,0.16,0.16,0.2195,492.9534,30.0000,46.43,24.95,991.47,39.51,21.46
2024-02-07T00:01:16,41.38,1305.63,26.13,2299.26,65.86,34.29,1290.29,1151.22,0.14,0.14,0.2193,492.3397,30.0000,46.39,24.95,991.40,31.61,17.17
2024-02-07T00:01:21,41.44,1305.72,26.14,2299.51,65.86,34.29,1293.11,1153.68,0.19,0.19,0.2194,492.5675,30.0000,46.45,24.94,991.41,39.51,21.46
2024-02-07T00:01:26,41.46,1305.20,26.14,2298.73,58.95,30.69,1276.63,1138.91,0.20,0.20,0.2198,493.4638,30.0000,46.50,24.94,991.47,21.97,11.93
2024-02-07T00:01:31,41.49,1305.79,26.13,2299.85,52.67,27.42,1262.87,1126.60,0.24,0.24,0.2200,494.1040,30.0000,46.51,24.94,991.50,47.43,25.76
2024-02-07T00:01:36,41.48,1306.20,26.13,2300.66,72.79,37.89,1265.67,1129.06,0.32,0.32,0.2201,494.1535,30.0000,46.46,24.94,991.53,39.52,21.46
2024-02-07T00:01:41,41.45,1306.35,26.14,2300.92,65.87,34.29,1276.71,1138.91,0.34,0.34,0.2198,493.4956,30.0000,46.43,24.94,991.53,39.52,21.46
2024-02-07T00:01:46,41.42,1305.81,26.14,2299.94,52.67,27.42,1254.61,1119.21,0.36,0.36,0.2195,492.9941,30.0000,46.39,24.94,991.52,48.30,26.23
2024-02-07T00:01:51,41.41,1305.53,26.13,2299.24,59.58,31.02,1251.74,1116.75,0.36,0.36,0.2197,493.2051,30.0000,46.46,24.94,991.43,14.05,7.63
2024-02-07T00:01:56,41.49,1305.48,26.12,2298.93,46.36,24.14,1262.66,1126.60,0.36,0.36,0.2199,493.8104,30.0000,46.43,24.94,991.34,56.21,30.53
2024-02-07T00:02:01,41.38,1305.69,26.12,2299.21,65.86,34.29,1257.10,1121.68,0.32,0.32,0.2195,492.8711,30.0000,46.36,24.94,991.30,40.39,21.94
2024-02-07T00:02:06,41.37,1305.57,26.12,2299.13,65.86,34.29,1218.54,1087.21,0.27,0.27,0.2194,492.5457,30.0000,46.42,24.94,991.36,30.73,16.69
2024-02-07T00:02:11,41.40,1305.36,26.14,2298.78,45.75,23.82,1268.22,1131.52,0.25,0.25,0.2198,493.5403,30.0000,46.44,24.94,991.37,31.61,17.17
2024-02-07T00:02:16,41.48,1305.85,26.14,2299.68,59.58,31.02,1284.78,1146.29,0.28,0.28,0.2200,493.9721,30.0000,46.46,24.94,991.38,30.73,16.69
2024-02-07T00:02:21,41.48,1305.89,26.13,2299.76,72.78,37.89,1248.93,1114.29,0.26,0.26,0.2196,493.0878,30.0000,46.44,24.94,991.39,47.43,25.76
2024-02-07T00:02:26,41.40,1306.48,26.14,2300.86,72.78,37.89,1290.35,1151.22,0.32,0.32,0.2195,492.9446,30.0000,46.45,24.94,991.41,30.73,16.69
2024-02-07T00:02:31,41.44,1305.94,26.13,2299.98,53.28,27.74,1246.24,1111.83,0.36,0.36,0.2195,492.9416,30.0000,46.43,24.94,991.44,30.73,16.69
2024-02-07T00:02:36,41.41,1305.65,26.13,2299.56,65.87,34.29,1257.33,1121.68,0.33,0.33,0.2194,492.7168,30.0000,46.43,24.94,991.48,30.73,16.69
2024-02-07T00:02:41,41.44,1305.36,26.12,2299.01,52.67,27.42,1265.58,1129.06,0.32,0.32,0.2196,493.1180,30.0000,46.44,24.94,991.46,56.21,30.53
2024-02-07T00:02:46,41.44,1305.35,26.14,2298.92,52.67,27.42,1248.98,1114.29,0.39,0.39,0.2196,493.0763,30.0000,46.48,24.94,991.43,56.21,30.53
2024-02-07T00:02:51,41.42,1305.42,26.16,2299.10,59.59,31.02,1246.26,1111.83,0.53,0.53,0.2196,493.1317,30.0000,46.41,24.94,991.46,47.43,25.76
2024-02-07T00:02:56,41.37,1305.49,26.13,2299.29,72.15,37.56,1238.01,1104.44,0.53,0.53,0.2195,492.8429,30.0000,46.41,24.94,991.48,21.97,11.93
2024-02-07T00:03:01,41.37,1305.30,26.14,2298.82,65.86,34.29,1248.98,1114.29,0.50,0.50,0.2197,493.3170,30.0000,46.42,24.94,991.43,48.29,26.23
2024-02-07T00:03:06,41.38,1305.64,26.14,2299.28,46.37,24.14,1243.39,1109.37,0.44,0.44,0.2197,493.2443,30.0000,46.44,24.94,991.37,48.29,26.23
2024-02-07T00:03:11,41.44,1305.21,26.12,2298.46,65.86,34.29,1251.62,1116.75,0.39,0.39,0.2198,493.4311,30.0000,46.44,24.94,991.34,31.61,17.17
2024-02-07T00:03:16,41.42,1305.77,26.13,2299.46,52.66,27.42,1259.91,1124.14,0.33,0.33,0.2198,493.4854,30.0000,46.45,24.94,991.34,48.29,26.23
2024-02-07T00:03:21,41.45,1304.33,26.14,2296.82,46.36,24.14,1229.51,1097.06,0.28,0.28,0.2201,494.0703,30.0000,46.51,24.94,991.30,89.56,48.65
2024-02-07T00:03:26,41.46,1304.58,26.14,2297.31,59.58,31.02,1284.71,1146.29,0.24,0.24,0.2200,493.9497,30.0000,46.47,24.94,991.32,30.73,16.69
2024-02-07T00:03:31,41.50,1303.54,26.14,2295.48,52.66,27.42,1246.09,1111.83,0.27,0.27,0.2199,493.6932,30.0000,46.44,24.93,991.29,72.88,39.59
2024-02-07T00:03:36,41.48,1304.00,26.14,2296.26,59.58,31.02,1281.93,1143.83,0.29,0.29,0.2198,493.3711,30.0000,46.40,24.94,991.31,39.51,21.46
2024-02-07T00:03:41,41.42,1303.76,26.16,2296.06,66.50,34.62,1213.09,1082.29,0.28,0.28,0.2197,493.2494,30.0000,46.38,24.94,991.41,30.73,16.69
2024-02-07T00:03:46,41.38,1303.03,26.13,2294.75,60.20,31.34,1215.83,1084.75,0.27,0.27,0.2195,492.8030,30.0000,46.41,24.94,991.40,64.11,34.82
2024-02-07T00:03:51,41.36,1303.49,26.13,2295.50,73.41,38.22,1232.36,1099.52,0.25,0.25,0.2195,492.7669,30.0000,46.36,24.94,991.37,72.00,39.11
2024-02-07T00:03:56,41.40,1303.41,26.14,2295.38,79.69,41.49,1215.81,1084.75,0.27,0.27,0.2193,492.3726,30.0000,46.38,24.94,991.38,55.32,30.05
2024-02-07T00:04:01,41.42,1304.38,26.14,2297.15,66.50,34.62,1226.88,1094.60,0.26,0.26,0.2195,492.9269,30.0000,46.48,24.94,991.41,64.11,34.82
2024-02-07T00:04:06,41.52,1304.59,26.12,2297.49,66.50,34.62,1265.48,1129.06,0.23,0.23,0.2199,493.7399,30.0000,46.48,24.94,991.39,46.54,25.28
2024-02-07T00:04:11,41.49,1304.68,26.12,2297.53,79.69,41.49,1215.76,1084.75,0.17,0.17,0.2202,494.3776,30.0000,46.53,24.94,991.34,64.10,34.82
2024-02-07T00:04:16,41.49,1304.50,26.14,2297.24,73.41,38.22,1226.81,1094.60,0.16,0.16,0.2203,494.5754,30.0000,46.54,24.94,991.35,46.54,25.28
2024-02-07T00:04:21,41.47,1304.51,26.12,2297.25,73.41,38.22,1215.77,1084.75,0.14,0.14,0.2204,494.7611,30.0000,46.55,24.94,991.35,38.64,20.99
2024-02-07T00:04:26,41.56,1304.70,26.16,2297.50,60.19,31.34,1243.32,1109.37,0.15,0.15,0.2202,494.3811,30.0000,46.54,24.94,991.31,46.54,25.28
2024-02-07T00:04:31,41.49,1305.02,26.14,2298.08,67.11,34.94,1201.94,1072.44,0.15,0.15,0.2197,493.3228,30.0000,46.47,24.94,991.32,38.64,20.99
2024-02-07T00:04:36,41.50,1305.53,26.14,2298.92,79.68,41.49,1240.55,1106.91,0.14,0.14,0.2200,493.9324,30.0000,46.59,24.94,991.30,55.32,30.05
2024-02-07T00:04:41,41.54,1305.37,26.14,2298.54,66.49,34.62,1243.25,1109.37,0.13,0.13,0.2206,495.1547,30.0000,46.61,24.94,991.25,55.32,30.05
2024-02-07T00:04:46,41.56,1304.62,26.14,2297.35,73.40,38.22,1207.44,1077.36,0.17,0.17,0.2203,494.4863,30.0000,46.51,24.94,991.31,72.00,39.11
2024-02-07T00:04:51,41.53,1304.70,26.14,2297.61,73.41,38.22,1226.82,1094.60,0.23,0.23,0.2201,494.2783,30.0000,46.53,24.94,991.36,46.54,25.28
2024-02-07T00:04:56,41.50,1304.74,26.13,2297.61,80.32,41.82,1243.34,1109.37,0.30,0.30,0.2200,493.9236,30.0000,46.48,24.95,991.36,88.68,48.17
2024-02-07T00:05:01,41.46,1304.42,26.14,2297.01,60.19,31.34,1226.77,1094.60,0.36,0.36,0.2199,493.7994,30.0000,46.46,24.95,991.35,46.54,25.28
2024-02-07T00:05:06,41.42,1303.56,26.13,2295.43,73.40,38.22,1232.24,1099.52,0.38,0.38,0.2200,494.0112,30.0000,46.49,24.95,991.32,55.32,30.05
2024-02-07T00:05:11,41.39,1302.89,26.12,2294.06,67.10,34.94,1245.94,1111.83,0.35,0.35,0.2201,494.1936,30.0000,46.49,24.95,991.24,47.42,25.76
2024-02-07T00:05:16,41.49,1302.90,26.13,2293.91,73.39,38.22,1215.51,1084.75,0.29,0.29,0.2200,493.9098,30.0000,46.43,24.95,991.17,46.53,25.28
2024-02-07T00:05:21,41.45,1303.27,26.13,2294.72,67.10,34.94,1243.17,1109.37,0.27,0.27,0.2199,493.5632,30.0000,46.46,24.95,991.23,64.09,34.82
2024-02-07T00:05:26,41.44,1303.00,26.16,2294.37,73.40,38.22,1254.27,1119.21,0.24,0.24,0.2202,494.2454,30.0000,46.44,24.96,991.32,38.64,20.99
2024-02-07T00:05:31,41.40,1303.33,26.13,2295.09,73.41,38.22,1246.08,1111.83,0.25,0.25,0.2201,494.0795,30.0000,46.47,24.95,991.35,37.76,20.51
2024-02-07T00:05:36,41.46,1303.53,26.13,2295.39,73.40,38.22,1254.32,1119.21,0.23,0.23,0.2202,494.3350,30.0000,46.44,24.95,991.33,46.54,25.28
2024-02-07T00:05:41,41.44,1303.44,26.14,2295.24,73.40,38.22,1248.81,1114.29,0.27,0.27,0.2200,493.8697,30.0000,46.42,24.95,991.33,29.86,16.22
2024-02-07T00:05:46,41.41,1303.00,26.14,2294.43,92.90,48.37,1254.31,1119.21,0.27,0.27,0.2198,493.3700,30.0000,46.46,24.95,991.31,72.00,39.11
2024-02-07T00:05:51,41.48,1303.05,26.14,2294.43,66.49,34.62,1210.13,1079.83,0.36,0.36,0.2202,494.3246,30.0000,46.50,24.95,991.28,72.00,39.11
2024-02-07T00:05:56,41.48,1302.78,26.13,2293.88,86.59,45.09,1240.43,1106.91,0.35,0.35,0.2201,494.1212,30.0000,46.46,24.95,991.24,38.64,20.99
2024-02-07T00:06:01,41.48,1303.05,26.13,2294.39,60.19,31.34,1270.79,1133.98,0.34,0.34,0.2196,492.9566,30.0000,46.41,24.96,991.30,46.54,25.28
2024-02-07T00:06:06,41.42,1303.27,26.14,2294.82,73.40,38.22,1204.60,1074.90,0.31,0.31,0.2199,493.6998,30.0000,46.45,24.95,991.28,55.32,30.05
2024-02-07T00:06:11,41.48,1302.44,26.14,2293.28,60.19,31.34,1221.11,1089.67,0.31,0.31,0.2198,493.3325,30.0000,46.44,24.96,991.28,55.32,30.05
2024-02-07T00:06:16,41.46,1302.03,26.14,2292.39,73.39,38.22,1212.76,1082.29,0.32,0.32,0.2199,493.6973,30.0000,46.46,24.96,991.21,46.53,25.28
2024-02-07T00:06:21,41.48,1301.81,26.14,2292.14,73.40,38.22,1215.58,1084.75,0.32,0.32,0.2199,493.7054,30.0000,46.45,24.95,991.23,55.31,30.05
2024-02-07T00:06:26,41.48,1301.57,26.13,2291.60,73.39,38.22,1229.31,1097.06,0.31,0.31,0.2200,493.8718,30.0000,46.46,24.96,991.21,63.21,34.34
2024-02-07T00:06:31,41.52,1301.43,26.13,2291.33,73.39,38.22,1234.81,1101.98,0.31,0.31,0.2200,493.8553,30.0000,46.45,24.96,991.20,29.86,16.22
2024-02-07T00:06:36,41.42,1301.76,26.14,2292.01,73.40,38.22,1221.08,1089.67,0.28,0.28,0.2197,493.1451,30.0000,46.39,24.96,991.25,80.77,43.88
2024-02-07T00:06:41,41.42,1301.86,26.14,2292.21,79.68,41.49,1234.88,1101.98,0.35,0.35,0.2198,493.3104,30.0000,46.43,24.96,991.26,71.99,39.11
2024-02-07T00:06:46,41.44,1302.31,26.13,2293.07,73.40,38.22,1229.41,1097.06,0.34,0.34,0.2198,493.4831,30.0000,46.38,24.95,991.25,55.32,30.05
2024-02-07T00:06:51,41.42,1301.98,26.12,2292.38,80.31,41.82,1248.65,1114.29,0.31,0.31,0.2197,493.2768,30.0000,46.44,24.96,991.23,71.99,39.11
2024-02-07T00:06:56,41.41,1301.86,26.12,2292.11,73.39,38.22,1259.66,1124.14,0.30,0.30,0.2199,493.6076,30.0000,46.42,24.96,991.21,80.77,43.88
2024-02-07T00:07:01,41.40,1301.50,26.13,2291.54,73.39,38.22,1207.28,1077.36,0.25,0.25,0.2200,493.7836,30.0000,46.50,24.96,991.24,46.53,25.28
2024-02-07T00:07:06,41.53,1301.28,26.14,2291.12,79.67,41.49,1234.84,1101.98,0.23,0.23,0.2202,494.2944,30.0000,46.49,24.96,991.22,47.42,25.76
2024-02-07T00:07:11,41.55,1302.13,26.16,2292.74,73.40,38.22,1223.88,1092.14,0.33,0.33,0.2201,494.0272,30.0000,46.48,24.96,991.28,46.53,25.28
2024-02-07T00:07:16,41.44,1301.85,26.13,2292.20,73.40,38.22,1234.89,1101.98,0.36,0.36,0.2199,493.6834,30.0000,46.45,24.96,991.26,46.53,25.28
2024-02-07T00:07:21,41.45,1302.01,26.14,2292.50,60.18,31.34,1190.76,1062.59,0.53,0.53,0.2200,493.9165,30.0000,46.43,24.96,991.27,63.21,34.34
2024-02-07T00:07:26,41.45,1301.38,26.14,2291.38,79.68,41.49,1221.10,1089.67,0.52,0.52,0.2198,493.3532,30.0000,46.38,24.96,991.26,46.53,25.28
2024-02-07T00:07:31,41.39,1301.66,26.16,2291.91,73.40,38.22,1221.12,1089.67,0.45,0.45,0.2197,493.1180,30.0000,46.39,24.96,991.28,63.21,34.34
2024-02-07T00:07:36,41.44,1302.38,26.19,2293.11,66.48,34.62,1212.81,1082.29,0.37,0.37,0.2202,494.2951,30.0000,46.43,24.96,991.25,88.67,48.17
2024-02-07T00:07:41,41.44,1302.48,26.14,2293.24,80.31,41.82,1196.24,1067.52,0.28,0.28,0.2198,493.4547,30.0000,46.38,24.97,991.26,46.53,25.28
2024-02-07T00:07:46,41.38,1302.25,26.14,2292.97,80.31,41.82,1226.65,1094.60,0.27,0.27,0.2197,493.1180,30.0000,46.40,24.96,991.29,55.32,30.05
2024-02-07T00:07:51,41.38,1302.68,26.14,2293.56,73.39,38.22,1243.12,1109.37,0.30,0.30,0.2200,493.9197,30.0000,46.43,24.97,991.25,64.09,34.82
2024-02-07T00:07:56,41.45,1302.74,26.13,2293.62,79.67,41.49,1243.08,1109.37,0.32,0.32,0.2200,493.8679,30.0000,46.45,24.97,991.22,71.99,39.11
2024-02-07T00:08:01,41.49,1302.75,26.13,2293.73,73.39,38.22,1229.35,1097.06,0.35,0.35,0.2200,493.9273,30.0000,46.42,24.97,991.27,55.31,30.05
2024-02-07T00:08:06,41.45,1302.93,26.16,2294.09,79.67,41.49,1226.61,1094.60,0.31,0.31,0.2198,493.4162,30.0000,46.44,24.97,991.28,63.21,34.34
2024-02-07T00:08:11,41.48,1303.33,26.14,2294.72,53.90,28.07,1229.33,1097.06,0.27,0.27,0.2200,493.7736,30.0000,46.44,24.97,991.25,55.31,30.05
2024-02-07T00:08:16,41.44,1302.76,26.13,2293.71,73.39,38.22,1229.33,1097.06,0.24,0.24,0.2198,493.4358,30.0000,46.40,24.97,991.25,38.64,20.99
2024-02-07T00:08:21,41.45,1302.90,26.16,2294.00,73.39,38.22,1248.65,1114.29,0.24,0.24,0.2198,493.4260,30.0000,46.42,24.97,991.27,46.53,25.28
2024-02-07T00:08:26,41.38,1301.89,26.14,2292.37,66.49,34.62,1212.88,1082.29,0.30,0.30,0.2198,493.3501,30.0000,46.40,24.97,991.34,46.54,25.28
2024-02-07T00:08:31,41.45,1301.73,26.14,2291.54,73.38,38.22,1220.86,1089.67,0.31,0.31,0.2195,492.6578,30.0000,46.35,24.97,991.10,55.30,30.05
2024-02-07T00:08:36,41.38,1300.91,26.14,2290.16,86.57,45.09,1245.72,1111.83,0.28,0.28,0.2194,492.5047,30.0000,46.32,24.97,991.13,64.08,34.82
2024-02-07T00:08:41,41.42,1300.83,26.13,2290.10,73.39,38.22,1190.59,1062.59,0.23,0.23,0.2195,492.5733,30.0000,46.38,24.97,991.16,38.63,20.99
2024-02-07T00:08:46,41.45,1300.34,26.14,2289.35,80.30,41.82,1240.30,1106.91,0.22,0.22,0.2195,492.7982,30.0000,46.39,24.97,991.20,46.53,25.28
2024-02-07T00:08:51,41.40,1300.53,26.14,2289.86,73.40,38.22,1232.12,1099.52,0.23,0.23,0.2197,493.0717,30.0000,46.37,24.97,991.28,55.31,30.05
2024-02-07T00:08:56,41.45,1300.69,26.14,2289.78,73.38,38.22,1212.63,1082.29,0.30,0.30,0.2197,493.0980,30.0000,46.39,24.97,991.13,46.53,25.28
2024-02-07T00:09:01,41.47,1301.02,26.16,2290.21,66.47,34.62,1237.36,1104.44,0.31,0.31,0.2201,493.9109,30.0000,46.44,24.97,991.06,55.30,30.05
2024-02-07T00:09:06,41.49,1300.67,26.14,2289.63,73.38,38.22,1234.62,1101.98,0.27,0.27,0.2204,494.7022,30.0000,46.49,24.97,991.08,64.08,34.82
2024-02-07T00:09:11,41.48,1301.24,26.14,2290.58,66.47,34.62,1256.67,1121.68,0.23,0.23,0.2204,494.6379,30.0000,46.46,24.97,991.06,55.30,30.05
2024-02-07T00:09:16,41.48,1300.78,26.13,2290.07,53.90,28.07,1234.75,1101.98,0.20,0.20,0.2201,494.0108,30.0000,46.38,24.97,991.18,71.98,39.11
2024-02-07T00:09:21,41.44,1301.83,26.16,2291.98,73.39,38.22,1223.76,1092.14,0.17,0.17,0.2195,492.6970,30.0000,46.30,24.97,991.21,46.53,25.28
2024-02-07T00:09:26,41.34,1301.03,26.13,2290.67,92.88,48.37,1248.64,1114.29,0.13,0.13,0.2193,492.2224,30.0000,46.35,24.96,991.22,71.99,39.11
2024-02-07T00:09:31,41.42,1300.64,26.14,2289.93,86.58,45.09,1229.30,1097.06,0.14,0.14,0.2200,493.8489,30.0000,46.47,24.96,991.20,38.63,20.99
2024-02-07T00:09:36,41.45,1300.52,26.16,2289.81,66.48,34.62,1254.17,1119.21,0.13,0.13,0.2201,494.1157,30.0000,46.46,24.96,991.24,55.31,30.05
2024-02-07T00:09:41,41.50,1300.37,26.12,2289.59,73.40,38.22,1248.68,1114.29,0.11,0.11,0.2199,493.5331,30.0000,46.46,24.96,991.26,38.64,20.99
2024-02-07T00:09:46,41.49,1300.39,26.14,2289.58,86.59,45.09,1256.94,1121.68,0.12,0.12,0.2199,493.5956,30.0000,46.44,24.96,991.24,79.89,43.40
2024-02-07T00:09:51,41.45,1300.67,26.13,2290.15,67.10,34.94,1245.94,1111.83,0.21,0.21,0.2198,493.4619,30.0000,46.41,24.95,991.24,46.53,25.28
2024-02-07T00:09:56,41.46,1301.13,26.13,2290.90,60.18,31.34,1201.76,1072.44,0.22,0.22,0.2196,492.8804,30.0000,46.37,24.96,991.24,71.99,39.11
2024-02-07T00:10:01,41.38,1301.08,26.14,2290.81,73.39,38.22,1201.76,1072.44,0.18,0.18,0.2194,492.5596,30.0000,46.35,24.96,991.24,63.21,34.34
2024-02-07T00:10:06,41.37,1300.54,26.16,2289.78,73.39,38.22,1237.59,1104.44,0.23,0.23,0.2194,492.4928,30.0000,46.39,24.97,991.25,30.72,16.69
2024-02-07T00:10:11,41.40,1300.46,26.14,2289.70,73.39,38.22,1226.59,1094.60,0.30,0.30,0.2197,493.1856,30.0000,46.42,24.96,991.23,29.86,16.22
2024-02-07T00:10:16,41.42,1299.92,26.16,2288.57,79.67,41.49,1232.01,1099.52,0.30,0.30,0.2197,493.2124,30.0000,46.40,24.96,991.16,55.31,30.05
2024-02-07T00:10:21,41.37,1299.71,26.14,2288.34,73.39,38.22,1254.15,1119.21,0.24,0.24,0.2199,493.6648,30.0000,46.44,24.96,991.22,63.21,34.34
2024-02-07T00:10:26,41.40,1299.22,26.16,2287.53,73.39,38.22,1223.84,1092.14,0.19,0.19,0.2199,493.6536,30.0000,46.45,24.96,991.24,63.21,34.34
2024-02-07T00:10:31,41.47,1299.53,26.12,2288.13,67.10,34.94,1221.10,1089.67,0.19,0.19,0.2200,493.8212,30.0000,46.44,24.96,991.27,71.99,39.11
2024-02-07T00:10:36,41.43,1299.20,26.16,2287.36,73.39,38.22,1223.76,1092.14,0.22,0.22,0.2197,493.2553,30.0000,46.43,24.96,991.18,80.77,43.88
2024-02-07T00:10:41,41.45,1298.88,26.16,2286.77,66.48,34.62,1237.54,1104.44,0.19,0.19,0.2198,493.3279,30.0000,46.46,24.96,991.17,46.53,25.28
2024-02-07T00:10:46,41.42,1299.37,26.16,2287.84,79.68,41.49,1232.13,1099.52,0.23,0.23,0.2197,493.2112,30.0000,46.44,24.96,991.26,55.31,30.05
2024-02-07T00:10:51,41.48,1299.96,26.16,2288.68,73.39,38.22,1237.54,1104.44,0.32,0.32,0.2199,493.5250,30.0000,46.45,24.96,991.17,46.53,25.28
2024-02-07T00:10:56,41.45,1299.78,26.16,2288.35,73.39,38.22,1240.29,1106.91,0.36,0.36,0.2197,493.1237,30.0000,46.39,24.96,991.16,63.21,34.34
2024-02-07T00:11:01,41.40,1299.74,26.14,2288.40,79.67,41.49,1221.04,1089.67,0.36,0.36,0.2194,492.4571,30.0000,46.36,24.97,991.25,46.53,25.28
2024-02-07T00:11:06,41.39,1298.78,26.16,2286.48,60.18,31.34,1234.72,1101.98,0.35,0.35,0.2193,492.1653,30.0000,46.33,24.97,991.16,55.31,30.05
2024-02-07T00:11:11,41.33,1298.13,26.14,2285.37,66.47,34.62,1243.01,1109.37,0.31,0.31,0.2192,491.9012,30.0000,46.32,24.97,991.17,38.63,20.99
2024-02-07T00:11:16,41.39,1297.88,26.16,2285.22,92.89,48.37,1196.27,1067.52,0.31,0.31,0.2196,492.9590,30.0000,46.38,24.96,991.26,64.09,34.82
2024-02-07T00:11:21,41.40,1297.18,26.16,2283.91,60.18,31.34,1248.65,1114.29,0.27,0.27,0.2196,492.8426,30.0000,46.39,24.96,991.23,46.53,25.28
2024-02-07T00:11:26,41.45,1296.62,26.14,2283.04,79.68,41.49,1223.89,1092.14,0.22,0.22,0.2195,492.8177,30.0000,46.44,24.96,991.28,46.53,25.28
2024-02-07T00:11:31,41.42,1295.96,26.13,2281.84,86.59,45.09,1226.62,1094.60,0.17,0.17,0.2195,492.6749,30.0000,46.43,24.96,991.26,71.99,39.11
2024-02-07T00:11:36,41.41,1295.12,26.14,2280.18,79.67,41.49,1207.21,1077.36,0.15,0.15,0.2198,493.3133,30.0000,46.46,24.97,991.22,71.99,39.11
2024-02-07T00:11:41,41.45,1295.17,26.14,2280.24,79.67,41.49,1226.51,1094.60,0.12,0.12,0.2199,493.5537,30.0000,46.40,24.96,991.17,46.53,25.28
2024-02-07T00:11:46,41.40,1295.20,26.14,2280.55,73.40,38.22,1223.89,1092.14,0.11,0.11,0.2196,493.0825,30.0000,46.39,24.95,991.25,71.99,39.11
2024-02-07T00:11:51,41.44,1294.66,26.13,2279.65,67.10,34.94,1196.32,1067.52,0.10,0.10,0.2198,493.4418,30.0000,46.44,24.96,991.30,55.32,30.05
2024-02-07T00:11:56,41.44,1295.51,26.19,2281.07,73.40,38.22,1254.21,1119.21,0.08,0.08,0.2197,493.1785,30.0000,46.39,24.96,991.27,38.64,20.99
2024-02-07T00:12:01,41.41,1295.72,26.14,2281.34,73.39,38.22,1251.40,1116.75,0.08,0.08,0.2196,492.8801,30.0000,46.40,24.96,991.23,55.31,30.05
2024-02-07T00:12:06,41.43,1296.00,26.16,2281.83,73.39,38.22,1212.79,1082.29,0.10,0.10,0.2198,493.3249,30.0000,46.37,24.95,991.20,80.77,43.88
