timestamp(UTC),NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetBME280-HPA(hPa),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetPid_P1-PPB_ug,NetPid_P1-PPB(ppm),NetPid_P1-TEMP(°C),NetADC_O3-O3_ug,NetADC_O3-O3(ppb),NetADC_NO2-NO2(ppb),NetADC_NO2-NO2_ug,NetCO2-HUM(%),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetCO2-CO2(ppm)
2024-02-08T15:00:00,2993.85,2508.92,987.64,74.68,5.79,0.28,0.21,621.7731,0.2601,11.0083,96.11,47.00,34.47,67.57,62.50,7.15,1865.79,995.11
2024-02-08T15:10:00,3104.18,2616.87,987.52,72.12,7.41,0.34,0.26,623.8409,0.2625,12.6917,89.49,44.02,33.20,64.70,60.65,8.76,1837.34,985.78
2024-02-08T15:20:00,3236.65,2744.34,987.40,69.58,9.01,0.27,0.21,624.5154,0.2643,14.2750,83.87,41.50,30.33,58.76,58.73,10.38,1841.12,993.53
2024-02-08T15:30:00,3221.71,2726.95,987.26,34.62,8.46,0.20,0.15,609.8249,0.2576,14.0250,19.03,9.38,-0.56,-0.99,28.76,10.34,1831.32,986.49
2024-02-08T15:40:00,3013.24,2552.54,987.09,27.65,8.65,0.12,0.09,626.4155,0.2649,14.0971,35.02,17.32,9.74,18.92,23.72,9.82,1835.17,989.41
2024-02-08T15:50:00,3230.14,2775.08,986.90,24.34,12.57,0.09,0.07,647.1506,0.2775,17.5962,33.51,16.79,3.45,6.60,21.30,13.54,1828.98,999.97
2024-02-08T16:00:00,3495.58,3032.98,986.79,22.21,15.39,0.08,0.06,672.3131,0.2912,20.4000,31.88,16.14,3.40,6.43,19.25,16.59,1801.15,994.59
2024-02-08T16:10:00,3708.46,3243.38,986.57,21.35,17.64,0.14,0.11,692.5140,0.3023,22.7736,34.04,17.37,5.89,11.05,18.51,18.88,1793.97,998.55
2024-02-08T16:20:00,3835.72,3372.05,986.55,21.21,19.14,0.10,0.08,703.2491,0.3086,24.4112,39.85,20.45,9.52,17.79,18.35,20.43,1785.09,998.78
2024-02-08T16:30:00,3917.82,3461.93,986.56,20.56,20.64,0.15,0.12,713.1841,0.3146,25.7798,44.99,23.20,11.53,21.43,17.90,21.88,1795.17,1009.58
2024-02-08T16:40:00,3983.04,3530.86,986.60,19.57,21.60,0.17,0.13,727.8173,0.3221,26.9908,51.61,26.70,15.90,29.46,16.98,22.91,1802.38,1016.89
2024-02-08T16:50:00,4010.60,3560.02,986.44,28.02,21.94,0.25,0.20,719.4580,0.3188,27.0631,118.60,61.46,58.92,108.97,23.94,23.22,1799.85,1016.81
2024-02-08T17:00:00,4076.69,3634.95,986.49,67.91,23.29,0.36,0.29,625.5537,0.2784,28.3604,174.21,90.64,77.37,142.55,58.72,24.55,1769.34,1004.07
2024-02-08T17:10:00,3987.09,3552.88,986.41,71.27,23.08,0.63,0.52,616.1381,0.2741,28.0536,146.31,76.08,67.08,123.65,61.12,24.60,1746.72,990.62
2024-02-08T17:20:00,3982.71,3544.14,986.30,73.89,22.64,0.78,0.63,619.8238,0.2753,28.0000,123.42,64.09,58.21,107.45,63.67,24.11,1747.12,989.50
2024-02-08T17:30:00,4019.80,3574.45,986.20,74.44,22.39,0.60,0.49,623.5234,0.2768,27.9211,99.56,51.66,48.46,89.52,64.46,23.80,1741.45,985.55
2024-02-08T17:40:00,4092.10,3638.15,985.95,74.29,22.26,0.81,0.66,627.7470,0.2786,27.5304,85.75,44.49,41.42,76.53,64.54,23.65,1747.70,988.93
2024-02-08T17:50:00,4199.82,3733.41,985.82,75.15,22.19,0.78,0.63,633.0549,0.2809,27.2328,78.35,40.64,38.28,70.73,65.34,23.58,1749.55,989.84
2024-02-08T18:00:00,4287.20,3811.15,985.69,75.55,22.15,0.86,0.68,638.2825,0.2832,27.0855,71.42,37.05,33.86,62.57,65.81,23.54,1755.69,993.33
2024-02-08T18:10:00,4373.82,3888.01,985.68,75.49,22.14,0.95,0.76,642.8442,0.2853,27.0169,65.84,34.15,31.65,58.48,65.88,23.51,1743.64,986.47
2024-02-08T18:20:00,4461.42,3965.34,985.79,75.23,22.13,0.96,0.79,647.1549,0.2871,27.0000,59.87,31.05,27.49,50.81,65.72,23.51,1740.13,984.35
2024-02-08T18:30:00,4547.98,4042.29,985.74,75.28,22.12,0.91,0.75,651.6609,0.2891,27.0000,62.25,32.29,28.68,53.01,65.80,23.49,1758.58,994.79
2024-02-08T18:40:00,4619.43,4105.86,985.68,76.13,22.10,1.00,0.83,656.4678,0.2913,27.0167,58.04,30.10,28.25,52.20,66.58,23.47,1768.81,1000.59
2024-02-08T18:50:00,4694.20,4172.51,985.67,75.91,22.12,1.03,0.85,660.7460,0.2932,27.0250,55.02,28.54,26.43,48.84,66.51,23.47,1758.70,994.92
2024-02-08T19:00:00,4764.45,4235.37,985.53,75.53,22.10,1.03,0.85,664.4347,0.2949,27.0417,51.86,26.90,25.76,47.60,66.22,23.46,1755.40,993.15
2024-02-08T19:10:00,4834.58,4298.43,985.43,76.00,22.12,1.24,1.00,668.9651,0.2969,27.0167,54.68,28.37,25.78,47.63,66.70,23.46,1759.81,995.82
2024-02-08T19:20:00,4902.64,4359.23,985.34,76.02,22.12,1.23,0.99,672.9809,0.2987,27.0333,52.53,27.26,24.90,46.01,66.71,23.47,1746.95,988.60
2024-02-08T19:30:00,4963.42,4413.68,985.23,76.02,22.11,1.25,1.03,676.4646,0.3003,27.0333,51.99,26.98,23.79,43.94,66.73,23.46,1741.11,985.39
2024-02-08T19:40:00,5021.18,4466.16,985.02,75.54,22.12,1.28,1.05,679.7220,0.3018,27.0583,49.71,25.80,22.92,42.33,66.39,23.47,1744.01,987.28
2024-02-08T19:50:00,5084.47,4523.74,984.79,76.39,22.13,1.26,1.04,683.7653,0.3037,27.1058,53.49,27.77,23.68,43.71,67.13,23.48,1752.56,992.40
2024-02-08T20:00:00,5144.37,4577.78,984.62,76.14,22.13,1.07,0.89,686.9500,0.3052,27.2095,51.64,26.82,23.07,42.59,66.94,23.48,1755.49,994.22
2024-02-08T20:10:00,5202.83,4630.84,984.39,75.69,22.13,1.09,0.94,690.2757,0.3067,27.1698,49.52,25.72,22.04,40.68,66.59,23.47,1749.81,991.23
2024-02-08T20:20:00,5234.81,4659.91,984.05,68.80,22.06,1.38,1.12,692.8579,0.3079,27.1869,-0.51,-0.24,-8.10,-14.99,60.88,23.42,1750.68,991.84
2024-02-08T20:30:00,4964.96,4343.30,983.94,20.26,16.85,1.21,0.97,731.1247,0.3192,22.9537,-66.29,-33.95,-17.84,-33.19,17.85,19.23,1747.71,972.80
2024-02-08T20:40:00,4346.63,3729.08,984.03,25.60,11.36,1.04,0.82,716.9618,0.3070,17.6147,18.51,9.26,18.62,35.65,22.03,13.24,1742.61,951.47
2024-02-08T20:50:00,4194.18,3597.80,984.00,25.72,11.32,0.70,0.56,708.4591,0.3034,16.8455,46.15,23.10,15.69,30.05,22.79,12.46,1751.30,956.12
2024-02-08T21:00:00,4256.77,3660.15,983.96,24.82,11.98,0.55,0.43,709.5812,0.3046,17.0000,53.96,27.08,17.21,32.88,21.77,13.24,1745.49,955.20
2024-02-08T21:10:00,4287.14,3688.76,983.82,24.52,12.14,0.47,0.37,708.9187,0.3045,17.0088,64.44,32.35,22.38,42.72,21.20,13.52,1743.96,955.02
2024-02-08T21:20:00,4287.73,3690.46,983.73,30.00,12.20,0.39,0.31,701.3356,0.3013,17.3628,90.43,45.42,37.45,71.46,25.64,13.57,1740.79,953.59
2024-02-08T21:30:00,4350.30,3764.67,983.82,44.03,13.77,0.45,0.37,663.1937,0.2865,18.8333,101.78,51.39,34.80,66.07,37.77,14.93,1736.00,956.12
2024-02-08T21:40:00,4486.64,3884.00,983.71,43.52,13.85,0.48,0.40,660.7271,0.2855,19.0614,97.53,49.27,40.15,76.19,36.75,15.34,1742.00,959.77
2024-02-08T21:50:00,4457.76,3844.97,983.67,46.43,12.79,0.42,0.35,659.5260,0.2840,18.3565,102.97,51.83,44.27,84.32,39.09,14.28,1734.39,952.10
2024-02-08T22:00:00,4423.47,3807.30,983.66,48.16,12.18,0.47,0.39,659.0876,0.2832,18.0000,100.62,50.54,41.43,79.06,40.80,13.54,1736.17,951.06
2024-02-08T22:10:00,4456.65,3837.18,983.55,48.01,12.25,0.53,0.44,660.0959,0.2837,18.0000,96.42,48.44,38.60,73.64,40.84,13.56,1726.26,945.96
2024-02-08T22:20:00,4518.26,3890.73,983.52,51.36,12.28,0.47,0.40,662.9937,0.2850,18.0000,111.53,56.05,47.77,91.12,43.50,13.62,1721.35,943.39
2024-02-08T22:30:00,4589.37,3957.82,983.52,67.10,12.70,0.55,0.46,657.9353,0.2832,18.0000,122.04,61.42,49.75,94.76,57.08,14.02,1738.08,953.97
2024-02-08T22:40:00,4639.80,4000.24,983.51,69.79,12.62,0.69,0.58,654.2331,0.2816,18.0000,118.14,59.44,49.04,93.44,59.11,14.05,1744.06,956.99
2024-02-08T22:50:00,4658.63,4014.70,983.43,70.31,12.47,0.74,0.64,653.0692,0.2809,18.0000,108.77,54.70,45.21,86.17,59.71,13.86,1742.13,955.51
2024-02-08T23:00:00,4689.60,4040.77,983.35,71.26,12.40,0.78,0.70,652.8917,0.2808,18.0000,103.90,52.24,44.03,83.94,60.74,13.77,1747.83,958.49
2024-02-08T23:10:00,4724.43,4070.29,983.34,71.64,12.37,0.89,0.82,653.2595,0.2810,18.0000,99.02,49.78,41.28,78.70,61.11,13.73,1756.74,963.26
2024-02-08T23:20:00,4758.16,4100.14,983.29,74.24,12.41,0.85,0.81,654.8567,0.2817,18.0000,107.52,54.07,47.08,89.73,63.44,13.74,1751.52,960.59
2024-02-08T23:30:00,4910.26,4288.87,983.23,95.75,16.21,0.79,0.76,988.2354,0.4314,20.8250,148.71,75.75,60.31,113.60,86.55,16.70,1778.03,988.16
2024-02-08T23:40:00,5454.65,4825.27,983.24,85.37,19.98,0.58,0.55,762.1675,0.3365,25.2750,113.64,58.66,35.97,66.80,73.59,21.39,1763.35,992.78
2024-02-08T23:50:00,5476.20,4859.53,983.13,80.71,20.87,0.63,0.59,694.0458,0.3074,26.0000,77.74,40.26,32.55,60.25,69.66,22.44,1738.27,981.73
2024-02-09T00:00:00,5558.49,4936.35,983.00,78.20,21.05,0.71,0.64,691.2291,0.3064,26.0000,54.12,28.05,23.27,43.04,67.78,22.59,1731.79,978.83
2024-02-09T00:10:00,5546.61,4927.52,982.98,76.42,21.15,0.64,0.56,691.6065,0.3067,26.1714,39.47,20.46,18.88,34.91,66.70,22.57,1726.33,976.08
2024-02-09T00:20:00,5496.33,4889.37,982.87,69.17,21.51,0.71,0.62,693.8483,0.3081,26.9811,8.94,4.64,-1.00,-1.86,60.93,22.90,1729.48,979.16
2024-02-09T00:30:00,5352.12,4746.62,982.78,53.00,20.59,0.70,0.63,699.4670,0.3097,26.0000,-3.02,-1.56,-1.17,-2.16,46.44,22.07,1728.84,975.83
2024-02-09T00:40:00,5428.53,4834.02,982.75,49.64,21.78,0.58,0.51,700.9645,0.3116,26.9167,11.64,6.05,-1.34,-2.46,44.45,22.90,1741.45,986.96
2024-02-09T00:50:00,5511.05,4912.19,982.76,48.49,22.06,0.53,0.47,706.0446,0.3142,27.0000,24.68,12.84,8.03,14.80,42.81,23.45,1733.78,983.55
2024-02-09T01:00:00,5525.53,4923.25,982.66,48.83,21.92,0.66,0.60,709.4384,0.3155,27.0000,38.80,20.17,17.14,31.59,43.05,23.28,1738.63,985.93
2024-02-09T01:10:00,5553.85,4950.78,982.49,48.53,22.01,0.72,0.66,712.9893,0.3173,27.0000,47.28,24.60,19.28,35.54,42.78,23.35,1743.81,989.33
2024-02-09T01:20:00,5565.55,4960.11,982.34,43.69,21.90,0.79,0.71,717.7659,0.3193,27.0000,26.38,13.73,5.85,10.77,38.57,23.29,1730.96,981.82
2024-02-09T01:30:00,5268.36,4655.02,982.29,26.63,19.34,0.55,0.50,749.1436,0.3304,25.0179,23.97,12.34,12.06,22.46,23.29,21.09,1728.41,971.94
2024-02-09T01:40:00,5134.60,4555.59,982.23,25.60,20.54,0.32,0.29,747.5712,0.3311,25.7168,39.87,20.64,9.12,16.89,23.29,21.45,1716.92,969.47
2024-02-09T01:50:00,5419.30,4840.56,982.04,23.34,22.46,0.31,0.29,771.7750,0.3441,27.6404,48.73,25.40,11.19,20.57,21.00,23.64,1717.32,976.25
2024-02-09T02:00:00,5544.92,4953.08,981.87,23.24,22.43,0.39,0.36,786.7196,0.3508,28.0000,62.31,32.48,22.68,41.70,20.55,23.81,1726.42,981.49
2024-02-09T02:10:00,5545.20,4951.60,981.77,23.36,22.30,0.34,0.31,791.4047,0.3528,27.8276,73.76,38.44,27.39,50.39,20.62,23.61,1742.41,990.24
2024-02-09T02:20:00,5557.19,4963.79,981.63,24.29,22.35,0.31,0.29,791.2781,0.3528,27.8462,88.58,46.17,34.19,62.87,21.39,23.60,1738.04,988.05
2024-02-09T02:30:00,5599.99,5012.22,981.51,36.51,22.91,0.30,0.28,739.2097,0.3303,28.0000,125.74,65.67,52.28,95.95,32.15,24.07,1718.60,978.99
2024-02-09T02:40:00,5608.75,5030.00,981.42,38.72,23.47,0.33,0.31,730.1089,0.3269,28.6050,119.23,62.39,46.40,85.00,34.24,24.61,1719.52,981.45
2024-02-09T02:50:00,5624.81,5053.33,981.27,39.70,23.95,0.31,0.28,727.2694,0.3262,29.0000,112.58,59.02,43.10,78.81,35.29,25.01,1715.13,980.68
2024-02-09T03:00:00,5630.65,5063.69,981.19,40.57,24.22,0.32,0.29,725.9770,0.3259,29.0000,105.68,55.46,42.53,77.68,36.17,25.27,1712.89,980.39
2024-02-09T03:10:00,5626.07,5062.56,981.13,41.33,24.38,0.31,0.28,725.5154,0.3259,29.0000,102.30,53.72,41.03,74.91,36.87,25.44,1719.65,984.85
2024-02-09T03:20:00,5622.25,5061.62,981.02,42.04,24.50,0.28,0.25,724.8190,0.3257,29.1667,98.94,51.98,40.65,74.17,37.53,25.54,1718.31,984.56
2024-02-09T03:30:00,5615.52,5057.70,980.86,42.66,24.57,0.31,0.28,724.3823,0.3257,29.6833,96.96,50.96,38.69,70.57,38.10,25.63,1717.01,984.23
2024-02-09T03:40:00,5608.68,5053.04,980.71,43.17,24.62,0.27,0.24,723.7104,0.3255,29.7583,93.75,49.29,38.32,69.87,38.56,25.67,1716.60,984.29
2024-02-09T03:50:00,5600.29,5048.94,980.56,43.51,24.78,0.30,0.26,722.9367,0.3254,29.9750,91.90,48.35,38.24,69.68,39.03,25.75,1716.89,985.13
2024-02-09T04:00:00,5602.76,5053.99,980.44,44.20,24.91,0.31,0.28,722.0824,0.3252,30.0000,91.50,48.16,37.70,68.66,39.73,25.84,1704.60,978.62
2024-02-09T04:10:00,5603.25,5058.54,980.29,45.08,25.10,0.30,0.27,720.9570,0.3249,30.0000,91.48,48.19,37.08,67.46,40.69,25.96,1694.85,973.82
2024-02-09T04:20:00,5610.85,5068.24,980.09,46.27,25.21,0.25,0.23,720.1255,0.3247,30.0000,91.95,48.47,38.17,69.41,41.84,26.06,1706.86,981.27
2024-02-09T04:30:00,5614.59,5074.13,979.91,47.62,25.30,0.26,0.24,719.1399,0.3244,30.0000,91.76,48.39,38.41,69.82,43.14,26.14,1703.82,980.01
2024-02-09T04:40:00,5619.16,5080.08,979.73,49.00,25.35,0.25,0.23,718.2618,0.3242,30.0000,89.60,47.27,38.01,69.05,44.36,26.21,1710.56,984.24
2024-02-09T04:50:00,5618.37,5081.58,979.57,50.33,25.43,0.20,0.18,717.3202,0.3239,30.0000,89.79,47.39,38.26,69.49,45.60,26.26,1710.05,984.37
2024-02-09T05:00:00,5620.94,5084.61,979.40,51.78,25.42,0.21,0.20,717.0000,0.3238,30.0000,87.87,46.38,37.67,68.41,46.80,26.30,1705.44,981.85
2024-02-09T05:10:00,5622.03,5086.99,979.19,53.03,25.44,0.24,0.22,716.4217,0.3236,30.0000,87.25,46.07,37.97,68.93,47.92,26.33,1700.22,979.12
2024-02-09T05:20:00,5623.99,5089.84,979.10,54.15,25.48,0.25,0.23,716.4301,0.3237,30.0000,83.88,44.30,36.82,66.83,48.99,26.36,1695.48,976.59
2024-02-09T05:30:00,5630.10,5096.14,979.01,55.24,25.49,0.20,0.19,716.6142,0.3238,30.0000,81.66,43.13,36.69,66.58,49.94,26.41,1697.24,977.75
2024-02-09T05:40:00,5638.12,5104.89,978.92,56.14,25.55,0.24,0.22,716.9204,0.3240,30.0000,80.02,42.28,35.84,65.03,50.86,26.45,1691.80,974.90
2024-02-09T05:50:00,5638.95,5107.09,978.87,56.92,25.62,0.23,0.22,717.6274,0.3244,30.0000,78.91,41.70,33.77,61.24,51.65,26.50,1695.75,977.46
2024-02-09T06:00:00,5649.93,5117.46,978.77,57.86,25.62,0.24,0.22,718.5981,0.3249,30.0000,77.36,40.89,34.70,62.93,52.44,26.54,1706.72,983.87
2024-02-09T06:10:00,5655.21,5122.29,978.81,58.69,25.63,0.21,0.20,719.8454,0.3255,30.0087,75.57,39.94,32.92,59.70,53.17,26.56,1705.32,983.07
2024-02-09T06:20:00,5662.90,5128.87,978.83,59.57,25.62,0.22,0.21,721.2089,0.3261,30.0431,75.19,39.74,32.64,59.19,53.89,26.57,1701.19,980.61
2024-02-09T06:30:00,5667.37,5133.06,978.79,60.37,25.61,0.19,0.17,722.6187,0.3267,30.1197,73.50,38.85,31.91,57.86,54.55,26.59,1687.38,972.68
2024-02-09T06:40:00,5676.91,5140.47,978.88,61.22,25.57,0.18,0.17,724.5321,0.3275,30.2119,72.96,38.55,30.42,55.18,55.18,26.60,1684.21,970.62
2024-02-09T06:50:00,5687.28,5150.10,978.96,61.82,25.61,0.19,0.18,726.3977,0.3284,30.3445,70.53,37.27,31.11,56.43,55.79,26.62,1697.40,978.26
2024-02-09T07:00:00,5691.02,5153.70,978.99,62.42,25.63,0.17,0.16,728.4758,0.3293,30.5417,68.92,36.42,30.45,55.23,56.32,26.66,1695.17,977.02
2024-02-09T07:10:00,5640.58,5095.61,978.94,49.00,24.88,0.18,0.17,742.9660,0.3350,29.9083,2.34,1.26,-5.62,-10.25,44.15,26.20,1694.19,974.06
2024-02-09T07:20:00,5434.68,4879.65,978.94,38.95,23.07,0.20,0.19,744.3231,0.3336,28.3265,10.64,5.57,9.24,16.90,34.66,24.49,1697.95,970.28
